,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
125,T126,T126,Chris DiMarco,88,48.0,175,84
126,T126,T126,Roland Thatcher,72,48.0,125,60
127,T128,T128,Alex Cejka,81,47.79,136,65
128,T128,T128,Ben Curtis,78,47.79,113,54
129,130,130,Bob Estes,79,47.73,132,63
130,131,131,Brendon de Jonge,114,47.64,191,91
131,T132,T132,Stuart Appleby,101,47.62,168,80
132,T132,T132,K.J. Choi,82,47.62,126,60
133,T132,T132,Ian Poulter,55,47.62,63,30
134,T135,T135,Trevor Immelman,55,47.54,61,29
135,T135,T135,Johnson Wagner,85,47.54,122,58
136,T137,T137,Michael Bradley,77,47.48,139,66
137,T137,T137,Rory Sabbatini,79,47.48,139,66
138,139,139,Joe Ogilvie,99,47.2,161,76
139,140,140,Marc Leishman,87,47.1,138,65
140,141,141,Aaron Baddeley,94,47.02,151,71
141,T142,T142,J.J. Henry,92,46.95,164,77
142,T142,T142,D.J. Trahan,92,46.95,164,77
143,144,144,Mathias Grönberg,61,46.94,98,46
144,145,145,Bill Haas,87,46.85,143,67
145,146,146,Brian Davis,101,46.63,178,83
146,147,147,Cameron Beckman,68,46.55,116,54
147,148,148,David Lutterus,69,46.32,95,44
148,149,149,Brenden Pappas,66,46.08,102,47
149,150,150,Rory McIlroy,54,46.05,76,35
150,T151,T151,Mark Calcavecchia,50,46.03,63,29
151,T151,T151,Sergio Garcia,58,46.03,63,29
152,153,153,Matt Every,60,46.0,100,46
153,154,154,Daniel Chopra,74,45.97,124,57
154,155,155,Justin Bolli,55,45.83,72,33
155,156,156,J.P. Hayes,79,45.64,149,68
156,157,157,Billy Mayfair,78,45.52,134,61
157,158,158,Kevin Sutherland,86,45.45,121,55
158,159,159,Rod Pampling,77,45.11,133,60
159,160,160,Chad Campbell,94,45.0,180,81
160,161,161,Lee Janzen,77,44.96,129,58
161,162,162,Rickie Fowler,98,44.89,176,79
162,163,163,Steve Lowery,67,44.76,105,47
163,164,164,Bo Van Pelt,104,44.69,179,80
164,165,165,John Daly,63,44.55,101,45
165,166,166,Nicholas Thompson,88,44.38,160,71
166,167,167,Greg Owen,69,44.33,97,43
167,168,168,Rocco Mediate,71,44.26,122,54
168,169,169,Vance Veazey,58,44.05,84,37
169,170,170,Skip Kendall,58,43.9,82,36
170,T171,T171,Woody Austin,93,43.75,144,63
171,T171,T171,Jeff Gove,57,43.75,80,35
172,T171,T171,Kenny Perry,69,43.75,128,56
173,T171,T171,D.A. Points,90,43.75,160,70
174,175,175,Jason Dufner,87,43.33,120,52
175,176,176,Chris Wilson,65,43.18,88,38
176,177,177,Bill Lunde,79,43.1,116,50
177,178,178,Boo Weekley,88,42.31,156,66
178,179,179,Jay Williamson,76,42.24,116,49
179,180,180,Greg Kraft,52,42.11,57,24
180,181,181,Cliff Kresge,50,41.67,84,35
181,182,182,Andrew McLardy,52,41.57,89,37
182,183,183,Derek Lamely,81,40.57,106,43
183,184,184,Roger Tambellini,77,40.34,119,48
184,185,185,Troy Matteson,84,40.0,140,56
185,186,186,Craig Bowden,56,39.74,78,31
186,187,187,Will MacKenzie,72,39.55,134,53
187,188,188,Davis Love III,79,38.89,108,42
188,189,189,Adam Scott,70,38.66,119,46
189,190,190,Padraig Harrington,57,37.5,88,33
190,191,191,Omar Uresti,74,36.94,111,41
191,192,192,Cameron Tringale,55,36.49,74,27
