,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
64,T64,T64,Jeev Milkha Singh,59,14.47,76,11
65,66,66,Joe Durant,67,14.42,104,15
66,67,67,Davis Love III,79,14.14,99,14
67,T68,T68,Brent Delahoussaye,57,14.1,78,11
68,T68,T68,Brett Wetterich,54,14.1,78,11
69,70,70,Robert Garrigus,71,14.08,71,10
70,71,71,Justin Leonard,89,14.05,121,17
71,T72,T72,Matt Jones,89,13.95,129,18
72,T72,T72,Omar Uresti,74,13.95,86,12
73,74,74,K.J. Choi,82,13.86,101,14
74,75,75,Trevor Immelman,55,13.85,65,9
75,76,76,Brett Quigley,96,13.82,152,21
76,77,77,Jeff Quinney,91,13.77,138,19
77,78,78,Chad Collins,87,13.76,109,15
78,79,79,Steve Lowery,67,13.75,80,11
79,80,80,Brian Gay,101,13.68,95,13
80,T81,T81,Scott McCarron,90,13.56,118,16
81,T81,T81,Ted Purdy,86,13.56,118,16
82,T81,T81,Roland Thatcher,72,13.56,118,16
83,T84,T84,Joe Ogilvie,99,13.43,134,18
84,T84,T84,Carl Pettersson,99,13.43,134,18
85,T86,T86,Tim Clark,88,13.41,82,11
86,T86,T86,Steve Stricker,73,13.41,82,11
87,88,88,Vance Veazey,58,13.33,75,10
88,89,89,Charlie Wi,95,13.24,136,18
89,90,90,Bill Lunde,79,13.21,106,14
90,91,91,Sean O'Hair,84,12.84,109,14
91,92,92,Nathan Green,86,12.71,118,15
92,T93,T93,Andrew McLardy,52,12.5,56,7
93,T93,T93,Shaun Micheel,70,12.5,96,12
94,T93,T93,Vaughn Taylor,87,12.5,136,17
95,96,96,Alex Cejka,81,12.38,105,13
96,97,97,Jim Furyk,76,12.24,98,12
97,98,98,Johnson Wagner,85,12.2,123,15
98,99,99,Greg Kraft,52,12.07,58,7
99,T100,T100,Michael Letzig,84,12.0,125,15
100,T100,T100,Chris Wilson,65,12.0,75,9
101,T102,T102,Aron Price,70,11.96,92,11
102,T102,T102,Chris Riley,73,11.96,92,11
103,104,104,Daniel Chopra,74,11.83,93,11
104,105,105,Webb Simpson,98,11.81,144,17
105,106,106,Richard Johnson,90,11.72,128,15
106,107,107,J.J. Henry,92,11.61,112,13
107,108,108,David Lutterus,69,11.59,69,8
108,109,109,Chris Stroud,90,11.57,121,14
109,T110,T110,J.P. Hayes,79,11.54,104,12
110,T110,T110,James Nitties,92,11.54,130,15
111,112,112,Steve Wheatcroft,74,11.49,87,10
112,113,113,John Merrick,109,11.43,140,16
113,114,114,Troy Merritt,86,11.38,123,14
114,115,115,Troy Matteson,84,11.29,124,14
115,116,116,D.J. Trahan,92,11.27,142,16
116,117,117,Kevin Johnson,62,11.25,80,9
117,118,118,Greg Owen,69,11.22,98,11
118,119,119,Freddie Jacobson,83,11.2,125,14
119,T120,T120,Justin Bolli,55,11.11,72,8
120,T120,T120,Ángel Cabrera,64,11.11,72,8
121,T120,T120,Nicholas Thompson,88,11.11,126,14
122,123,123,Dustin Johnson,83,11.0,100,11
123,124,124,Cliff Kresge,50,10.94,64,7
124,125,125,Chris DiMarco,88,10.91,110,12
125,126,126,Craig Bowden,56,10.81,74,8
126,127,127,Greg Chalmers,93,10.79,139,15
127,T128,T128,Steve Flesch,78,10.78,102,11
128,T128,T128,George McNeill,79,10.78,102,11
129,130,130,Tim Petrovic,105,10.76,158,17
130,131,131,John Mallinger,78,10.75,93,10
131,T132,T132,Marc Leishman,87,10.71,112,12
132,T132,T132,Alex Prugh,88,10.71,112,12
133,T132,T132,Scott Verplank,74,10.71,84,9
134,T132,T132,Jimmy Walker,82,10.71,112,12
135,136,136,Ricky Barnes,103,10.66,122,13
136,137,137,Cameron Percy,73,10.64,94,10
137,138,138,Josh Teater,101,10.61,132,14
138,T139,T139,Stuart Appleby,101,10.53,114,12
139,T139,T139,Henrik Bjornstad,72,10.53,95,10
140,T141,T141,Chad Campbell,94,10.48,124,13
141,T141,T141,Ben Curtis,78,10.48,105,11
142,143,143,Retief Goosen,75,10.39,77,8
143,T144,T144,Kris Blanks,91,10.34,116,12
144,T144,T144,Brendon de Jonge,114,10.34,145,15
145,146,146,Phil Mickelson,76,10.29,68,7
146,T147,T147,Blake Adams,84,10.16,128,13
147,T147,T147,Charley Hoffman,85,10.16,128,13
148,149,149,Skip Kendall,58,10.14,69,7
149,150,150,Bob Estes,79,10.08,119,12
150,151,151,Scott Piercy,88,9.91,111,11
151,152,152,Bill Haas,87,9.8,102,10
152,153,153,Pat Perez,90,9.62,156,15
153,154,154,D.A. Points,90,9.6,125,12
154,155,155,Jerry Kelly,99,9.57,115,11
155,156,156,Steve Elkington,74,9.52,84,8
156,157,157,Charles Howell III,103,9.49,137,13
157,158,158,Brian Davis,101,9.23,130,12
158,159,159,Kevin Sutherland,86,9.22,141,13
159,T160,T160,Michael Bradley,77,9.09,110,10
160,T160,T160,Mike Weir,59,9.09,55,5
161,162,162,Paul Goydos,78,8.99,89,8
162,163,163,Brenden Pappas,66,8.91,101,9
163,164,164,Martin Flores,75,8.89,90,8
164,165,165,Bubba Watson,77,8.74,103,9
165,T166,T166,Jason Dufner,87,8.33,96,8
166,T166,T166,Ian Poulter,55,8.33,48,4
167,T168,T168,Rickie Fowler,98,8.27,133,11
168,T168,T168,Mathew Goggin,85,8.27,133,11
169,170,170,Jarrod Lyle,54,8.22,73,6
170,171,171,Briny Baird,87,8.2,122,10
171,172,172,Jay Williamson,76,8.16,98,8
172,173,173,Boo Weekley,88,8.06,124,10
173,174,174,Lee Janzen,77,8.04,112,9
174,175,175,Geoff Ogilvy,62,8.0,75,6
175,176,176,Matt Kuchar,97,7.77,103,8
176,177,177,Garth Mulroy,53,7.46,67,5
177,178,178,Mathias Grönberg,61,7.14,70,5
178,179,179,Jeff Maggert,76,6.78,118,8
179,T180,T180,Rocco Mediate,71,6.67,90,6
180,T180,T180,Heath Slocum,97,6.67,105,7
181,182,182,J.B. Holmes,100,6.61,121,8
182,183,183,John Senden,103,6.47,170,11
183,T184,T184,Luke Donald,71,6.45,62,4
184,T184,T184,Steve Marino,81,6.45,93,6
185,186,186,Jeff Gove,57,6.25,64,4
186,187,187,Jerod Turner,54,6.0,50,3
187,188,188,Rod Pampling,77,4.95,101,5
188,189,189,Roger Tambellini,77,3.92,102,4
189,190,190,Billy Mayfair,78,3.61,83,3
190,191,191,Ryan Moore,80,3.26,92,3
191,192,192,Mark Calcavecchia,50,2.5,40,1
