,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
85,86,86,Chris Riley,73,12.94,85,11
86,87,87,Scott Verplank,74,12.86,70,9
87,88,88,Steve Wheatcroft,74,12.82,78,10
88,89,89,J.J. Henry,92,12.75,102,13
89,90,90,Johnson Wagner,85,12.73,110,14
90,91,91,Dustin Johnson,83,12.64,87,11
91,92,92,Jonathan Byrd,85,12.62,103,13
92,T93,T93,J.P. Hayes,79,12.5,88,11
93,T93,T93,Tim Herron,79,12.5,80,10
94,T93,T93,Aron Price,70,12.5,80,10
95,96,96,Phil Mickelson,76,12.28,57,7
96,97,97,Davis Love III,79,12.22,90,11
97,98,98,Webb Simpson,98,12.2,123,15
98,99,99,Vance Veazey,58,12.12,66,8
99,100,100,Justin Bolli,55,12.07,58,7
100,101,101,Chris Wilson,65,11.94,67,8
101,102,102,John Mallinger,78,11.76,85,10
102,T103,T103,Troy Matteson,84,11.71,111,13
103,T103,T103,Chris Stroud,90,11.71,111,13
104,105,105,Bill Lunde,79,11.7,94,11
105,T106,T106,Brian Gay,101,11.63,86,10
106,T106,T106,John Merrick,109,11.63,129,15
107,108,108,Vaughn Taylor,87,11.57,121,14
108,T109,T109,Freddie Jacobson,83,11.54,104,12
109,T109,T109,Shaun Micheel,70,11.54,78,9
110,111,111,Blake Adams,84,11.5,113,13
111,112,112,John Rollins,81,11.49,87,10
112,T113,T113,Alex Cejka,81,11.46,96,11
113,T113,T113,Ben Curtis,78,11.46,96,11
114,T113,T113,George McNeill,79,11.46,96,11
115,116,116,Henrik Bjornstad,72,11.39,79,9
116,T117,T117,Marc Leishman,87,11.22,98,11
117,T117,T117,Roland Thatcher,72,11.22,98,11
118,119,119,Troy Merritt,86,11.21,107,12
119,T120,T120,Ángel Cabrera,64,11.11,63,7
120,T120,T120,Kevin Johnson,62,11.11,72,8
121,T120,T120,David Lutterus,69,11.11,63,7
122,123,123,Josh Teater,101,11.02,118,13
123,124,124,Jim Furyk,76,10.99,91,10
124,125,125,Brendon de Jonge,114,10.85,129,14
125,126,126,Nicholas Thompson,88,10.81,111,12
126,127,127,Will MacKenzie,72,10.78,102,11
127,T128,T128,Steve Flesch,78,10.71,84,9
128,T128,T128,Cameron Percy,73,10.71,84,9
129,130,130,Stuart Appleby,101,10.68,103,11
130,131,131,D.J. Trahan,92,10.57,123,13
131,132,132,Daniel Chopra,74,10.53,76,8
132,133,133,Greg Owen,69,10.47,86,9
133,134,134,Chris DiMarco,88,10.42,96,10
134,135,135,Bill Haas,87,10.31,97,10
135,T136,T136,Ricky Barnes,103,10.28,107,11
136,T136,T136,Jerry Kelly,99,10.28,107,11
137,138,138,Bob Estes,79,10.19,108,11
138,T139,T139,Kris Blanks,91,10.0,100,10
139,T139,T139,James Nitties,92,10.0,120,12
140,141,141,Bubba Watson,77,9.89,91,9
141,142,142,Jimmy Walker,82,9.8,102,10
142,143,143,Tim Petrovic,105,9.77,133,13
143,144,144,Skip Kendall,58,9.68,62,6
144,145,145,Paul Goydos,78,9.46,74,7
145,146,146,Kevin Sutherland,86,9.45,127,12
146,147,147,Chad Campbell,94,9.43,106,10
147,T148,T148,Craig Bowden,56,9.38,64,6
148,T148,T148,Alex Prugh,88,9.38,96,9
149,150,150,D.A. Points,90,9.17,109,10
150,151,151,Steve Elkington,74,9.09,77,7
151,152,152,Brian Davis,101,8.7,115,10
152,153,153,Michael Bradley,77,8.6,93,8
153,154,154,Matt Kuchar,97,8.51,94,8
154,155,155,Charley Hoffman,85,8.47,118,10
155,T156,T156,Greg Chalmers,93,8.33,120,10
156,T156,T156,Jason Dufner,87,8.33,84,7
157,T156,T156,David Duval,71,8.33,84,7
158,T156,T156,Richard Johnson,90,8.33,108,9
159,160,160,Mathias Grönberg,61,8.2,61,5
160,161,161,Mike Weir,59,8.16,49,4
161,162,162,Boo Weekley,88,8.11,111,9
162,163,163,Mathew Goggin,85,8.06,124,10
163,164,164,Jay Williamson,76,8.05,87,7
164,165,165,Jeff Maggert,76,7.96,113,9
165,166,166,Charles Howell III,103,7.75,129,10
166,167,167,Brenden Pappas,66,7.69,91,7
167,168,168,Retief Goosen,75,7.58,66,5
168,169,169,Rickie Fowler,98,7.56,119,9
169,170,170,Briny Baird,87,7.48,107,8
170,171,171,Jarrod Lyle,54,7.46,67,5
171,T172,T172,Scott Piercy,88,7.37,95,7
172,T172,T172,Heath Slocum,97,7.37,95,7
173,174,174,Pat Perez,90,7.19,139,10
174,175,175,Jeff Gove,57,7.14,56,4
175,176,176,Lee Janzen,77,7.0,100,7
176,177,177,Ian Poulter,55,6.98,43,3
177,178,178,John Senden,103,6.96,158,11
178,179,179,Martin Flores,75,6.94,72,5
179,180,180,J.B. Holmes,100,6.86,102,7
180,181,181,Luke Donald,71,6.78,59,4
181,182,182,Garth Mulroy,53,6.56,61,4
182,183,183,Steve Marino,81,6.33,79,5
183,184,184,Geoff Ogilvy,62,6.15,65,4
184,185,185,Rod Pampling,77,5.49,91,5
185,186,186,Rocco Mediate,71,5.26,76,4
186,187,187,Jerod Turner,54,4.76,42,2
187,188,188,Roger Tambellini,77,4.6,87,4
188,189,189,Greg Kraft,52,4.44,45,2
189,190,190,Billy Mayfair,78,4.23,71,3
190,191,191,Ryan Moore,80,3.57,84,3
191,192,192,Mark Calcavecchia,50,2.56,39,1
