,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
0,1,1,Ted Purdy,86,9,46
1,T2,T2,Kris Blanks,91,7,59
2,T2,T2,Lee Janzen,77,7,43
3,T2,T2,Roland Thatcher,72,7,50
4,T5,T5,Alex Cejka,81,6,42
5,T5,T5,Ben Crane,85,6,41
6,T5,T5,John Daly,63,6,38
7,T5,T5,Brian Davis,101,6,55
8,T5,T5,Matt Jones,89,6,33
9,T5,T5,Michael Letzig,84,6,52
10,T5,T5,George McNeill,79,6,50
11,T5,T5,Garth Mulroy,53,6,36
12,T5,T5,Sean O'Hair,84,6,45
13,T5,T5,Rory Sabbatini,79,6,49
14,T15,T15,Stuart Appleby,101,5,43
15,T15,T15,Cameron Beckman,68,5,40
16,T15,T15,Matt Bettencourt,91,5,32
17,T15,T15,Graham DeLaet,88,5,70
18,T15,T15,Martin Flores,75,5,44
19,T15,T15,Nathan Green,86,5,40
20,T15,T15,Freddie Jacobson,83,5,37
21,T15,T15,Dustin Johnson,83,5,36
22,T15,T15,John Merrick,109,5,55
23,T15,T15,Greg Owen,69,5,44
24,T15,T15,Jeff Quinney,91,5,38
25,T15,T15,Kevin Streelman,90,5,41
26,T15,T15,Nicholas Thompson,88,5,66
27,T15,T15,D.J. Trahan,92,5,57
28,T15,T15,Boo Weekley,88,5,46
29,T15,T15,Steve Wheatcroft,74,5,36
30,T15,T15,Chris Wilson,65,5,45
31,T32,T32,Justin Bolli,55,4,31
32,T32,T32,Jason Day,82,4,46
33,T32,T32,Brendon de Jonge,114,4,33
34,T32,T32,Tom Gillis,97,4,60
35,T32,T32,Mathew Goggin,85,4,45
36,T32,T32,Mathias Grönberg,61,4,46
37,T32,T32,Kevin Johnson,62,4,27
38,T32,T32,David Lutterus,69,4,36
39,T32,T32,Jeff Maggert,76,4,48
40,T32,T32,Steve Marino,81,4,30
41,T32,T32,Billy Mayfair,78,4,58
42,T32,T32,Ryan Moore,80,4,26
43,T32,T32,Ryan Palmer,84,4,30
44,T32,T32,Cameron Percy,73,4,44
45,T32,T32,Pat Perez,90,4,44
46,T32,T32,D.A. Points,90,4,49
47,T32,T32,Brett Quigley,96,4,52
48,T32,T32,Chris Riley,73,4,30
49,T32,T32,Justin Rose,78,4,25
50,T32,T32,Kevin Stadler,86,4,46
51,T32,T32,Vance Veazey,58,4,34
52,T32,T32,Johnson Wagner,85,4,49
53,T54,T54,Woody Austin,93,3,51
54,T54,T54,Ricky Barnes,103,3,43
55,T54,T54,Jonathan Byrd,85,3,55
56,T54,T54,Mark Calcavecchia,50,3,35
57,T54,T54,Greg Chalmers,93,3,31
58,T54,T54,Stewart Cink,84,3,38
59,T54,T54,Bob Estes,79,3,38
60,T54,T54,Robert Garrigus,71,3,46
61,T54,T54,Paul Goydos,78,3,40
62,T54,T54,Richard Johnson,90,3,34
63,T54,T54,Martin Laird,91,3,51
64,T54,T54,Spencer Levin,110,3,43
65,T54,T54,Steve Lowery,67,3,36
66,T54,T54,Bill Lunde,79,3,44
67,T54,T54,John Mallinger,78,3,42
68,T54,T54,Troy Matteson,84,3,45
69,T54,T54,Rory McIlroy,54,3,22
70,T54,T54,Rocco Mediate,71,3,51
71,T54,T54,Troy Merritt,86,3,42
72,T54,T54,Shaun Micheel,70,3,28
73,T54,T54,Bryce Molder,84,3,35
74,T54,T54,Kevin Na,94,3,30
75,T54,T54,Tom Pernice Jr.,74,3,31
76,T54,T54,Kenny Perry,69,3,35
77,T54,T54,Scott Piercy,88,3,43
78,T54,T54,Aron Price,70,3,38
79,T54,T54,Adam Scott,70,3,39
80,T54,T54,Heath Slocum,97,3,42
81,T54,T54,Omar Uresti,74,3,35
82,T54,T54,Bo Van Pelt,104,3,47
83,T54,T54,Jimmy Walker,82,3,31
84,T54,T54,Bubba Watson,77,3,35
85,T54,T54,Charlie Wi,95,3,43
86,T54,T54,Mark Wilson,87,3,44
87,T88,T88,Blake Adams,84,2,42
88,T88,T88,Stephen Ames,75,2,30
89,T88,T88,Briny Baird,87,2,43
90,T88,T88,Ángel Cabrera,64,2,29
91,T88,T88,Chad Campbell,94,2,32
92,T88,T88,Michael Connell,89,2,43
93,T88,T88,Jason Dufner,87,2,50
94,T88,T88,Joe Durant,67,2,32
95,T88,T88,David Duval,71,2,26
96,T88,T88,Ernie Els,72,2,22
97,T88,T88,Brad Faxon,58,2,23
98,T88,T88,Steve Flesch,78,2,33
99,T88,T88,Sergio Garcia,58,2,14
100,T88,T88,Lucas Glover,75,2,35
101,T88,T88,Jeff Gove,57,2,39
102,T88,T88,Bill Haas,87,2,38
103,T88,T88,J.P. Hayes,79,2,30
104,T88,T88,J.J. Henry,92,2,29
105,T88,T88,J.B. Holmes,100,2,49
106,T88,T88,Zach Johnson,93,2,25
107,T88,T88,Greg Kraft,52,2,27
108,T88,T88,Justin Leonard,89,2,34
109,T88,T88,Hunter Mahan,85,2,35
