,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
43,T43,T43,Ernie Els,29.0,551,19
44,T43,T43,Brad Faxon,29.0,609,21
45,T43,T43,Richard Johnson,29.0,725,25
46,T43,T43,Alex Prugh,29.0,783,27
47,T43,T43,Chris Riley,29.0,638,22
48,T43,T43,Jerod Turner,29.0,435,15
49,T50,T50,Rich Barcelo,29.04,668,23
50,T50,T50,Bill Lunde,29.04,755,26
51,T50,T50,Jimmy Walker,29.04,755,26
52,T53,T53,Stephen Ames,29.05,581,20
53,T53,T53,Chris Couch,29.05,610,21
54,T55,T55,Tom Gillis,29.07,785,27
55,T55,T55,Jerry Kelly,29.07,785,27
56,57,57,Bryce Molder,29.08,727,25
57,58,58,Michael Bradley,29.09,669,23
58,T59,T59,Charles Howell III,29.11,786,27
59,T59,T59,Scott Piercy,29.11,786,27
60,T61,T61,J.B. Holmes,29.12,757,26
61,T61,T61,Brian Stuard,29.12,757,26
62,T63,T63,Tim Clark,29.13,670,23
63,T63,T63,J.P. Hayes,29.13,699,24
64,T63,T63,Jarrod Lyle,29.13,466,16
65,T66,T66,Dustin Johnson,29.14,641,22
66,T66,T66,James Nitties,29.14,816,28
67,68,68,Briny Baird,29.15,758,26
68,69,69,Brian Davis,29.16,904,31
69,70,70,Chris DiMarco,29.18,642,22
70,71,71,Daniel Chopra,29.19,788,27
71,72,72,Retief Goosen,29.22,526,18
72,T73,T73,John Merrick,29.24,848,29
73,T73,T73,Jeev Milkha Singh,29.24,497,17
74,75,75,Robert Allenby,29.25,585,20
75,T76,T76,Justin Leonard,29.27,761,26
76,T76,T76,John Rollins,29.27,761,26
77,T76,T76,Chris Tidland,29.27,644,22
78,79,79,Tim Petrovic,29.28,937,32
79,80,80,Matt Every,29.29,498,17
80,T81,T81,Paul Casey,29.31,469,16
81,T81,T81,Marc Leishman,29.31,762,26
82,83,83,Cliff Kresge,29.33,440,15
83,84,84,Nick Watney,29.35,675,23
84,T85,T85,Troy Merritt,29.36,822,28
85,T85,T85,Chris Stroud,29.36,734,25
86,T85,T85,Steve Wheatcroft,29.36,734,25
87,T88,T88,James Driscoll,29.38,764,26
88,T88,T88,Lee Janzen,29.38,764,26
89,90,90,Ángel Cabrera,29.39,529,18
90,T91,T91,J.J. Henry,29.4,735,25
91,T91,T91,Y.E. Yang,29.4,588,20
92,T93,T93,Lucas Glover,29.41,647,22
93,T93,T93,Spencer Levin,29.41,853,29
94,T93,T93,D.A. Points,29.41,853,29
95,96,96,Ben Curtis,29.42,706,24
96,T97,T97,Rickie Fowler,29.43,824,28
97,T97,T97,Ian Poulter,29.43,412,14
98,T99,T99,Craig Bowden,29.44,530,18
99,T99,T99,John Mallinger,29.44,795,27
100,T99,T99,Mark Wilson,29.44,795,27
101,102,102,Tim Herron,29.45,648,22
102,T103,T103,Woody Austin,29.46,825,28
103,T103,T103,Jonathan Byrd,29.46,766,26
104,105,105,Brendon de Jonge,29.47,884,30
105,T106,T106,David Duval,29.48,678,23
106,T106,T106,David Lutterus,29.48,678,23
107,T106,T106,Scott McCarron,29.48,855,29
108,T106,T106,Ryan Palmer,29.48,796,27
109,T110,T110,Stewart Cink,29.5,649,22
110,T110,T110,Brenden Pappas,29.5,649,22
111,T110,T110,Tom Pernice Jr.,29.5,590,20
112,T110,T110,Heath Slocum,29.5,708,24
113,114,114,Chris Wilson,29.52,679,23
114,115,115,Joe Ogilvie,29.53,886,30
115,T116,T116,Paul Goydos,29.54,709,24
116,T116,T116,Hunter Mahan,29.54,709,24
117,T116,T116,Rod Pampling,29.54,768,26
118,119,119,Jay Williamson,29.55,650,22
119,120,120,Boo Weekley,29.56,739,25
120,121,121,Bo Van Pelt,29.57,828,28
121,T122,T122,John Daly,29.59,503,17
122,T122,T122,Bubba Watson,29.59,651,22
123,124,124,Ryan Moore,29.61,681,23
124,125,125,Trevor Immelman,29.63,563,19
125,126,126,Omar Uresti,29.64,741,25
126,T127,T127,Cameron Beckman,29.67,712,24
127,T127,T127,Steve Flesch,29.67,712,24
128,T129,T129,Ricky Barnes,29.68,831,28
129,T129,T129,Jason Dufner,29.68,742,25
130,T129,T129,Roland Thatcher,29.68,742,25
131,T129,T129,Camilo Villegas,29.68,564,19
132,133,133,Michael Letzig,29.69,772,26
133,T134,T134,Charley Hoffman,29.7,683,23
134,T134,T134,Jeff Maggert,29.7,683,23
135,136,136,Jason Bohn,29.76,744,25
136,137,137,Chad Campbell,29.77,774,26
137,T138,T138,Brent Delahoussaye,29.79,566,19
138,T138,T138,Sean O'Hair,29.79,715,24
139,140,140,Vance Veazey,29.8,596,20
140,141,141,Derek Lamely,29.84,746,25
141,142,142,Mathias Grönberg,29.85,597,20
142,143,143,Steve Marino,29.87,687,23
143,T144,T144,Joe Durant,29.88,508,17
144,T144,T144,Steve Lowery,29.88,717,24
145,T144,T144,Johnson Wagner,29.88,777,26
146,147,147,Andrew McLardy,29.89,538,18
147,148,148,Pat Perez,29.92,778,26
148,149,149,Ted Purdy,29.93,868,29
149,T150,T150,Robert Garrigus,29.95,569,19
150,T150,T150,Greg Kraft,29.95,569,19
151,T152,T152,Vaughn Taylor,29.96,779,26
152,T152,T152,Nicholas Thompson,29.96,839,28
153,T154,T154,Martin Flores,30.0,750,25
154,T154,T154,Bill Haas,30.0,750,25
155,T154,T154,George McNeill,30.0,810,27
156,T154,T154,Garth Mulroy,30.0,510,17
157,T154,T154,Rory Sabbatini,30.0,720,24
158,T154,T154,Kevin Stadler,30.0,750,25
159,T160,T160,Graham DeLaet,30.04,781,26
160,T160,T160,Martin Laird,30.04,781,26
161,162,162,Sergio Garcia,30.07,421,14
162,163,163,Josh Teater,30.13,904,30
163,164,164,Vijay Singh,30.14,663,22
164,165,165,Billy Mayfair,30.17,694,23
165,166,166,Rocco Mediate,30.18,664,22
166,167,167,Rory McIlroy,30.2,453,15
167,168,168,Henrik Bjornstad,30.21,725,24
168,T169,T169,Kevin Johnson,30.22,695,23
169,T169,T169,Geoff Ogilvy,30.22,544,18
170,171,171,Bob Estes,30.23,786,26
171,T172,T172,Kenny Perry,30.26,575,19
172,T172,T172,Adam Scott,30.26,575,19
173,T174,T174,John Senden,30.3,909,30
174,T174,T174,Cameron Tringale,30.3,606,20
175,176,176,K.J. Choi,30.33,637,21
176,177,177,Troy Matteson,30.36,850,28
177,T178,T178,Cameron Percy,30.39,699,23
178,T178,T178,Garrett Willis,30.39,699,23
179,180,180,Greg Owen,30.43,700,23
180,181,181,Aron Price,30.45,609,20
181,182,182,D.J. Trahan,30.48,823,27
182,183,183,Brett Wetterich,30.5,488,16
183,184,184,Will MacKenzie,30.55,672,22
184,185,185,Mathew Goggin,30.57,856,28
185,186,186,Roger Tambellini,30.58,734,24
186,187,187,Mark Calcavecchia,30.64,429,14
187,188,188,Jeff Gove,30.7,614,20
188,189,189,Charles Warren,30.79,585,19
189,190,190,Kris Blanks,30.93,835,27
190,191,191,Justin Bolli,30.95,650,21
191,192,192,Davis Love III,31.04,745,24
