,3-Putt_Avoidance_-_10-15_RANK THIS WEEK,3-Putt_Avoidance_-_10-15_RANK LAST WEEK,3-Putt_Avoidance_-_10-15_PLAYER NAME,3-Putt_Avoidance_-_10-15_ROUNDS,3-Putt_Avoidance_-_10-15_%,3-Putt_Avoidance_-_10-15_TOTAL 3 PUTTS,3-Putt_Avoidance_-_10-15_ATTEMPTS,3-Putt_Avoidance_-_10-15_2 PUTT OR BETTER %
0,T1,T1,Jason Bohn,84,0.0,,220,100.0
1,T1,T1,Justin Bolli,55,0.0,,104,100.0
2,T1,T1,Ángel Cabrera,64,0.0,,144,100.0
3,T1,T1,Paul Casey,64,0.0,,118,100.0
4,T1,T1,Daniel Chopra,74,0.0,,158,100.0
5,T1,T1,Brent Delahoussaye,57,0.0,,127,100.0
6,T1,T1,Luke Donald,71,0.0,,135,100.0
7,T1,T1,Steve Elkington,74,0.0,,162,100.0
8,T1,T1,Retief Goosen,75,0.0,,129,100.0
9,T1,T1,Padraig Harrington,57,0.0,,100,100.0
10,T1,T1,J.J. Henry,92,0.0,,193,100.0
11,T1,T1,J.B. Holmes,100,0.0,,230,100.0
12,T1,T1,Ryuji Imada,90,0.0,,205,100.0
13,T1,T1,Cliff Kresge,50,0.0,,123,100.0
14,T1,T1,Derek Lamely,81,0.0,,148,100.0
15,T1,T1,Andrew McLardy,52,0.0,,118,100.0
16,T1,T1,John Merrick,109,0.0,,242,100.0
17,T1,T1,Ryan Moore,80,0.0,,152,100.0
18,T1,T1,Kevin Na,94,0.0,,219,100.0
19,T1,T1,Jeff Overton,89,0.0,,184,100.0
20,T1,T1,Tom Pernice Jr.,74,0.0,,147,100.0
21,T1,T1,Kenny Perry,69,0.0,,146,100.0
22,T1,T1,Aron Price,70,0.0,,174,100.0
23,T1,T1,Jeev Milkha Singh,59,0.0,,130,100.0
24,T1,T1,Paul Stankowski,62,0.0,,133,100.0
25,T1,T1,Steve Stricker,73,0.0,,152,100.0
26,T1,T1,Charles Warren,64,0.0,,150,100.0
27,T1,T1,Mike Weir,59,0.0,,97,100.0
28,T1,T1,Dean Wilson,54,0.0,,130,100.0
29,30,30,Brendon de Jonge,114,0.37,1.0,267,99.6
30,T31,T31,Tim Petrovic,105,0.38,1.0,263,99.6
31,T31,T31,Webb Simpson,98,0.38,1.0,260,99.6
32,T33,T33,Stuart Appleby,101,0.4,1.0,248,99.6
33,T33,T33,Spencer Levin,110,0.4,1.0,253,99.6
34,T35,T35,Ricky Barnes,103,0.41,1.0,244,99.5
35,T35,T35,Brian Davis,101,0.41,1.0,242,99.5
36,37,37,Greg Chalmers,93,0.44,1.0,227,99.5
37,T38,T38,Woody Austin,93,0.45,1.0,221,99.5
38,T38,T38,Briny Baird,87,0.45,1.0,220,99.5
39,T38,T38,Michael Connell,89,0.45,1.0,223,99.5
40,41,41,Carl Pettersson,99,0.46,1.0,219,99.5
41,T42,T42,Bill Haas,87,0.47,1.0,213,99.5
42,T42,T42,Martin Laird,91,0.47,1.0,211,99.5
43,T42,T42,Alex Prugh,88,0.47,1.0,215,99.5
44,T42,T42,Johnson Wagner,85,0.47,1.0,212,99.5
45,T46,T46,Jonathan Byrd,85,0.48,1.0,207,99.5
46,T46,T46,J.P. Hayes,79,0.48,1.0,210,99.5
47,T46,T46,Justin Leonard,89,0.48,1.0,210,99.5
48,T46,T46,Mark Wilson,87,0.48,1.0,207,99.5
49,T50,T50,Andres Romero,73,0.49,1.0,204,99.5
50,T50,T50,Kevin Sutherland,86,0.49,1.0,203,99.5
51,T50,T50,Vaughn Taylor,87,0.49,1.0,204,99.5
52,T50,T50,Garrett Willis,82,0.49,1.0,205,99.5
53,54,54,Mathew Goggin,85,0.5,1.0,201,99.5
54,55,55,Chad Collins,87,0.51,1.0,196,99.4
55,T56,T56,Jason Day,82,0.52,1.0,192,99.4
56,T56,T56,Chris Stroud,90,0.52,1.0,192,99.4
57,58,58,Paul Goydos,78,0.53,1.0,189,99.4
58,T59,T59,Freddie Jacobson,83,0.54,1.0,186,99.4
59,T59,T59,David Toms,86,0.54,1.0,184,99.4
60,T59,T59,Boo Weekley,88,0.54,1.0,184,99.4
61,T62,T62,Bryce Molder,84,0.55,1.0,182,99.4
62,T62,T62,Jay Williamson,76,0.55,1.0,182,99.4
63,T64,T64,Joe Durant,67,0.56,1.0,178,99.4
64,T64,T64,Matt Kuchar,97,0.56,1.0,178,99.4
65,T64,T64,Hunter Mahan,85,0.56,1.0,180,99.4
66,T64,T64,Justin Rose,78,0.56,1.0,180,99.4
67,T68,T68,Robert Allenby,76,0.57,1.0,176,99.4
68,T68,T68,Martin Flores,75,0.57,1.0,175,99.4
69,T68,T68,Chris Riley,73,0.57,1.0,174,99.4
70,71,71,Steve Wheatcroft,74,0.58,1.0,171,99.4
71,T72,T72,Steve Marino,81,0.61,1.0,165,99.3
72,T72,T72,Phil Mickelson,76,0.61,1.0,163,99.3
73,74,74,Ben Curtis,78,0.62,1.0,161,99.3
74,75,75,David Lutterus,69,0.63,1.0,158,99.3
75,76,76,Omar Uresti,74,0.64,1.0,156,99.3
76,77,77,Ernie Els,72,0.66,1.0,151,99.3
77,78,78,Bill Lunde,79,0.68,1.0,148,99.3
78,79,79,Skip Kendall,58,0.73,1.0,137,99.2
79,80,80,Brad Faxon,58,0.76,1.0,132,99.2
80,T81,T81,Mathias Grönberg,61,0.79,1.0,126,99.2
81,T81,T81,Vance Veazey,58,0.79,1.0,127,99.2
82,83,83,John Daly,63,0.8,1.0,125,99.2
83,84,84,Jeff Gove,57,0.82,1.0,122,99.1
84,85,85,Charles Howell III,103,0.83,2.0,242,99.1
85,T86,T86,Brian Gay,101,0.85,2.0,234,99.1
86,T86,T86,Bo Van Pelt,104,0.85,2.0,235,99.1
87,T86,T86,Charlie Wi,95,0.85,2.0,234,99.1
88,T89,T89,Jerry Kelly,99,0.86,2.0,233,99.1
89,T89,T89,Greg Kraft,52,0.86,1.0,116,99.1
90,T91,T91,Zach Johnson,93,0.88,2.0,227,99.1
91,T91,T91,Kevin Streelman,90,0.88,2.0,226,99.1
92,93,93,Pat Perez,90,0.9,2.0,221,99.1
93,94,94,Michael Letzig,84,0.91,2.0,219,99.0
94,95,95,Troy Matteson,84,0.92,2.0,218,99.0
95,T96,T96,Nathan Green,86,0.93,2.0,215,99.0
96,T96,T96,Ryan Palmer,84,0.93,2.0,214,99.0
97,T98,T98,Tim Clark,88,0.94,2.0,213,99.0
98,T98,T98,John Senden,103,0.94,2.0,212,99.0
99,T100,T100,Scott McCarron,90,0.96,2.0,209,99.0
100,T100,T100,John Rollins,81,0.96,2.0,209,99.0
101,102,102,Jerod Turner,54,0.97,1.0,103,99.0
102,103,103,Bob Estes,79,0.98,2.0,205,99.0
103,104,104,Brian Stuard,81,0.99,2.0,202,99.0
104,105,105,Heath Slocum,97,1.0,2.0,200,99.0
105,T106,T106,Charley Hoffman,85,1.01,2.0,198,98.9
106,T106,T106,Brandt Snedeker,89,1.01,2.0,199,98.9
107,108,108,Marc Leishman,87,1.03,2.0,195,98.9
108,109,109,D.A. Points,90,1.04,2.0,193,98.9
109,110,110,Chris DiMarco,88,1.05,2.0,191,98.9
110,111,111,Tim Herron,79,1.06,2.0,188,98.9
111,112,112,Richard Johnson,90,1.07,2.0,187,98.9
112,113,113,Jeff Maggert,76,1.09,2.0,183,98.9
113,114,114,Jason Dufner,87,1.1,2.0,181,98.9
114,115,115,James Driscoll,78,1.15,2.0,174,98.8
115,116,116,Roger Tambellini,77,1.16,2.0,173,98.8
116,117,117,Dustin Johnson,83,1.19,2.0,168,98.8
117,118,118,Cameron Beckman,68,1.2,2.0,167,98.8
118,T119,T119,David Duval,71,1.23,2.0,163,98.7
119,T119,T119,Geoff Ogilvy,62,1.23,2.0,162,98.7
120,T119,T119,Greg Owen,69,1.23,2.0,163,98.7
121,T122,T122,Michael Bradley,77,1.24,2.0,161,98.7
122,T122,T122,Chris Couch,66,1.24,2.0,161,98.7
123,T124,T124,Aaron Baddeley,94,1.29,3.0,233,98.7
124,T124,T124,Jim Furyk,76,1.29,2.0,155,98.7
125,T124,T124,Jeff Quinney,91,1.29,3.0,232,98.7
126,T127,T127,Cameron Percy,73,1.3,2.0,154,98.7
127,T127,T127,Scott Verplank,74,1.3,2.0,154,98.7
128,T129,T129,Rickie Fowler,98,1.31,3.0,229,98.6
129,T129,T129,Vijay Singh,75,1.31,2.0,153,98.6
130,T131,T131,K.J. Choi,82,1.32,2.0,152,98.6
131,T131,T131,Joe Ogilvie,99,1.32,3.0,227,98.6
132,T133,T133,Brett Quigley,96,1.33,3.0,226,98.6
133,T133,T133,Nick Watney,91,1.33,2.0,150,98.6
134,135,135,Chad Campbell,94,1.35,3.0,223,98.6
135,136,136,Rod Pampling,77,1.37,2.0,146,98.6
136,137,137,Michael Sim,64,1.4,2.0,143,98.6
137,138,138,Lucas Glover,75,1.42,2.0,141,98.5
138,139,139,Jimmy Walker,82,1.44,3.0,209,98.5
139,140,140,Chris Wilson,65,1.47,2.0,136,98.5
140,T141,T141,Kevin Johnson,62,1.49,2.0,134,98.5
141,T141,T141,Ian Poulter,55,1.49,1.0,67,98.5
142,T141,T141,Ted Purdy,86,1.49,3.0,202,98.5
143,T144,T144,Stephen Ames,75,1.5,3.0,200,98.5
144,T144,T144,Garth Mulroy,53,1.5,2.0,133,98.5
145,146,146,Shaun Micheel,70,1.53,2.0,131,98.4
146,147,147,Cameron Tringale,55,1.54,2.0,130,98.4
147,148,148,Matt Jones,89,1.58,3.0,190,98.4
148,149,149,Josh Teater,101,1.6,4.0,250,98.4
149,150,150,Lee Janzen,77,1.61,3.0,186,98.3
150,T151,T151,Will MacKenzie,72,1.64,3.0,183,98.3
151,T151,T151,Rory McIlroy,54,1.64,2.0,122,98.3
152,153,153,Tom Gillis,97,1.65,4.0,242,98.3
153,154,154,Alex Cejka,81,1.66,3.0,181,98.3
154,T155,T155,Steve Flesch,78,1.67,3.0,180,98.3
155,T155,T155,Jarrod Lyle,54,1.67,2.0,120,98.3
156,T157,T157,Sergio Garcia,58,1.68,2.0,119,98.3
157,T157,T157,Trevor Immelman,55,1.68,2.0,119,98.3
158,159,159,Rich Barcelo,70,1.69,3.0,177,98.3
159,160,160,Stewart Cink,84,1.7,3.0,176,98.3
160,161,161,Scott Piercy,88,1.71,4.0,234,98.2
161,162,162,Bubba Watson,77,1.72,3.0,174,98.2
162,163,163,Sean O'Hair,84,1.76,3.0,170,98.2
163,164,164,Roland Thatcher,72,1.78,3.0,169,98.2
164,T165,T165,Steve Lowery,67,1.81,3.0,166,98.1
165,T165,T165,Troy Merritt,86,1.81,4.0,221,98.1
166,167,167,Rory Sabbatini,79,1.86,3.0,161,98.1
167,168,168,Y.E. Yang,72,1.89,3.0,159,98.1
168,169,169,Kris Blanks,91,1.9,4.0,211,98.1
169,170,170,Henrik Bjornstad,72,1.94,3.0,155,98.0
170,171,171,Camilo Villegas,78,2.01,3.0,149,97.9
171,T172,T172,Adam Scott,70,2.05,3.0,146,97.9
172,T172,T172,Chris Tidland,77,2.05,3.0,146,97.9
173,174,174,Brett Wetterich,54,2.13,3.0,141,97.8
174,T175,T175,Ben Crane,85,2.19,4.0,183,97.8
175,T175,T175,Davis Love III,79,2.19,4.0,183,97.8
176,177,177,Robert Garrigus,71,2.22,4.0,180,97.7
177,178,178,Blake Adams,84,2.23,4.0,179,97.7
178,179,179,Rocco Mediate,71,2.27,4.0,176,97.7
179,180,180,Kevin Stadler,86,2.44,5.0,205,97.5
180,181,181,Matt Bettencourt,91,2.53,5.0,198,97.4
181,182,182,Matt Every,60,2.58,4.0,155,97.4
182,183,183,George McNeill,79,2.62,5.0,191,97.3
183,184,184,Nicholas Thompson,88,2.64,6.0,227,97.3
184,185,185,Mark Calcavecchia,50,2.7,3.0,111,97.3
185,T186,T186,John Mallinger,78,2.99,5.0,167,97.0
186,T186,T186,Brenden Pappas,66,2.99,5.0,167,97.0
187,188,188,Billy Mayfair,78,3.08,6.0,195,96.9
188,189,189,James Nitties,92,3.1,7.0,226,96.9
189,190,190,Craig Bowden,56,3.42,5.0,146,96.5
190,191,191,D.J. Trahan,92,3.79,8.0,211,96.2
191,192,192,Graham DeLaet,88,3.83,8.0,209,96.1
