,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
46,T25,T25,Troy Matteson,84,2,45
47,T25,T25,Billy Mayfair,78,2,58
48,T25,T25,Ryan Palmer,84,2,30
49,T25,T25,Brenden Pappas,66,2,30
50,T25,T25,Cameron Percy,73,2,44
51,T25,T25,Pat Perez,90,2,44
52,T25,T25,D.A. Points,90,2,49
53,T25,T25,Alex Prugh,88,2,38
54,T25,T25,Chris Riley,73,2,30
55,T25,T25,John Rollins,81,2,55
56,T25,T25,Adam Scott,70,2,39
57,T25,T25,Brandt Snedeker,89,2,29
58,T25,T25,Kevin Streelman,90,2,41
59,T25,T25,Steve Stricker,73,2,15
60,T25,T25,Kevin Sutherland,86,2,42
61,T25,T25,Roger Tambellini,77,2,48
62,T25,T25,Omar Uresti,74,2,35
63,T25,T25,Bo Van Pelt,104,2,47
64,T25,T25,Jay Williamson,76,2,37
65,T25,T25,Mark Wilson,87,2,44
66,T67,T67,Robert Allenby,76,1,33
67,T67,T67,Stuart Appleby,101,1,43
68,T67,T67,Matt Bettencourt,91,1,32
69,T67,T67,Henrik Bjornstad,72,1,38
70,T67,T67,Kris Blanks,91,1,59
71,T67,T67,Jason Bohn,84,1,25
72,T67,T67,Justin Bolli,55,1,31
73,T67,T67,Mark Calcavecchia,50,1,35
74,T67,T67,Greg Chalmers,93,1,31
75,T67,T67,Daniel Chopra,74,1,32
76,T67,T67,Stewart Cink,84,1,38
77,T67,T67,Michael Connell,89,1,43
78,T67,T67,Ben Crane,85,1,41
79,T67,T67,Jason Day,82,1,46
80,T67,T67,Graham DeLaet,88,1,70
81,T67,T67,James Driscoll,78,1,34
82,T67,T67,Joe Durant,67,1,32
83,T67,T67,David Duval,71,1,26
84,T67,T67,Steve Elkington,74,1,21
85,T67,T67,Matt Every,60,1,30
86,T67,T67,Brad Faxon,58,1,23
87,T67,T67,Steve Flesch,78,1,33
88,T67,T67,Martin Flores,75,1,44
89,T67,T67,Rickie Fowler,98,1,37
90,T67,T67,Sergio Garcia,58,1,14
91,T67,T67,Robert Garrigus,71,1,46
92,T67,T67,Brian Gay,101,1,21
93,T67,T67,Tom Gillis,97,1,60
94,T67,T67,Bill Haas,87,1,38
95,T67,T67,J.B. Holmes,100,1,49
96,T67,T67,Charles Howell III,103,1,24
97,T67,T67,Richard Johnson,90,1,34
98,T67,T67,Matt Jones,89,1,33
99,T67,T67,Greg Kraft,52,1,27
100,T67,T67,Justin Leonard,89,1,34
101,T67,T67,Michael Letzig,84,1,52
102,T67,T67,Steve Marino,81,1,30
103,T67,T67,Scott McCarron,90,1,40
104,T67,T67,Rory McIlroy,54,1,22
105,T67,T67,George McNeill,79,1,50
106,T67,T67,Rocco Mediate,71,1,51
107,T67,T67,Troy Merritt,86,1,42
108,T67,T67,Shaun Micheel,70,1,28
109,T67,T67,Phil Mickelson,76,1,24
110,T67,T67,Ryan Moore,80,1,26
111,T67,T67,James Nitties,92,1,49
112,T67,T67,Sean O'Hair,84,1,45
113,T67,T67,Joe Ogilvie,99,1,52
114,T67,T67,Jeff Overton,89,1,32
115,T67,T67,Rod Pampling,77,1,27
116,T67,T67,Tom Pernice Jr.,74,1,31
117,T67,T67,Scott Piercy,88,1,43
118,T67,T67,Ian Poulter,55,1,11
119,T67,T67,Aron Price,70,1,38
120,T67,T67,Brett Quigley,96,1,52
121,T67,T67,Justin Rose,78,1,25
122,T67,T67,John Senden,103,1,52
123,T67,T67,Heath Slocum,97,1,42
124,T67,T67,Vaughn Taylor,87,1,38
125,T67,T67,Roland Thatcher,72,1,50
126,T67,T67,Nicholas Thompson,88,1,66
127,T67,T67,Chris Tidland,77,1,43
128,T67,T67,D.J. Trahan,92,1,57
129,T67,T67,Cameron Tringale,55,1,38
130,T67,T67,Jerod Turner,54,1,22
131,T67,T67,Jimmy Walker,82,1,31
132,T67,T67,Nick Watney,91,1,35
133,T67,T67,Steve Wheatcroft,74,1,36
134,T67,T67,Chris Wilson,65,1,45
