,Putting_from_4-8_RANK THIS WEEK,Putting_from_4-8_RANK LAST WEEK,Putting_from_4-8_PLAYER NAME,Putting_from_4-8_ROUNDS,Putting_from_4-8_% MADE,Putting_from_4-8_ATTEMPTS,Putting_from_4-8_PUTTS MADE
35,T35,T35,Y.E. Yang,72,71.26,261,186
36,37,37,Trevor Immelman,55,71.08,166,118
37,38,38,Troy Merritt,86,71.07,356,253
38,39,39,Justin Rose,78,71.04,297,211
39,40,40,Michael Sim,64,70.94,234,166
40,41,41,Ian Poulter,55,70.86,151,107
41,42,42,J.J. Henry,92,70.61,313,221
42,43,43,Scott Piercy,88,70.45,352,248
43,44,44,Jim Furyk,76,70.33,209,147
44,T45,T45,Brent Delahoussaye,57,70.31,192,135
45,T45,T45,Kevin Streelman,90,70.31,320,225
46,47,47,Spencer Levin,110,70.3,404,284
47,T48,T48,Ricky Barnes,103,70.25,353,248
48,T48,T48,Marc Leishman,87,70.25,326,229
49,T50,T50,Robert Garrigus,71,70.18,275,193
50,T50,T50,Paul Stankowski,62,70.18,218,153
51,52,52,Brenden Pappas,66,70.09,224,157
52,53,53,Steve Flesch,78,70.03,287,201
53,54,54,J.B. Holmes,100,70.02,407,285
54,55,55,Shaun Micheel,70,70.0,200,140
55,56,56,Heath Slocum,97,69.86,292,204
56,57,57,Ryuji Imada,90,69.8,351,245
57,58,58,John Rollins,81,69.72,284,198
58,59,59,Jeff Quinney,91,69.69,320,223
59,60,60,Tim Herron,79,69.68,277,193
60,61,61,Bryce Molder,84,69.62,316,220
61,62,62,Sean O'Hair,84,69.59,296,206
62,63,63,Steve Stricker,73,69.53,233,162
63,64,64,Rory McIlroy,54,69.51,164,114
64,65,65,Joe Ogilvie,99,69.5,377,262
65,T66,T66,Ryan Moore,80,69.35,248,172
66,T66,T66,John Senden,103,69.35,336,233
67,68,68,Dustin Johnson,83,69.23,260,180
68,69,69,Charlie Wi,95,69.19,422,292
69,70,70,Stephen Ames,75,69.15,282,195
70,71,71,Webb Simpson,98,69.0,371,256
71,72,72,Justin Leonard,89,68.95,248,171
72,73,73,Tim Petrovic,105,68.87,363,250
73,74,74,Jarrod Lyle,54,68.82,186,128
74,T75,T75,Rich Barcelo,70,68.75,256,176
75,T75,T75,Scott McCarron,90,68.75,320,220
76,T75,T75,Mark Wilson,87,68.75,320,220
77,78,78,Chris Tidland,77,68.59,277,190
78,79,79,Michael Connell,89,68.53,340,233
79,80,80,Phil Mickelson,76,68.5,254,174
80,T81,T81,Martin Laird,91,68.47,333,228
81,T81,T81,Nick Watney,91,68.47,314,215
82,83,83,Josh Teater,101,68.46,409,280
83,84,84,Freddie Jacobson,83,68.44,358,245
84,85,85,Jerod Turner,54,68.42,152,104
85,86,86,Steve Marino,81,68.38,253,173
86,87,87,Brad Faxon,58,68.34,199,136
87,88,88,Jason Day,82,68.3,306,209
88,89,89,Kevin Johnson,62,68.16,223,152
89,90,90,Ted Purdy,86,68.03,294,200
90,91,91,Aron Price,70,67.94,287,195
91,92,92,Ben Curtis,78,67.79,267,181
92,93,93,Lucas Glover,75,67.78,270,183
93,94,94,Padraig Harrington,57,67.65,204,138
94,95,95,Jeev Milkha Singh,59,67.48,206,139
95,T96,T96,James Nitties,92,67.39,368,248
96,T96,T96,Jay Williamson,76,67.39,230,155
97,98,98,Vaughn Taylor,87,67.35,340,229
98,99,99,Rory Sabbatini,79,67.3,318,214
99,100,100,Boo Weekley,88,67.28,327,220
100,101,101,Brendon de Jonge,114,67.22,360,242
101,102,102,Rickie Fowler,98,67.16,338,227
102,T103,T103,Richard Johnson,90,67.15,277,186
103,T103,T103,Kevin Na,94,67.15,277,186
104,105,105,Roland Thatcher,72,67.12,292,196
105,T106,T106,Mathew Goggin,85,67.08,325,218
106,T106,T106,David Lutterus,69,67.08,240,161
107,108,108,Andrew McLardy,52,67.06,170,114
108,109,109,Henrik Bjornstad,72,66.96,230,154
109,110,110,Chris Stroud,90,66.9,287,192
110,T111,T111,Matt Every,60,66.67,219,146
111,T111,T111,Bill Haas,87,66.67,303,202
112,113,113,Chris DiMarco,88,66.57,338,225
113,T114,T114,Jonathan Byrd,85,66.56,323,215
114,T114,T114,Rod Pampling,77,66.56,311,207
115,T116,T116,Kevin Stadler,86,66.55,296,197
116,T116,T116,Bubba Watson,77,66.55,275,183
117,T118,T118,Briny Baird,87,66.44,295,196
118,T118,T118,Lee Janzen,77,66.44,292,194
119,120,120,John Mallinger,78,66.41,259,172
120,121,121,Alex Cejka,81,66.33,297,197
121,122,122,Jerry Kelly,99,66.27,332,220
122,T123,T123,Cameron Beckman,68,66.26,246,163
123,T123,T123,Graham DeLaet,88,66.26,329,218
124,125,125,Chad Campbell,94,66.2,284,188
125,126,126,Woody Austin,93,66.19,352,233
126,127,127,Jimmy Walker,82,66.16,263,174
127,128,128,Sergio Garcia,58,66.12,121,80
128,129,129,Brett Wetterich,54,66.08,227,150
129,T130,T130,Derek Lamely,81,66.06,277,183
130,T130,T130,Jeff Maggert,76,66.06,274,181
131,132,132,Bill Lunde,79,66.03,262,173
132,133,133,Garrett Willis,82,66.01,306,202
133,134,134,Charley Hoffman,85,65.97,335,221
134,135,135,Kenny Perry,69,65.88,255,168
135,136,136,Scott Verplank,74,65.83,240,158
136,137,137,David Duval,71,65.75,219,144
137,138,138,Tom Gillis,97,65.63,384,252
138,T139,T139,Robert Allenby,76,65.55,238,156
139,T139,T139,Bo Van Pelt,104,65.55,389,255
140,141,141,Hunter Mahan,85,65.51,287,188
141,142,142,Tom Pernice Jr.,74,65.45,220,144
142,143,143,Brian Stuard,81,65.42,295,193
143,144,144,Mathias Grönberg,61,65.4,237,155
144,145,145,Chris Couch,66,65.33,225,147
145,146,146,Cameron Percy,73,65.29,242,158
146,T147,T147,Craig Bowden,56,65.24,210,137
147,T147,T147,D.A. Points,90,65.24,351,229
148,149,149,John Merrick,109,65.23,348,227
149,150,150,Brian Davis,101,65.21,411,268
150,151,151,Greg Kraft,52,65.16,155,101
151,T152,T152,Stuart Appleby,101,65.14,370,241
152,T152,T152,Mike Weir,59,65.14,175,114
153,154,154,Jason Bohn,84,65.03,306,199
154,155,155,K.J. Choi,82,64.98,237,154
155,156,156,Michael Bradley,77,64.53,296,191
156,157,157,Bob Estes,79,64.52,279,180
157,158,158,John Daly,63,64.45,211,136
158,159,159,Kevin Sutherland,86,64.31,297,191
159,160,160,Ángel Cabrera,64,64.25,207,133
160,161,161,Kris Blanks,91,64.22,327,210
161,162,162,Ben Crane,85,64.06,256,164
162,163,163,Joe Durant,67,63.95,233,149
163,164,164,Chris Wilson,65,63.93,219,140
164,165,165,Johnson Wagner,85,63.91,302,193
165,166,166,Will MacKenzie,72,63.9,277,177
166,167,167,Stewart Cink,84,63.89,252,161
167,168,168,Charles Warren,64,63.83,235,150
168,169,169,Justin Bolli,55,63.79,174,111
169,170,170,J.P. Hayes,79,63.76,287,183
170,171,171,Troy Matteson,84,63.54,288,183
171,172,172,Michael Letzig,84,63.53,351,223
172,T173,T173,Davis Love III,79,63.35,251,159
173,T173,T173,Omar Uresti,74,63.35,251,159
174,175,175,Paul Goydos,78,63.33,300,190
175,176,176,Mark Calcavecchia,50,63.27,147,93
176,177,177,Jason Dufner,87,63.12,282,178
177,178,178,Martin Flores,75,63.1,271,171
178,179,179,Steve Lowery,67,62.82,234,147
179,180,180,Jeff Gove,57,62.79,172,108
180,181,181,Camilo Villegas,78,62.55,235,147
181,182,182,D.J. Trahan,92,62.14,346,215
182,183,183,Roger Tambellini,77,60.54,223,135
183,184,184,Garth Mulroy,53,60.48,167,101
184,185,185,Vance Veazey,58,60.47,215,130
185,186,186,Rocco Mediate,71,60.08,258,155
186,187,187,Billy Mayfair,78,59.79,291,174
187,188,188,Adam Scott,70,58.72,218,128
188,189,189,Vijay Singh,75,58.56,263,154
189,190,190,Nicholas Thompson,88,58.42,368,215
190,191,191,Cameron Tringale,55,56.98,179,102
191,192,192,Greg Owen,69,56.02,241,135
