,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
0,1,1,Carl Pettersson,0.28,1,360
1,2,2,Jeff Maggert,0.46,1,216
2,3,3,Rich Barcelo,0.51,1,198
3,4,4,Dean Wilson,0.62,1,162
4,5,5,J.P. Hayes,0.79,2,252
5,T6,T6,Kevin Johnson,0.93,1,108
6,T6,T6,Greg Kraft,0.93,1,108
7,T6,T6,Geoff Ogilvy,0.93,2,216
8,T9,T9,Jim Furyk,0.98,3,306
9,T9,T9,Justin Rose,0.98,3,306
10,T11,T11,Justin Bolli,1.11,1,90
11,T11,T11,Brendon de Jonge,1.11,5,450
12,T11,T11,Steve Elkington,1.11,3,270
13,14,14,Greg Chalmers,1.17,4,342
14,15,15,Chad Collins,1.23,4,324
15,T16,T16,Briny Baird,1.39,4,288
16,T16,T16,Brian Gay,1.39,5,360
17,T16,T16,Spencer Levin,1.39,6,432
18,T16,T16,Tom Pernice Jr.,1.39,4,288
19,20,20,Luke Donald,1.48,4,270
20,T21,T21,Martin Flores,1.52,3,198
21,T21,T21,Padraig Harrington,1.52,3,198
22,T21,T21,John Mallinger,1.52,3,198
23,T21,T21,Ian Poulter,1.52,3,198
24,25,25,Webb Simpson,1.54,5,324
25,T26,T26,Jeff Gove,1.59,2,126
26,T26,T26,Will MacKenzie,1.59,4,252
27,T28,T28,Steve Lowery,1.67,3,180
28,T28,T28,Jeev Milkha Singh,1.67,3,180
29,30,30,Aron Price,1.71,4,234
30,31,31,Ernie Els,1.74,5,288
31,T32,T32,Zach Johnson,1.77,7,396
32,T32,T32,Matt Kuchar,1.77,7,396
33,T32,T32,Kevin Na,1.77,7,396
34,T35,T35,Chad Campbell,1.85,7,378
35,T35,T35,Ryan Palmer,1.85,5,270
36,T35,T35,Jerod Turner,1.85,3,162
37,38,38,Stuart Appleby,1.94,7,360
38,39,39,Jason Bohn,1.96,6,306
39,T40,T40,Michael Bradley,1.98,5,252
40,T40,T40,James Driscoll,1.98,5,252
41,T40,T40,Derek Lamely,1.98,5,252
42,43,43,Skip Kendall,2.02,4,198
43,44,44,Brett Quigley,2.05,7,342
44,T45,T45,Brent Delahoussaye,2.08,3,144
45,T45,T45,Scott McCarron,2.08,6,288
46,T45,T45,Bryce Molder,2.08,6,288
47,T45,T45,Jeff Quinney,2.08,6,288
48,T45,T45,Kevin Stadler,2.08,6,288
49,50,50,Chris DiMarco,2.12,8,378
50,T51,T51,Lee Janzen,2.14,5,234
51,T51,T51,Ted Purdy,2.14,5,234
52,T51,T51,Paul Stankowski,2.14,5,234
53,T54,T54,Retief Goosen,2.16,7,324
54,T54,T54,Bill Haas,2.16,7,324
55,T54,T54,Justin Leonard,2.16,7,324
