,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
54,55,55,Y.E. Yang,72,18.89,90,17
55,56,56,Michael Sim,64,18.84,69,13
56,57,57,Matt Jones,89,18.8,117,22
57,58,58,Carl Pettersson,99,18.75,128,24
58,59,59,Camilo Villegas,78,18.63,102,19
59,60,60,Tim Petrovic,105,18.49,146,27
60,T61,T61,Jim Furyk,76,18.48,92,17
61,T61,T61,Adam Scott,70,18.48,92,17
62,63,63,Justin Bolli,55,18.42,76,14
63,64,64,George McNeill,79,18.37,98,18
64,T65,T65,Davis Love III,79,18.33,120,22
65,T65,T65,Chris Stroud,90,18.33,120,22
66,67,67,Scott Verplank,74,18.29,82,15
67,68,68,Steve Flesch,78,18.27,104,19
68,T69,T69,Skip Kendall,58,18.18,88,16
69,T69,T69,Bo Van Pelt,104,18.18,121,22
70,71,71,Kevin Streelman,90,18.11,127,23
71,72,72,Steve Stricker,73,18.0,100,18
72,73,73,Freddie Jacobson,83,17.99,139,25
73,74,74,Michael Letzig,84,17.91,134,24
74,T75,T75,Chris Couch,66,17.82,101,18
75,T75,T75,Derek Lamely,81,17.82,101,18
76,T77,T77,Blake Adams,84,17.74,124,22
77,T77,T77,John Rollins,81,17.74,124,22
78,79,79,D.J. Trahan,92,17.73,141,25
79,80,80,K.J. Choi,82,17.65,85,15
80,T81,T81,Jason Bohn,84,17.5,120,21
81,T81,T81,Daniel Chopra,74,17.5,80,14
82,T83,T83,Chad Collins,87,17.39,115,20
83,T83,T83,Robert Garrigus,71,17.39,115,20
84,T83,T83,James Nitties,92,17.39,138,24
85,86,86,Lucas Glover,75,17.27,110,19
86,T87,T87,Bob Estes,79,17.24,116,20
87,T87,T87,John Mallinger,78,17.24,116,20
88,T87,T87,Ryan Palmer,84,17.24,116,20
89,T90,T90,Mathias Grönberg,61,17.11,76,13
90,T90,T90,Chris Wilson,65,17.11,76,13
91,92,92,Zach Johnson,93,17.09,117,20
92,T93,T93,Graham DeLaet,88,17.05,129,22
93,T93,T93,Chris Tidland,77,17.05,129,22
94,95,95,Brian Stuard,81,17.04,135,23
95,96,96,Robert Allenby,76,16.96,112,19
96,97,97,Jason Day,82,16.94,124,21
97,98,98,Pat Perez,90,16.92,130,22
98,99,99,Stuart Appleby,101,16.91,136,23
99,100,100,Paul Casey,64,16.9,71,12
100,101,101,Spencer Levin,110,16.76,185,31
101,T102,T102,Alex Prugh,88,16.67,132,22
102,T102,T102,Nicholas Thompson,88,16.67,114,19
103,104,104,Chad Campbell,94,16.43,140,23
104,105,105,J.J. Henry,92,16.41,128,21
105,106,106,Bubba Watson,77,16.33,98,16
106,107,107,Kevin Johnson,62,16.28,86,14
107,108,108,Billy Mayfair,78,16.22,111,18
108,T109,T109,Jeff Maggert,76,16.16,99,16
109,T109,T109,Tom Pernice Jr.,74,16.16,99,16
110,111,111,Kevin Na,94,16.15,130,21
111,T112,T112,James Driscoll,78,16.13,124,20
112,T112,T112,Garth Mulroy,53,16.13,62,10
113,T112,T112,Andres Romero,73,16.13,124,20
114,115,115,Mark Wilson,87,16.11,149,24
115,116,116,Joe Ogilvie,99,16.03,131,21
116,T117,T117,Jarrod Lyle,54,16.0,75,12
117,T117,T117,David Toms,86,16.0,125,20
118,119,119,Josh Teater,101,15.98,169,27
119,120,120,Brett Wetterich,54,15.84,101,16
120,121,121,D.A. Points,90,15.83,120,19
121,T122,T122,Ángel Cabrera,64,15.79,76,12
122,T122,T122,Martin Laird,91,15.79,114,18
123,124,124,Rory McIlroy,54,15.71,70,11
124,125,125,Jeff Overton,89,15.69,102,16
125,126,126,Ben Curtis,78,15.65,115,18
126,T127,T127,Bill Lunde,79,15.6,109,17
127,T127,T127,Webb Simpson,98,15.6,141,22
128,129,129,Chris DiMarco,88,15.38,143,22
129,130,130,Briny Baird,87,15.27,131,20
130,131,131,Scott Piercy,88,15.2,125,19
131,T132,T132,Michael Bradley,77,15.05,93,14
132,T132,T132,Jeff Gove,57,15.05,93,14
133,T134,T134,Matt Every,60,15.0,80,12
134,T134,T134,Paul Stankowski,62,15.0,100,15
135,136,136,John Senden,103,14.97,147,22
136,137,137,Will MacKenzie,72,14.95,107,16
137,138,138,Brian Davis,101,14.89,141,21
138,T139,T139,Rich Barcelo,70,14.81,81,12
139,T139,T139,Stewart Cink,84,14.81,108,16
140,T139,T139,Steve Wheatcroft,74,14.81,81,12
141,T142,T142,Charles Howell III,103,14.71,136,20
142,T142,T142,Richard Johnson,90,14.71,136,20
143,T142,T142,Jeff Quinney,91,14.71,136,20
144,145,145,Johnson Wagner,85,14.53,117,17
145,146,146,Dustin Johnson,83,14.46,83,12
146,147,147,Marc Leishman,87,14.42,104,15
147,T148,T148,Trevor Immelman,55,14.29,84,12
148,T148,T148,Vijay Singh,75,14.29,91,13
149,150,150,Jason Dufner,87,14.17,120,17
150,T151,T151,Alex Cejka,81,14.02,107,15
151,T151,T151,Rocco Mediate,71,14.02,107,15
152,153,153,Omar Uresti,74,13.82,123,17
153,154,154,Rod Pampling,77,13.79,116,16
154,155,155,Brian Gay,101,13.77,138,19
155,156,156,Woody Austin,93,13.7,146,20
156,157,157,Dean Wilson,54,13.51,74,10
157,158,158,Kevin Stadler,86,13.39,112,15
158,T159,T159,Cameron Percy,73,13.33,105,14
159,T159,T159,Vaughn Taylor,87,13.33,120,16
160,161,161,Boo Weekley,88,13.28,128,17
161,162,162,Chris Riley,73,13.21,106,14
162,163,163,John Daly,63,12.99,77,10
163,164,164,Brent Delahoussaye,57,12.75,102,13
164,165,165,John Merrick,109,12.66,158,20
165,T166,T166,Steve Lowery,67,12.5,104,13
166,T166,T166,Jimmy Walker,82,12.5,96,12
167,168,168,Ricky Barnes,103,12.42,153,19
168,169,169,Charles Warren,64,12.37,97,12
169,170,170,Steve Elkington,74,12.36,89,11
170,171,171,Troy Matteson,84,12.34,154,19
171,T172,T172,Phil Mickelson,76,12.22,90,11
172,T172,T172,Kenny Perry,69,12.22,90,11
173,174,174,Craig Bowden,56,12.2,82,10
174,175,175,J.B. Holmes,100,12.15,107,13
175,176,176,Andrew McLardy,52,12.0,75,9
176,177,177,Roland Thatcher,72,11.9,126,15
177,178,178,Mathew Goggin,85,11.89,143,17
178,179,179,Jeev Milkha Singh,59,11.76,85,10
179,180,180,Sean O'Hair,84,11.71,111,13
180,181,181,Brett Quigley,96,11.61,155,18
181,182,182,Ted Purdy,86,11.5,113,13
182,183,183,Kris Blanks,91,11.38,123,14
183,184,184,Jerry Kelly,99,11.19,143,16
184,185,185,David Lutterus,69,10.59,85,9
185,186,186,Padraig Harrington,57,9.23,65,6
186,187,187,Jerod Turner,54,9.09,66,6
187,188,188,Mark Calcavecchia,50,8.89,45,4
188,189,189,Heath Slocum,97,8.66,127,11
189,190,190,Henrik Bjornstad,72,8.49,106,9
190,191,191,Sergio Garcia,58,7.69,52,4
191,192,192,Cliff Kresge,50,5.88,68,4
