,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
89,T90,T90,Blake Adams,84,6.65,559,84
90,T90,T90,Chris DiMarco,88,6.65,585,88
91,92,92,Ben Curtis,78,6.64,518,78
92,93,93,Lucas Glover,75,6.62,490,74
93,T94,T94,Jonathan Byrd,85,6.61,562,85
94,T94,T94,Charles Howell III,103,6.61,681,103
95,96,96,Sean O'Hair,84,6.6,541,82
96,97,97,Steve Flesch,78,6.59,514,78
97,T98,T98,Alex Prugh,88,6.58,579,88
98,T98,T98,John Rollins,81,6.58,533,81
99,T98,T98,Vijay Singh,75,6.58,487,74
100,T101,T101,Rod Pampling,77,6.56,505,77
101,T101,T101,Roland Thatcher,72,6.56,472,72
102,103,103,Joe Ogilvie,99,6.55,648,99
103,104,104,Woody Austin,93,6.54,608,93
104,T105,T105,Will MacKenzie,72,6.53,470,72
105,T105,T105,Johnson Wagner,85,6.53,555,85
106,107,107,Michael Connell,89,6.52,580,89
107,108,108,David Duval,71,6.51,462,71
108,T109,T109,Shaun Micheel,70,6.5,455,70
109,T109,T109,Jeev Milkha Singh,59,6.5,364,56
110,111,111,Josh Teater,101,6.48,654,101
111,T112,T112,Tim Herron,79,6.46,510,79
112,T112,T112,Dean Wilson,54,6.46,349,54
113,T114,T114,Trevor Immelman,55,6.44,354,55
114,T114,T114,Derek Lamely,81,6.44,522,81
115,T114,T114,Chris Riley,73,6.44,470,73
116,T114,T114,Adam Scott,70,6.44,438,68
117,118,118,Chad Campbell,94,6.42,597,93
118,T119,T119,Martin Flores,75,6.41,481,75
119,T119,T119,Heath Slocum,97,6.41,622,97
120,T119,T119,Brian Stuard,81,6.41,519,81
121,T122,T122,Spencer Levin,110,6.4,704,110
122,T122,T122,Chris Tidland,77,6.4,493,77
123,124,124,Brett Wetterich,54,6.39,345,54
124,125,125,Ted Purdy,86,6.38,549,86
125,126,126,D.A. Points,90,6.37,573,90
126,127,127,Rich Barcelo,70,6.36,445,70
127,128,128,Sergio Garcia,58,6.35,330,52
128,T129,T129,Kenny Perry,69,6.34,431,68
129,T129,T129,Brett Quigley,96,6.34,609,96
130,T131,T131,Bill Lunde,79,6.33,500,79
131,T131,T131,D.J. Trahan,92,6.33,582,92
132,133,133,Garrett Willis,82,6.29,516,82
133,134,134,Steve Elkington,74,6.28,465,74
134,T135,T135,Michael Bradley,77,6.26,482,77
135,T135,T135,Greg Owen,69,6.26,432,69
136,T137,T137,Briny Baird,87,6.25,544,87
137,T137,T137,Alex Cejka,81,6.25,506,81
138,139,139,Steve Wheatcroft,74,6.24,462,74
139,140,140,Kevin Sutherland,86,6.23,536,86
140,141,141,Kevin Stadler,86,6.21,534,86
141,142,142,Cameron Beckman,68,6.19,421,68
142,143,143,Mark Wilson,87,6.17,537,87
143,144,144,Jerry Kelly,99,6.16,610,99
144,145,145,Brendon de Jonge,114,6.15,701,114
145,146,146,Brenden Pappas,66,6.14,405,66
146,147,147,Vance Veazey,58,6.12,355,58
147,T148,T148,Graham DeLaet,88,6.11,538,88
148,T148,T148,Mathias Grönberg,61,6.11,373,61
149,T148,T148,Jerod Turner,54,6.11,330,54
150,151,151,Aron Price,70,6.1,427,70
151,152,152,Skip Kendall,58,6.07,352,58
152,153,153,Robert Garrigus,71,6.06,430,71
153,154,154,Davis Love III,79,6.05,478,79
154,T155,T155,Jeff Maggert,76,6.03,458,76
155,T155,T155,Chris Wilson,65,6.03,392,65
156,157,157,Craig Bowden,56,6.02,337,56
157,158,158,John Senden,103,6.01,619,103
158,159,159,Nicholas Thompson,88,6.0,528,88
159,160,160,Kevin Johnson,62,5.98,371,62
160,T161,T161,Mathew Goggin,85,5.96,507,85
161,T161,T161,Richard Johnson,90,5.96,536,90
162,T161,T161,Steve Lowery,67,5.96,399,67
163,T161,T161,John Merrick,109,5.96,650,109
164,165,165,Paul Stankowski,62,5.95,369,62
165,T166,T166,Rocco Mediate,71,5.94,422,71
166,T166,T166,Chris Stroud,90,5.94,535,90
167,T168,T168,Andrew McLardy,52,5.92,308,52
168,T168,T168,Charles Warren,64,5.92,379,64
169,170,170,Jarrod Lyle,54,5.91,319,54
170,171,171,J.J. Henry,92,5.88,541,92
171,172,172,Troy Matteson,84,5.87,493,84
172,173,173,Cliff Kresge,50,5.86,293,50
173,174,174,Garth Mulroy,53,5.85,310,53
174,T175,T175,Joe Durant,67,5.84,391,67
175,T175,T175,Cameron Percy,73,5.84,426,73
176,177,177,David Lutterus,69,5.83,402,69
177,T178,T178,Tom Pernice Jr.,74,5.82,431,74
178,T178,T178,Jay Williamson,76,5.82,442,76
179,T180,T180,Greg Kraft,52,5.81,302,52
180,T180,T180,Omar Uresti,74,5.81,430,74
181,182,182,Boo Weekley,88,5.8,510,88
182,T183,T183,Justin Bolli,55,5.73,315,55
183,T183,T183,John Daly,63,5.73,361,63
184,185,185,Brent Delahoussaye,57,5.68,324,57
185,186,186,Henrik Bjornstad,72,5.56,400,72
186,187,187,Mark Calcavecchia,50,5.42,271,50
187,T188,T188,Billy Mayfair,78,5.38,420,78
188,T188,T188,Cameron Tringale,55,5.38,296,55
189,190,190,Kris Blanks,91,5.37,489,91
190,191,191,Roger Tambellini,77,5.21,401,77
191,192,192,Jeff Gove,57,5.11,291,57
