,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
0,1,1,Padraig Harrington,57,98.94,94,93
1,2,2,Jeff Quinney,91,97.99,199,195
2,3,3,Steve Stricker,73,97.39,115,112
3,4,4,Ryuji Imada,90,97.04,169,164
4,5,5,Bo Van Pelt,104,97.02,168,163
5,6,6,Phil Mickelson,76,96.92,130,126
6,7,7,Steve Elkington,74,96.8,125,121
7,8,8,Michael Sim,64,96.77,93,90
8,9,9,Ben Crane,85,95.89,146,140
9,10,10,Blake Adams,84,95.78,166,159
10,11,11,Troy Merritt,86,95.65,184,176
11,12,12,Carl Pettersson,99,95.57,158,151
12,13,13,Ryan Moore,80,95.56,135,129
13,14,14,Brian Gay,101,95.45,176,168
14,15,15,Ben Curtis,78,95.31,128,122
15,16,16,Scott McCarron,90,95.3,149,142
16,17,17,Geoff Ogilvy,62,95.24,105,100
17,18,18,Paul Casey,64,95.18,83,79
18,19,19,Stephen Ames,75,95.12,123,117
19,20,20,Rod Pampling,77,95.1,143,136
20,21,21,Paul Stankowski,62,94.94,79,75
21,22,22,Luke Donald,71,94.9,98,93
22,23,23,Chad Campbell,94,94.89,176,167
23,24,24,Jarrod Lyle,54,94.79,96,91
24,25,25,Richard Johnson,90,94.7,151,143
25,26,26,Chris Couch,66,94.59,148,140
26,27,27,Alex Prugh,88,94.56,147,139
27,28,28,Jeff Overton,89,94.51,164,155
28,29,29,Tim Clark,88,94.49,127,120
29,30,30,Nick Watney,91,94.41,161,152
30,31,31,Ryan Palmer,84,94.37,142,134
31,T32,T32,Stewart Cink,84,94.35,124,117
32,T32,T32,James Nitties,92,94.35,177,167
33,34,34,Jason Bohn,84,94.2,138,130
34,35,35,Tom Gillis,97,94.19,172,162
35,36,36,James Driscoll,78,94.15,171,161
36,37,37,Matt Kuchar,97,94.12,153,144
37,38,38,Johnson Wagner,85,94.07,135,127
38,39,39,Bill Lunde,79,93.96,149,140
39,40,40,Kevin Na,94,93.94,132,124
40,41,41,Matt Jones,89,93.92,148,139
41,42,42,Jim Furyk,76,93.81,113,106
42,43,43,Rich Barcelo,70,93.66,142,133
43,44,44,Kenny Perry,69,93.64,110,103
44,45,45,Freddie Jacobson,83,93.62,141,132
45,46,46,Matt Bettencourt,91,93.57,171,160
46,47,47,Martin Laird,91,93.53,170,159
47,48,48,Ian Poulter,55,93.51,77,72
48,49,49,Nathan Green,86,93.45,168,157
49,50,50,Scott Verplank,74,93.44,122,114
50,T51,T51,Michael Bradley,77,93.43,137,128
51,T51,T51,Zach Johnson,93,93.43,137,128
52,53,53,Stuart Appleby,101,93.41,182,170
53,54,54,Charles Howell III,103,93.33,165,154
54,55,55,Daniel Chopra,74,93.24,148,138
55,56,56,Greg Chalmers,93,93.18,176,164
56,57,57,Bryce Molder,84,93.13,131,122
57,58,58,Andres Romero,73,93.1,174,162
58,59,59,Hunter Mahan,85,93.01,143,133
59,60,60,Retief Goosen,75,93.0,100,93
60,T61,T61,Michael Connell,89,92.96,142,132
61,T61,T61,Mike Weir,59,92.96,71,66
62,63,63,Robert Allenby,76,92.79,111,103
63,64,64,Aron Price,70,92.75,138,128
64,65,65,Joe Durant,67,92.66,109,101
65,66,66,Cameron Beckman,68,92.65,136,126
66,67,67,John Mallinger,78,92.62,122,113
67,68,68,Dean Wilson,54,92.52,107,99
68,69,69,Pat Perez,90,92.5,160,148
69,70,70,Brandt Snedeker,89,92.36,157,145
70,T71,T71,Bob Estes,79,92.31,143,132
71,T71,T71,Rickie Fowler,98,92.31,156,144
72,73,73,Chris DiMarco,88,92.26,155,143
73,T74,T74,Ángel Cabrera,64,92.22,90,83
74,T74,T74,Matt Every,60,92.22,90,83
75,76,76,Briny Baird,87,92.16,153,141
76,77,77,Scott Piercy,88,92.12,165,152
77,78,78,Webb Simpson,98,92.05,151,139
78,79,79,Lee Janzen,77,92.03,138,127
79,T80,T80,Chad Collins,87,92.0,150,138
80,T80,T80,Brad Faxon,58,92.0,100,92
81,T82,T82,Vaughn Taylor,87,91.88,160,147
82,T82,T82,Roland Thatcher,72,91.88,160,147
83,84,84,J.J. Henry,92,91.72,145,133
84,T85,T85,Tim Petrovic,105,91.71,193,177
85,T85,T85,Charlie Wi,95,91.71,181,166
86,87,87,John Merrick,109,91.67,180,165
87,88,88,Heath Slocum,97,91.61,143,131
88,89,89,Camilo Villegas,78,91.53,118,108
89,90,90,Mark Wilson,87,91.52,165,151
90,91,91,Spencer Levin,110,91.44,187,171
91,92,92,Michael Letzig,84,91.41,163,149
92,T93,T93,Martin Flores,75,91.39,151,138
93,T93,T93,Jimmy Walker,82,91.39,151,138
94,95,95,Brett Wetterich,54,91.38,116,106
95,96,96,Brendon de Jonge,114,91.36,162,148
96,97,97,Mathias Grönberg,61,91.35,104,95
97,98,98,Y.E. Yang,72,91.26,103,94
98,99,99,Henrik Bjornstad,72,91.24,137,125
99,100,100,Kevin Sutherland,86,91.22,148,135
100,101,101,Jerod Turner,54,91.21,91,83
101,102,102,Brenden Pappas,66,91.15,113,103
102,103,103,David Toms,86,91.04,134,122
103,104,104,Graham DeLaet,88,90.97,155,141
104,T105,T105,Brian Davis,101,90.91,176,160
105,T105,T105,Jason Dufner,87,90.91,132,120
106,T105,T105,Steve Marino,81,90.91,143,130
