,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,1,Bubba Watson,77,69.05,42,29
1,2,2,Greg Chalmers,93,65.63,64,42
2,3,3,Jeev Milkha Singh,59,65.22,46,30
3,4,4,Luke Donald,71,64.71,34,22
4,5,5,K.J. Choi,82,63.83,47,30
5,6,6,Charlie Wi,95,63.64,88,56
6,7,7,Steve Flesch,78,63.27,49,31
7,8,8,Alex Cejka,81,61.82,55,34
8,9,9,Jeff Overton,89,61.67,60,37
9,10,10,Jimmy Walker,82,60.78,51,31
10,T11,T11,Paul Casey,64,60.0,35,21
11,T11,T11,Chris Stroud,90,60.0,70,42
12,13,13,Aaron Baddeley,94,59.72,72,43
13,14,14,Ben Curtis,78,59.62,52,31
14,15,15,Brandt Snedeker,89,59.26,54,32
15,16,16,Blake Adams,84,59.18,49,29
16,17,17,Ernie Els,72,58.97,39,23
17,18,18,John Rollins,81,58.93,56,33
18,19,19,J.J. Henry,92,58.73,63,37
19,20,20,Zach Johnson,93,58.33,48,28
20,21,21,Tom Gillis,97,58.21,67,39
21,22,22,Dustin Johnson,83,58.14,43,25
22,23,23,Skip Kendall,58,58.06,31,18
23,T24,T24,Josh Teater,101,57.97,69,40
24,T24,T24,Boo Weekley,88,57.97,69,40
25,T26,T26,Hunter Mahan,85,57.89,57,33
26,T26,T26,Y.E. Yang,72,57.89,57,33
27,28,28,Troy Merritt,86,57.75,71,41
28,29,29,Steve Elkington,74,57.69,52,30
29,30,30,Matt Every,60,57.41,54,31
30,T31,T31,Ricky Barnes,103,57.14,70,40
31,T31,T31,Brendon de Jonge,114,57.14,56,32
32,T31,T31,David Toms,86,57.14,42,24
33,T31,T31,Mark Wilson,87,57.14,56,32
34,35,35,Tim Clark,88,56.9,58,33
35,36,36,Retief Goosen,75,56.86,51,29
36,37,37,Stephen Ames,75,56.82,44,25
37,38,38,Cameron Beckman,68,56.52,46,26
38,39,39,J.B. Holmes,100,56.47,85,48
39,40,40,Shaun Micheel,70,56.25,32,18
40,T41,T41,Brent Delahoussaye,57,55.88,34,19
41,T41,T41,Andrew McLardy,52,55.88,34,19
42,43,43,Kevin Johnson,62,55.81,43,24
43,44,44,Steve Marino,81,55.77,52,29
44,T45,T45,Stewart Cink,84,55.56,45,25
45,T45,T45,James Driscoll,78,55.56,45,25
46,T45,T45,Bill Haas,87,55.56,54,30
47,T45,T45,Martin Laird,91,55.56,63,35
48,T45,T45,Marc Leishman,87,55.56,63,35
49,T45,T45,Alex Prugh,88,55.56,72,40
50,T45,T45,Kevin Streelman,90,55.56,54,30
51,52,52,George McNeill,79,55.36,56,31
52,53,53,Tim Petrovic,105,55.07,69,38
53,54,54,Jonathan Byrd,85,55.0,60,33
54,55,55,Robert Allenby,76,54.72,53,29
55,T56,T56,Mathias Grönberg,61,54.55,44,24
56,T56,T56,Scott McCarron,90,54.55,55,30
57,T56,T56,Geoff Ogilvy,62,54.55,44,24
58,T56,T56,Chris Tidland,77,54.55,44,24
59,60,60,Daniel Chopra,74,54.39,57,31
60,T61,T61,Matt Kuchar,97,54.29,70,38
61,T61,T61,Spencer Levin,110,54.29,70,38
62,T61,T61,Jerod Turner,54,54.29,35,19
63,64,64,Brian Gay,101,54.24,59,32
64,T65,T65,Brian Davis,101,54.17,72,39
65,T65,T65,Nathan Green,86,54.17,72,39
66,67,67,Nick Watney,91,54.1,61,33
67,68,68,Michael Connell,89,53.95,76,41
68,T69,T69,Woody Austin,93,53.85,65,35
69,T69,T69,Steve Lowery,67,53.85,52,28
70,71,71,Carl Pettersson,99,53.75,80,43
71,72,72,Lucas Glover,75,53.7,54,29
72,73,73,Ian Poulter,55,53.57,28,15
73,74,74,Jerry Kelly,99,53.45,58,31
74,75,75,Richard Johnson,90,53.33,45,24
75,76,76,Bob Estes,79,53.23,62,33
76,77,77,Briny Baird,87,53.19,47,25
77,78,78,Pat Perez,90,53.13,64,34
78,79,79,Robert Garrigus,71,53.06,49,26
79,T80,T80,Charley Hoffman,85,52.94,68,36
80,T80,T80,James Nitties,92,52.94,68,36
81,82,82,Steve Wheatcroft,74,52.83,53,28
82,83,83,Brad Faxon,58,52.63,38,20
83,84,84,Tim Herron,79,52.54,59,31
84,85,85,David Lutterus,69,52.38,42,22
85,86,86,Ryuji Imada,90,52.17,69,36
86,87,87,Camilo Villegas,78,52.08,48,25
87,T88,T88,Matt Bettencourt,91,51.85,54,28
88,T88,T88,Jeff Quinney,91,51.85,54,28
89,T88,T88,Justin Rose,78,51.85,54,28
90,T88,T88,Garrett Willis,82,51.85,54,28
91,92,92,Martin Flores,75,51.61,62,32
92,93,93,Joe Ogilvie,99,51.47,68,35
93,94,94,Trevor Immelman,55,51.35,37,19
94,T95,T95,Michael Sim,64,51.28,39,20
