,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
0,1,1,Matt Every,60,38.94,113,44
1,2,2,Chris Couch,66,38.39,112,43
2,3,3,Tom Gillis,97,37.87,169,64
3,4,4,Brandt Snedeker,89,37.78,135,51
4,5,5,Luke Donald,71,37.76,98,37
5,6,6,Matt Kuchar,97,37.68,138,52
6,7,7,Ryan Palmer,84,37.58,149,56
7,8,8,Woody Austin,93,36.59,164,60
8,9,9,Ben Curtis,78,36.29,124,45
9,10,10,Brian Davis,101,36.21,174,63
10,11,11,Paul Casey,64,35.87,92,33
11,12,12,Justin Bolli,55,35.48,62,22
12,13,13,D.A. Points,90,35.38,130,46
13,14,14,Geoff Ogilvy,62,35.14,111,39
14,15,15,Carl Pettersson,99,35.1,151,53
15,16,16,Ryuji Imada,90,34.93,146,51
16,17,17,Justin Leonard,89,34.87,152,53
17,T18,T18,Skip Kendall,58,34.83,89,31
18,T18,T18,Bo Van Pelt,104,34.83,178,62
19,20,20,Mathias Grönberg,61,34.38,96,33
20,21,21,Robert Allenby,76,34.31,137,47
21,22,22,George McNeill,79,34.15,123,42
22,23,23,Greg Chalmers,93,33.93,168,57
23,24,24,Charlie Wi,95,33.9,177,60
24,25,25,John Mallinger,78,33.58,134,45
25,26,26,Aaron Baddeley,94,33.53,170,57
26,27,27,Webb Simpson,98,33.51,185,62
27,T28,T28,Daniel Chopra,74,33.33,99,33
28,T28,T28,Stewart Cink,84,33.33,129,43
29,T28,T28,Jeff Maggert,76,33.33,141,47
30,T28,T28,Brian Stuard,81,33.33,150,50
31,32,32,Jeff Overton,89,33.1,142,47
32,33,33,Steve Wheatcroft,74,33.06,124,41
33,34,34,Ryan Moore,80,33.05,118,39
34,35,35,Justin Rose,78,32.82,131,43
35,36,36,Chad Collins,87,32.58,132,43
36,37,37,James Nitties,92,32.48,157,51
37,38,38,J.P. Hayes,79,32.47,154,50
38,39,39,Marc Leishman,87,32.24,152,49
39,40,40,Brian Gay,101,32.1,162,52
40,41,41,Scott Piercy,88,31.82,176,56
41,42,42,Steve Lowery,67,31.78,107,34
42,T43,T43,James Driscoll,78,31.71,123,39
43,T43,T43,Bryce Molder,84,31.71,123,39
44,45,45,Jimmy Walker,82,31.54,149,47
45,46,46,Vance Veazey,58,31.4,86,27
46,47,47,David Duval,71,31.36,118,37
47,48,48,Rickie Fowler,98,31.32,182,57
48,49,49,Rory Sabbatini,79,31.3,115,36
49,50,50,John Merrick,109,31.15,183,57
50,51,51,K.J. Choi,82,31.09,119,37
51,52,52,David Toms,86,30.99,142,44
52,53,53,Joe Ogilvie,99,30.72,153,47
53,54,54,Freddie Jacobson,83,30.71,140,43
54,55,55,Tim Petrovic,105,30.6,183,56
55,56,56,Heath Slocum,97,30.52,154,47
56,57,57,Steve Flesch,78,30.47,128,39
57,58,58,J.B. Holmes,100,30.41,171,52
58,59,59,Kenny Perry,69,30.36,112,34
59,60,60,Stuart Appleby,101,30.34,178,54
60,T61,T61,Bill Haas,87,30.19,159,48
61,T61,T61,Nick Watney,91,30.19,106,32
62,63,63,Jerod Turner,54,30.16,63,19
63,64,64,Padraig Harrington,57,30.14,73,22
64,T65,T65,Vaughn Taylor,87,30.13,156,47
65,T65,T65,Johnson Wagner,85,30.13,156,47
66,T67,T67,Charles Howell III,103,30.0,180,54
67,T67,T67,Troy Merritt,86,30.0,150,45
68,T67,T67,Adam Scott,70,30.0,110,33
69,70,70,Paul Goydos,78,29.93,137,41
70,T71,T71,Steve Stricker,73,29.82,114,34
71,T71,T71,Mike Weir,59,29.82,57,17
72,73,73,Michael Bradley,77,29.77,131,39
73,74,74,Ben Crane,85,29.75,121,36
74,75,75,Jason Bohn,84,29.7,165,49
75,76,76,Sean O'Hair,84,29.69,128,38
76,T77,T77,Brad Faxon,58,29.63,81,24
77,T77,T77,Lucas Glover,75,29.63,108,32
78,79,79,Spencer Levin,110,29.53,193,57
79,80,80,Dustin Johnson,83,29.46,129,38
80,81,81,Y.E. Yang,72,29.41,119,35
81,82,82,Garrett Willis,82,29.38,160,47
82,83,83,Jim Furyk,76,29.37,126,37
83,84,84,John Rollins,81,29.33,150,44
84,85,85,Kevin Na,94,29.11,158,46
85,86,86,Kris Blanks,91,29.05,148,43
86,87,87,Davis Love III,79,28.99,138,40
87,88,88,Charley Hoffman,85,28.97,145,42
88,T89,T89,Bob Estes,79,28.95,152,44
89,T89,T89,Scott Verplank,74,28.95,114,33
90,91,91,Pat Perez,90,28.92,166,48
91,92,92,Matt Jones,89,28.91,128,37
92,93,93,Dean Wilson,54,28.85,104,30
93,94,94,Nathan Green,86,28.77,146,42
94,95,95,Jeff Gove,57,28.74,87,25
95,96,96,Chris Wilson,65,28.72,94,27
96,97,97,Michael Sim,64,28.71,101,29
97,T98,T98,Jason Dufner,87,28.69,122,35
98,T98,T98,Greg Owen,69,28.69,122,35
99,T100,T100,Richard Johnson,90,28.67,143,41
100,T100,T100,Andres Romero,73,28.67,143,41
101,102,102,D.J. Trahan,92,28.66,164,47
102,103,103,Kevin Streelman,90,28.4,169,48
103,104,104,Jay Williamson,76,28.36,134,38
104,105,105,Martin Flores,75,28.33,120,34
105,106,106,Chris Stroud,90,27.92,154,43
106,107,107,Steve Marino,81,27.83,115,32
107,108,108,Ricky Barnes,103,27.81,187,52
108,109,109,Nicholas Thompson,88,27.74,155,43
109,110,110,Zach Johnson,93,27.65,170,47
110,111,111,Craig Bowden,56,27.55,98,27
111,112,112,Jonathan Byrd,85,27.5,160,44
112,113,113,Chris Riley,73,27.48,131,36
113,114,114,Chris Tidland,77,27.45,102,28
114,115,115,Bill Lunde,79,27.36,106,29
115,116,116,Ernie Els,72,27.19,114,31
116,117,117,J.J. Henry,92,27.14,140,38
117,118,118,Bubba Watson,77,26.98,126,34
118,119,119,Michael Letzig,84,26.88,160,43
119,120,120,Blake Adams,84,26.77,127,34
120,T121,T121,Stephen Ames,75,26.67,150,40
121,T121,T121,Tim Clark,88,26.67,165,44
122,123,123,Henrik Bjornstad,72,26.61,109,29
123,124,124,Michael Connell,89,26.51,166,44
124,125,125,Brett Wetterich,54,26.47,102,27
125,126,126,Mark Wilson,87,26.38,163,43
126,127,127,Jerry Kelly,99,26.37,182,48
127,128,128,Charles Warren,64,26.27,118,31
128,129,129,Will MacKenzie,72,26.09,138,36
129,130,130,Rory McIlroy,54,26.04,96,25
130,131,131,Chris DiMarco,88,26.03,146,38
131,132,132,Ted Purdy,86,25.95,131,34
132,133,133,Brent Delahoussaye,57,25.93,81,21
133,134,134,Retief Goosen,75,25.74,101,26
134,135,135,Tim Herron,79,25.55,137,35
135,136,136,Derek Lamely,81,25.24,103,26
136,137,137,Rod Pampling,77,25.23,111,28
137,138,138,Alex Prugh,88,25.17,147,37
138,139,139,Kevin Stadler,86,25.16,155,39
139,T140,T140,Rich Barcelo,70,25.0,128,32
140,T140,T140,Alex Cejka,81,25.0,132,33
141,T140,T140,Ian Poulter,55,25.0,44,11
142,143,143,Briny Baird,87,24.85,165,41
143,T144,T144,Hunter Mahan,85,24.82,141,35
144,T144,T144,Scott McCarron,90,24.82,141,35
145,146,146,Josh Teater,101,24.73,186,46
146,147,147,John Daly,63,24.72,89,22
147,148,148,Rocco Mediate,71,24.64,138,34
148,149,149,Troy Matteson,84,24.55,167,41
149,150,150,Garth Mulroy,53,24.51,102,25
150,151,151,Roland Thatcher,72,24.41,127,31
151,152,152,Jeff Quinney,91,24.22,161,39
152,T153,T153,Cameron Beckman,68,23.89,113,27
153,T153,T153,David Lutterus,69,23.89,113,27
154,155,155,Steve Elkington,74,23.85,109,26
155,156,156,Kevin Sutherland,86,23.78,164,39
156,157,157,Shaun Micheel,70,23.71,97,23
157,158,158,Brenden Pappas,66,23.68,114,27
158,159,159,Graham DeLaet,88,23.64,165,39
159,160,160,Omar Uresti,74,23.62,127,30
160,161,161,Martin Laird,91,23.57,157,37
161,162,162,Cameron Percy,73,23.53,119,28
162,163,163,Andrew McLardy,52,23.26,86,20
163,164,164,Billy Mayfair,78,23.08,156,36
164,165,165,Chad Campbell,94,23.03,178,41
165,166,166,Joe Durant,67,22.97,148,34
166,167,167,Jason Day,82,22.86,140,32
167,168,168,Cameron Tringale,55,22.77,101,23
168,169,169,John Senden,103,22.75,167,38
169,170,170,Lee Janzen,77,22.7,141,32
170,171,171,Brett Quigley,96,22.56,164,37
171,172,172,Kevin Johnson,62,22.47,89,20
172,173,173,Paul Stankowski,62,22.45,98,22
173,174,174,Jeev Milkha Singh,59,22.43,107,24
174,T175,T175,Robert Garrigus,71,22.22,126,28
175,T175,T175,Aron Price,70,22.22,135,30
176,T175,T175,Boo Weekley,88,22.22,144,32
177,178,178,Matt Bettencourt,91,21.99,141,31
178,179,179,Mark Calcavecchia,50,21.62,74,16
179,180,180,Trevor Immelman,55,21.59,88,19
180,181,181,Mathew Goggin,85,21.38,145,31
181,182,182,Brendon de Jonge,114,21.36,206,44
182,183,183,Greg Kraft,52,21.25,80,17
183,184,184,Ángel Cabrera,64,21.0,100,21
184,185,185,Vijay Singh,75,20.8,125,26
185,186,186,Phil Mickelson,76,20.33,123,25
186,187,187,Roger Tambellini,77,19.7,132,26
187,188,188,Jarrod Lyle,54,19.54,87,17
188,189,189,Tom Pernice Jr.,74,19.05,105,20
189,190,190,Sergio Garcia,58,18.82,85,16
190,191,191,Cliff Kresge,50,17.78,90,16
191,192,192,Camilo Villegas,78,17.43,109,19
