,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
0,T1,T1,Rickie Fowler,98,43,586,7.3
1,T1,T1,Charlie Wi,95,43,687,6.3
2,3,3,Brendon de Jonge,114,41,602,6.8
3,T4,T4,Nathan Green,86,40,597,6.7
4,T4,T4,Matt Kuchar,97,40,560,7.1
5,T6,T6,Greg Chalmers,93,37,661,5.6
6,T6,T6,Lee Janzen,77,37,473,7.8
7,8,8,Tim Clark,88,36,500,7.2
8,T9,T9,Aaron Baddeley,94,35,645,5.4
9,T9,T9,Scott McCarron,90,35,584,6.0
10,11,11,Josh Teater,101,34,604,5.6
11,T12,T12,Michael Connell,89,33,557,5.9
12,T12,T12,Michael Letzig,84,33,554,6.0
13,T12,T12,Spencer Levin,110,33,676,4.9
14,T12,T12,Brandt Snedeker,89,33,590,5.6
15,T16,T16,Jonathan Byrd,85,32,547,5.9
16,T16,T16,Tom Gillis,97,32,659,4.9
17,T16,T16,Paul Goydos,78,32,472,6.8
18,T16,T16,Pat Perez,90,32,614,5.2
19,T16,T16,D.A. Points,90,32,508,6.3
20,T16,T16,Kevin Sutherland,86,32,477,6.7
21,T22,T22,Ben Crane,85,31,475,6.5
22,T22,T22,Ryan Moore,80,31,431,7.2
23,T22,T22,Carl Pettersson,99,31,628,4.9
24,T22,T22,Jeff Quinney,91,31,598,5.2
25,T22,T22,John Senden,103,31,536,5.8
26,T22,T22,Kevin Streelman,90,31,562,5.5
27,T22,T22,Brian Stuard,81,31,491,6.3
28,T22,T22,D.J. Trahan,92,31,528,5.9
29,T22,T22,Nick Watney,91,31,486,6.4
30,T31,T31,Stuart Appleby,101,30,627,4.8
31,T31,T31,Jason Day,82,30,500,6.0
32,T31,T31,Steve Marino,81,30,447,6.7
33,T31,T31,James Nitties,92,30,578,5.2
34,T31,T31,Tim Petrovic,105,30,636,4.7
35,T36,T36,Brian Davis,101,29,656,4.4
36,T36,T36,Martin Flores,75,29,442,6.6
