,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
76,T74,T74,Justin Leonard,89,"7' 5""",3801.0,515
77,T74,T74,Michael Letzig,84,"7' 5""",4090.083,554
78,T74,T74,Steve Lowery,67,"7' 5""",2602.5,351
79,T74,T74,Bill Lunde,79,"7' 5""",3317.083,447
80,T74,T74,Kenny Perry,69,"7' 5""",2625.417,353
81,T74,T74,John Rollins,81,"7' 5""",3660.417,493
82,T74,T74,Cameron Tringale,55,"7' 5""",2014.5829999999999,273
83,T84,T84,Graham DeLaet,88,"7' 4""",3661.75,500
84,T84,T84,Luke Donald,71,"7' 4""",3017.167,411
85,T84,T84,Jeff Gove,57,"7' 4""",1892.9170000000001,258
86,T84,T84,Nathan Green,86,"7' 4""",4364.667,597
87,T84,T84,Bill Haas,87,"7' 4""",3659.25,501
88,T84,T84,Tim Herron,79,"7' 4""",3566.5,487
89,T84,T84,Matt Kuchar,97,"7' 4""",4099.0,560
90,T84,T84,Davis Love III,79,"7' 4""",2975.167,405
91,T84,T84,Steve Marino,81,"7' 4""",3292.0,447
92,T84,T84,Scott McCarron,90,"7' 4""",4285.417,584
93,T84,T84,Kevin Streelman,90,"7' 4""",4125.417,562
94,T84,T84,David Toms,86,"7' 4""",3797.5,519
95,T84,T84,D.J. Trahan,92,"7' 4""",3879.917,528
96,T84,T84,Garrett Willis,82,"7' 4""",3416.5,467
97,T98,T98,Woody Austin,93,"7' 3""",4165.75,573
98,T98,T98,Rich Barcelo,70,"7' 3""",2888.583,400
99,T98,T98,Tim Clark,88,"7' 3""",3644.5,500
100,T98,T98,Ben Curtis,78,"7' 3""",3194.417,439
101,T98,T98,James Driscoll,78,"7' 3""",3685.083,506
102,T98,T98,Steve Elkington,74,"7' 3""",2902.25,401
103,T98,T98,Retief Goosen,75,"7' 3""",2816.167,387
104,T98,T98,Matt Jones,89,"7' 3""",4322.583,593
105,T98,T98,Skip Kendall,58,"7' 3""",2531.583,348
106,T98,T98,Jeff Maggert,76,"7' 3""",3084.667,425
107,T98,T98,Hunter Mahan,85,"7' 3""",3343.583,461
108,T98,T98,Billy Mayfair,78,"7' 3""",2791.917,387
109,T98,T98,Rocco Mediate,71,"7' 3""",2697.25,374
110,T98,T98,Pat Perez,90,"7' 3""",4460.417,614
111,T98,T98,Jeff Quinney,91,"7' 3""",4344.0,598
112,T98,T98,Kevin Stadler,86,"7' 3""",3535.0,488
113,T98,T98,Roger Tambellini,77,"7' 3""",2622.167,361
114,T98,T98,Bo Van Pelt,104,"7' 3""",4468.333,618
115,T98,T98,Jimmy Walker,82,"7' 3""",3567.75,493
116,T98,T98,Charles Warren,64,"7' 3""",2612.667,360
117,T118,T118,Kris Blanks,91,"7' 2""",3152.833,442
118,T118,T118,Daniel Chopra,74,"7' 2""",3401.5,477
119,T118,T118,Chris DiMarco,88,"7' 2""",3952.167,549
120,T118,T118,Paul Goydos,78,"7' 2""",3368.417,472
121,T118,T118,J.J. Henry,92,"7' 2""",3651.0,508
122,T118,T118,Charley Hoffman,85,"7' 2""",4039.167,565
123,T118,T118,Lee Janzen,77,"7' 2""",3400.917,473
124,T118,T118,Will MacKenzie,72,"7' 2""",3218.083,449
125,T118,T118,Rory McIlroy,54,"7' 2""",2039.5,286
126,T118,T118,Brenden Pappas,66,"7' 2""",2584.167,361
127,T118,T118,Justin Rose,78,"7' 2""",3705.167,519
128,T118,T118,Rory Sabbatini,79,"7' 2""",3515.417,489
129,T118,T118,Webb Simpson,98,"7' 2""",4749.25,662
130,T118,T118,Vijay Singh,75,"7' 2""",2749.167,383
131,T118,T118,Vance Veazey,58,"7' 2""",2368.333,329
132,T118,T118,Nick Watney,91,"7' 2""",3471.25,486
133,T118,T118,Bubba Watson,77,"7' 2""",3225.583,448
134,T135,T135,Stuart Appleby,101,"7' 1""",4437.083,627
135,T135,T135,Chad Campbell,94,"7' 1""",3702.917,522
136,T135,T135,Ernie Els,72,"7' 1""",2833.25,400
137,T135,T135,Rickie Fowler,98,"7' 1""",4153.0,586
138,T135,T135,Mathias Grönberg,61,"7' 1""",2432.417,344
139,T135,T135,Jerry Kelly,99,"7' 1""",3788.25,532
140,T135,T135,John Merrick,109,"7' 1""",4164.333,588
141,T135,T135,Ryan Moore,80,"7' 1""",3062.917,431
142,T135,T135,Greg Owen,69,"7' 1""",2718.75,386
143,T135,T135,Tom Pernice Jr.,74,"7' 1""",2754.583,387
144,T135,T135,Tim Petrovic,105,"7' 1""",4525.333,636
145,T135,T135,Alex Prugh,88,"7' 1""",3816.0,536
146,T135,T135,Ted Purdy,86,"7' 1""",3533.75,500
147,T135,T135,Michael Sim,64,"7' 1""",2853.083,405
148,T135,T135,Jerod Turner,54,"7' 1""",2054.5,289
149,T135,T135,Scott Verplank,74,"7' 1""",2969.583,420
150,T151,T151,Craig Bowden,56,"7' 0""",2231.75,319
151,T151,T151,Ángel Cabrera,64,"7' 0""",2463.417,353
152,T151,T151,Alex Cejka,81,"7' 0""",3090.667,440
153,T151,T151,Steve Flesch,78,"7' 0""",3233.25,463
154,T151,T151,Brian Gay,101,"7' 0""",4582.0,655
155,T151,T151,Charles Howell III,103,"7' 0""",4396.0,626
156,T151,T151,Ryuji Imada,90,"7' 0""",4546.917,647
157,T151,T151,Spencer Levin,110,"7' 0""",4743.583,676
158,T151,T151,John Mallinger,78,"7' 0""",3128.5,449
159,T151,T151,Andrew McLardy,52,"7' 0""",2019.9170000000001,288
160,T151,T151,Chris Riley,73,"7' 0""",3112.167,443
161,T151,T151,Josh Teater,101,"7' 0""",4239.833,604
162,T151,T151,Nicholas Thompson,88,"7' 0""",3369.917,481
163,T164,T164,Briny Baird,87,"6' 11""",3599.833,519
164,T164,T164,Ricky Barnes,103,"6' 11""",3994.333,577
165,T164,T164,Matt Bettencourt,91,"6' 11""",3791.167,545
166,T164,T164,Brian Davis,101,"6' 11""",4564.583,656
167,T164,T164,Jason Dufner,87,"6' 11""",3171.333,458
168,T164,T164,J.B. Holmes,100,"6' 11""",4472.833,648
169,T164,T164,Greg Kraft,52,"6' 11""",1818.8329999999999,262
170,T164,T164,Cameron Percy,73,"6' 11""",2601.417,374
171,T164,T164,Ian Poulter,55,"6' 11""",1779.0829999999999,257
172,T164,T164,Jeev Milkha Singh,59,"6' 11""",2530.0,364
173,T164,T164,Roland Thatcher,72,"6' 11""",3052.833,443
174,T164,T164,Camilo Villegas,78,"6' 11""",2740.583,394
175,T176,T176,Kevin Johnson,62,"6' 10""",2188.333,320
176,T176,T176,Jarrod Lyle,54,"6' 10""",2188.5,319
177,T176,T176,Garth Mulroy,53,"6' 10""",1787.8329999999999,262
178,T176,T176,Brandt Snedeker,89,"6' 10""",4055.583,590
179,T180,T180,Jim Furyk,76,"6' 9""",2959.083,436
180,T180,T180,Martin Laird,91,"6' 9""",3594.5,535
181,T182,T182,Marc Leishman,87,"6' 8""",3432.167,518
182,T182,T182,Phil Mickelson,76,"6' 8""",2699.167,406
183,T184,T184,Justin Bolli,55,"6' 7""",1786.0829999999999,272
184,T184,T184,Sergio Garcia,58,"6' 7""",1543.75,235
185,T184,T184,Cliff Kresge,50,"6' 7""",1883.75,285
186,T184,T184,Rod Pampling,77,"6' 7""",3059.583,466
187,T184,T184,Heath Slocum,97,"6' 7""",3395.667,513
188,T189,T189,Padraig Harrington,57,"6' 6""",2198.583,338
189,T189,T189,Chris Wilson,65,"6' 6""",2260.5,346
190,191,191,Omar Uresti,74,"6' 5""",2456.917,382
191,192,192,Mike Weir,59,"6' 2""",1998.4170000000001,322
