,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
125,126,126,Ángel Cabrera,64,43.98,357,157
126,127,127,Blake Adams,84,43.82,445,195
127,128,128,Robert Allenby,76,43.73,407,178
128,129,129,Steve Elkington,74,43.72,398,174
129,130,130,Andrew McLardy,52,43.63,314,137
130,131,131,Stuart Appleby,101,43.6,633,276
131,132,132,Martin Flores,75,43.57,459,200
132,133,133,Mathew Goggin,85,43.55,519,226
133,134,134,Charles Warren,64,43.52,409,178
134,T135,T135,John Rollins,81,43.5,531,231
135,T135,T135,Roland Thatcher,72,43.5,469,204
136,137,137,Aron Price,70,43.49,453,197
137,138,138,Rory McIlroy,54,43.33,300,130
138,139,139,Padraig Harrington,57,43.3,291,126
139,140,140,Kevin Stadler,86,43.17,505,218
140,141,141,Trevor Immelman,55,43.16,285,123
141,142,142,Alex Cejka,81,43.14,503,217
142,143,143,Bill Haas,87,43.03,509,219
143,144,144,Kevin Johnson,62,42.99,328,141
144,145,145,Phil Mickelson,76,42.92,424,182
145,T146,T146,Bill Lunde,79,42.86,420,180
146,T146,T146,Will MacKenzie,72,42.86,476,204
147,T146,T146,Tom Pernice Jr.,74,42.86,392,168
148,149,149,Derek Lamely,81,42.82,432,185
149,150,150,Henrik Bjornstad,72,42.75,386,165
150,151,151,Jason Dufner,87,42.73,440,188
151,152,152,David Lutterus,69,42.71,398,170
152,153,153,Josh Teater,101,42.66,647,276
153,154,154,Joe Durant,67,42.61,406,173
154,155,155,Chris Wilson,65,42.54,362,154
155,156,156,Johnson Wagner,85,42.41,514,218
156,157,157,Jason Bohn,84,42.2,519,219
157,158,158,Steve Lowery,67,42.05,409,172
158,159,159,Jerry Kelly,99,41.93,570,239
159,160,160,Jarrod Lyle,54,41.92,334,140
160,161,161,Craig Bowden,56,41.77,328,137
161,162,162,Jay Williamson,76,41.76,431,180
162,163,163,Kris Blanks,91,41.56,527,219
163,164,164,Graham DeLaet,88,41.46,521,216
164,165,165,Brenden Pappas,66,41.25,383,158
165,166,166,Cameron Percy,73,41.21,381,157
166,167,167,Boo Weekley,88,41.2,500,206
167,168,168,Chad Campbell,94,41.19,556,229
168,169,169,D.J. Trahan,92,41.09,550,226
169,170,170,Brendon de Jonge,114,40.97,642,263
170,171,171,Garth Mulroy,53,40.74,297,121
171,172,172,Cameron Beckman,68,40.67,418,170
172,173,173,Lee Janzen,77,40.54,481,195
173,174,174,John Daly,63,40.51,353,143
174,T175,T175,Greg Kraft,52,40.29,273,110
175,T175,T175,Kevin Sutherland,86,40.29,479,193
176,177,177,Rocco Mediate,71,40.09,439,176
177,178,178,Mark Calcavecchia,50,40.0,260,104
178,T179,T179,Cliff Kresge,50,39.88,321,128
179,T179,T179,Troy Matteson,84,39.88,519,207
180,181,181,Greg Owen,69,39.8,397,158
181,182,182,Davis Love III,79,39.72,428,170
182,183,183,Nicholas Thompson,88,39.33,600,236
183,184,184,Sergio Garcia,58,39.2,250,98
184,185,185,Jeff Gove,57,39.0,300,117
185,186,186,Camilo Villegas,78,38.92,370,144
186,T187,T187,Billy Mayfair,78,38.6,500,193
187,T187,T187,Vijay Singh,75,38.6,399,154
188,189,189,Adam Scott,70,38.48,382,147
189,190,190,Roger Tambellini,77,37.61,436,164
190,191,191,Omar Uresti,74,36.21,417,151
191,192,192,Cameron Tringale,55,34.65,303,105
