,One-Putt_Percentage_-_Round_2_RANK THIS WEEK,One-Putt_Percentage_-_Round_2_RANK LAST WEEK,One-Putt_Percentage_-_Round_2_PLAYER NAME,One-Putt_Percentage_-_Round_2_%,One-Putt_Percentage_-_Round_2_# OF 1 PUTTS,One-Putt_Percentage_-_Round_2_# OF HOLES
141,142,142,Chris Tidland,34.54,143,414
142,143,143,Kenny Perry,34.5,118,342
143,T144,T144,Bill Haas,34.44,155,450
144,T144,T144,Steve Lowery,34.44,155,450
145,T144,T144,Ted Purdy,34.44,186,540
146,T144,T144,Roland Thatcher,34.44,155,450
147,T144,T144,Chris Wilson,34.44,155,450
148,T149,T149,John Daly,34.21,117,342
149,T149,T149,Garth Mulroy,34.21,117,342
150,151,151,Bob Estes,34.19,160,468
151,152,152,Boo Weekley,34.16,166,486
152,153,153,Greg Owen,34.06,141,414
153,154,154,Cliff Kresge,33.99,104,306
154,T155,T155,Chad Campbell,33.97,159,468
155,T155,T155,Martin Flores,33.97,159,468
156,157,157,Charley Hoffman,33.8,146,432
157,158,158,Nicholas Thompson,33.72,176,522
158,159,159,David Lutterus,33.56,151,450
159,160,160,J.J. Henry,33.54,163,486
160,161,161,Jay Williamson,33.1,143,432
161,162,162,Graham DeLaet,32.94,166,504
162,163,163,Omar Uresti,32.92,160,486
163,164,164,Brenden Pappas,32.87,142,432
164,165,165,Will MacKenzie,32.83,130,396
165,166,166,Josh Teater,32.8,183,558
166,167,167,Rocco Mediate,32.61,135,414
167,168,168,Cameron Tringale,32.58,129,396
168,T169,T169,Cameron Percy,32.41,140,432
169,T169,T169,John Senden,32.41,175,540
170,171,171,K.J. Choi,32.32,128,396
171,172,172,D.J. Trahan,32.3,157,486
172,173,173,Brett Wetterich,32.29,93,288
173,174,174,Garrett Willis,32.18,139,432
174,T175,T175,Mathew Goggin,32.14,162,504
175,T175,T175,Troy Matteson,32.14,162,504
176,177,177,Roger Tambellini,31.84,149,468
177,178,178,Billy Mayfair,31.78,143,450
178,179,179,Greg Kraft,31.48,119,378
179,180,180,Tom Pernice Jr.,31.06,123,396
180,181,181,Charles Warren,30.95,117,378
181,182,182,Brent Delahoussaye,30.69,116,378
182,183,183,Aron Price,30.56,121,396
183,184,184,Joe Durant,30.41,104,342
184,185,185,Jeff Gove,30.3,120,396
185,186,186,Kevin Johnson,30.22,136,450
186,187,187,Mark Calcavecchia,30.21,87,288
187,188,188,Justin Bolli,30.19,125,414
188,189,189,Henrik Bjornstad,30.13,141,468
189,190,190,Andrew McLardy,30.0,108,360
190,191,191,Davis Love III,29.4,127,432
191,192,192,Kris Blanks,28.35,148,522
