,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
81,T77,T77,John Rollins,81,"10' 9""",2568.917,239
82,T83,T83,Stuart Appleby,101,"10' 8""",2685.5,251
83,T83,T83,Cameron Beckman,68,"10' 8""",1812.4170000000001,170
84,T83,T83,Jonathan Byrd,85,"10' 8""",2756.25,258
85,T83,T83,Daniel Chopra,74,"10' 8""",1979.3329999999999,185
86,T83,T83,James Driscoll,78,"10' 8""",2343.917,219
87,T83,T83,J.J. Henry,92,"10' 8""",2411.917,226
88,T83,T83,Lee Janzen,77,"10' 8""",2265.583,213
89,T83,T83,Matt Jones,89,"10' 8""",2751.417,258
90,T83,T83,Rory McIlroy,54,"10' 8""",1293.167,121
91,T83,T83,Michael Sim,64,"10' 8""",1830.0829999999999,171
92,T83,T83,Roger Tambellini,77,"10' 8""",1722.1670000000001,161
93,T83,T83,David Toms,86,"10' 8""",2585.75,243
94,T83,T83,Vance Veazey,58,"10' 8""",1406.5829999999999,132
95,T96,T96,Matt Bettencourt,91,"10' 7""",2267.833,215
96,T96,T96,Robert Garrigus,71,"10' 7""",2058.417,195
97,T96,T96,Davis Love III,79,"10' 7""",2067.417,196
98,T96,T96,Scott Piercy,88,"10' 7""",2885.5,273
99,T96,T96,Jeev Milkha Singh,59,"10' 7""",1572.25,148
100,T101,T101,Alex Cejka,81,"10' 6""",2029.1670000000001,194
101,T101,T101,Jerry Kelly,99,"10' 6""",2533.333,242
102,T101,T101,Joe Ogilvie,99,"10' 6""",2828.083,269
103,T101,T101,Webb Simpson,98,"10' 6""",3106.0,296
104,T101,T101,Vaughn Taylor,87,"10' 6""",2689.667,256
105,T101,T101,Steve Wheatcroft,74,"10' 6""",1954.4170000000001,186
106,T107,T107,Tim Clark,88,"10' 5""",2292.333,220
107,T107,T107,Brian Davis,101,"10' 5""",2821.583,271
108,T107,T107,David Duval,71,"10' 5""",1913.6670000000001,183
109,T107,T107,Jim Furyk,76,"10' 5""",1962.5829999999999,188
110,T107,T107,Bill Haas,87,"10' 5""",2533.0,244
111,T107,T107,Zach Johnson,93,"10' 5""",2823.167,272
112,T107,T107,Michael Letzig,84,"10' 5""",2742.417,264
113,T107,T107,Billy Mayfair,78,"10' 5""",1862.75,179
114,T107,T107,Andrew McLardy,52,"10' 5""",1224.833,118
115,T107,T107,Tim Petrovic,105,"10' 5""",2980.667,287
116,T117,T117,Steve Elkington,74,"10' 4""",1797.75,174
117,T117,T117,Will MacKenzie,72,"10' 4""",2074.25,201
118,T117,T117,Hunter Mahan,85,"10' 4""",2153.583,209
119,T117,T117,George McNeill,79,"10' 4""",2417.25,234
120,T117,T117,Camilo Villegas,78,"10' 4""",1784.6670000000001,173
121,T122,T122,Kris Blanks,91,"10' 3""",2159.0,211
122,T122,T122,Chad Campbell,94,"10' 3""",2492.667,243
123,T122,T122,Graham DeLaet,88,"10' 3""",2463.5,241
124,T122,T122,Jason Dufner,87,"10' 3""",1981.5829999999999,194
125,T122,T122,Lucas Glover,75,"10' 3""",1989.1670000000001,194
126,T122,T122,Mathias Grönberg,61,"10' 3""",1573.4170000000001,154
127,T122,T122,J.B. Holmes,100,"10' 3""",2849.25,279
128,T122,T122,Kevin Johnson,62,"10' 3""",1285.167,125
129,T122,T122,Rocco Mediate,71,"10' 3""",1731.0,169
130,T122,T122,Tom Pernice Jr.,74,"10' 3""",1860.8329999999999,182
131,T122,T122,Chris Riley,73,"10' 3""",1993.5,194
132,T122,T122,Kevin Stadler,86,"10' 3""",2271.583,222
133,T134,T134,Joe Durant,67,"10' 2""",1854.0,183
134,T134,T134,Ernie Els,72,"10' 2""",1879.0,185
135,T134,T134,Rickie Fowler,98,"10' 2""",2727.917,269
136,T134,T134,Charles Howell III,103,"10' 2""",2842.25,279
137,T134,T134,Steve Marino,81,"10' 2""",2136.833,211
138,T134,T134,Greg Owen,69,"10' 2""",1831.9170000000001,180
139,T134,T134,Vijay Singh,75,"10' 2""",1932.0829999999999,190
140,T134,T134,Roland Thatcher,72,"10' 2""",1836.0829999999999,180
141,T134,T134,Bo Van Pelt,104,"10' 2""",3012.417,296
142,T134,T134,Scott Verplank,74,"10' 2""",1822.8329999999999,179
143,T134,T134,Bubba Watson,77,"10' 2""",2159.583,212
144,T145,T145,Woody Austin,93,"10' 1""",2681.25,267
145,T145,T145,Justin Bolli,55,"10' 1""",1112.667,110
146,T145,T145,Steve Flesch,78,"10' 1""",1958.4170000000001,194
147,T145,T145,Brian Gay,101,"10' 1""",2691.667,266
148,T145,T145,Charley Hoffman,85,"10' 1""",2650.167,262
149,T145,T145,Spencer Levin,110,"10' 1""",3274.417,325
150,T145,T145,John Mallinger,78,"10' 1""",2053.083,204
151,T145,T145,Ryan Moore,80,"10' 1""",2013.5829999999999,200
152,T145,T145,Rod Pampling,77,"10' 1""",1782.5829999999999,177
153,T145,T145,Brenden Pappas,66,"10' 1""",1627.0829999999999,162
154,T145,T145,Kenny Perry,69,"10' 1""",1698.25,169
155,T145,T145,Jeff Quinney,91,"10' 1""",2701.083,267
156,T145,T145,Justin Rose,78,"10' 1""",2363.667,234
157,T145,T145,Kevin Streelman,90,"10' 1""",2642.083,261
158,T145,T145,Omar Uresti,74,"10' 1""",1607.0829999999999,159
159,T145,T145,Garrett Willis,82,"10' 1""",2375.5,235
160,T161,T161,Briny Baird,87,"10' 0""",2216.583,222
161,T161,T161,John Daly,63,"10' 0""",1461.8329999999999,146
162,T161,T161,Brendon de Jonge,114,"10' 0""",3043.667,305
163,T161,T161,Paul Goydos,78,"10' 0""",2248.667,225
164,T161,T161,Pat Perez,90,"10' 0""",2887.75,289
165,T161,T161,Ted Purdy,86,"10' 0""",2028.8329999999999,203
166,T161,T161,D.J. Trahan,92,"10' 0""",2683.333,269
167,T168,T168,Ángel Cabrera,64,"9' 11""",1581.6670000000001,159
168,T168,T168,Matt Kuchar,97,"9' 11""",2758.833,278
169,T168,T168,John Merrick,109,"9' 11""",2813.75,284
170,T171,T171,Greg Kraft,52,"9' 10""",930.9169999999999,95
171,T171,T171,Rory Sabbatini,79,"9' 10""",2336.417,238
172,T171,T171,Brandt Snedeker,89,"9' 10""",2562.917,260
173,T171,T171,Josh Teater,101,"9' 10""",2711.167,275
174,T175,T175,Ricky Barnes,103,"9' 9""",2643.083,271
175,T175,T175,Jarrod Lyle,54,"9' 9""",1237.083,127
176,T175,T175,Alex Prugh,88,"9' 9""",2457.667,251
177,T175,T175,Nicholas Thompson,88,"9' 9""",2283.0,234
178,T175,T175,Charles Warren,64,"9' 9""",1829.6670000000001,188
179,T175,T175,Nick Watney,91,"9' 9""",2395.0,246
180,181,181,Cliff Kresge,50,"9' 8""",1126.833,117
181,T182,T182,Sergio Garcia,58,"9' 7""",947.4169999999999,99
182,T182,T182,Phil Mickelson,76,"9' 7""",1738.25,181
183,T182,T182,Heath Slocum,97,"9' 7""",2225.333,232
184,T182,T182,Jimmy Walker,82,"9' 7""",2106.583,220
185,T186,T186,Padraig Harrington,57,"9' 5""",1287.667,137
186,T186,T186,Marc Leishman,87,"9' 5""",2199.667,234
187,T186,T186,Cameron Percy,73,"9' 5""",1693.1670000000001,180
188,T186,T186,Mike Weir,59,"9' 5""",1085.0,115
189,190,190,Chris Wilson,65,"9' 3""",1359.9170000000001,147
190,191,191,Martin Laird,91,"9' 1""",2277.083,251
191,192,192,Garth Mulroy,53,"8' 7""",1075.917,125
