,One-Putt_Percentage_-_Round_4_RANK THIS WEEK,One-Putt_Percentage_-_Round_4_RANK LAST WEEK,One-Putt_Percentage_-_Round_4_PLAYER NAME,One-Putt_Percentage_-_Round_4_%,One-Putt_Percentage_-_Round_4_# OF 1 PUTTS,One-Putt_Percentage_-_Round_4_# OF HOLES
96,T97,T97,Stephen Ames,36.81,106,288
97,T97,T97,Bubba Watson,36.81,106,288
98,99,99,Bill Haas,36.73,119,324
99,100,100,Y.E. Yang,36.67,99,270
100,101,101,Geoff Ogilvy,36.57,79,216
101,102,102,Steve Flesch,36.51,92,252
102,103,103,Jason Day,36.42,118,324
103,104,104,Lucas Glover,36.3,98,270
104,105,105,Matt Jones,36.27,111,306
105,T106,T106,Scott McCarron,36.11,104,288
106,T106,T106,Roland Thatcher,36.11,65,180
107,T106,T106,Johnson Wagner,36.11,91,252
108,109,109,Paul Casey,35.9,84,234
109,T110,T110,Kris Blanks,35.76,103,288
110,T110,T110,D.A. Points,35.76,103,288
111,T112,T112,Ben Curtis,35.71,90,252
112,T112,T112,Brent Delahoussaye,35.71,45,126
113,T114,T114,Andrew McLardy,35.56,32,90
114,T114,T114,Alex Prugh,35.56,96,270
115,116,116,Jimmy Walker,35.47,83,234
116,117,117,Trevor Immelman,35.42,51,144
117,T118,T118,Sergio Garcia,35.19,76,216
118,T118,T118,Jarrod Lyle,35.19,57,162
119,T118,T118,John Senden,35.19,133,378
120,121,121,Alex Cejka,35.04,82,234
121,122,122,Bill Lunde,35.0,63,180
122,123,123,Garth Mulroy,34.92,44,126
123,124,124,Jeff Overton,34.88,113,324
124,125,125,Charles Warren,34.85,69,198
125,126,126,Kenny Perry,34.81,94,270
126,127,127,Woody Austin,34.64,106,306
127,T128,T128,Tim Herron,34.44,93,270
128,T128,T128,Adam Scott,34.44,93,270
129,130,130,Kevin Sutherland,34.31,105,306
130,131,131,Ted Purdy,34.19,80,234
131,132,132,Jerry Kelly,34.13,129,378
132,133,133,Chris Tidland,34.07,92,270
133,T134,T134,Craig Bowden,34.03,49,144
134,T134,T134,Scott Piercy,34.03,98,288
135,136,136,Rich Barcelo,33.95,55,162
136,137,137,Michael Connell,33.92,116,342
137,138,138,Heath Slocum,33.82,140,414
138,T139,T139,Billy Mayfair,33.76,79,234
139,T139,T139,Paul Stankowski,33.76,79,234
140,141,141,Robert Garrigus,33.73,85,252
141,142,142,Graham DeLaet,33.7,91,270
142,T143,T143,Jonathan Byrd,33.33,96,288
143,T143,T143,Chad Collins,33.33,96,288
144,T143,T143,Kevin Johnson,33.33,30,90
145,T143,T143,James Nitties,33.33,96,288
146,T143,T143,Brenden Pappas,33.33,48,144
147,T143,T143,Brian Stuard,33.33,66,198
148,149,149,Kevin Stadler,32.96,89,270
149,150,150,Ángel Cabrera,32.91,77,234
150,151,151,Derek Lamely,32.87,71,216
151,152,152,Rocco Mediate,32.83,65,198
152,153,153,Richard Johnson,32.68,100,306
153,154,154,Briny Baird,32.64,94,288
154,T155,T155,Michael Bradley,32.54,82,252
155,T155,T155,Shaun Micheel,32.54,82,252
156,157,157,Brett Quigley,32.46,111,342
157,158,158,Bob Estes,32.41,70,216
158,159,159,Chris Stroud,32.35,99,306
159,160,160,Steve Elkington,32.22,87,270
160,T161,T161,Henrik Bjornstad,32.1,52,162
161,T161,T161,Greg Owen,32.1,52,162
162,T161,T161,Steve Wheatcroft,32.1,52,162
163,T161,T161,Dean Wilson,32.1,52,162
164,T165,T165,Steve Lowery,31.75,40,126
165,T165,T165,Nicholas Thompson,31.75,80,252
166,167,167,Brendon de Jonge,31.71,137,432
167,168,168,Cameron Percy,31.48,68,216
168,169,169,Joe Durant,31.35,79,252
169,170,170,John Merrick,31.16,129,414
170,171,171,Davis Love III,31.11,84,270
171,172,172,Jerod Turner,30.95,39,126
172,173,173,David Lutterus,30.86,50,162
173,174,174,Aron Price,30.77,72,234
174,T175,T175,Justin Bolli,30.56,22,72
175,T175,T175,Tom Pernice Jr.,30.56,77,252
176,T175,T175,Jay Williamson,30.56,77,252
177,178,178,Jeff Gove,29.63,32,108
178,179,179,Boo Weekley,29.41,90,306
179,180,180,Cameron Beckman,29.17,42,144
180,181,181,J.J. Henry,29.01,94,324
181,182,182,Skip Kendall,28.79,57,198
182,T183,T183,Greg Kraft,27.78,20,72
183,T183,T183,Jeff Maggert,27.78,55,198
184,T183,T183,Omar Uresti,27.78,45,162
185,186,186,Mark Calcavecchia,27.16,44,162
186,187,187,Mathias Grönberg,27.08,39,144
187,T188,T188,Vance Veazey,25.93,28,108
188,T188,T188,Chris Wilson,25.93,28,108
189,190,190,Roger Tambellini,24.54,53,216
190,191,191,John Daly,24.44,44,180
191,192,192,Cameron Tringale,23.33,21,90
