,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
0,1,1,Spencer Levin,110,24,676,3.6
1,2,2,Stephen Ames,75,23,482,4.8
2,T3,T3,Zach Johnson,93,22,567,3.9
3,T3,T3,Bryce Molder,84,22,528,4.2
4,T3,T3,Chris Tidland,77,22,463,4.8
5,T6,T6,Tom Gillis,97,21,659,3.2
6,T6,T6,Brett Quigley,96,21,563,3.7
7,T6,T6,Bo Van Pelt,104,21,618,3.4
8,T9,T9,Jason Day,82,20,500,4.0
9,T9,T9,Ryuji Imada,90,20,647,3.1
10,T9,T9,Martin Laird,91,20,535,3.7
11,T9,T9,Kevin Na,94,20,571,3.5
12,T13,T13,Woody Austin,93,19,573,3.3
13,T13,T13,Aaron Baddeley,94,19,645,2.9
14,T13,T13,Matt Bettencourt,91,19,545,3.5
15,T13,T13,Chris Couch,66,19,417,4.6
16,T13,T13,Graham DeLaet,88,19,500,3.8
17,T13,T13,Jeff Quinney,91,19,598,3.2
18,T13,T13,Rory Sabbatini,79,19,489,3.9
19,T13,T13,Y.E. Yang,72,19,410,4.6
20,T21,T21,Jason Bohn,84,18,512,3.5
21,T21,T21,Jonathan Byrd,85,18,547,3.3
22,T21,T21,Michael Connell,89,18,557,3.2
23,T21,T21,Ben Crane,85,18,475,3.8
24,T21,T21,Matt Jones,89,18,593,3.0
25,T21,T21,Joe Ogilvie,99,18,599,3.0
26,T21,T21,Jeff Overton,89,18,527,3.4
27,T21,T21,Carl Pettersson,99,18,628,2.9
28,T21,T21,Justin Rose,78,18,519,3.5
29,T21,T21,Kevin Stadler,86,18,488,3.7
30,T21,T21,Charles Warren,64,18,360,5.0
31,T21,T21,Charlie Wi,95,18,687,2.6
32,T33,T33,James Driscoll,78,17,506,3.4
33,T33,T33,Justin Leonard,89,17,515,3.3
34,T33,T33,Tim Petrovic,105,17,636,2.7
35,T33,T33,Michael Sim,64,17,405,4.2
36,T33,T33,Webb Simpson,98,17,662,2.6
37,T33,T33,Brandt Snedeker,89,17,590,2.9
38,T33,T33,Kevin Streelman,90,17,562,3.0
39,T33,T33,Brian Stuard,81,17,491,3.5
40,T33,T33,Vaughn Taylor,87,17,531,3.2
41,T33,T33,Mark Wilson,87,17,511,3.3
42,T43,T43,Cameron Beckman,68,16,389,4.1
43,T43,T43,Paul Casey,64,16,324,4.9
44,T43,T43,Will MacKenzie,72,16,449,3.6
45,T43,T43,Scott McCarron,90,16,584,2.7
46,T43,T43,John Merrick,109,16,588,2.7
47,T43,T43,Ryan Palmer,84,16,522,3.1
48,T43,T43,Ted Purdy,86,16,500,3.2
49,T43,T43,Andres Romero,73,16,507,3.2
50,T43,T43,Paul Stankowski,62,16,359,4.5
51,T43,T43,Roland Thatcher,72,16,443,3.6
52,T43,T43,David Toms,86,16,519,3.1
53,T43,T43,D.J. Trahan,92,16,528,3.0
54,T43,T43,Garrett Willis,82,16,467,3.4
55,T56,T56,Greg Chalmers,93,15,661,2.3
56,T56,T56,Stewart Cink,84,15,464,3.2
57,T56,T56,Chad Collins,87,15,565,2.7
58,T56,T56,Brendon de Jonge,114,15,602,2.5
59,T56,T56,Nathan Green,86,15,597,2.5
60,T56,T56,Tim Herron,79,15,487,3.1
61,T56,T56,Richard Johnson,90,15,474,3.2
62,T56,T56,Derek Lamely,81,15,450,3.3
63,T56,T56,Michael Letzig,84,15,554,2.7
64,T56,T56,James Nitties,92,15,578,2.6
65,T56,T56,Pat Perez,90,15,614,2.4
66,T56,T56,Kenny Perry,69,15,353,4.2
67,T56,T56,Johnson Wagner,85,15,500,3.0
68,T56,T56,Nick Watney,91,15,486,3.1
69,T70,T70,Robert Allenby,76,14,413,3.4
70,T70,T70,Joe Durant,67,14,364,3.8
71,T70,T70,Ernie Els,72,14,400,3.5
72,T70,T70,Matt Every,60,14,364,3.8
73,T70,T70,Lucas Glover,75,14,400,3.5
74,T70,T70,Freddie Jacobson,83,14,557,2.5
75,T70,T70,Davis Love III,79,14,405,3.5
76,T70,T70,Hunter Mahan,85,14,461,3.0
77,T70,T70,Troy Matteson,84,14,456,3.1
78,T70,T70,Troy Merritt,86,14,561,2.5
79,T70,T70,Sean O'Hair,84,14,428,3.3
80,T70,T70,Tom Pernice Jr.,74,14,387,3.6
81,T70,T70,John Rollins,81,14,493,2.8
82,T70,T70,Chris Stroud,90,14,472,3.0
83,T70,T70,Josh Teater,101,14,604,2.3
84,T70,T70,Nicholas Thompson,88,14,481,2.9
85,T86,T86,Blake Adams,84,13,506,2.6
86,T86,T86,Ricky Barnes,103,13,577,2.3
