,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
0,T1,T1,Blake Adams,84,0.0,,295,100.0
1,T1,T1,Robert Allenby,76,0.0,,220,100.0
2,T1,T1,Stephen Ames,75,0.0,,239,100.0
3,T1,T1,Stuart Appleby,101,0.0,,346,100.0
4,T1,T1,Woody Austin,93,0.0,,313,100.0
5,T1,T1,Briny Baird,87,0.0,,279,100.0
6,T1,T1,Ricky Barnes,103,0.0,,310,100.0
7,T1,T1,Cameron Beckman,68,0.0,,212,100.0
8,T1,T1,Matt Bettencourt,91,0.0,,298,100.0
9,T1,T1,Henrik Bjornstad,72,0.0,,200,100.0
10,T1,T1,Kris Blanks,91,0.0,,241,100.0
11,T1,T1,Justin Bolli,55,0.0,,162,100.0
12,T1,T1,Michael Bradley,77,0.0,,240,100.0
13,T1,T1,Ángel Cabrera,64,0.0,,201,100.0
14,T1,T1,Mark Calcavecchia,50,0.0,,125,100.0
15,T1,T1,Paul Casey,64,0.0,,156,100.0
16,T1,T1,Alex Cejka,81,0.0,,244,100.0
17,T1,T1,Greg Chalmers,93,0.0,,345,100.0
18,T1,T1,K.J. Choi,82,0.0,,253,100.0
19,T1,T1,Stewart Cink,84,0.0,,246,100.0
20,T1,T1,Tim Clark,88,0.0,,260,100.0
21,T1,T1,Chad Collins,87,0.0,,306,100.0
22,T1,T1,Michael Connell,89,0.0,,274,100.0
23,T1,T1,Chris Couch,66,0.0,,226,100.0
24,T1,T1,Ben Crane,85,0.0,,246,100.0
25,T1,T1,Ben Curtis,78,0.0,,233,100.0
26,T1,T1,John Daly,63,0.0,,176,100.0
27,T1,T1,Brian Davis,101,0.0,,369,100.0
28,T1,T1,Brendon de Jonge,114,0.0,,317,100.0
29,T1,T1,Graham DeLaet,88,0.0,,289,100.0
30,T1,T1,Brent Delahoussaye,57,0.0,,159,100.0
31,T1,T1,Chris DiMarco,88,0.0,,305,100.0
32,T1,T1,Luke Donald,71,0.0,,218,100.0
33,T1,T1,James Driscoll,78,0.0,,280,100.0
34,T1,T1,Jason Dufner,87,0.0,,286,100.0
35,T1,T1,Joe Durant,67,0.0,,201,100.0
36,T1,T1,Steve Elkington,74,0.0,,225,100.0
37,T1,T1,Ernie Els,72,0.0,,229,100.0
38,T1,T1,Bob Estes,79,0.0,,255,100.0
39,T1,T1,Matt Every,60,0.0,,178,100.0
40,T1,T1,Brad Faxon,58,0.0,,184,100.0
41,T1,T1,Steve Flesch,78,0.0,,260,100.0
42,T1,T1,Sergio Garcia,58,0.0,,142,100.0
43,T1,T1,Robert Garrigus,71,0.0,,206,100.0
44,T1,T1,Brian Gay,101,0.0,,346,100.0
45,T1,T1,Lucas Glover,75,0.0,,210,100.0
46,T1,T1,Retief Goosen,75,0.0,,203,100.0
47,T1,T1,Jeff Gove,57,0.0,,159,100.0
48,T1,T1,Paul Goydos,78,0.0,,253,100.0
49,T1,T1,Mathias Grönberg,61,0.0,,197,100.0
50,T1,T1,Bill Haas,87,0.0,,290,100.0
51,T1,T1,Padraig Harrington,57,0.0,,205,100.0
52,T1,T1,J.J. Henry,92,0.0,,263,100.0
53,T1,T1,Tim Herron,79,0.0,,268,100.0
54,T1,T1,Trevor Immelman,55,0.0,,155,100.0
55,T1,T1,Freddie Jacobson,83,0.0,,301,100.0
56,T1,T1,Lee Janzen,77,0.0,,273,100.0
57,T1,T1,Zach Johnson,93,0.0,,288,100.0
58,T1,T1,Richard Johnson,90,0.0,,267,100.0
59,T1,T1,Dustin Johnson,83,0.0,,246,100.0
60,T1,T1,Jerry Kelly,99,0.0,,301,100.0
61,T1,T1,Skip Kendall,58,0.0,,187,100.0
62,T1,T1,Greg Kraft,52,0.0,,148,100.0
63,T1,T1,Martin Laird,91,0.0,,285,100.0
64,T1,T1,Derek Lamely,81,0.0,,264,100.0
65,T1,T1,Justin Leonard,89,0.0,,278,100.0
66,T1,T1,Spencer Levin,110,0.0,,377,100.0
67,T1,T1,Steve Lowery,67,0.0,,193,100.0
68,T1,T1,Bill Lunde,79,0.0,,262,100.0
69,T1,T1,Jarrod Lyle,54,0.0,,171,100.0
70,T1,T1,Jeff Maggert,76,0.0,,237,100.0
71,T1,T1,John Mallinger,78,0.0,,232,100.0
72,T1,T1,Steve Marino,81,0.0,,241,100.0
73,T1,T1,Billy Mayfair,78,0.0,,220,100.0
74,T1,T1,Scott McCarron,90,0.0,,323,100.0
75,T1,T1,Rory McIlroy,54,0.0,,161,100.0
76,T1,T1,Rocco Mediate,71,0.0,,201,100.0
77,T1,T1,John Merrick,109,0.0,,324,100.0
78,T1,T1,Troy Merritt,86,0.0,,280,100.0
79,T1,T1,Shaun Micheel,70,0.0,,223,100.0
80,T1,T1,Bryce Molder,84,0.0,,271,100.0
81,T1,T1,Ryan Moore,80,0.0,,217,100.0
82,T1,T1,Garth Mulroy,53,0.0,,156,100.0
83,T1,T1,Joe Ogilvie,99,0.0,,326,100.0
84,T1,T1,Geoff Ogilvy,62,0.0,,177,100.0
85,T1,T1,Jeff Overton,89,0.0,,269,100.0
86,T1,T1,Greg Owen,69,0.0,,239,100.0
