,Putting_from_3_RANK THIS WEEK,Putting_from_3_RANK LAST WEEK,Putting_from_3_PLAYER NAME,Putting_from_3_ROUNDS,Putting_from_3_% MADE,Putting_from_3_ATTEMPTS,Putting_from_3_PUTTS MADE
0,T1,T1,Greg Chalmers,93,100.0,909,909
1,T1,T1,Padraig Harrington,57,100.0,470,470
2,3,3,Chad Collins,87,99.87,794,793
3,4,4,Bubba Watson,77,99.86,733,732
4,T5,T5,K.J. Choi,82,99.85,680,679
5,T5,T5,Ben Crane,85,99.85,687,686
6,T5,T5,Jim Furyk,76,99.85,679,678
7,8,8,Ernie Els,72,99.84,613,612
8,9,9,Ángel Cabrera,64,99.83,582,581
9,T10,T10,Luke Donald,71,99.82,561,560
10,T10,T10,Retief Goosen,75,99.82,567,566
11,T10,T10,Steve Wheatcroft,74,99.82,571,570
12,13,13,Charles Howell III,103,99.8,1003,1001
13,T14,T14,Paul Casey,64,99.79,471,470
14,T14,T14,Dean Wilson,54,99.79,478,477
15,16,16,J.J. Henry,92,99.78,910,908
16,17,17,Greg Kraft,52,99.77,438,437
17,18,18,Nathan Green,86,99.76,843,841
18,T19,T19,Spencer Levin,110,99.73,1101,1098
19,T19,T19,George McNeill,79,99.73,732,730
20,T19,T19,David Toms,86,99.73,750,748
21,T22,T22,Daniel Chopra,74,99.72,714,712
22,T22,T22,Derek Lamely,81,99.72,709,707
23,T22,T22,Jeff Overton,89,99.72,712,710
24,T25,T25,Brendon de Jonge,114,99.71,1040,1037
25,T25,T25,Ian Poulter,55,99.71,350,349
26,27,27,Ryan Moore,80,99.69,655,653
27,28,28,Scott McCarron,90,99.68,932,929
28,29,29,Kenny Perry,69,99.67,602,600
29,T30,T30,Martin Laird,91,99.66,874,871
30,T30,T30,Scott Verplank,74,99.66,596,594
31,32,32,Michael Sim,64,99.65,574,572
32,33,33,Brian Gay,101,99.64,839,836
33,T34,T34,Michael Connell,89,99.63,818,815
34,T34,T34,Skip Kendall,58,99.63,541,539
35,T34,T34,Marc Leishman,87,99.63,804,801
36,T34,T34,Chris Stroud,90,99.63,815,812
37,38,38,Justin Leonard,89,99.62,799,796
38,T39,T39,Jason Day,82,99.61,761,758
39,T39,T39,Brent Delahoussaye,57,99.61,509,507
40,T39,T39,Jarrod Lyle,54,99.61,509,507
41,T39,T39,Webb Simpson,98,99.61,1032,1028
42,T43,T43,Stuart Appleby,101,99.58,960,956
43,T43,T43,Tim Clark,88,99.58,713,710
44,T43,T43,Cliff Kresge,50,99.58,479,477
45,T43,T43,Ryan Palmer,84,99.58,721,718
46,T43,T43,Nick Watney,91,99.58,709,706
47,48,48,Bo Van Pelt,104,99.57,934,930
48,T49,T49,Aaron Baddeley,94,99.56,918,914
49,T49,T49,Sean O'Hair,84,99.56,683,680
50,T49,T49,Jay Williamson,76,99.56,681,678
