,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
0,1,1,D.J. Trahan,92,9,57
1,2,2,Jason Dufner,87,8,50
2,3,3,Alex Cejka,81,7,42
3,T4,T4,Richard Johnson,90,6,34
4,T4,T4,Rory Sabbatini,79,6,49
5,T4,T4,Brian Stuard,81,6,38
6,T4,T4,Charles Warren,64,6,50
7,T8,T8,Jason Day,82,5,46
8,T8,T8,Lucas Glover,75,5,35
9,T8,T8,Tim Petrovic,105,5,45
10,T8,T8,Alex Prugh,88,5,38
11,T8,T8,Brett Quigley,96,5,52
12,T8,T8,Roger Tambellini,77,5,48
13,T8,T8,Nicholas Thompson,88,5,66
14,T8,T8,Boo Weekley,88,5,46
15,T16,T16,Woody Austin,93,4,51
16,T16,T16,Briny Baird,87,4,43
17,T16,T16,Jonathan Byrd,85,4,55
18,T16,T16,Mark Calcavecchia,50,4,35
19,T16,T16,Tim Clark,88,4,26
20,T16,T16,Brian Davis,101,4,55
21,T16,T16,Chris DiMarco,88,4,37
22,T16,T16,Martin Flores,75,4,44
23,T16,T16,Tom Gillis,97,4,60
24,T16,T16,Paul Goydos,78,4,40
25,T16,T16,Nathan Green,86,4,40
26,T16,T16,Bill Haas,87,4,38
27,T16,T16,Tim Herron,79,4,41
28,T16,T16,Charley Hoffman,85,4,36
29,T16,T16,Jerry Kelly,99,4,49
30,T16,T16,Martin Laird,91,4,51
31,T16,T16,John Mallinger,78,4,42
32,T16,T16,Troy Matteson,84,4,45
33,T16,T16,Billy Mayfair,78,4,58
34,T16,T16,Phil Mickelson,76,4,24
35,T16,T16,D.A. Points,90,4,49
36,T16,T16,Kevin Streelman,90,4,41
37,T16,T16,Vaughn Taylor,87,4,38
38,T16,T16,Roland Thatcher,72,4,50
39,T16,T16,Jimmy Walker,82,4,31
40,T16,T16,Charlie Wi,95,4,43
41,T42,T42,Ricky Barnes,103,3,43
42,T42,T42,Cameron Beckman,68,3,40
43,T42,T42,Matt Bettencourt,91,3,32
44,T42,T42,Kris Blanks,91,3,59
45,T42,T42,Graham DeLaet,88,3,70
46,T42,T42,Brent Delahoussaye,57,3,20
47,T42,T42,Mathew Goggin,85,3,45
48,T42,T42,J.P. Hayes,79,3,30
49,T42,T42,Derek Lamely,81,3,32
50,T42,T42,Bill Lunde,79,3,44
51,T42,T42,Will MacKenzie,72,3,46
52,T42,T42,Hunter Mahan,85,3,35
53,T42,T42,Steve Marino,81,3,30
54,T42,T42,Ryan Moore,80,3,26
55,T42,T42,James Nitties,92,3,49
56,T42,T42,Joe Ogilvie,99,3,52
57,T42,T42,Brenden Pappas,66,3,30
58,T42,T42,Tom Pernice Jr.,74,3,31
59,T42,T42,Kenny Perry,69,3,35
60,T42,T42,Webb Simpson,98,3,38
61,T42,T42,Vijay Singh,75,3,41
62,T42,T42,Kevin Stadler,86,3,46
63,T42,T42,Cameron Tringale,55,3,38
64,T42,T42,Jerod Turner,54,3,22
65,T42,T42,Omar Uresti,74,3,35
66,T42,T42,Bo Van Pelt,104,3,47
67,T42,T42,Nick Watney,91,3,35
68,T42,T42,Jay Williamson,76,3,37
69,T70,T70,Blake Adams,84,2,42
70,T70,T70,Stephen Ames,75,2,30
71,T70,T70,Stuart Appleby,101,2,43
72,T70,T70,Aaron Baddeley,94,2,30
73,T70,T70,Henrik Bjornstad,72,2,38
74,T70,T70,Daniel Chopra,74,2,32
75,T70,T70,Chad Collins,87,2,22
76,T70,T70,Michael Connell,89,2,43
77,T70,T70,Brendon de Jonge,114,2,33
78,T70,T70,David Duval,71,2,26
79,T70,T70,Bob Estes,79,2,38
80,T70,T70,Steve Flesch,78,2,33
81,T70,T70,Rickie Fowler,98,2,37
82,T70,T70,Robert Garrigus,71,2,46
83,T70,T70,Jeff Gove,57,2,39
84,T70,T70,J.B. Holmes,100,2,49
85,T70,T70,Charles Howell III,103,2,24
86,T70,T70,Trevor Immelman,55,2,19
87,T70,T70,Greg Kraft,52,2,27
88,T70,T70,Matt Kuchar,97,2,27
89,T70,T70,Jeff Maggert,76,2,48
90,T70,T70,Rory McIlroy,54,2,22
91,T70,T70,Bryce Molder,84,2,35
92,T70,T70,Kevin Na,94,2,30
93,T70,T70,Sean O'Hair,84,2,45
94,T70,T70,Jeff Overton,89,2,32
