,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
63,64,64,Luke Donald,71,7.97,301,24
64,65,65,Matt Jones,89,7.95,503,40
65,66,66,Webb Simpson,98,7.92,543,43
66,67,67,Bill Lunde,79,7.9,443,35
67,68,68,Cameron Beckman,68,7.89,355,28
68,69,69,Rich Barcelo,70,7.88,330,26
69,70,70,Jeev Milkha Singh,59,7.85,293,23
70,T71,T71,Kevin Stadler,86,7.84,421,33
71,T71,T71,Mark Wilson,87,7.84,510,40
72,73,73,Tom Pernice Jr.,74,7.83,345,27
73,74,74,Trevor Immelman,55,7.81,256,20
74,75,75,Cameron Tringale,55,7.72,285,22
75,76,76,Chris DiMarco,88,7.69,429,33
76,77,77,Bo Van Pelt,104,7.66,535,41
77,T78,T78,Justin Leonard,89,7.65,405,31
78,T78,T78,Pat Perez,90,7.65,497,38
79,T80,T80,Ryuji Imada,90,7.63,485,37
80,T80,T80,Joe Ogilvie,99,7.63,524,40
81,82,82,Vijay Singh,75,7.59,316,24
82,83,83,Woody Austin,93,7.51,493,37
83,84,84,John Rollins,81,7.49,467,35
84,85,85,Nathan Green,86,7.48,468,35
85,86,86,James Nitties,92,7.46,469,35
86,87,87,Scott Verplank,74,7.43,296,22
87,88,88,Charley Hoffman,85,7.41,432,32
88,89,89,Charles Warren,64,7.35,340,25
89,90,90,Brett Wetterich,54,7.32,328,24
90,91,91,Daniel Chopra,74,7.31,424,31
91,T92,T92,Steve Elkington,74,7.28,371,27
92,T92,T92,Michael Letzig,84,7.28,467,34
93,94,94,Ernie Els,72,7.21,333,24
94,T95,T95,Brendon de Jonge,114,7.2,528,38
95,T95,T95,Brandt Snedeker,89,7.2,375,27
96,97,97,Bob Estes,79,7.19,431,31
97,T98,T98,Scott McCarron,90,7.18,529,38
98,T98,T98,Roland Thatcher,72,7.18,404,29
99,T100,T100,Jim Furyk,76,7.14,364,26
100,T100,T100,Robert Garrigus,71,7.14,350,25
101,T102,T102,Lucas Glover,75,7.1,338,24
102,T102,T102,Chris Riley,73,7.1,366,26
103,T102,T102,Steve Wheatcroft,74,7.1,338,24
104,105,105,Ted Purdy,86,7.08,466,33
105,T106,T106,Jonathan Byrd,85,7.05,525,37
106,T106,T106,Hunter Mahan,85,7.05,397,28
107,108,108,Aron Price,70,7.01,385,27
108,109,109,Cliff Kresge,50,7.0,257,18
109,110,110,D.A. Points,90,6.99,501,35
110,111,111,Joe Durant,67,6.96,345,24
111,112,112,Nick Watney,91,6.95,417,29
112,113,113,James Driscoll,78,6.93,476,33
113,114,114,Geoff Ogilvy,62,6.9,290,20
114,115,115,J.B. Holmes,100,6.88,509,35
115,116,116,Davis Love III,79,6.86,423,29
116,117,117,Kenny Perry,69,6.78,354,24
117,118,118,Lee Janzen,77,6.77,399,27
118,119,119,Spencer Levin,110,6.76,592,40
119,120,120,Stuart Appleby,101,6.75,474,32
120,T121,T121,Sergio Garcia,58,6.73,208,14
121,T121,T121,Sean O'Hair,84,6.73,416,28
122,123,123,Troy Matteson,84,6.71,507,34
123,124,124,Steve Lowery,67,6.69,329,22
124,125,125,Alex Cejka,81,6.68,389,26
125,T126,T126,Mathew Goggin,85,6.67,495,33
126,T126,T126,Phil Mickelson,76,6.67,285,19
127,T126,T126,Kevin Streelman,90,6.67,450,30
128,129,129,Martin Laird,91,6.51,476,31
129,130,130,Jay Williamson,76,6.48,355,23
130,T131,T131,Retief Goosen,75,6.47,309,20
131,T131,T131,Tim Petrovic,105,6.47,572,37
132,133,133,Brian Davis,101,6.42,467,30
133,134,134,Brenden Pappas,66,6.4,328,21
134,135,135,D.J. Trahan,92,6.39,501,32
135,136,136,George McNeill,79,6.31,444,28
136,137,137,Michael Bradley,77,6.29,445,28
137,138,138,Martin Flores,75,6.27,351,22
138,139,139,Bubba Watson,77,6.25,416,26
139,T140,T140,Steve Flesch,78,6.2,355,22
140,T140,T140,Jerry Kelly,99,6.2,468,29
141,142,142,Henrik Bjornstad,72,6.19,388,24
142,143,143,John Senden,103,6.15,585,36
143,T144,T144,Kevin Johnson,62,6.14,277,17
144,T144,T144,Skip Kendall,58,6.14,277,17
145,146,146,Garrett Willis,82,6.12,425,26
146,T147,T147,Jason Dufner,87,6.08,411,25
147,T147,T147,Jimmy Walker,82,6.08,411,25
148,149,149,Nicholas Thompson,88,6.03,448,27
149,150,150,Kevin Sutherland,86,6.0,533,32
150,151,151,Andrew McLardy,52,5.98,251,15
151,152,152,Chris Stroud,90,5.96,453,27
152,153,153,Tim Clark,88,5.93,354,21
153,T154,T154,Chad Campbell,94,5.92,473,28
154,T154,T154,Alex Prugh,88,5.92,490,29
155,156,156,Ángel Cabrera,64,5.9,305,18
156,157,157,Bill Haas,87,5.88,459,27
157,158,158,Heath Slocum,97,5.87,409,24
158,T159,T159,Steve Marino,81,5.83,360,21
159,T159,T159,Omar Uresti,74,5.83,343,20
160,161,161,Josh Teater,101,5.82,533,31
161,162,162,Ben Curtis,78,5.8,431,25
162,163,163,Ricky Barnes,103,5.79,466,27
163,164,164,Paul Goydos,78,5.78,346,20
164,165,165,J.J. Henry,92,5.74,523,30
165,166,166,Rocco Mediate,71,5.69,369,21
166,167,167,Greg Kraft,52,5.68,229,13
167,168,168,Marc Leishman,87,5.67,406,23
168,169,169,Craig Bowden,56,5.66,265,15
169,170,170,Charles Howell III,103,5.61,570,32
170,171,171,Jeff Maggert,76,5.6,375,21
171,172,172,Mike Weir,59,5.5,200,11
172,173,173,Vance Veazey,58,5.47,274,15
173,174,174,Cameron Percy,73,5.41,370,20
174,175,175,Rickie Fowler,98,5.39,482,26
175,176,176,Matt Kuchar,97,5.37,447,24
176,177,177,Ian Poulter,55,5.34,206,11
177,178,178,Kris Blanks,91,5.33,488,26
178,179,179,John Merrick,109,5.25,590,31
179,180,180,Jeff Gove,57,5.24,267,14
180,181,181,Mathias Grönberg,61,5.18,309,16
181,182,182,Roger Tambellini,77,5.1,392,20
182,183,183,Jarrod Lyle,54,5.04,258,13
183,184,184,Chris Wilson,65,5.03,298,15
184,185,185,John Mallinger,78,4.92,386,19
185,186,186,Rod Pampling,77,4.89,409,20
186,187,187,Greg Owen,69,4.83,393,19
187,188,188,Briny Baird,87,4.8,500,24
188,189,189,Justin Bolli,55,4.63,259,12
189,190,190,Billy Mayfair,78,4.58,371,17
190,191,191,Ryan Moore,80,4.47,358,16
191,192,192,Garth Mulroy,53,3.15,254,8
