,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
44,45,45,Ricky Barnes,103,10.37,1068,103
45,46,46,Paul Casey,64,10.36,601,58
46,T47,T47,David Duval,71,10.35,735,71
47,T47,T47,Lee Janzen,77,10.35,797,77
48,T47,T47,Nick Watney,91,10.35,911,88
49,T50,T50,Rickie Fowler,98,10.34,1013,98
50,T50,T50,Retief Goosen,75,10.34,734,71
51,T52,T52,Briny Baird,87,10.28,894,87
52,T52,T52,Dustin Johnson,83,10.28,843,82
53,T52,T52,Scott Piercy,88,10.28,905,88
54,T52,T52,Mark Wilson,87,10.28,894,87
55,T56,T56,Jerry Kelly,99,10.27,1017,99
56,T56,T56,Ian Poulter,55,10.27,503,49
57,T56,T56,Y.E. Yang,72,10.27,719,70
58,T59,T59,Marc Leishman,87,10.25,892,87
59,T59,T59,Nicholas Thompson,88,10.25,902,88
60,61,61,Michael Letzig,84,10.23,859,84
61,T62,T62,Tim Clark,88,10.22,869,85
62,T62,T62,Steve Lowery,67,10.22,685,67
63,T62,T62,Scott McCarron,90,10.22,920,90
64,T62,T62,Steve Stricker,73,10.22,736,72
65,T62,T62,Camilo Villegas,78,10.22,736,72
66,T67,T67,Matt Kuchar,97,10.21,970,95
67,T67,T67,Rory McIlroy,54,10.21,531,52
68,T69,T69,George McNeill,79,10.2,806,79
69,T69,T69,Bo Van Pelt,104,10.2,1061,104
70,T71,T71,Henrik Bjornstad,72,10.19,734,72
71,T71,T71,Zach Johnson,93,10.19,927,91
72,T71,T71,Justin Leonard,89,10.19,897,88
73,T71,T71,Ryan Moore,80,10.19,805,79
74,75,75,Jeff Gove,57,10.18,580,57
75,76,76,Charles Howell III,103,10.17,1048,103
76,77,77,Jason Day,82,10.16,833,82
77,T78,T78,Daniel Chopra,74,10.15,751,74
78,T78,T78,Jim Furyk,76,10.15,751,74
79,T80,T80,Chris Couch,66,10.14,669,66
80,T80,T80,Michael Sim,64,10.14,639,63
81,T82,T82,Aaron Baddeley,94,10.13,952,94
82,T82,T82,Kris Blanks,91,10.13,922,91
83,T82,T82,Webb Simpson,98,10.13,993,98
84,T85,T85,Blake Adams,84,10.12,850,84
85,T85,T85,Geoff Ogilvy,62,10.12,607,60
86,T85,T85,Roger Tambellini,77,10.12,779,77
87,T88,T88,Freddie Jacobson,83,10.11,839,83
88,T88,T88,Ryan Palmer,84,10.11,849,84
89,T88,T88,Cameron Percy,73,10.11,738,73
90,91,91,Ted Purdy,86,10.1,869,86
91,92,92,Luke Donald,71,10.09,686,68
92,93,93,Brendon de Jonge,114,10.08,1149,114
93,T94,T94,J.J. Henry,92,10.07,926,92
94,T94,T94,Garrett Willis,82,10.07,826,82
95,T96,T96,John Merrick,109,10.06,1097,109
96,T96,T96,Justin Rose,78,10.06,785,78
97,T98,T98,Michael Bradley,77,10.05,774,77
98,T98,T98,David Toms,86,10.05,854,85
99,T100,T100,Ben Crane,85,10.04,823,82
100,T100,T100,Padraig Harrington,57,10.04,562,56
101,T100,T100,Cliff Kresge,50,10.04,502,50
102,T100,T100,Heath Slocum,97,10.04,974,97
103,104,104,Phil Mickelson,76,10.03,762,76
104,105,105,Andrew McLardy,52,10.02,521,52
105,106,106,Andres Romero,73,10.01,731,73
106,107,107,Nathan Green,86,10.0,860,86
107,T108,T108,Paul Goydos,78,9.99,779,78
108,T108,T108,Matt Jones,89,9.99,889,89
109,T108,T108,Bill Lunde,79,9.99,789,79
110,T108,T108,Omar Uresti,74,9.99,739,74
111,112,112,Brenden Pappas,66,9.98,659,66
112,T113,T113,Stuart Appleby,101,9.95,1005,101
113,T113,T113,John Mallinger,78,9.95,776,78
114,T115,T115,Greg Chalmers,93,9.94,924,93
115,T115,T115,Chris DiMarco,88,9.94,875,88
116,T117,T117,Joe Durant,67,9.93,665,67
117,T117,T117,Pat Perez,90,9.93,894,90
118,119,119,Kevin Na,94,9.92,923,93
119,120,120,Scott Verplank,74,9.9,723,73
120,T121,T121,Woody Austin,93,9.89,920,93
121,T121,T121,Brian Davis,101,9.89,999,101
122,T121,T121,Johnson Wagner,85,9.89,841,85
123,124,124,J.B. Holmes,100,9.86,986,100
124,T125,T125,Cameron Beckman,68,9.85,670,68
125,T125,T125,Billy Mayfair,78,9.85,768,78
126,T125,T125,Garth Mulroy,53,9.85,522,53
127,128,128,Boo Weekley,88,9.84,866,88
128,129,129,Brent Delahoussaye,57,9.82,560,57
129,130,130,J.P. Hayes,79,9.81,775,79
130,T131,T131,Richard Johnson,90,9.8,882,90
131,T131,T131,Jimmy Walker,82,9.8,804,82
132,T133,T133,Tom Gillis,97,9.79,950,97
133,T133,T133,Charley Hoffman,85,9.79,832,85
134,T135,T135,Spencer Levin,110,9.77,1075,110
135,T135,T135,David Lutterus,69,9.77,674,69
136,T135,T135,Chris Tidland,77,9.77,752,77
137,T138,T138,Steve Elkington,74,9.76,722,74
138,T138,T138,Martin Flores,75,9.76,732,75
139,T140,T140,Steve Flesch,78,9.74,760,78
140,T140,T140,Troy Merritt,86,9.74,838,86
141,142,142,Cameron Tringale,55,9.73,535,55
142,143,143,Kevin Streelman,90,9.72,875,90
143,144,144,Ryuji Imada,90,9.69,872,90
144,T145,T145,Graham DeLaet,88,9.68,852,88
145,T145,T145,Charlie Wi,95,9.68,920,95
146,147,147,K.J. Choi,82,9.67,793,82
147,148,148,Robert Garrigus,71,9.66,686,71
148,T149,T149,Aron Price,70,9.64,675,70
149,T149,T149,Rory Sabbatini,79,9.64,752,78
150,T151,T151,Matt Every,60,9.63,578,60
151,T151,T151,Chris Stroud,90,9.63,867,90
152,T153,T153,Joe Ogilvie,99,9.62,952,99
153,T153,T153,Jeff Overton,89,9.62,856,89
154,155,155,Kevin Johnson,62,9.61,596,62
155,156,156,Brian Stuard,81,9.6,778,81
156,157,157,Justin Bolli,55,9.58,527,55
157,T158,T158,Charles Warren,64,9.56,612,64
158,T158,T158,Mike Weir,59,9.56,545,57
159,T160,T160,Craig Bowden,56,9.55,535,56
160,T160,T160,Brian Gay,101,9.55,936,98
161,T160,T160,Jeev Milkha Singh,59,9.55,535,56
162,163,163,Tim Herron,79,9.54,754,79
163,164,164,Jay Williamson,76,9.53,724,76
164,165,165,Bryce Molder,84,9.5,798,84
165,T166,T166,Rich Barcelo,70,9.49,664,70
166,T166,T166,Tom Pernice Jr.,74,9.49,702,74
167,T166,T166,Brandt Snedeker,89,9.49,845,89
168,T169,T169,Brad Faxon,58,9.47,549,58
169,T169,T169,Derek Lamely,81,9.47,767,81
170,T169,T169,James Nitties,92,9.47,871,92
171,T169,T169,Kevin Stadler,86,9.47,814,86
172,T173,T173,Jeff Quinney,91,9.41,856,91
173,T173,T173,Chris Riley,73,9.41,687,73
174,T175,T175,Greg Kraft,52,9.29,483,52
175,T175,T175,Chris Wilson,65,9.29,604,65
176,177,177,Jeff Maggert,76,9.28,705,76
177,178,178,Vance Veazey,58,9.26,537,58
178,179,179,Paul Stankowski,62,9.23,572,62
179,T180,T180,Michael Connell,89,9.15,814,89
180,T180,T180,Steve Wheatcroft,74,9.15,677,74
181,T182,T182,Carl Pettersson,99,9.09,900,99
182,T182,T182,Dean Wilson,54,9.09,491,54
183,184,184,Mathias Grönberg,61,9.07,553,61
184,185,185,John Daly,63,9.02,568,63
185,186,186,Chad Collins,87,8.98,781,87
186,187,187,Skip Kendall,58,8.88,515,58
187,188,188,Matt Bettencourt,91,8.82,803,91
188,189,189,Jarrod Lyle,54,8.8,475,54
189,190,190,Shaun Micheel,70,8.79,615,70
190,191,191,Mark Calcavecchia,50,8.62,431,50
191,192,192,Jerod Turner,54,8.57,463,54
