,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
0,1,1,Ian Poulter,55,"24' 7""",8264.417,336
1,T2,T2,Daniel Chopra,74,"24' 5""",16592.75,680
2,T2,T2,Scott McCarron,90,"24' 5""",20771.333,850
3,4,4,James Driscoll,78,"24' 4""",18910.25,778
4,5,5,Michael Sim,64,"24' 3""",12724.083,524
5,T6,T6,J.J. Henry,92,"24' 2""",21102.0,874
6,T6,T6,Matt Jones,89,"24' 2""",19240.5,797
7,T8,T8,Paul Casey,64,"24' 1""",10842.667,450
8,T8,T8,Steve Elkington,74,"24' 1""",15125.583,629
9,T8,T8,Matt Kuchar,97,"24' 1""",17993.75,748
10,T8,T8,George McNeill,79,"24' 1""",16868.583,700
11,T12,T12,Blake Adams,84,"24' 0""",18762.25,781
12,T12,T12,Charles Howell III,103,"24' 0""",22820.333,950
13,T14,T14,Luke Donald,71,"23' 10""",12324.667,517
14,T14,T14,Ernie Els,72,"23' 10""",13245.417,555
15,T14,T14,Retief Goosen,75,"23' 10""",12862.333,539
16,T14,T14,Mathias Grönberg,61,"23' 10""",11898.333,500
17,T14,T14,John Merrick,109,"23' 10""",23978.75,1005
18,T14,T14,Alex Prugh,88,"23' 10""",20412.083,855
19,T14,T14,Mark Wilson,87,"23' 10""",20293.167,851
20,T21,T21,Greg Chalmers,93,"23' 9""",20460.083,861
21,T21,T21,Ben Curtis,78,"23' 9""",16959.667,714
22,T23,T23,Jim Furyk,76,"23' 8""",14266.75,603
23,T23,T23,Sean O'Hair,84,"23' 8""",16210.5,686
24,T23,T23,John Senden,103,"23' 8""",22619.667,956
25,T26,T26,Tim Herron,79,"23' 7""",16609.333,705
26,T26,T26,Bill Lunde,79,"23' 7""",16634.0,706
27,T26,T26,Brett Quigley,96,"23' 7""",22587.417,957
28,T26,T26,Kevin Sutherland,86,"23' 7""",20512.167,869
29,T30,T30,Aaron Baddeley,94,"23' 6""",20794.417,885
30,T30,T30,Briny Baird,87,"23' 6""",19935.583,847
31,T30,T30,Jonathan Byrd,85,"23' 6""",20096.917,854
32,T30,T30,Chad Collins,87,"23' 6""",17536.833,747
33,T30,T30,Richard Johnson,90,"23' 6""",18591.667,791
34,T30,T30,Chris Tidland,77,"23' 6""",16328.083,696
35,T36,T36,Graham DeLaet,88,"23' 5""",18387.0,786
36,T36,T36,Ted Purdy,86,"23' 5""",18548.75,793
37,T36,T36,Nick Watney,91,"23' 5""",16563.833,708
38,T39,T39,Kris Blanks,91,"23' 4""",19075.583,818
39,T39,T39,Michael Bradley,77,"23' 4""",16974.583,727
40,T39,T39,Nathan Green,86,"23' 4""",18896.25,810
41,T39,T39,Dean Wilson,54,"23' 4""",11238.25,481
42,T43,T43,Henrik Bjornstad,72,"23' 3""",15281.25,658
43,T43,T43,Stewart Cink,84,"23' 3""",15349.083,659
44,T43,T43,Hunter Mahan,85,"23' 3""",16157.917,695
