,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
0,1,1,Omar Uresti,0.62,1,162
1,2,2,Webb Simpson,0.65,2,306
2,3,3,Brian Gay,0.88,3,342
3,T4,T4,David Duval,1.01,2,198
4,T4,T4,Padraig Harrington,1.01,2,198
5,6,6,Jason Bohn,1.04,3,288
6,7,7,Zach Johnson,1.06,4,378
7,T8,T8,Rich Barcelo,1.23,2,162
8,T8,T8,Jarrod Lyle,1.23,2,162
9,T8,T8,Dean Wilson,1.23,2,162
10,11,11,Retief Goosen,1.31,4,306
11,T12,T12,Stephen Ames,1.39,4,288
12,T12,T12,Chad Collins,1.39,4,288
13,T12,T12,Joe Ogilvie,1.39,4,288
14,T12,T12,Rod Pampling,1.39,3,216
15,T12,T12,Brenden Pappas,1.39,2,144
16,T12,T12,Michael Sim,1.39,3,216
17,18,18,Charles Howell III,1.45,6,414
18,19,19,Tim Clark,1.46,5,342
19,20,20,Kevin Stadler,1.48,4,270
20,21,21,Rory McIlroy,1.52,3,198
21,22,22,J.J. Henry,1.54,5,324
22,T23,T23,Ben Curtis,1.59,4,252
23,T23,T23,Jerod Turner,1.59,2,126
24,T25,T25,Jim Furyk,1.63,5,306
25,T25,T25,Vaughn Taylor,1.63,5,306
26,T27,T27,Aaron Baddeley,1.67,6,360
27,T27,T27,Jeev Milkha Singh,1.67,3,180
28,T29,T29,Paul Casey,1.71,4,234
29,T29,T29,Jimmy Walker,1.71,4,234
30,31,31,Bryce Molder,1.74,5,288
31,32,32,Matt Kuchar,1.77,7,396
32,T33,T33,James Driscoll,1.85,4,216
33,T33,T33,Steve Elkington,1.85,5,270
34,T33,T33,Bob Estes,1.85,4,216
35,T33,T33,Rickie Fowler,1.85,7,378
36,T33,T33,Charley Hoffman,1.85,6,324
37,T33,T33,David Lutterus,1.85,3,162
38,T33,T33,Steve Stricker,1.85,6,324
39,T33,T33,Nick Watney,1.85,7,378
40,41,41,Carl Pettersson,1.94,7,360
41,42,42,Kevin Streelman,1.96,6,306
42,43,43,Troy Matteson,1.98,5,252
43,T44,T44,Greg Chalmers,2.05,7,342
44,T44,T44,Michael Connell,2.05,7,342
45,T46,T46,Cameron Beckman,2.08,3,144
46,T46,T46,Craig Bowden,2.08,3,144
47,T46,T46,Scott McCarron,2.08,6,288
48,T46,T46,Jeff Quinney,2.08,6,288
49,T50,T50,Matt Bettencourt,2.14,5,234
50,T50,T50,Paul Stankowski,2.14,5,234
51,52,52,Brandt Snedeker,2.16,7,324
52,T53,T53,Luke Donald,2.22,6,270
53,T53,T53,Kevin Johnson,2.22,2,90
54,T53,T53,Charlie Wi,2.22,8,360
55,56,56,Marc Leishman,2.29,7,306
56,57,57,Spencer Levin,2.31,10,432
57,58,58,Ryan Palmer,2.38,6,252
58,T59,T59,Blake Adams,2.43,7,288
59,T59,T59,Ryuji Imada,2.43,7,288
60,61,61,Daniel Chopra,2.47,4,162
61,T62,T62,Kevin Na,2.5,9,360
62,T62,T62,Tim Petrovic,2.5,9,360
63,T64,T64,Skip Kendall,2.53,5,198
64,T64,T64,Brian Stuard,2.53,5,198
65,T64,T64,Brett Wetterich,2.53,5,198
66,67,67,Ted Purdy,2.56,6,234
67,T68,T68,Alex Prugh,2.59,7,270
68,T68,T68,Andres Romero,2.59,7,270
69,T68,T68,Mark Wilson,2.59,7,270
70,T68,T68,Y.E. Yang,2.59,7,270
71,T72,T72,Richard Johnson,2.61,8,306
72,T72,T72,Justin Rose,2.61,8,306
73,T74,T74,Justin Bolli,2.78,2,72
74,T74,T74,Jason Day,2.78,9,324
75,T74,T74,Brendon de Jonge,2.78,12,432
76,T74,T74,Ernie Els,2.78,8,288
77,T74,T74,Derek Lamely,2.78,6,216
78,T74,T74,Justin Leonard,2.78,9,324
79,T74,T74,George McNeill,2.78,6,216
80,T74,T74,James Nitties,2.78,8,288
81,T74,T74,Ian Poulter,2.78,5,180
82,T74,T74,Vance Veazey,2.78,3,108
83,T84,T84,K.J. Choi,2.92,10,342
84,T84,T84,Chris DiMarco,2.92,10,342
85,T86,T86,Matt Jones,2.94,9,306
86,T86,T86,Kevin Sutherland,2.94,9,306
87,88,88,Tim Herron,2.96,8,270
88,T89,T89,Aron Price,2.99,7,234
89,T89,T89,Rory Sabbatini,2.99,7,234
90,T91,T91,Martin Flores,3.03,6,198
91,T91,T91,John Mallinger,3.03,6,198
92,93,93,Chad Campbell,3.06,11,360
93,T94,T94,Pat Perez,3.09,10,324
94,T94,T94,David Toms,3.09,10,324
95,T94,T94,Steve Wheatcroft,3.09,5,162
96,T97,T97,Briny Baird,3.13,9,288
97,T97,T97,Nathan Green,3.13,9,288
98,T97,T97,Scott Piercy,3.13,9,288
99,T100,T100,John Merrick,3.14,13,414
100,T100,T100,Heath Slocum,3.14,13,414
101,T102,T102,Robert Garrigus,3.17,8,252
102,T102,T102,Steve Lowery,3.17,4,126
103,T102,T102,John Senden,3.17,12,378
104,T102,T102,Jay Williamson,3.17,8,252
105,106,106,Josh Teater,3.22,11,342
106,T107,T107,J.B. Holmes,3.24,14,432
107,T107,T107,Troy Merritt,3.24,7,216
108,T107,T107,Cameron Percy,3.24,7,216
109,T110,T110,Bill Lunde,3.33,6,180
110,T110,T110,Mike Weir,3.33,6,180
111,T110,T110,Garrett Willis,3.33,9,270
112,T113,T113,Bill Haas,3.4,11,324
113,T113,T113,Phil Mickelson,3.4,11,324
114,T115,T115,Freddie Jacobson,3.47,10,288
115,T115,T115,Sean O'Hair,3.47,10,288
116,T115,T115,Scott Verplank,3.47,10,288
117,T118,T118,Stuart Appleby,3.51,12,342
118,T118,T118,Martin Laird,3.51,12,342
119,T120,T120,Jeff Maggert,3.54,7,198
120,T120,T120,Rocco Mediate,3.54,7,198
121,T122,T122,Joe Durant,3.57,9,252
122,T122,T122,Mathew Goggin,3.57,9,252
123,T122,T122,J.P. Hayes,3.57,9,252
124,T122,T122,Johnson Wagner,3.57,9,252
125,T126,T126,Steve Marino,3.59,11,306
126,T126,T126,Boo Weekley,3.59,11,306
127,128,128,Bo Van Pelt,3.62,15,414
128,T129,T129,Stewart Cink,3.7,12,324
129,T129,T129,Brian Davis,3.7,12,324
130,T129,T129,Graham DeLaet,3.7,10,270
131,T129,T129,Tom Gillis,3.7,14,378
132,T129,T129,Ryan Moore,3.7,10,270
133,T129,T129,Geoff Ogilvy,3.7,8,216
134,T129,T129,Chris Riley,3.7,8,216
135,T129,T129,Roger Tambellini,3.7,8,216
136,T129,T129,Chris Wilson,3.7,4,108
137,138,138,Ricky Barnes,3.79,15,396
138,139,139,Dustin Johnson,3.8,13,342
139,T140,T140,Michael Letzig,3.82,11,288
140,T140,T140,Bubba Watson,3.82,11,288
141,142,142,Alex Cejka,3.85,9,234
142,143,143,Chris Couch,3.89,7,180
143,T144,T144,Robert Allenby,3.92,12,306
144,T144,T144,Chris Stroud,3.92,12,306
