,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
111,T88,T88,Scott Verplank,74,1.3
112,T88,T88,Bubba Watson,77,1.3
113,T114,T114,Rich Barcelo,70,1.2
114,T114,T114,Cameron Beckman,68,1.2
115,T114,T114,Matt Bettencourt,91,1.2
116,T114,T114,Michael Bradley,77,1.2
117,T114,T114,Mark Calcavecchia,50,1.2
118,T114,T114,Chad Campbell,94,1.2
119,T114,T114,Brent Delahoussaye,57,1.2
120,T114,T114,Jason Dufner,87,1.2
121,T114,T114,Bob Estes,79,1.2
122,T114,T114,Mathew Goggin,85,1.2
123,T114,T114,Bill Haas,87,1.2
124,T114,T114,Charles Howell III,103,1.2
125,T114,T114,Jerry Kelly,99,1.2
126,T114,T114,Cliff Kresge,50,1.2
127,T114,T114,David Lutterus,69,1.2
128,T114,T114,Phil Mickelson,76,1.2
129,T114,T114,Tim Petrovic,105,1.2
130,T114,T114,Chris Riley,73,1.2
131,T114,T114,Heath Slocum,97,1.2
132,T114,T114,Roland Thatcher,72,1.2
133,T114,T114,D.J. Trahan,92,1.2
134,T135,T135,Stuart Appleby,101,1.1
135,T135,T135,Ricky Barnes,103,1.1
136,T135,T135,Daniel Chopra,74,1.1
137,T135,T135,Tim Clark,88,1.1
138,T135,T135,Skip Kendall,58,1.1
139,T135,T135,Matt Kuchar,97,1.1
140,T135,T135,Steve Marino,81,1.1
141,T135,T135,George McNeill,79,1.1
142,T135,T135,John Merrick,109,1.1
143,T135,T135,Ian Poulter,55,1.1
144,T135,T135,Alex Prugh,88,1.1
145,T135,T135,Ted Purdy,86,1.1
146,T135,T135,Brandt Snedeker,89,1.1
147,T135,T135,Kevin Streelman,90,1.1
148,T135,T135,Chris Stroud,90,1.1
149,T135,T135,Cameron Tringale,55,1.1
150,T135,T135,Garrett Willis,82,1.1
151,T152,T152,Henrik Bjornstad,72,1.0
152,T152,T152,Kris Blanks,91,1.0
153,T152,T152,Alex Cejka,81,1.0
154,T152,T152,Brian Davis,101,1.0
155,T152,T152,Steve Flesch,78,1.0
156,T152,T152,Rickie Fowler,98,1.0
157,T152,T152,Lee Janzen,77,1.0
158,T152,T152,Marc Leishman,87,1.0
159,T152,T152,Brenden Pappas,66,1.0
160,T152,T152,Josh Teater,101,1.0
161,T152,T152,Nicholas Thompson,88,1.0
162,T152,T152,Jerod Turner,54,1.0
163,T152,T152,Jimmy Walker,82,1.0
164,T152,T152,Steve Wheatcroft,74,1.0
165,T152,T152,Jay Williamson,76,1.0
166,T167,T167,Briny Baird,87,0.9
167,T167,T167,Martin Flores,75,0.9
168,T167,T167,Paul Goydos,78,0.9
169,T167,T167,Steve Lowery,67,0.9
170,T167,T167,Rocco Mediate,71,0.9
171,T167,T167,Cameron Percy,73,0.9
172,T173,T173,Craig Bowden,56,0.8
173,T173,T173,Mathias Grönberg,61,0.8
174,T173,T173,Jarrod Lyle,54,0.8
175,T173,T173,Jeff Maggert,76,0.8
176,T173,T173,Andrew McLardy,52,0.8
177,T173,T173,Ryan Moore,80,0.8
178,T173,T173,Rod Pampling,77,0.8
179,T173,T173,Roger Tambellini,77,0.8
180,T173,T173,Omar Uresti,74,0.8
181,T173,T173,Mike Weir,59,0.8
182,T183,T183,Jeff Gove,57,0.7
183,T183,T183,Kevin Johnson,62,0.7
184,T183,T183,Greg Kraft,52,0.7
185,T183,T183,John Mallinger,78,0.7
186,T183,T183,Billy Mayfair,78,0.7
187,T183,T183,Greg Owen,69,0.7
188,T183,T183,Vance Veazey,58,0.7
189,T190,T190,Justin Bolli,55,0.6
190,T190,T190,Chris Wilson,65,0.6
191,192,192,Garth Mulroy,53,0.5
