,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
0,1,1,Paul Casey,64,94.0,50,47
1,2,2,Dean Wilson,54,92.54,67,62
2,3,3,Geoff Ogilvy,62,91.67,84,77
3,4,4,Steve Elkington,74,91.46,82,75
4,5,5,Ryan Palmer,84,90.35,114,103
5,6,6,Luke Donald,71,90.28,72,65
6,7,7,Brian Gay,101,89.74,117,105
7,8,8,Skip Kendall,58,89.55,67,60
8,9,9,Retief Goosen,75,88.71,62,55
9,10,10,Ian Poulter,55,88.68,53,47
10,11,11,Lucas Glover,75,88.64,88,78
11,12,12,Carl Pettersson,99,88.07,109,96
12,13,13,Matt Bettencourt,91,87.74,106,93
13,14,14,James Driscoll,78,87.72,114,100
14,15,15,Brandt Snedeker,89,87.37,95,83
15,16,16,Padraig Harrington,57,87.14,70,61
16,17,17,Jeff Overton,89,87.13,101,88
17,18,18,Steve Stricker,73,86.84,76,66
18,19,19,Webb Simpson,98,86.78,121,105
19,20,20,Andres Romero,73,86.61,112,97
20,21,21,Justin Rose,78,86.46,96,83
21,22,22,Stephen Ames,75,86.02,93,80
22,T23,T23,Rory McIlroy,54,85.96,57,49
23,T23,T23,David Toms,86,85.96,114,98
24,25,25,Chad Collins,87,85.87,92,79
25,T26,T26,Charles Howell III,103,85.71,126,108
26,T26,T26,Jarrod Lyle,54,85.71,56,48
27,28,28,Matt Kuchar,97,85.59,118,101
28,29,29,Greg Chalmers,93,85.58,104,89
29,30,30,Kris Blanks,91,85.15,101,86
30,31,31,Chris Riley,73,85.14,74,63
31,32,32,Rickie Fowler,98,85.09,114,97
32,T33,T33,Jeff Quinney,91,85.0,100,85
33,T33,T33,Mike Weir,59,85.0,60,51
34,35,35,Marc Leishman,87,84.82,112,95
35,36,36,Chris Couch,66,84.81,79,67
36,37,37,George McNeill,79,84.69,98,83
37,38,38,Jerod Turner,54,84.62,52,44
38,39,39,Rich Barcelo,70,84.54,97,82
39,40,40,Robert Garrigus,71,84.44,90,76
40,41,41,Aaron Baddeley,94,84.25,127,107
41,42,42,Scott Verplank,74,84.21,76,64
42,43,43,Zach Johnson,93,84.11,107,90
43,44,44,Charles Warren,64,83.82,68,57
44,45,45,Brendon de Jonge,114,83.76,117,98
45,46,46,Jason Bohn,84,83.67,98,82
46,47,47,Brett Quigley,96,83.61,122,102
47,48,48,Brent Delahoussaye,57,83.58,67,56
48,49,49,Shaun Micheel,70,83.56,73,61
49,50,50,Cliff Kresge,50,83.54,79,66
50,51,51,Phil Mickelson,76,83.52,91,76
51,52,52,Heath Slocum,97,83.51,97,81
52,53,53,James Nitties,92,83.48,115,96
53,T54,T54,Nathan Green,86,83.33,126,105
54,T54,T54,John Rollins,81,83.33,78,65
55,56,56,Spencer Levin,110,83.22,143,119
56,57,57,Michael Connell,89,83.18,107,89
57,58,58,Matt Jones,89,83.17,101,84
58,59,59,Steve Wheatcroft,74,83.02,106,88
59,60,60,Ben Curtis,78,82.98,94,78
60,61,61,Tim Herron,79,82.95,88,73
61,62,62,Ryan Moore,80,82.86,70,58
62,63,63,Pat Perez,90,82.81,128,106
63,64,64,Bryce Molder,84,82.76,116,96
64,65,65,Charley Hoffman,85,82.73,110,91
65,66,66,Bill Haas,87,82.69,104,86
66,67,67,Freddie Jacobson,83,82.68,127,105
67,T68,T68,Cameron Beckman,68,82.5,80,66
68,T68,T68,Ernie Els,72,82.5,80,66
69,70,70,Joe Ogilvie,99,82.31,147,121
70,71,71,Scott Piercy,88,82.3,113,93
71,72,72,Michael Sim,64,82.28,79,65
72,73,73,Chad Campbell,94,82.22,90,74
73,74,74,Lee Janzen,77,82.11,95,78
74,75,75,Greg Kraft,52,82.0,50,41
75,76,76,Omar Uresti,74,81.93,83,68
76,T77,T77,Ryuji Imada,90,81.9,116,95
77,T77,T77,John Merrick,109,81.9,105,86
78,T79,T79,Jim Furyk,76,81.82,66,54
79,T79,T79,Derek Lamely,81,81.82,99,81
80,81,81,Alex Prugh,88,81.74,115,94
81,82,82,Boo Weekley,88,81.67,120,98
82,83,83,Jerry Kelly,99,81.58,114,93
