,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Alex Prugh,88,61.36,44,27
1,2,2,David Duval,71,58.06,31,18
2,3,3,Michael Letzig,84,57.14,35,20
3,4,4,Kevin Na,94,56.72,67,38
4,5,5,Garth Mulroy,53,56.52,23,13
5,6,6,Michael Sim,64,54.84,31,17
6,7,7,Briny Baird,87,53.73,67,36
7,8,8,Bubba Watson,77,53.66,41,22
8,9,9,Jonathan Byrd,85,53.57,56,30
9,10,10,Shaun Micheel,70,52.78,36,19
10,11,11,Michael Bradley,77,52.38,42,22
11,12,12,Jeff Quinney,91,52.31,65,34
12,13,13,Matt Bettencourt,91,52.08,48,25
13,14,14,Henrik Bjornstad,72,51.92,52,27
14,15,15,Aaron Baddeley,94,51.85,54,28
15,16,16,Scott McCarron,90,50.94,53,27
16,17,17,Tom Gillis,97,50.85,59,30
17,T18,T18,Ricky Barnes,103,50.0,54,27
18,T18,T18,Ángel Cabrera,64,50.0,24,12
19,T18,T18,Paul Casey,64,50.0,20,10
20,T18,T18,Ernie Els,72,50.0,36,18
21,T18,T18,Bob Estes,79,50.0,44,22
22,T18,T18,Zach Johnson,93,50.0,58,29
23,T18,T18,Justin Leonard,89,50.0,52,26
24,T18,T18,Hunter Mahan,85,50.0,42,21
25,T18,T18,Cameron Percy,73,50.0,38,19
26,T18,T18,Paul Stankowski,62,50.0,36,18
27,T18,T18,Vance Veazey,58,50.0,34,17
28,29,29,Chris Riley,73,49.02,51,25
29,T30,T30,Mathew Goggin,85,48.98,49,24
30,T30,T30,Justin Rose,78,48.98,49,24
31,T32,T32,Richard Johnson,90,48.94,47,23
32,T32,T32,Troy Merritt,86,48.94,47,23
33,34,34,Brian Stuard,81,48.78,41,20
34,35,35,Jerod Turner,54,48.57,35,17
35,T36,T36,James Nitties,92,48.28,58,28
36,T36,T36,Joe Ogilvie,99,48.28,58,28
37,38,38,Michael Connell,89,48.15,54,26
38,T39,T39,Daniel Chopra,74,48.0,50,24
39,T39,T39,Robert Garrigus,71,48.0,50,24
40,T39,T39,Ian Poulter,55,48.0,25,12
41,42,42,Jason Bohn,84,47.73,44,21
42,43,43,Greg Chalmers,93,47.69,65,31
43,44,44,Freddie Jacobson,83,47.62,42,20
44,45,45,Aron Price,70,47.5,40,19
45,46,46,Brian Gay,101,47.37,57,27
46,47,47,Matt Kuchar,97,47.27,55,26
47,T48,T48,Chad Collins,87,47.06,51,24
48,T48,T48,Steve Stricker,73,47.06,34,16
49,50,50,Pat Perez,90,46.94,49,23
50,51,51,Ryuji Imada,90,46.55,58,27
51,52,52,Brett Wetterich,54,46.43,28,13
52,53,53,Brenden Pappas,66,46.34,41,19
53,54,54,Stewart Cink,84,46.15,26,12
54,55,55,Phil Mickelson,76,46.0,50,23
55,T56,T56,Chris Couch,66,45.95,37,17
56,T56,T56,Retief Goosen,75,45.95,37,17
57,T56,T56,Steve Marino,81,45.95,37,17
58,59,59,Matt Jones,89,45.83,48,22
59,60,60,John Senden,103,45.71,70,32
60,T61,T61,Billy Mayfair,78,45.45,44,20
61,T61,T61,Vijay Singh,75,45.45,33,15
62,T61,T61,Kevin Sutherland,86,45.45,44,20
63,64,64,J.B. Holmes,100,45.31,64,29
64,65,65,D.J. Trahan,92,45.24,42,19
65,66,66,Chad Campbell,94,44.93,69,31
66,67,67,Brad Faxon,58,44.83,29,13
67,68,68,Camilo Villegas,78,44.74,38,17
68,T69,T69,Lucas Glover,75,44.68,47,21
69,T69,T69,Lee Janzen,77,44.68,47,21
70,T71,T71,J.P. Hayes,79,44.44,54,24
71,T71,T71,Charley Hoffman,85,44.44,54,24
72,T73,T73,James Driscoll,78,44.23,52,23
73,T73,T73,Charles Howell III,103,44.23,52,23
74,75,75,Nick Watney,91,44.07,59,26
75,76,76,Roland Thatcher,72,43.9,41,18
76,77,77,David Lutterus,69,43.59,39,17
77,78,78,Jim Furyk,76,43.48,46,20
78,79,79,Jeff Maggert,76,43.24,37,16
79,80,80,Jimmy Walker,82,43.14,51,22
80,T81,T81,Ben Crane,85,42.86,56,24
81,T81,T81,Paul Goydos,78,42.86,35,15
82,T81,T81,Brett Quigley,96,42.86,63,27
83,T81,T81,Steve Wheatcroft,74,42.86,42,18
84,85,85,Spencer Levin,110,42.65,68,29
85,86,86,Webb Simpson,98,42.62,61,26
86,T87,T87,Blake Adams,84,42.11,38,16
87,T87,T87,Marc Leishman,87,42.11,57,24
88,T87,T87,Jeff Overton,89,42.11,57,24
89,90,90,John Mallinger,78,41.86,43,18
90,91,91,Josh Teater,101,41.79,67,28
91,T92,T92,Dustin Johnson,83,41.67,48,20
92,T92,T92,Ryan Palmer,84,41.67,48,20
93,T92,T92,Andres Romero,73,41.67,48,20
94,T92,T92,Brandt Snedeker,89,41.67,48,20
95,T92,T92,Mike Weir,59,41.67,24,10
96,T97,T97,Tom Pernice Jr.,74,41.46,41,17
97,T97,T97,Garrett Willis,82,41.46,41,17
98,99,99,Mark Calcavecchia,50,41.38,29,12
99,T100,T100,Sergio Garcia,58,40.91,22,9
100,T100,T100,Nathan Green,86,40.91,44,18
101,T102,T102,Craig Bowden,56,40.74,27,11
102,T102,T102,Geoff Ogilvy,62,40.74,27,11
103,104,104,Kevin Streelman,90,40.63,64,26
104,105,105,Steve Elkington,74,40.54,37,15
105,106,106,Jerry Kelly,99,40.38,52,21
106,T107,T107,Justin Bolli,55,40.0,20,8
107,T107,T107,Tim Clark,88,40.0,40,16
108,T107,T107,Chris Stroud,90,40.0,60,24
109,T107,T107,Scott Verplank,74,40.0,35,14
110,111,111,Stuart Appleby,101,39.66,58,23
111,112,112,Dean Wilson,54,39.39,33,13
112,113,113,Jason Dufner,87,39.29,56,22
113,114,114,Kris Blanks,91,39.22,51,20
114,T115,T115,Cameron Beckman,68,39.02,41,16
115,T115,T115,George McNeill,79,39.02,41,16
116,T115,T115,Chris Tidland,77,39.02,41,16
117,118,118,D.A. Points,90,38.98,59,23
118,T119,T119,K.J. Choi,82,38.89,36,14
119,T119,T119,Mathias Grönberg,61,38.89,36,14
120,T119,T119,Scott Piercy,88,38.89,54,21
121,122,122,Jason Day,82,38.78,49,19
122,123,123,Jarrod Lyle,54,38.71,31,12
123,124,124,Cameron Tringale,55,38.46,26,10
124,125,125,John Merrick,109,38.33,60,23
125,126,126,Ted Purdy,86,38.3,47,18
126,127,127,Rickie Fowler,98,38.18,55,21
127,128,128,Brian Davis,101,38.1,63,24
128,129,129,Brent Delahoussaye,57,37.93,29,11
129,T130,T130,Adam Scott,70,37.84,37,14
130,T130,T130,Charles Warren,64,37.84,37,14
131,132,132,Will MacKenzie,72,37.78,45,17
132,133,133,Bryce Molder,84,37.7,61,23
133,T134,T134,Ben Curtis,78,37.5,40,15
134,T134,T134,Troy Matteson,84,37.5,48,18
135,T134,T134,Tim Petrovic,105,37.5,56,21
136,T134,T134,Jay Williamson,76,37.5,40,15
137,138,138,Bo Van Pelt,104,37.33,75,28
138,139,139,Rory Sabbatini,79,37.25,51,19
139,140,140,Stephen Ames,75,37.21,43,16
140,141,141,David Toms,86,37.04,54,20
141,T142,T142,Tim Herron,79,36.96,46,17
142,T142,T142,Sean O'Hair,84,36.96,46,17
