,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Patrick Sheehan,51,2.9,299,103
1,2,2,Mark Brooks,55,2.91,326,112
2,T3,T3,Brian Vranesh,51,2.95,304,103
3,T3,T3,Tiger Woods,64,2.95,366,124
4,5,5,Bob Heintz,59,2.96,358,121
5,T6,T6,Matt Kuchar,82,2.97,508,171
6,T6,T6,Bill Lunde,83,2.97,514,173
7,T6,T6,Corey Pavin,73,2.97,445,150
8,T9,T9,Spencer Levin,75,2.98,462,155
9,T9,T9,Steve Stricker,81,2.98,488,164
10,T9,T9,Matt Weibring,65,2.98,391,131
11,T12,T12,Mark Calcavecchia,72,2.99,442,148
12,T12,T12,Brian Gay,96,2.99,580,194
13,T12,T12,Zach Johnson,94,2.99,545,182
14,T12,T12,Dustin Johnson,85,2.99,499,167
15,T12,T12,Tom Lehman,55,2.99,344,115
16,T12,T12,Bryce Molder,69,2.99,416,139
17,T12,T12,Ryan Moore,89,2.99,551,184
18,T12,T12,Rod Pampling,72,2.99,431,144
19,T12,T12,Jeff Quinney,78,2.99,472,158
20,T21,T21,Tim Clark,81,3.0,483,161
21,T21,T21,Jason Day,61,3.0,375,125
22,T21,T21,Freddie Jacobson,83,3.0,501,167
23,T21,T21,Richard Johnson,85,3.0,519,173
24,T21,T21,Matt Jones,56,3.0,339,113
25,T21,T21,Joe Ogilvie,85,3.0,531,177
26,T27,T27,Ernie Els,70,3.01,385,128
27,T27,T27,Lee Janzen,74,3.01,458,152
28,T27,T27,Brett Quigley,92,3.01,571,190
29,T27,T27,Kirk Triplett,60,3.01,382,127
30,T27,T27,Scott Verplank,88,3.01,532,177
31,T27,T27,Johnson Wagner,81,3.01,488,162
32,T27,T27,Mike Weir,85,3.01,515,171
33,T34,T34,Briny Baird,89,3.02,556,184
34,T34,T34,Chad Campbell,90,3.02,555,184
35,T34,T34,Daniel Chopra,89,3.02,532,176
36,T34,T34,Harrison Frazar,93,3.02,571,189
37,T34,T34,Cliff Kresge,78,3.02,483,160
38,T34,T34,Jeff Maggert,79,3.02,490,162
39,T34,T34,D.A. Points,99,3.02,617,204
40,T34,T34,Kevin Stadler,65,3.02,396,131
41,T34,T34,Camilo Villegas,76,3.02,429,142
42,T34,T34,Dean Wilson,81,3.02,504,167
43,T34,T34,Casey Wittenberg,71,3.02,438,145
44,T34,T34,Gary Woodland,53,3.02,326,108
45,T46,T46,Cameron Beckman,87,3.03,534,176
46,T46,T46,J.J. Henry,97,3.03,603,199
47,T46,T46,Charley Hoffman,97,3.03,609,201
48,T46,T46,Jerry Kelly,90,3.03,552,182
49,T46,T46,Geoff Ogilvy,78,3.03,424,140
50,T46,T46,Kenny Perry,92,3.03,554,183
51,T46,T46,Chez Reavie,81,3.03,485,160
52,T46,T46,Scott Sterling,51,3.03,318,105
53,T54,T54,Ángel Cabrera,55,3.04,328,108
54,T54,T54,Ken Duke,87,3.04,551,181
55,T54,T54,Steve Flesch,77,3.04,486,160
56,T54,T54,Robert Garrigus,83,3.04,520,171
57,T54,T54,Jason Gore,74,3.04,456,150
58,T54,T54,Jeff Klauk,97,3.04,612,201
59,T54,T54,Hunter Mahan,94,3.04,562,185
60,T54,T54,David Mathis,82,3.04,520,171
61,T54,T54,Jeff Overton,92,3.04,575,189
62,T54,T54,Tim Petrovic,97,3.04,605,199
63,T54,T54,David Toms,98,3.04,617,203
64,T65,T65,Jason Bohn,88,3.05,558,183
65,T65,T65,Greg Chalmers,85,3.05,531,174
66,T65,T65,Chris DiMarco,97,3.05,607,199
67,T65,T65,Luke Donald,79,3.05,463,152
68,T65,T65,Retief Goosen,74,3.05,461,151
69,T65,T65,Greg Kraft,51,3.05,308,101
70,T65,T65,Troy Matteson,95,3.05,594,195
71,T65,T65,Tag Ridings,50,3.05,308,101
72,T65,T65,Y.E. Yang,83,3.05,515,169
73,T74,T74,Robert Allenby,71,3.06,428,140
74,T74,T74,Kris Blanks,60,3.06,373,122
75,T74,T74,Bart Bryant,58,3.06,370,121
76,T74,T74,Brian Davis,103,3.06,643,210
77,T74,T74,Jim Furyk,86,3.06,524,171
78,T74,T74,Paul Goydos,79,3.06,493,161
79,T74,T74,Padraig Harrington,66,3.06,401,131
80,T74,T74,Ryuji Imada,85,3.06,526,172
81,T74,T74,Martin Laird,72,3.06,447,146
82,T74,T74,Sean O'Hair,80,3.06,462,151
83,T74,T74,Brendon Todd,53,3.06,327,107
84,T74,T74,Bubba Watson,73,3.06,459,150
85,T86,T86,Brad Adamonis,70,3.07,452,147
86,T86,T86,Rich Beem,77,3.07,495,161
87,T86,T86,Matt Bettencourt,98,3.07,620,202
88,T86,T86,Ben Curtis,63,3.07,381,124
89,T86,T86,Brendon de Jonge,90,3.07,575,187
90,T86,T86,Jason Dufner,90,3.07,575,187
91,T86,T86,J.B. Holmes,74,3.07,451,147
92,T86,T86,Steve Marino,98,3.07,614,200
93,T86,T86,Nick O'Hern,90,3.07,565,184
94,T86,T86,Aron Price,89,3.07,561,183
95,T86,T86,Webb Simpson,94,3.07,593,193
96,T86,T86,D.J. Trahan,96,3.07,599,195
97,T86,T86,Charles Warren,63,3.07,390,127
98,T86,T86,Jay Williamson,69,3.07,427,139
99,T100,T100,Stephen Ames,77,3.08,480,156
100,T100,T100,Fred Couples,54,3.08,342,111
101,T100,T100,Joe Durant,62,3.08,404,131
102,T100,T100,Derek Fathauer,63,3.08,401,130
103,T100,T100,Sergio Garcia,59,3.08,357,116
104,T100,T100,Mathew Goggin,76,3.08,477,155
105,T100,T100,Nathan Green,104,3.08,657,213
106,T100,T100,Steve Lowery,83,3.08,520,169
107,T100,T100,Ryan Palmer,78,3.08,483,157
108,T100,T100,John Senden,100,3.08,628,204
109,T100,T100,Jimmy Walker,74,3.08,468,152
110,T111,T111,Woody Austin,84,3.09,537,174
111,T111,T111,Aaron Baddeley,66,3.09,402,130
112,T111,T111,Alex Cejka,82,3.09,522,169
113,T111,T111,K.J. Choi,65,3.09,392,127
114,T111,T111,Steve Elkington,70,3.09,451,146
115,T111,T111,Colt Knost,71,3.09,448,145
116,T111,T111,Marc Leishman,91,3.09,572,185
117,T111,T111,Peter Lonard,86,3.09,543,176
118,T111,T111,Pat Perez,74,3.09,454,147
119,T111,T111,Tom Pernice Jr.,82,3.09,528,171
120,T111,T111,Ted Purdy,101,3.09,633,205
121,T111,T111,Andres Romero,58,3.09,340,110
122,T111,T111,Heath Slocum,95,3.09,606,196
123,T111,T111,Chris Stroud,88,3.09,554,179
124,T111,T111,Bo Van Pelt,100,3.09,640,207
125,T126,T126,Ricky Barnes,67,3.1,419,135
126,T126,T126,Ben Crane,93,3.1,596,192
127,T126,T126,Todd Hamilton,83,3.1,527,170
128,T126,T126,John Merrick,91,3.1,570,184
129,T126,T126,Chris Riley,77,3.1,480,155
130,T126,T126,Darron Stiles,52,3.1,325,105
131,T126,T126,Kevin Streelman,97,3.1,611,197
132,T126,T126,Charlie Wi,92,3.1,593,191
133,T134,T134,Michael Allen,73,3.11,463,149
134,T134,T134,Bob Estes,78,3.11,500,161
135,T134,T134,Lucas Glover,93,3.11,590,190
136,T134,T134,Justin Leonard,95,3.11,560,180
137,T134,T134,Phil Mickelson,66,3.11,395,127
138,T134,T134,James Nitties,86,3.11,545,175
139,T134,T134,Rory Sabbatini,81,3.11,510,164
140,T134,T134,Vijay Singh,71,3.11,420,135
141,T134,T134,Nicholas Thompson,96,3.11,613,197
142,T143,T143,Tim Herron,87,3.12,561,180
143,T143,T143,Davis Love III,89,3.12,533,171
144,T143,T143,Jarrod Lyle,65,3.12,418,134
145,T146,T146,Eric Axley,71,3.13,463,148
146,T146,T146,Jonathan Byrd,89,3.13,575,184
147,T146,T146,Bill Haas,91,3.13,582,186
148,T146,T146,Anthony Kim,76,3.13,450,144
149,T146,T146,Michael Letzig,96,3.13,622,199
150,T146,T146,Billy Mayfair,83,3.13,536,171
151,T146,T146,Parker McLachlin,71,3.13,442,141
152,T146,T146,Greg Owen,97,3.13,619,198
153,T146,T146,Kevin Sutherland,96,3.13,617,197
154,T146,T146,Vaughn Taylor,88,3.13,566,181
155,T146,T146,Marc Turnesa,77,3.13,479,153
156,T157,T157,Brian Bateman,55,3.14,358,114
157,T157,T157,Will MacKenzie,69,3.14,440,140
158,T157,T157,Scott McCarron,91,3.14,594,189
159,T157,T157,George McNeill,82,3.14,522,166
160,T157,T157,Rocco Mediate,79,3.14,508,162
161,T157,T157,Ian Poulter,59,3.14,352,112
162,T157,T157,Rick Price,54,3.14,348,111
163,T157,T157,Mark Wilson,99,3.14,641,204
164,T165,T165,Stuart Appleby,79,3.15,504,160
165,T165,T165,Charles Howell III,99,3.15,640,203
166,T165,T165,John Mallinger,90,3.15,589,187
167,T165,T165,Kevin Na,91,3.15,592,188
168,T165,T165,John Rollins,92,3.15,582,185
169,T165,T165,Brandt Snedeker,81,3.15,519,165
170,T165,T165,Nick Watney,86,3.15,564,179
171,T172,T172,Tommy Armour III,58,3.16,385,122
172,T172,T172,Brad Faxon,59,3.16,386,122
173,T172,T172,Kent Jones,73,3.16,471,149
174,T172,T172,Scott Piercy,85,3.16,550,174
175,T172,T172,Justin Rose,71,3.16,443,140
176,T172,T172,Peter Tomasulo,61,3.16,398,126
177,T172,T172,Boo Weekley,79,3.16,486,154
178,179,179,Leif Olson,51,3.17,326,103
179,T180,T180,Stewart Cink,79,3.18,451,142
180,T180,T180,Carl Pettersson,86,3.18,541,170
181,T182,T182,Glen Day,79,3.19,520,163
182,T182,T182,David Duval,56,3.19,370,116
183,184,184,Adam Scott,53,3.27,334,102
