,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
47,T37,T37,Spencer Levin,69.0,69,1
48,T37,T37,John Merrick,69.0,138,2
49,T37,T37,Ryan Moore,69.0,69,1
50,T37,T37,Greg Owen,69.0,138,2
51,T37,T37,Rod Pampling,69.0,69,1
52,T37,T37,Scott Piercy,69.0,69,1
53,T37,T37,Ted Purdy,69.0,138,2
54,T37,T37,Kevin Streelman,69.0,138,2
55,T37,T37,Peter Tomasulo,69.0,69,1
56,T37,T37,Bo Van Pelt,69.0,69,1
57,T37,T37,Jimmy Walker,69.0,69,1
58,59,59,Jason Bohn,69.25,277,4
59,60,60,Charley Hoffman,69.33,208,3
60,T61,T61,Ken Duke,69.5,139,2
61,T61,T61,Troy Matteson,69.5,139,2
62,T63,T63,Brad Adamonis,70.0,210,3
63,T63,T63,Stuart Appleby,70.0,70,1
64,T63,T63,Matt Bettencourt,70.0,140,2
65,T63,T63,Chad Campbell,70.0,210,3
66,T63,T63,David Duval,70.0,70,1
67,T63,T63,Harrison Frazar,70.0,210,3
68,T63,T63,Ryuji Imada,70.0,70,1
69,T63,T63,Jarrod Lyle,70.0,70,1
70,T63,T63,Billy Mayfair,70.0,140,2
71,T63,T63,Pat Perez,70.0,210,3
72,T63,T63,Brett Quigley,70.0,420,6
73,T63,T63,Scott Sterling,70.0,70,1
74,T63,T63,Kevin Sutherland,70.0,140,2
75,T63,T63,Mike Weir,70.0,70,1
76,77,77,David Mathis,70.2,351,5
77,78,78,Robert Garrigus,70.33,211,3
78,79,79,Charlie Wi,70.4,352,5
79,T80,T80,Ricky Barnes,70.5,282,4
80,T80,T80,Todd Hamilton,70.5,282,4
81,T80,T80,Steve Lowery,70.5,141,2
82,T80,T80,Chris Stroud,70.5,141,2
83,T80,T80,Vaughn Taylor,70.5,141,2
84,T85,T85,Cameron Beckman,70.67,212,3
85,T85,T85,Chris DiMarco,70.67,212,3
86,T85,T85,Davis Love III,70.67,212,3
87,T88,T88,Stephen Ames,71.0,71,1
88,T88,T88,Eric Axley,71.0,71,1
89,T88,T88,Steve Elkington,71.0,284,4
90,T88,T88,Paul Goydos,71.0,71,1
91,T88,T88,Anthony Kim,71.0,71,1
92,T88,T88,Michael Letzig,71.0,71,1
93,T88,T88,Tim Petrovic,71.0,71,1
94,T88,T88,Jeff Quinney,71.0,71,1
95,T88,T88,Chris Riley,71.0,355,5
96,T88,T88,Kevin Stadler,71.0,142,2
97,T88,T88,Scott Verplank,71.0,71,1
98,T88,T88,Dean Wilson,71.0,142,2
99,T88,T88,Mark Wilson,71.0,213,3
100,T101,T101,Aaron Baddeley,71.33,214,3
101,T101,T101,John Rollins,71.33,214,3
102,T103,T103,Lee Janzen,71.5,143,2
103,T103,T103,Cliff Kresge,71.5,143,2
104,T103,T103,Kenny Perry,71.5,143,2
105,T103,T103,Marc Turnesa,71.5,143,2
106,T107,T107,Colt Knost,71.67,215,3
107,T107,T107,Scott McCarron,71.67,215,3
108,T109,T109,Bob Estes,72.0,144,2
109,T109,T109,Marc Leishman,72.0,72,1
110,T109,T109,Parker McLachlin,72.0,72,1
111,T109,T109,Andres Romero,72.0,144,2
112,T109,T109,Adam Scott,72.0,72,1
113,T109,T109,Johnson Wagner,72.0,216,3
114,T109,T109,Nick Watney,72.0,72,1
115,T109,T109,Jay Williamson,72.0,72,1
116,117,117,Glen Day,72.25,289,4
117,T118,T118,Derek Fathauer,72.5,145,2
118,T118,T118,Casey Wittenberg,72.5,145,2
119,120,120,Bryce Molder,72.67,218,3
120,T121,T121,Michael Allen,73.0,73,1
121,T121,T121,Tom Lehman,73.0,73,1
122,T121,T121,James Nitties,73.0,146,2
123,T121,T121,John Senden,73.0,73,1
124,T121,T121,Heath Slocum,73.0,73,1
125,T121,T121,Y.E. Yang,73.0,73,1
126,127,127,Carl Pettersson,73.25,293,4
127,128,128,Brendon de Jonge,73.5,147,2
128,T129,T129,Ben Curtis,74.0,148,2
129,T129,T129,Brad Faxon,74.0,74,1
130,T131,T131,Ángel Cabrera,75.0,75,1
131,T131,T131,Alex Cejka,75.0,75,1
132,T131,T131,Aron Price,75.0,75,1
133,T131,T131,Vijay Singh,75.0,75,1
134,135,135,K.J. Choi,76.0,76,1
135,136,136,Gary Woodland,78.5,157,2
