,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
83,T84,T84,Kris Blanks,60,16.61,107,644
84,T84,T84,Sergio Garcia,59,16.61,107,644
85,86,86,Bubba Watson,73,16.58,129,778
86,T87,T87,Aaron Baddeley,66,16.52,116,702
87,T87,T87,Robert Garrigus,83,16.52,148,896
88,T87,T87,Bill Lunde,83,16.52,150,908
89,90,90,Lee Janzen,74,16.5,131,794
90,91,91,Steve Elkington,70,16.49,121,734
91,T92,T92,Jeff Maggert,79,16.32,140,858
92,T92,T92,Kevin Na,91,16.32,159,974
93,T92,T92,Pat Perez,74,16.32,126,772
94,T92,T92,Charles Warren,63,16.32,109,668
95,96,96,Jeff Klauk,97,16.31,169,1036
96,97,97,Boo Weekley,79,16.28,139,854
97,98,98,Jeff Quinney,78,16.27,135,830
98,T99,T99,Scott Sterling,51,16.24,89,548
99,T99,T99,Kevin Sutherland,96,16.24,164,1010
100,101,101,Phil Mickelson,66,16.22,110,678
101,102,102,Briny Baird,89,16.19,157,970
102,103,103,Matt Bettencourt,98,16.16,171,1058
103,104,104,Tommy Armour III,58,16.13,100,620
104,105,105,Mark Calcavecchia,72,16.11,125,776
105,106,106,Mike Weir,85,16.09,148,920
106,107,107,Freddie Jacobson,83,16.05,147,916
107,108,108,Mark Wilson,99,16.01,172,1074
108,109,109,George McNeill,82,16.0,144,900
109,110,110,Brett Quigley,92,15.99,158,988
110,111,111,Ernie Els,70,15.98,116,726
111,112,112,Jeff Overton,92,15.93,158,992
112,113,113,Charles Howell III,99,15.92,171,1074
113,114,114,Kirk Triplett,60,15.88,101,636
114,115,115,Will MacKenzie,69,15.85,117,738
115,116,116,Steve Lowery,83,15.84,141,890
116,117,117,Luke Donald,79,15.82,131,828
117,118,118,Steve Marino,98,15.8,171,1082
118,119,119,Cameron Beckman,87,15.79,150,950
119,120,120,Matt Jones,56,15.77,94,596
120,121,121,Chris DiMarco,97,15.76,168,1066
121,T122,T122,Kevin Stadler,65,15.67,110,702
122,T122,T122,Camilo Villegas,76,15.67,123,785
123,124,124,John Senden,100,15.65,170,1086
124,125,125,Ryuji Imada,85,15.62,144,922
125,126,126,Tim Petrovic,97,15.58,162,1040
126,127,127,Chez Reavie,81,15.54,138,888
127,128,128,Kent Jones,73,15.48,122,788
128,129,129,Gary Woodland,53,15.46,90,582
129,130,130,Alex Cejka,82,15.42,136,882
130,131,131,Nick Watney,86,15.39,141,916
131,132,132,Brian Gay,96,15.38,164,1066
132,T133,T133,J.J. Henry,97,15.36,165,1074
133,T133,T133,Darron Stiles,52,15.36,86,560
134,135,135,Derek Fathauer,63,15.34,104,678
135,136,136,Marc Turnesa,77,15.32,129,842
136,137,137,John Mallinger,90,15.31,147,960
137,138,138,Aron Price,89,15.3,147,961
138,139,139,Spencer Levin,75,15.22,123,808
139,140,140,Rocco Mediate,79,15.15,130,858
140,141,141,David Mathis,82,15.12,134,886
141,142,142,Jason Gore,74,15.11,120,794
142,143,143,Retief Goosen,74,15.1,119,788
143,144,144,David Duval,56,15.09,91,603
144,145,145,Bart Bryant,58,15.05,96,638
145,146,146,Mathew Goggin,76,14.97,119,795
146,147,147,Johnson Wagner,81,14.95,131,876
147,T148,T148,Davis Love III,89,14.92,142,952
148,T148,T148,Vijay Singh,71,14.92,114,764
149,T150,T150,Ricky Barnes,67,14.88,111,746
150,T150,T150,Jay Williamson,69,14.88,111,746
151,152,152,Peter Lonard,86,14.85,139,936
152,153,153,Adam Scott,53,14.81,85,574
153,154,154,Nathan Green,104,14.79,168,1136
154,155,155,Parker McLachlin,71,14.72,111,754
155,156,156,Carl Pettersson,86,14.66,139,948
156,157,157,J.B. Holmes,74,14.55,117,804
157,158,158,K.J. Choi,65,14.52,99,682
158,159,159,Todd Hamilton,83,14.48,130,898
159,160,160,Brad Faxon,59,14.4,91,632
160,161,161,Padraig Harrington,66,14.39,101,702
161,162,162,Peter Tomasulo,61,14.37,94,654
162,163,163,Jimmy Walker,74,14.3,114,797
163,164,164,Patrick Sheehan,51,14.18,78,550
164,165,165,Leif Olson,51,14.16,78,551
165,166,166,Eric Axley,71,14.15,107,756
166,167,167,Stewart Cink,79,14.06,115,818
167,168,168,Brendon Todd,53,14.01,81,578
168,169,169,Rick Price,54,13.91,79,568
169,170,170,Brian Bateman,55,13.9,82,590
170,171,171,Robert Allenby,71,13.86,107,772
171,172,172,Mark Brooks,55,13.78,81,588
172,173,173,Brian Vranesh,51,13.72,76,554
173,174,174,Ken Duke,87,13.7,126,920
174,175,175,Steve Flesch,77,13.62,111,815
175,176,176,Casey Wittenberg,71,13.48,103,764
176,177,177,Brad Adamonis,70,13.3,100,752
177,178,178,Tom Pernice Jr.,82,13.28,115,866
178,179,179,Jarrod Lyle,65,13.14,92,700
179,180,180,Ben Curtis,63,12.99,86,662
180,181,181,Greg Kraft,51,12.86,71,552
181,T182,T182,Stuart Appleby,79,12.29,104,846
182,T182,T182,Tom Lehman,55,12.29,74,602
183,184,184,Billy Mayfair,83,12.28,110,896
