,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Matt Jones,56,4.3,129,30
1,2,2,Ernie Els,70,4.33,52,12
2,3,3,Ian Poulter,59,4.4,88,20
3,4,4,Kirk Triplett,60,4.41,172,39
4,5,5,Padraig Harrington,66,4.44,40,9
5,T6,T6,Brian Bateman,55,4.46,165,37
6,T6,T6,Retief Goosen,74,4.46,107,24
7,T6,T6,Adam Scott,53,4.46,58,13
8,T9,T9,Greg Chalmers,85,4.47,255,57
9,T9,T9,Mike Weir,85,4.47,143,32
10,11,11,Pat Perez,74,4.49,283,63
11,T12,T12,Fred Couples,54,4.5,108,24
12,T12,T12,Martin Laird,72,4.5,162,36
13,T12,T12,Justin Rose,71,4.5,153,34
14,T12,T12,Tiger Woods,64,4.5,9,2
15,T16,T16,Kris Blanks,60,4.52,244,54
16,T16,T16,John Senden,100,4.52,280,62
17,T18,T18,Daniel Chopra,89,4.53,272,60
18,T18,T18,Jerry Kelly,90,4.53,240,53
19,T18,T18,Justin Leonard,95,4.53,86,19
20,T18,T18,Chris Riley,77,4.53,204,45
21,T18,T18,Bubba Watson,73,4.53,181,40
22,T23,T23,Harrison Frazar,93,4.54,177,39
23,T23,T23,Boo Weekley,79,4.54,109,24
24,T25,T25,Dustin Johnson,85,4.55,132,29
25,T25,T25,Scott Piercy,85,4.55,232,51
26,T27,T27,Matt Bettencourt,98,4.56,328,72
27,T27,T27,Freddie Jacobson,83,4.56,196,43
28,T27,T27,Sean O'Hair,80,4.56,155,34
29,T27,T27,Jeff Overton,92,4.56,155,34
30,T27,T27,Rod Pampling,72,4.56,164,36
31,T32,T32,Jason Day,61,4.57,128,28
32,T32,T32,Jim Furyk,86,4.57,64,14
33,T32,T32,Vaughn Taylor,88,4.57,215,47
34,T35,T35,Brad Adamonis,70,4.58,261,57
35,T35,T35,Chad Campbell,90,4.58,206,45
36,T35,T35,Jason Gore,74,4.58,293,64
37,T35,T35,Nathan Green,104,4.58,293,64
38,T35,T35,Bryce Molder,69,4.58,206,45
39,T40,T40,Ben Crane,93,4.59,211,46
40,T40,T40,Kenny Perry,92,4.59,101,22
41,T40,T40,D.J. Trahan,96,4.59,266,58
42,T40,T40,Bo Van Pelt,100,4.59,303,66
43,T44,T44,Jason Dufner,90,4.6,285,62
44,T44,T44,Brian Gay,96,4.6,216,47
45,T44,T44,Mark Wilson,99,4.6,262,57
46,T47,T47,Bart Bryant,58,4.61,189,41
47,T47,T47,Jonathan Byrd,89,4.61,235,51
48,T47,T47,Ángel Cabrera,55,4.61,129,28
49,T47,T47,Jarrod Lyle,65,4.61,166,36
50,T47,T47,Rick Price,54,4.61,152,33
51,T47,T47,Rory Sabbatini,81,4.61,143,31
52,T47,T47,Heath Slocum,95,4.61,189,41
53,T47,T47,Chris Stroud,88,4.61,143,31
54,T47,T47,Charles Warren,63,4.61,143,31
55,T47,T47,Nick Watney,86,4.61,203,44
56,T57,T57,Spencer Levin,75,4.62,245,53
57,T57,T57,Greg Owen,97,4.62,231,50
58,T57,T57,Steve Stricker,81,4.62,60,13
59,T57,T57,Nicholas Thompson,96,4.62,300,65
60,T61,T61,Rich Beem,77,4.63,213,46
61,T61,T61,Alex Cejka,82,4.63,213,46
62,T61,T61,Glen Day,79,4.63,278,60
63,T61,T61,Luke Donald,79,4.63,222,48
64,T61,T61,Steve Elkington,70,4.63,190,41
65,T61,T61,Bill Haas,91,4.63,213,46
66,T61,T61,Zach Johnson,94,4.63,74,16
67,T61,T61,Jeff Klauk,97,4.63,250,54
68,T61,T61,Colt Knost,71,4.63,241,52
69,T61,T61,Tom Pernice Jr.,82,4.63,185,40
