,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
92,93,93,Kevin Stadler,70.54,917,13
93,94,94,James Nitties,70.56,1129,16
94,95,95,Jeff Quinney,70.57,988,14
95,96,96,Scott Sterling,70.6,706,10
96,97,97,Tim Petrovic,70.61,1271,18
97,98,98,Rory Sabbatini,70.63,1130,16
98,T99,T99,Glen Day,70.64,989,14
99,T99,T99,Billy Mayfair,70.64,989,14
100,T99,T99,Patrick Sheehan,70.64,777,11
101,102,102,Tim Herron,70.65,1201,17
102,103,103,Jarrod Lyle,70.67,848,12
103,T104,T104,Padraig Harrington,70.71,990,14
104,T104,T104,Rod Pampling,70.71,990,14
105,T106,T106,Ben Crane,70.75,1415,20
106,T106,T106,Adam Scott,70.75,566,8
107,108,108,Peter Lonard,70.77,920,13
108,109,109,David Mathis,70.79,991,14
109,110,110,Phil Mickelson,70.8,1062,15
110,111,111,Brian Gay,70.81,1487,21
111,112,112,Colt Knost,70.83,850,12
112,T113,T113,Steve Elkington,70.85,921,13
113,T113,T113,Bubba Watson,70.85,921,13
114,115,115,Charles Howell III,70.86,1488,21
115,116,116,Chris Stroud,70.88,1205,17
116,T117,T117,Kent Jones,70.92,922,13
117,T117,T117,Ian Poulter,70.92,851,12
118,119,119,Nicholas Thompson,70.94,1206,17
119,120,120,Jim Furyk,70.95,1419,20
120,T121,T121,Mark Brooks,71.0,852,12
121,T121,T121,Retief Goosen,71.0,1278,18
122,T121,T121,Matt Jones,71.0,852,12
123,T121,T121,Greg Kraft,71.0,355,5
124,T121,T121,Nick Watney,71.0,1349,19
125,126,126,Chris DiMarco,71.05,1421,20
126,T127,T127,Stewart Cink,71.06,1137,16
127,T127,T127,Sean O'Hair,71.06,1208,17
128,T129,T129,Rich Beem,71.08,924,13
129,T129,T129,Sergio Garcia,71.08,924,13
130,131,131,J.J. Henry,71.09,1564,22
131,T132,T132,Scott McCarron,71.1,1422,20
132,T132,T132,D.A. Points,71.1,1493,21
133,T134,T134,Daniel Chopra,71.17,1281,18
134,T134,T134,Brian Vranesh,71.17,427,6
135,T136,T136,Ken Duke,71.2,1068,15
136,T136,T136,Paul Goydos,71.2,1068,15
137,T136,T136,Tag Ridings,71.2,712,10
138,T136,T136,Jimmy Walker,71.2,1068,15
139,140,140,Mike Weir,71.21,1353,19
140,141,141,Kevin Sutherland,71.23,1567,22
141,T142,T142,Tommy Armour III,71.25,855,12
142,T142,T142,Aaron Baddeley,71.25,855,12
143,T144,T144,Robert Allenby,71.27,1069,15
144,T144,T144,Pat Perez,71.27,1069,15
145,146,146,Steve Flesch,71.29,998,14
146,T147,T147,Ernie Els,71.33,1070,15
147,T147,T147,Tom Lehman,71.33,856,12
148,T149,T149,Brad Adamonis,71.36,785,11
149,T149,T149,Ángel Cabrera,71.36,785,11
150,151,151,Troy Matteson,71.37,1356,19
151,152,152,Tom Pernice Jr.,71.4,1071,15
152,153,153,Bart Bryant,71.42,857,12
153,154,154,Ryan Moore,71.44,1286,18
154,155,155,Will MacKenzie,71.45,786,11
155,T156,T156,K.J. Choi,71.5,858,12
156,T156,T156,Ben Curtis,71.5,1001,14
157,T156,T156,Boo Weekley,71.5,1287,18
158,159,159,Alex Cejka,71.53,1216,17
159,160,160,Parker McLachlin,71.64,788,11
160,161,161,Nathan Green,71.65,1648,23
161,162,162,Andres Romero,71.7,717,10
162,163,163,Eric Axley,71.71,502,7
163,164,164,Aron Price,71.79,1364,19
164,165,165,Vijay Singh,71.87,1078,15
165,T166,T166,Jason Gore,72.0,1008,14
166,T166,T166,Ryuji Imada,72.0,1224,17
167,T166,T166,Steve Lowery,72.0,1152,16
168,T166,T166,Jeff Overton,72.0,1440,20
169,T166,T166,Johnson Wagner,72.0,1080,15
170,171,171,Jay Williamson,72.07,1009,14
171,172,172,Todd Hamilton,72.08,937,13
172,T173,T173,Ricky Barnes,72.18,794,11
173,T173,T173,Camilo Villegas,72.18,1227,17
174,175,175,Mark Calcavecchia,72.2,1083,15
175,176,176,Peter Tomasulo,72.33,434,6
176,177,177,Gary Woodland,72.4,724,10
177,178,178,Brian Bateman,72.5,435,6
178,179,179,Stuart Appleby,72.53,1088,15
179,180,180,Rick Price,72.67,436,6
180,181,181,Brad Faxon,72.71,509,7
181,182,182,Rocco Mediate,72.89,1312,18
182,183,183,Derek Fathauer,73.0,584,8
183,184,184,Marc Turnesa,73.6,736,10
