,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
39,T34,T34,Scott Verplank,88,4.6,603,131
40,T41,T41,Kris Blanks,60,4.61,466,101
41,T41,T41,John Mallinger,90,4.61,706,153
42,T41,T41,Geoff Ogilvy,78,4.61,535,116
43,T41,T41,Chris Stroud,88,4.61,636,138
44,T41,T41,Y.E. Yang,83,4.61,613,133
45,T46,T46,Alex Cejka,82,4.62,610,132
46,T46,T46,Jason Day,61,4.62,476,103
47,T46,T46,Hunter Mahan,94,4.62,660,143
48,T46,T46,Rocco Mediate,79,4.62,587,127
49,T46,T46,Justin Rose,71,4.62,471,102
50,T46,T46,Rory Sabbatini,81,4.62,591,128
51,T46,T46,Bubba Watson,73,4.62,582,126
52,T53,T53,Steve Elkington,70,4.63,607,131
53,T53,T53,Michael Letzig,96,4.63,736,159
54,T53,T53,George McNeill,82,4.63,583,126
55,T53,T53,Patrick Sheehan,51,4.63,403,87
56,T53,T53,Jimmy Walker,74,4.63,588,127
57,T58,T58,Matt Bettencourt,98,4.64,737,159
58,T58,T58,Ángel Cabrera,55,4.64,371,80
59,T58,T58,Chad Campbell,90,4.64,673,145
60,T58,T58,Greg Chalmers,85,4.64,613,132
61,T58,T58,Jason Dufner,90,4.64,682,147
62,T58,T58,Paul Goydos,79,4.64,543,117
63,T58,T58,Freddie Jacobson,83,4.64,571,123
64,T58,T58,Marc Leishman,91,4.64,635,137
65,T58,T58,D.A. Points,99,4.64,742,160
66,T58,T58,Kevin Streelman,97,4.64,701,151
67,T58,T58,Kirk Triplett,60,4.64,496,107
68,T69,T69,Stephen Ames,77,4.65,595,128
69,T69,T69,Ben Crane,93,4.65,683,147
70,T69,T69,Charles Howell III,99,4.65,730,157
71,T69,T69,Ryan Moore,89,4.65,688,148
72,T69,T69,Greg Owen,97,4.65,684,147
73,T69,T69,Tim Petrovic,97,4.65,739,159
74,T75,T75,Mathew Goggin,76,4.66,559,120
75,T75,T75,J.J. Henry,97,4.66,667,143
76,T75,T75,Davis Love III,89,4.66,625,134
77,T75,T75,David Mathis,82,4.66,620,133
78,T75,T75,Nicholas Thompson,96,4.66,779,167
79,T75,T75,David Toms,98,4.66,695,149
80,T75,T75,D.J. Trahan,96,4.66,731,157
81,T82,T82,Jim Furyk,86,4.67,612,131
82,T82,T82,Jason Gore,74,4.67,593,127
83,T82,T82,Billy Mayfair,83,4.67,645,138
84,T82,T82,Sean O'Hair,80,4.67,546,117
85,T82,T82,Ted Purdy,101,4.67,733,157
86,T82,T82,Kevin Sutherland,96,4.67,775,166
87,T88,T88,Robert Allenby,71,4.68,487,104
88,T88,T88,Brian Bateman,55,4.68,445,95
89,T88,T88,Ben Curtis,63,4.68,496,106
90,T88,T88,Robert Garrigus,83,4.68,627,134
91,T88,T88,Richard Johnson,85,4.68,618,132
92,T88,T88,Parker McLachlin,71,4.68,604,129
93,T88,T88,Andres Romero,58,4.68,440,94
94,T88,T88,Peter Tomasulo,61,4.68,487,104
95,T88,T88,Charles Warren,63,4.68,519,111
96,T97,T97,Matt Kuchar,82,4.69,643,137
97,T97,T97,Peter Lonard,86,4.69,647,138
98,T97,T97,Jeff Overton,92,4.69,704,150
99,T97,T97,Kenny Perry,92,4.69,670,143
100,T97,T97,Kevin Stadler,65,4.69,502,107
101,T102,T102,Brad Adamonis,70,4.7,550,117
102,T102,T102,Aaron Baddeley,66,4.7,517,110
103,T102,T102,Briny Baird,89,4.7,667,142
104,T102,T102,Brian Gay,96,4.7,658,140
105,T102,T102,Charley Hoffman,97,4.7,761,162
106,T102,T102,Ryuji Imada,85,4.7,649,138
107,T102,T102,Aron Price,89,4.7,668,142
108,T102,T102,Brett Quigley,92,4.7,691,147
109,T102,T102,Bo Van Pelt,100,4.7,776,165
110,T102,T102,Charlie Wi,92,4.7,701,149
111,T102,T102,Dean Wilson,81,4.7,672,143
112,T113,T113,Michael Allen,73,4.71,561,119
113,T113,T113,Stuart Appleby,79,4.71,594,126
114,T113,T113,Tim Clark,81,4.71,561,119
115,T113,T113,Brian Davis,103,4.71,763,162
116,T113,T113,Ken Duke,87,4.71,726,154
117,T113,T113,Tim Herron,87,4.71,650,138
118,T113,T113,Steve Lowery,83,4.71,660,140
119,T113,T113,Jarrod Lyle,65,4.71,499,106
120,T113,T113,Jeff Maggert,79,4.71,593,126
121,T113,T113,Chris Riley,77,4.71,579,123
122,T113,T113,Webb Simpson,94,4.71,739,157
123,T113,T113,Vijay Singh,71,4.71,476,101
124,T113,T113,Brandt Snedeker,81,4.71,627,133
125,T113,T113,Gary Woodland,53,4.71,391,83
126,T127,T127,Woody Austin,84,4.72,652,138
127,T127,T127,Cameron Beckman,87,4.72,651,138
128,T127,T127,Nathan Green,104,4.72,783,166
129,T127,T127,Lee Janzen,74,4.72,571,121
130,T127,T127,Tom Lehman,55,4.72,392,83
131,T127,T127,Bryce Molder,69,4.72,486,103
132,T127,T127,Ian Poulter,59,4.72,415,88
133,T127,T127,Adam Scott,53,4.72,359,76
134,T127,T127,Brian Vranesh,51,4.72,392,83
135,T127,T127,Boo Weekley,79,4.72,500,106
136,T137,T137,Tommy Armour III,58,4.73,459,97
137,T137,T137,Ricky Barnes,67,4.73,468,99
138,T137,T137,Phil Mickelson,66,4.73,487,103
139,T137,T137,James Nitties,86,4.73,591,125
140,T137,T137,Matt Weibring,65,4.73,487,103
141,T142,T142,Bart Bryant,58,4.74,422,89
142,T142,T142,K.J. Choi,65,4.74,517,109
143,T142,T142,Ernie Els,70,4.74,474,100
144,T142,T142,Bob Estes,78,4.74,592,125
145,T142,T142,Troy Matteson,95,4.74,730,154
146,T147,T147,Brendon de Jonge,90,4.75,737,155
147,T147,T147,J.B. Holmes,74,4.75,584,123
148,T147,T147,Joe Ogilvie,85,4.75,684,144
149,T147,T147,Carl Pettersson,86,4.75,651,137
150,T151,T151,Mark Calcavecchia,72,4.76,590,124
151,T151,T151,Glen Day,79,4.76,619,130
152,T151,T151,Derek Fathauer,63,4.76,509,107
153,T151,T151,Steve Flesch,77,4.76,628,132
154,T151,T151,Bob Heintz,59,4.76,462,97
155,T151,T151,Kent Jones,73,4.76,566,119
156,T151,T151,Bill Lunde,83,4.76,600,126
157,T151,T151,Jeff Quinney,78,4.76,662,139
158,T159,T159,Cliff Kresge,78,4.77,596,125
159,T159,T159,Darron Stiles,52,4.77,429,90
160,T159,T159,Jay Williamson,69,4.77,563,118
161,T159,T159,Casey Wittenberg,71,4.77,572,120
162,T163,T163,Jason Bohn,88,4.78,702,147
163,T163,T163,David Duval,56,4.78,449,94
164,T163,T163,Chez Reavie,81,4.78,621,130
165,T163,T163,Heath Slocum,95,4.78,688,144
166,T167,T167,Chris DiMarco,97,4.79,718,150
167,T167,T167,Will MacKenzie,69,4.79,546,114
168,T167,T167,Nick O'Hern,90,4.79,642,134
169,T167,T167,Scott Sterling,51,4.79,417,87
170,T171,T171,Greg Kraft,51,4.8,389,81
171,T171,T171,Corey Pavin,73,4.8,586,122
172,T173,T173,Mark Brooks,55,4.81,452,94
173,T173,T173,Colt Knost,71,4.81,563,117
174,T173,T173,Ryan Palmer,78,4.81,649,135
175,T173,T173,Rod Pampling,72,4.81,529,110
176,177,177,Jeff Klauk,97,4.83,797,165
177,178,178,Todd Hamilton,83,4.84,649,134
178,T179,T179,Eric Axley,71,4.87,594,122
179,T179,T179,Brad Faxon,59,4.87,487,100
180,T181,T181,Joe Durant,62,4.88,532,109
181,T181,T181,Brendon Todd,53,4.88,415,85
182,T183,T183,Rick Price,54,4.9,475,97
183,T183,T183,Marc Turnesa,77,4.9,603,123
