,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
292,T293,T293,Stuart Anderson,1
293,T293,T293,Mark Brown,2
294,T293,T293,Kevin Chappell,3
295,T293,T293,Erik Compton,5
296,T293,T293,Graham DeLaet,1
297,T293,T293,Richard Finch,2
298,T293,T293,Bobby Gates,1
299,T293,T293,Andres Gonzales,1
300,T293,T293,David Gossett,5
301,T293,T293,Tano Goya,1
302,T293,T293,Mike Grob,1
303,T293,T293,Donnie Hammond,1
304,T293,T293,Anders Hansen,4
305,T293,T293,Scott Hebert,5
306,T293,T293,Scott Hoch,1
307,T293,T293,Ryo Ishikawa,6
308,T293,T293,Brendan Jones,2
309,T293,T293,Anthony Kang,1
310,T293,T293,Pablo Larrazabal,3
311,T293,T293,Lucas Lee,1
312,T293,T293,Wen-Tang Lin,3
313,T293,T293,Luke List,1
314,T293,T293,Sandy Lyle,2
315,T293,T293,Len Mattiace,1
316,T293,T293,Spike McRoy,1
317,T293,T293,Fernando Mechereffe,1
318,T293,T293,Patrick Moore,4
319,T293,T293,Garth Mulroy,1
320,T293,T293,Rod Perry,1
321,T293,T293,Martin Piller,1
322,T293,T293,Dustin Risdon,1
323,T293,T293,Joel Sjöholm,1
324,T293,T293,Hideto Tanihara,1
325,T293,T293,Vance Veazey,1
326,T293,T293,Manuel Villegas,1
327,T293,T293,Alan Wagner,1
328,T293,T293,Grant Waite,2
329,T293,T293,Steve Wheatcroft,1
330,T293,T293,Willie Wood,2
331,T332,T332,Billy Anderson,1
332,T332,T332,Alex Aragon,2
333,T332,T332,Ian Baker-Finch,1
334,T332,T332,Shane Bertsch,2
335,T332,T332,Ryan Blaum,2
336,T332,T332,Rafael Campos,1
337,T332,T332,Jason Caron,1
338,T332,T332,Scott Cashell,1
339,T332,T332,Paul Claxton,1
340,T332,T332,Russ Cochran,1
341,T332,T332,Steve Conway,1
342,T332,T332,Bryan DeCorso,1
343,T332,T332,Nick Dougherty,3
344,T332,T332,David Drysdale,1
345,T332,T332,Johan Edfors,3
346,T332,T332,John Ellis,1
347,T332,T332,Benjamin Fox,1
348,T332,T332,Hiroyuki Fujita,1
349,T332,T332,Fred Funk,6
350,T332,T332,"Jim Gallagher, Jr.",2
351,T332,T332,Daniel Gaunt,1
352,T332,T332,Brent Geiberger,6
353,T332,T332,Rafael Gómez,1
354,T332,T332,Branden Grace,1
355,T332,T332,Wes Heffernan,1
356,T332,T332,Ryan Helminen,1
357,T332,T332,David Howell,1
358,T332,T332,Clint Jensen,2
359,T332,T332,Richard Johnson,1
360,T332,T332,Vincent Johnson,1
361,T332,T332,Chris Kirk,2
362,T332,T332,Kenichi Kuboya,1
363,T332,T332,Bernhard Langer,1
364,T332,T332,Paul Lawrie,1
365,T332,T332,Hugo León,1
366,T332,T332,Matthew Loving,1
367,T332,T332,Cortland Lowe,2
368,T332,T332,Andrew Magee,2
369,T332,T332,Gregor Main,1
370,T332,T332,Matteo Manassero,1
371,T332,T332,Andy Matthews,1
372,T332,T332,Jim McGovern,2
373,T332,T332,Andrew McLardy,2
374,T332,T332,Zack Miller,1
375,T332,T332,Larry Mize,1
376,T332,T332,Alan Morin,2
377,T332,T332,Trevor Murphy,1
378,T332,T332,Mark O'Meara,2
379,T332,T332,Deane Pappas,1
380,T332,T332,Cameron Peck,1
381,T332,T332,Terry Pilkadaris,1
382,T332,T332,Angelo Que,1
383,T332,T332,José de Jesús Rodríguez,1
384,T332,T332,Andrew Ruthkoski,2
385,T332,T332,Reinier Saxton,2
386,T332,T332,Phil Schmitt,1
387,T332,T332,Brady Schnell,2
388,T332,T332,Dave Schultz,1
389,T332,T332,Ted Schulz,2
390,T332,T332,Anthony Smith,1
391,T332,T332,Sal Spallone,1
392,T332,T332,Grant Sturgeon,1
393,T332,T332,Miguel Suarez,1
394,T332,T332,Steve Surry,1
395,T332,T332,Junpei Takayama,1
396,T332,T332,Nick Taylor,2
397,T332,T332,Justin Thomas,1
398,T332,T332,Kyle Thompson,1
399,T332,T332,Esteban Toledo,2
400,T332,T332,Nathan Tyler,1
401,T332,T332,Mike Van Sickle,2
402,T332,T332,Diego Vanegas,1
403,T332,T332,James Vargas,1
404,T332,T332,Anthony Wall,2
405,T332,T332,Tom Watson,2
406,T332,T332,Drew Weaver,1
407,T332,T332,Chris Wood,2
