,Round_5_Scoring_Average_RANK THIS WEEK,Round_5_Scoring_Average_RANK LAST WEEK,Round_5_Scoring_Average_PLAYER NAME,Round_5_Scoring_Average_AVG,Round_5_Scoring_Average_TOTAL STROKES,Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Stephen Ames,63.0,63,1
1,T2,T2,Chad Campbell,64.0,64,1
2,T2,T2,Matt Kuchar,64.0,64,1
3,T4,T4,Brad Adamonis,65.0,65,1
4,T4,T4,Nick Watney,65.0,65,1
5,T6,T6,Cameron Beckman,66.0,66,1
6,T6,T6,Brian Gay,66.0,66,1
7,T8,T8,Joe Durant,67.0,67,1
8,T8,T8,Bill Haas,67.0,67,1
9,T8,T8,Colt Knost,67.0,67,1
10,T8,T8,John Merrick,67.0,67,1
11,T8,T8,Bo Van Pelt,67.0,67,1
12,T8,T8,Mike Weir,67.0,67,1
13,T14,T14,Ken Duke,68.0,68,1
14,T14,T14,Lucas Glover,68.0,68,1
15,T14,T14,Joe Ogilvie,68.0,68,1
16,T14,T14,John Senden,68.0,68,1
17,T18,T18,Alex Cejka,69.0,69,1
18,T18,T18,Tim Clark,69.0,69,1
19,T18,T18,Ben Crane,69.0,69,1
20,T18,T18,Charley Hoffman,69.0,69,1
21,T18,T18,Jerry Kelly,69.0,69,1
22,T18,T18,Cliff Kresge,69.0,69,1
23,T18,T18,Justin Leonard,69.0,69,1
24,T18,T18,Bill Lunde,69.0,69,1
25,T18,T18,Steve Marino,69.0,69,1
26,T18,T18,Pat Perez,69.0,69,1
27,T18,T18,Tom Pernice Jr.,69.0,69,1
28,T18,T18,Scott Piercy,69.0,69,1
29,T18,T18,Webb Simpson,69.0,69,1
30,T18,T18,David Toms,69.0,69,1
31,T32,T32,Michael Allen,70.0,70,1
32,T32,T32,Woody Austin,70.0,70,1
33,T32,T32,Chris DiMarco,70.0,70,1
34,T32,T32,Ryuji Imada,70.0,70,1
35,T32,T32,Richard Johnson,70.0,70,1
36,T32,T32,Martin Laird,70.0,70,1
37,T32,T32,Nicholas Thompson,70.0,70,1
38,T32,T32,D.J. Trahan,70.0,70,1
39,T40,T40,Briny Baird,71.0,71,1
40,T40,T40,Rich Beem,71.0,71,1
41,T40,T40,Fred Couples,71.0,71,1
42,T40,T40,Mathew Goggin,71.0,71,1
43,T40,T40,John Mallinger,71.0,71,1
44,T40,T40,Tim Petrovic,71.0,71,1
45,T40,T40,Heath Slocum,71.0,71,1
46,T40,T40,Chris Stroud,71.0,71,1
47,T40,T40,Charlie Wi,71.0,71,1
48,T40,T40,Dean Wilson,71.0,71,1
49,T40,T40,Casey Wittenberg,71.0,71,1
50,T51,T51,Jason Dufner,72.0,72,1
51,T51,T51,Bob Estes,72.0,72,1
52,T51,T51,Dustin Johnson,72.0,72,1
53,T51,T51,Michael Letzig,72.0,72,1
54,T51,T51,David Mathis,72.0,72,1
55,T51,T51,Scott McCarron,72.0,72,1
56,T51,T51,Rick Price,72.0,72,1
57,T58,T58,Robert Garrigus,73.0,73,1
58,T58,T58,Jeff Klauk,73.0,73,1
59,T58,T58,Ryan Palmer,73.0,73,1
60,T58,T58,Kevin Sutherland,73.0,73,1
61,T62,T62,Peter Lonard,74.0,74,1
62,T62,T62,Steve Lowery,74.0,74,1
63,T64,T64,Jason Bohn,75.0,75,1
64,T64,T64,Chez Reavie,75.0,75,1
65,T64,T64,Kirk Triplett,75.0,75,1
66,T64,T64,Bubba Watson,75.0,75,1
67,68,68,Vaughn Taylor,76.0,76,1
68,T69,T69,Glen Day,77.0,77,1
69,T69,T69,Steve Stricker,77.0,77,1
70,71,71,Brendon de Jonge,78.0,78,1
