,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
94,T89,T89,Michael Letzig,96,4.04,812,201
95,T89,T89,Hunter Mahan,94,4.04,315,78
96,T89,T89,Rocco Mediate,79,4.04,618,153
97,T89,T89,Jeff Quinney,78,4.04,594,147
98,T89,T89,Heath Slocum,95,4.04,618,153
99,T100,T100,Tommy Armour III,58,4.05,523,129
100,T100,T100,Woody Austin,84,4.05,911,225
101,T100,T100,Briny Baird,89,4.05,494,122
102,T100,T100,Brian Bateman,55,4.05,530,131
103,T100,T100,Retief Goosen,74,4.05,296,73
104,T100,T100,Jeff Maggert,79,4.05,530,131
105,T100,T100,John Mallinger,90,4.05,648,160
106,T100,T100,Bryce Molder,69,4.05,669,165
107,T100,T100,James Nitties,86,4.05,793,196
108,T100,T100,Jeff Overton,92,4.05,482,119
109,T100,T100,Ryan Palmer,78,4.05,729,180
110,T111,T111,Mark Brooks,55,4.06,483,119
111,T111,T111,Mark Calcavecchia,72,4.06,751,185
112,T111,T111,Daniel Chopra,89,4.06,893,220
113,T111,T111,Bill Haas,91,4.06,654,161
114,T111,T111,Jeff Klauk,97,4.06,743,183
115,T111,T111,Matt Kuchar,82,4.06,727,179
116,T111,T111,Marc Turnesa,77,4.06,971,239
117,T111,T111,Nick Watney,86,4.06,487,120
118,T111,T111,Casey Wittenberg,71,4.06,653,161
119,T120,T120,Aaron Baddeley,66,4.07,749,184
120,T120,T120,Kris Blanks,60,4.07,623,153
121,T120,T120,Robert Garrigus,83,4.07,553,136
122,T120,T120,Nathan Green,104,4.07,876,215
123,T120,T120,Anthony Kim,76,4.07,358,88
124,T120,T120,Bill Lunde,83,4.07,813,200
125,T120,T120,Patrick Sheehan,51,4.07,448,110
126,T120,T120,Chris Stroud,88,4.07,500,123
127,T120,T120,Nicholas Thompson,96,4.07,927,228
128,T129,T129,Nick O'Hern,90,4.08,775,190
129,T129,T129,Carl Pettersson,86,4.08,1199,294
130,T129,T129,Rick Price,54,4.08,437,107
131,T129,T129,Aron Price,89,4.08,697,171
132,T129,T129,Webb Simpson,94,4.08,616,151
133,T129,T129,Charles Warren,63,4.08,498,122
134,T135,T135,Bart Bryant,58,4.09,692,169
135,T135,T135,Ernie Els,70,4.09,180,44
136,T135,T135,Colt Knost,71,4.09,818,200
137,T135,T135,Martin Laird,72,4.09,597,146
138,T135,T135,Jarrod Lyle,65,4.09,475,116
139,T135,T135,Rod Pampling,72,4.09,540,132
140,T135,T135,Brendon Todd,53,4.09,356,87
141,T135,T135,D.J. Trahan,96,4.09,789,193
142,T143,T143,K.J. Choi,65,4.1,537,131
143,T143,T143,Peter Lonard,86,4.1,721,176
144,T143,T143,Joe Ogilvie,85,4.1,705,172
145,T143,T143,Tom Pernice Jr.,82,4.1,517,126
146,T143,T143,Scott Piercy,85,4.1,591,144
147,T148,T148,Tom Lehman,55,4.11,325,79
148,T148,T148,Kenny Perry,92,4.11,308,75
149,T148,T148,Vijay Singh,71,4.11,263,64
150,T148,T148,Peter Tomasulo,61,4.11,460,112
151,T148,T148,Brian Vranesh,51,4.11,584,142
152,T148,T148,Mark Wilson,99,4.11,740,180
153,T154,T154,Brad Adamonis,70,4.12,857,208
154,T154,T154,Matt Bettencourt,98,4.12,1140,277
155,T154,T154,Ben Curtis,63,4.12,478,116
156,T154,T154,Jason Day,61,4.12,342,83
157,T154,T154,Ken Duke,87,4.12,832,202
158,T154,T154,Jason Gore,74,4.12,881,214
159,T154,T154,J.J. Henry,97,4.12,585,142
160,T154,T154,Will MacKenzie,69,4.12,391,95
161,T154,T154,Kevin Streelman,97,4.12,807,196
162,T163,T163,Derek Fathauer,63,4.13,784,190
163,T163,T163,Brad Faxon,59,4.13,769,186
164,T163,T163,Davis Love III,89,4.13,818,198
165,T163,T163,George McNeill,82,4.13,396,96
166,T163,T163,Leif Olson,51,4.13,483,117
167,T163,T163,Brandt Snedeker,81,4.13,682,165
168,T163,T163,Scott Sterling,51,4.13,252,61
169,T170,T170,Brian Davis,103,4.14,733,177
170,T170,T170,Jimmy Walker,74,4.14,993,240
171,T172,T172,Eric Axley,71,4.15,842,203
172,T172,T172,Mathew Goggin,76,4.15,490,118
173,T172,T172,Parker McLachlin,71,4.15,498,120
174,T172,T172,Kirk Triplett,60,4.15,590,142
175,T176,T176,David Duval,56,4.16,641,154
176,T176,T176,Paul Goydos,79,4.16,910,219
177,T178,T178,Billy Mayfair,83,4.17,872,209
178,T178,T178,Corey Pavin,73,4.17,592,142
179,T178,T178,Gary Woodland,53,4.17,555,133
180,181,181,Jim Furyk,86,4.18,234,56
181,182,182,Greg Kraft,51,4.2,386,92
182,183,183,Adam Scott,53,4.21,240,57
183,184,184,Ángel Cabrera,55,4.25,476,112
