,Par_4_Eagle_Leaders_RANK THIS WEEK,Par_4_Eagle_Leaders_RANK LAST WEEK,Par_4_Eagle_Leaders_PLAYER NAME,Par_4_Eagle_Leaders_ROUNDS,Par_4_Eagle_Leaders_TOTAL,Par_4_Eagle_Leaders_TOTAL PAR 4 HOLES,Par_4_Eagle_Leaders_TOTAL HOLE OUTS
53,T42,T42,Jason Day,61,1,654,
54,T42,T42,Chris DiMarco,97,1,1066,1.0
55,T42,T42,Jason Dufner,90,1,968,1.0
56,T42,T42,Derek Fathauer,63,1,678,1.0
57,T42,T42,Harrison Frazar,93,1,1022,1.0
58,T42,T42,Jason Gore,74,1,794,1.0
59,T42,T42,Nathan Green,104,1,1136,1.0
60,T42,T42,J.B. Holmes,74,1,804,1.0
61,T42,T42,Anthony Kim,76,1,816,1.0
62,T42,T42,Colt Knost,71,1,762,
63,T42,T42,Matt Kuchar,82,1,876,1.0
64,T42,T42,Martin Laird,72,1,782,1.0
65,T42,T42,Justin Leonard,95,1,1002,
66,T42,T42,Michael Letzig,96,1,1031,1.0
67,T42,T42,Peter Lonard,86,1,936,1.0
68,T42,T42,Steve Lowery,83,1,890,1.0
69,T42,T42,Jarrod Lyle,65,1,700,1.0
70,T42,T42,Billy Mayfair,83,1,896,1.0
71,T42,T42,Scott McCarron,91,1,980,1.0
72,T42,T42,Phil Mickelson,66,1,678,1.0
73,T42,T42,Ryan Palmer,78,1,838,
74,T42,T42,Rod Pampling,72,1,766,1.0
75,T42,T42,Corey Pavin,73,1,784,1.0
76,T42,T42,Tom Pernice Jr.,82,1,866,1.0
77,T42,T42,Kenny Perry,92,1,996,1.0
78,T42,T42,Carl Pettersson,86,1,948,1.0
79,T42,T42,Ian Poulter,59,1,606,1.0
80,T42,T42,Rick Price,54,1,568,
81,T42,T42,Brett Quigley,92,1,988,1.0
82,T42,T42,Tag Ridings,50,1,548,1.0
83,T42,T42,John Rollins,92,1,980,1.0
84,T42,T42,Andres Romero,58,1,622,
85,T42,T42,Justin Rose,71,1,768,1.0
86,T42,T42,Rory Sabbatini,81,1,866,1.0
87,T42,T42,Patrick Sheehan,51,1,550,1.0
88,T42,T42,Brandt Snedeker,81,1,880,1.0
89,T42,T42,Kevin Stadler,65,1,702,
90,T42,T42,Kevin Streelman,97,1,1066,1.0
91,T42,T42,Steve Stricker,81,1,852,1.0
92,T42,T42,Chris Stroud,88,1,963,1.0
93,T42,T42,Vaughn Taylor,88,1,966,1.0
94,T42,T42,Nicholas Thompson,96,1,1022,1.0
95,T42,T42,D.J. Trahan,96,1,1038,
96,T42,T42,Bo Van Pelt,100,1,1076,1.0
97,T42,T42,Scott Verplank,88,1,980,1.0
98,T42,T42,Brian Vranesh,51,1,554,
99,T42,T42,Matt Weibring,65,1,710,1.0
100,T42,T42,Charlie Wi,92,1,992,1.0
101,T42,T42,Dean Wilson,81,1,866,1.0
102,T42,T42,Mark Wilson,99,1,1074,1.0
103,T42,T42,Y.E. Yang,83,1,898,1.0
