,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,T1,T1,Geoff Ogilvy,78,2.75,22,8
1,T1,T1,Tiger Woods,64,2.75,11,4
2,3,3,Patrick Sheehan,51,2.8,115,41
3,T4,T4,Cameron Beckman,87,2.84,273,96
4,T4,T4,Mike Weir,85,2.84,125,44
5,6,6,Briny Baird,89,2.86,126,44
6,7,7,Hunter Mahan,94,2.89,81,28
7,8,8,Kris Blanks,60,2.9,183,63
8,9,9,Freddie Jacobson,83,2.91,163,56
9,10,10,Zach Johnson,94,2.92,73,25
10,11,11,Fred Couples,54,2.93,88,30
11,T12,T12,Jason Day,61,2.94,97,33
12,T12,T12,Robert Garrigus,83,2.94,156,53
13,T12,T12,Scott McCarron,91,2.94,191,65
14,T12,T12,Jay Williamson,69,2.94,191,65
15,T16,T16,Nathan Green,104,2.95,239,81
16,T16,T16,Chris Riley,77,2.95,180,61
17,T18,T18,Tim Clark,81,2.96,157,53
18,T18,T18,Matt Weibring,65,2.96,157,53
19,T20,T20,Todd Hamilton,83,2.97,190,64
20,T20,T20,Steve Marino,98,2.97,214,72
21,T20,T20,Rocco Mediate,79,2.97,172,58
22,T20,T20,Bryce Molder,69,2.97,178,60
23,T20,T20,Bo Van Pelt,100,2.97,258,87
24,T25,T25,Steve Elkington,70,2.98,155,52
25,T25,T25,Matt Jones,56,2.98,122,41
26,T25,T25,David Mathis,82,2.98,179,60
27,T25,T25,Webb Simpson,94,2.98,170,57
28,T25,T25,Charles Warren,63,2.98,134,45
29,T25,T25,Casey Wittenberg,71,2.98,182,61
30,T31,T31,Chris DiMarco,97,2.99,290,97
31,T31,T31,Charley Hoffman,97,2.99,263,88
32,T31,T31,Spencer Levin,75,2.99,209,70
33,T31,T31,Brett Quigley,92,2.99,329,110
34,T31,T31,Mark Wilson,99,2.99,206,69
35,T36,T36,Ricky Barnes,67,3.0,243,81
36,T36,T36,Mark Brooks,55,3.0,135,45
37,T36,T36,Jim Furyk,86,3.0,60,20
38,T36,T36,Sergio Garcia,59,3.0,36,12
39,T36,T36,Padraig Harrington,66,3.0,36,12
40,T36,T36,Bob Heintz,59,3.0,150,50
41,T36,T36,J.J. Henry,97,3.0,159,53
42,T36,T36,Matt Kuchar,82,3.0,213,71
43,T36,T36,Michael Letzig,96,3.0,234,78
44,T36,T36,Ryan Palmer,78,3.0,207,69
45,T36,T36,Tom Pernice Jr.,82,3.0,150,50
46,T36,T36,D.A. Points,99,3.0,219,73
47,T36,T36,Tag Ridings,50,3.0,171,57
48,T36,T36,Scott Verplank,88,3.0,180,60
49,T50,T50,Richard Johnson,85,3.01,205,68
50,T50,T50,Colt Knost,71,3.01,217,72
51,T50,T50,Ryan Moore,89,3.01,256,85
52,T53,T53,Bart Bryant,58,3.02,181,60
53,T53,T53,Jarrod Lyle,65,3.02,139,46
54,T53,T53,Bubba Watson,73,3.02,151,50
55,T56,T56,Robert Allenby,71,3.03,121,40
56,T56,T56,Daniel Chopra,89,3.03,242,80
57,T56,T56,Ben Crane,93,3.03,185,61
58,T56,T56,Brian Davis,103,3.03,197,65
59,T56,T56,Ryuji Imada,85,3.03,176,58
