,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,David Toms,98,3.95,2096,530
1,T2,T2,Jonathan Byrd,89,3.96,1834,463
2,T2,T2,Joe Durant,62,3.96,1260,318
3,T2,T2,Jim Furyk,86,3.96,1762,445
4,T5,T5,Jason Bohn,88,3.97,1835,462
5,T5,T5,Tim Clark,81,3.97,1674,422
6,T5,T5,Joe Ogilvie,85,3.97,1763,444
7,T5,T5,Tag Ridings,50,3.97,1069,269
8,T9,T9,Bill Haas,91,3.98,1931,485
9,T9,T9,Zach Johnson,94,3.98,2021,508
10,T9,T9,Justin Leonard,95,3.98,2004,503
11,T9,T9,Tiger Woods,64,3.98,1353,340
12,T13,T13,Michael Allen,73,3.99,1554,389
13,T13,T13,Greg Chalmers,85,3.99,1832,459
14,T13,T13,Ben Crane,93,3.99,1988,498
15,T13,T13,Bob Heintz,59,3.99,1249,313
16,T13,T13,Steve Marino,98,3.99,2140,536
17,T13,T13,Greg Owen,97,3.99,2109,528
18,T13,T13,Ian Poulter,59,3.99,1213,304
19,T13,T13,Steve Stricker,81,3.99,1670,419
20,T13,T13,Charlie Wi,92,3.99,1949,488
21,T22,T22,Glen Day,79,4.0,1674,418
22,T22,T22,Rory Sabbatini,81,4.0,1713,428
23,T22,T22,Y.E. Yang,83,4.0,1779,445
24,T25,T25,Tommy Armour III,58,4.01,1215,303
25,T25,T25,Chad Campbell,90,4.01,1930,481
26,T25,T25,Jason Day,61,4.01,1287,321
27,T25,T25,Jason Dufner,90,4.01,1909,476
28,T25,T25,Dustin Johnson,85,4.01,1809,451
29,T25,T25,Michael Letzig,96,4.01,2029,506
30,T25,T25,Davis Love III,89,4.01,1915,478
31,T25,T25,Hunter Mahan,94,4.01,2007,500
32,T25,T25,Troy Matteson,95,4.01,2027,506
33,T25,T25,Ryan Moore,89,4.01,1879,469
34,T25,T25,Geoff Ogilvy,78,4.01,1571,392
35,T25,T25,D.A. Points,99,4.01,2114,527
36,T25,T25,Chris Riley,77,4.01,1664,415
37,T25,T25,John Senden,100,4.01,2153,537
38,T25,T25,Brandt Snedeker,81,4.01,1730,431
39,T25,T25,Scott Sterling,51,4.01,1071,267
40,T25,T25,Kevin Streelman,97,4.01,2107,525
41,T25,T25,Vaughn Taylor,88,4.01,1910,476
42,T25,T25,Bo Van Pelt,100,4.01,2118,528
43,T25,T25,Scott Verplank,88,4.01,1943,484
44,T25,T25,Charles Warren,63,4.01,1318,329
45,T46,T46,Ángel Cabrera,55,4.02,1199,298
46,T46,T46,Fred Couples,54,4.02,1157,288
47,T46,T46,Harrison Frazar,93,4.02,2019,502
48,T46,T46,Brian Gay,96,4.02,2133,530
49,T46,T46,Lucas Glover,93,4.02,2038,507
50,T46,T46,Jason Gore,74,4.02,1565,389
51,T46,T46,Charley Hoffman,97,4.02,2051,510
52,T46,T46,Colt Knost,71,4.02,1517,377
53,T46,T46,Matt Kuchar,82,4.02,1727,430
54,T46,T46,Spencer Levin,75,4.02,1594,397
55,T46,T46,Bill Lunde,83,4.02,1801,448
56,T46,T46,Jarrod Lyle,65,4.02,1386,345
57,T46,T46,Kevin Na,91,4.02,1920,478
58,T46,T46,Kenny Perry,92,4.02,1982,493
59,T46,T46,Andres Romero,58,4.02,1243,309
60,T46,T46,Webb Simpson,94,4.02,1994,496
61,T46,T46,D.J. Trahan,96,4.02,2057,512
62,T63,T63,Stephen Ames,77,4.03,1575,391
63,T63,T63,Woody Austin,84,4.03,1789,444
64,T63,T63,Cameron Beckman,87,4.03,1892,469
65,T63,T63,Rich Beem,77,4.03,1624,403
66,T63,T63,Luke Donald,79,4.03,1653,410
67,T63,T63,Jerry Kelly,90,4.03,1947,483
68,T63,T63,Cliff Kresge,78,4.03,1680,417
69,T63,T63,Jeff Maggert,79,4.03,1703,423
70,T63,T63,Scott McCarron,91,4.03,1920,477
71,T63,T63,George McNeill,82,4.03,1799,446
72,T63,T63,Ryan Palmer,78,4.03,1653,410
73,T63,T63,Rod Pampling,72,4.03,1553,385
74,T63,T63,Corey Pavin,73,4.03,1553,385
75,T63,T63,Nicholas Thompson,96,4.03,2015,500
76,T63,T63,Camilo Villegas,76,4.03,1580,392
77,T63,T63,Nick Watney,86,4.03,1815,450
78,T63,T63,Matt Weibring,65,4.03,1414,351
79,T63,T63,Mike Weir,85,4.03,1823,452
80,T63,T63,Mark Wilson,99,4.03,2126,527
81,T82,T82,Kris Blanks,60,4.04,1282,317
82,T82,T82,Brendon de Jonge,90,4.04,1890,468
83,T82,T82,Steve Elkington,70,4.04,1427,353
84,T82,T82,Mathew Goggin,76,4.04,1579,391
85,T82,T82,Matt Jones,56,4.04,1183,293
86,T82,T82,Anthony Kim,76,4.04,1639,406
87,T82,T82,Marc Leishman,91,4.04,2008,497
88,T82,T82,John Merrick,91,4.04,1958,485
89,T82,T82,Bryce Molder,69,4.04,1530,379
90,T82,T82,Nick O'Hern,90,4.04,1989,492
91,T82,T82,Ted Purdy,101,4.04,2208,547
92,T82,T82,Justin Rose,71,4.04,1569,388
93,T82,T82,Patrick Sheehan,51,4.04,1087,269
94,T82,T82,Heath Slocum,95,4.04,2081,515
95,T82,T82,Kevin Stadler,65,4.04,1401,347
96,T82,T82,Chris Stroud,88,4.04,1918,475
97,T98,T98,Brian Bateman,55,4.05,1158,286
98,T98,T98,Chris DiMarco,97,4.05,2121,524
99,T98,T98,Charles Howell III,99,4.05,2148,531
100,T98,T98,Freddie Jacobson,83,4.05,1853,457
101,T98,T98,Lee Janzen,74,4.05,1591,393
102,T98,T98,Will MacKenzie,69,4.05,1486,367
103,T98,T98,David Mathis,82,4.05,1756,434
104,T98,T98,Phil Mickelson,66,4.05,1366,337
105,T98,T98,Sean O'Hair,80,4.05,1684,416
106,T98,T98,Pat Perez,74,4.05,1513,374
107,T98,T98,John Rollins,92,4.05,1974,488
108,T98,T98,Casey Wittenberg,71,4.05,1516,374
109,T110,T110,Alex Cejka,82,4.06,1774,437
110,T110,T110,Ken Duke,87,4.06,1818,448
111,T110,T110,Steve Flesch,77,4.06,1628,401
112,T110,T110,Sergio Garcia,59,4.06,1317,324
113,T110,T110,Robert Garrigus,83,4.06,1796,442
114,T110,T110,J.J. Henry,97,4.06,2157,531
115,T110,T110,Tim Herron,87,4.06,1887,465
116,T110,T110,Richard Johnson,85,4.06,1867,460
117,T110,T110,Jeff Klauk,97,4.06,2057,507
118,T110,T110,Tom Lehman,55,4.06,1206,297
119,T110,T110,John Mallinger,90,4.06,1906,470
120,T110,T110,Tom Pernice Jr.,82,4.06,1721,424
121,T110,T110,Tim Petrovic,97,4.06,2091,515
122,T110,T110,Brett Quigley,92,4.06,1995,491
123,T110,T110,Chez Reavie,81,4.06,1781,439
124,T110,T110,Kevin Sutherland,96,4.06,1997,492
125,T110,T110,Bubba Watson,73,4.06,1546,381
126,T110,T110,Boo Weekley,79,4.06,1756,433
127,T110,T110,Jay Williamson,69,4.06,1479,364
128,T129,T129,Briny Baird,89,4.07,1931,475
129,T129,T129,Mark Brooks,55,4.07,1176,289
130,T129,T129,Brian Davis,103,4.07,2260,555
131,T129,T129,Ernie Els,70,4.07,1489,366
132,T129,T129,Bob Estes,78,4.07,1692,416
133,T129,T129,Kent Jones,73,4.07,1582,389
134,T129,T129,Steve Lowery,83,4.07,1782,438
135,T129,T129,Rocco Mediate,79,4.07,1718,422
136,T129,T129,James Nitties,86,4.07,1930,474
137,T129,T129,Carl Pettersson,86,4.07,1903,467
138,T129,T129,Scott Piercy,85,4.07,1813,446
139,T129,T129,Aron Price,89,4.07,1935,476
140,T141,T141,Robert Allenby,71,4.08,1576,386
141,T141,T141,Ricky Barnes,67,4.08,1504,369
142,T141,T141,Retief Goosen,74,4.08,1579,387
143,T141,T141,Padraig Harrington,66,4.08,1432,351
144,T141,T141,Jeff Quinney,78,4.08,1654,405
145,T141,T141,Kirk Triplett,60,4.08,1249,306
146,T141,T141,Marc Turnesa,77,4.08,1701,417
147,T148,T148,Brad Adamonis,70,4.09,1498,366
148,T148,T148,Stewart Cink,79,4.09,1691,413
149,T148,T148,Nathan Green,104,4.09,2277,557
150,T148,T148,Todd Hamilton,83,4.09,1810,443
151,T148,T148,Martin Laird,72,4.09,1564,382
152,T148,T148,Peter Lonard,86,4.09,1880,460
153,T148,T148,Jeff Overton,92,4.09,2001,489
154,T148,T148,Vijay Singh,71,4.09,1576,385
155,T148,T148,Johnson Wagner,81,4.09,1754,429
156,T148,T148,Dean Wilson,81,4.09,1713,419
157,T158,T158,Daniel Chopra,89,4.1,1944,474
158,T158,T158,Paul Goydos,79,4.1,1775,433
159,T158,T158,Ryuji Imada,85,4.1,1864,455
160,T158,T158,Darron Stiles,52,4.1,1120,273
161,T158,T158,Gary Woodland,53,4.1,1174,286
162,T163,T163,Aaron Baddeley,66,4.11,1418,345
163,T163,T163,Matt Bettencourt,98,4.11,2139,521
164,T163,T163,K.J. Choi,65,4.11,1397,340
165,T163,T163,Derek Fathauer,63,4.11,1357,330
166,T163,T163,Brad Faxon,59,4.11,1270,309
167,T163,T163,Billy Mayfair,83,4.11,1800,438
168,T163,T163,Rick Price,54,4.11,1142,278
169,T163,T163,Jimmy Walker,74,4.11,1590,387
170,T171,T171,J.B. Holmes,74,4.12,1633,396
171,T171,T171,Parker McLachlin,71,4.12,1520,369
172,T171,T171,Peter Tomasulo,61,4.12,1313,319
173,T171,T171,Brian Vranesh,51,4.12,1126,273
174,T175,T175,Stuart Appleby,79,4.13,1720,416
175,T175,T175,Bart Bryant,58,4.13,1287,312
176,T175,T175,David Duval,56,4.13,1214,294
177,T175,T175,Leif Olson,51,4.13,1111,269
178,T175,T175,Brendon Todd,53,4.13,1176,285
179,180,180,Adam Scott,53,4.14,1202,290
180,181,181,Ben Curtis,63,4.15,1360,328
181,182,182,Mark Calcavecchia,72,4.16,1564,376
182,183,183,Eric Axley,71,4.19,1545,369
183,184,184,Greg Kraft,51,4.21,1165,277
