,11-25_Final_Round_Performance_RANK THIS WEEK,11-25_Final_Round_Performance_RANK LAST WEEK,11-25_Final_Round_Performance_PLAYER NAME,11-25_Final_Round_Performance_EVENTS,11-25_Final_Round_Performance_% TIMES IMPROVED,11-25_Final_Round_Performance_# OF TIMES IMPROVED
33,T34,T34,Bill Haas,29,57.1,4.0
34,T34,T34,Jeff Overton,28,57.1,4.0
35,T36,T36,Tommy Armour III,19,50.0,1.0
36,T36,T36,Cameron Beckman,26,50.0,1.0
37,T36,T36,Rich Beem,26,50.0,1.0
38,T36,T36,K.J. Choi,22,50.0,1.0
39,T36,T36,Jason Day,18,50.0,2.0
40,T36,T36,Brendon de Jonge,29,50.0,1.0
41,T36,T36,Jason Dufner,26,50.0,3.0
42,T36,T36,Harrison Frazar,28,50.0,3.0
43,T36,T36,Sergio Garcia,17,50.0,1.0
44,T36,T36,J.J. Henry,28,50.0,1.0
45,T36,T36,Charley Hoffman,27,50.0,3.0
46,T36,T36,Greg Kraft,21,50.0,1.0
47,T36,T36,Cliff Kresge,28,50.0,1.0
48,T36,T36,Tom Lehman,16,50.0,1.0
49,T36,T36,Spencer Levin,25,50.0,2.0
50,T36,T36,Davis Love III,27,50.0,1.0
51,T36,T36,Hunter Mahan,25,50.0,4.0
52,T36,T36,Scott McCarron,27,50.0,2.0
53,T36,T36,Parker McLachlin,25,50.0,2.0
54,T36,T36,James Nitties,27,50.0,3.0
55,T36,T36,Nick O'Hern,27,50.0,1.0
56,T36,T36,Geoff Ogilvy,20,50.0,3.0
57,T36,T36,Chez Reavie,27,50.0,1.0
58,T36,T36,John Rollins,27,50.0,1.0
59,T36,T36,Rory Sabbatini,25,50.0,2.0
60,T36,T36,Brandt Snedeker,26,50.0,2.0
61,T36,T36,Kevin Stadler,20,50.0,2.0
62,T36,T36,Steve Stricker,22,50.0,3.0
63,T36,T36,Chris Stroud,28,50.0,1.0
64,T36,T36,Vaughn Taylor,28,50.0,1.0
65,T36,T36,Nicholas Thompson,31,50.0,2.0
66,T36,T36,D.J. Trahan,30,50.0,3.0
67,T36,T36,Jimmy Walker,24,50.0,1.0
68,T36,T36,Charles Warren,20,50.0,1.0
69,T36,T36,Boo Weekley,22,50.0,1.0
70,T36,T36,Mike Weir,24,50.0,3.0
71,T36,T36,Casey Wittenberg,25,50.0,1.0
72,73,73,Kevin Sutherland,27,44.4,4.0
73,74,74,Bo Van Pelt,30,42.9,3.0
74,T75,T75,Stephen Ames,23,40.0,2.0
75,T75,T75,Jason Bohn,25,40.0,2.0
76,T75,T75,Jonathan Byrd,25,40.0,2.0
77,T75,T75,Ben Crane,27,40.0,2.0
78,T75,T75,J.B. Holmes,25,40.0,2.0
79,T75,T75,Dustin Johnson,25,40.0,2.0
80,T75,T75,Jeff Maggert,28,40.0,2.0
81,T75,T75,D.A. Points,29,40.0,2.0
82,T75,T75,Ted Purdy,30,40.0,2.0
83,T75,T75,Charlie Wi,28,40.0,2.0
84,T75,T75,Y.E. Yang,23,40.0,2.0
85,T86,T86,Robert Allenby,21,33.3,1.0
86,T86,T86,Aaron Baddeley,23,33.3,1.0
87,T86,T86,Glen Day,26,33.3,1.0
88,T86,T86,Joe Durant,20,33.3,1.0
89,T86,T86,Lucas Glover,26,33.3,2.0
90,T86,T86,Mathew Goggin,26,33.3,1.0
91,T86,T86,Kent Jones,24,33.3,1.0
92,T86,T86,Anthony Kim,22,33.3,1.0
93,T86,T86,Jeff Klauk,29,33.3,2.0
94,T86,T86,Martin Laird,24,33.3,1.0
95,T86,T86,Justin Leonard,26,33.3,1.0
96,T86,T86,Michael Letzig,28,33.3,2.0
97,T86,T86,Bill Lunde,27,33.3,1.0
98,T86,T86,David Mathis,27,33.3,1.0
99,T86,T86,John Merrick,28,33.3,1.0
100,T86,T86,Pat Perez,22,33.3,1.0
101,T86,T86,Tim Petrovic,31,33.3,1.0
102,T86,T86,Scott Piercy,28,33.3,1.0
103,T86,T86,Aron Price,27,33.3,1.0
104,T86,T86,Adam Scott,19,33.3,1.0
105,T86,T86,Vijay Singh,21,33.3,1.0
106,T86,T86,Brendon Todd,21,33.3,1.0
107,T86,T86,Dean Wilson,29,33.3,2.0
108,T109,T109,Daniel Chopra,28,28.6,2.0
109,T109,T109,Marc Leishman,28,28.6,2.0
110,T111,T111,Michael Allen,22,25.0,1.0
111,T111,T111,Woody Austin,24,25.0,1.0
112,T111,T111,Stewart Cink,22,25.0,1.0
113,T111,T111,Nathan Green,30,25.0,1.0
114,T111,T111,Will MacKenzie,24,25.0,1.0
115,T111,T111,Greg Owen,30,25.0,1.0
116,T111,T111,Ryan Palmer,26,25.0,1.0
117,T111,T111,Carl Pettersson,29,25.0,1.0
118,T119,T119,Charles Howell III,29,20.0,1.0
119,T119,T119,Matt Kuchar,24,20.0,1.0
120,T119,T119,Bryce Molder,21,20.0,1.0
121,T119,T119,Rod Pampling,23,20.0,1.0
122,T119,T119,Heath Slocum,30,20.0,1.0
123,T119,T119,David Toms,27,20.0,1.0
124,T119,T119,Matt Weibring,22,20.0,1.0
125,T126,T126,Briny Baird,28,16.7,1.0
126,T126,T126,Tim Clark,23,16.7,1.0
127,T126,T126,Richard Johnson,26,16.7,1.0
128,129,129,Tim Herron,27,12.5,1.0
129,T130,T130,Stuart Appleby,25,0.0,
130,T130,T130,Kris Blanks,20,0.0,
131,T130,T130,Mark Brooks,17,0.0,
132,T130,T130,Bart Bryant,17,0.0,
133,T130,T130,Greg Chalmers,26,0.0,
134,T130,T130,Ben Curtis,18,0.0,
135,T130,T130,Luke Donald,21,0.0,
136,T130,T130,Ken Duke,29,0.0,
137,T130,T130,Steve Elkington,23,0.0,
138,T130,T130,Robert Garrigus,25,0.0,
139,T130,T130,Brian Gay,27,0.0,
140,T130,T130,Retief Goosen,20,0.0,
141,T130,T130,Padraig Harrington,20,0.0,
142,T130,T130,Bob Heintz,20,0.0,
143,T130,T130,Lee Janzen,23,0.0,
144,T130,T130,Matt Jones,17,0.0,
145,T130,T130,Colt Knost,24,0.0,
146,T130,T130,Steve Lowery,27,0.0,
147,T130,T130,Jarrod Lyle,21,0.0,
148,T130,T130,John Mallinger,27,0.0,
149,T130,T130,Troy Matteson,30,0.0,
150,T130,T130,Billy Mayfair,28,0.0,
151,T130,T130,George McNeill,26,0.0,
152,T130,T130,Rocco Mediate,22,0.0,
153,T130,T130,Phil Mickelson,18,0.0,
154,T130,T130,Joe Ogilvie,29,0.0,
155,T130,T130,Leif Olson,21,0.0,
156,T130,T130,Corey Pavin,23,0.0,
157,T130,T130,Brett Quigley,28,0.0,
158,T130,T130,Tag Ridings,16,0.0,
159,T130,T130,Chris Riley,22,0.0,
160,T130,T130,Patrick Sheehan,15,0.0,
161,T130,T130,Scott Sterling,16,0.0,
162,T130,T130,Darron Stiles,20,0.0,
163,T130,T130,Kirk Triplett,20,0.0,
164,T130,T130,Marc Turnesa,30,0.0,
165,T130,T130,Johnson Wagner,26,0.0,
166,T130,T130,Bubba Watson,24,0.0,
167,T130,T130,Mark Wilson,28,0.0,
168,T130,T130,Gary Woodland,18,0.0,
