,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Matt Jones,68.33,615,9
1,2,2,Chris Riley,68.56,617,9
2,3,3,Ryan Moore,68.7,687,10
3,4,4,Scott Sterling,68.71,481,7
4,5,5,Stephen Ames,68.83,826,12
5,6,6,Jerry Kelly,69.0,828,12
6,7,7,Jeff Overton,69.07,967,14
7,8,8,Steve Marino,69.08,898,13
8,9,9,Tag Ridings,69.11,622,9
9,10,10,Harrison Frazar,69.17,830,12
10,11,11,David Toms,69.21,969,14
11,12,12,Anthony Kim,69.3,693,10
12,13,13,Ryuji Imada,69.31,901,13
13,14,14,Tom Pernice Jr.,69.36,971,14
14,15,15,Casey Wittenberg,69.38,555,8
15,T16,T16,Bryce Molder,69.55,765,11
16,T16,T16,Kevin Na,69.55,765,11
17,T18,T18,J.J. Henry,69.56,626,9
18,T18,T18,Jeff Maggert,69.56,626,9
19,20,20,Rocco Mediate,69.58,835,12
20,21,21,Freddie Jacobson,69.62,905,13
21,22,22,Daniel Chopra,69.64,766,11
22,T23,T23,Justin Leonard,69.67,836,12
23,T23,T23,Troy Matteson,69.67,836,12
24,25,25,Charley Hoffman,69.7,697,10
25,26,26,Cameron Beckman,69.73,1046,15
26,T27,T27,Rory Sabbatini,69.77,907,13
27,T27,T27,Chris Stroud,69.77,907,13
28,29,29,Webb Simpson,69.79,977,14
29,30,30,Glen Day,69.8,698,10
30,31,31,Bob Heintz,69.82,768,11
31,32,32,Jason Dufner,69.85,908,13
32,33,33,Mark Wilson,69.87,1048,15
33,34,34,Jason Day,69.88,559,8
34,T35,T35,Ernie Els,69.89,629,9
35,T35,T35,Tiger Woods,69.89,629,9
36,T37,T37,Greg Chalmers,69.91,769,11
37,T37,T37,Tim Clark,69.91,769,11
38,T39,T39,Steve Flesch,69.92,839,12
39,T39,T39,Bill Haas,69.92,909,13
40,T39,T39,John Merrick,69.92,909,13
41,T42,T42,Kris Blanks,70.0,700,10
42,T42,T42,Bart Bryant,70.0,420,6
43,T42,T42,Ben Curtis,70.0,560,8
44,T42,T42,Bill Lunde,70.0,980,14
45,T42,T42,Scott McCarron,70.0,1120,16
46,T42,T42,Phil Mickelson,70.0,420,6
47,T48,T48,Jason Bohn,70.07,981,14
48,T48,T48,Hunter Mahan,70.07,1051,15
49,T50,T50,Tim Herron,70.13,1052,15
50,T50,T50,Michael Letzig,70.13,1052,15
51,T50,T50,Jarrod Lyle,70.13,561,8
52,53,53,James Nitties,70.15,912,13
53,T54,T54,Lucas Glover,70.17,842,12
54,T54,T54,Sean O'Hair,70.17,842,12
