,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Stephen Ames,77,4.49,503,112
1,T2,T2,Brian Davis,103,4.5,657,146
2,T2,T2,Ernie Els,70,4.5,459,102
3,T2,T2,Martin Laird,72,4.5,468,104
4,T5,T5,Tim Clark,81,4.51,514,114
5,T5,T5,D.J. Trahan,96,4.51,659,146
6,T5,T5,Tiger Woods,64,4.51,442,98
7,8,8,Bo Van Pelt,100,4.52,669,148
8,9,9,Robert Garrigus,83,4.53,575,127
9,T10,T10,Brendon de Jonge,90,4.54,599,132
10,T10,T10,Matt Jones,56,4.54,386,85
11,T10,T10,Davis Love III,89,4.54,613,135
12,T10,T10,Steve Stricker,81,4.54,545,120
13,T10,T10,Nick Watney,86,4.54,617,136
14,T10,T10,Bubba Watson,73,4.54,518,114
15,T16,T16,Jonathan Byrd,89,4.55,674,148
16,T16,T16,Adam Scott,53,4.55,364,80
17,T18,T18,Charley Hoffman,97,4.56,688,151
18,T18,T18,Bryce Molder,69,4.56,401,88
19,T18,T18,Geoff Ogilvy,78,4.56,502,110
20,T18,T18,Chris Stroud,88,4.56,565,124
21,T22,T22,Woody Austin,84,4.57,594,130
22,T22,T22,Charles Howell III,99,4.57,686,150
23,T22,T22,Chris Riley,77,4.57,484,106
24,T22,T22,Matt Weibring,65,4.57,430,94
25,T22,T22,Jay Williamson,69,4.57,443,97
26,T27,T27,Boo Weekley,79,4.58,540,118
27,T27,T27,Dean Wilson,81,4.58,541,118
28,T29,T29,Matt Kuchar,82,4.59,587,128
29,T29,T29,Steve Marino,98,4.59,643,140
30,T29,T29,George McNeill,82,4.59,533,116
31,T29,T29,Tim Petrovic,97,4.59,689,150
32,T29,T29,Scott Piercy,85,4.59,611,133
33,T29,T29,Jimmy Walker,74,4.59,487,106
34,T35,T35,Greg Chalmers,85,4.6,571,124
35,T35,T35,Jason Day,61,4.6,432,94
36,T35,T35,Joe Durant,62,4.6,442,96
37,T35,T35,Bob Estes,78,4.6,547,119
38,T35,T35,Anthony Kim,76,4.6,497,108
39,T35,T35,Phil Mickelson,66,4.6,460,100
40,T35,T35,Kenny Perry,92,4.6,617,134
41,T42,T42,Briny Baird,89,4.61,590,128
42,T42,T42,Chris DiMarco,97,4.61,622,135
43,T42,T42,Retief Goosen,74,4.61,507,110
44,T42,T42,Jerry Kelly,90,4.61,563,122
45,T42,T42,Cliff Kresge,78,4.61,512,111
46,T42,T42,Kevin Na,91,4.61,632,137
47,T42,T42,Rod Pampling,72,4.61,535,116
48,T42,T42,Pat Perez,74,4.61,489,106
49,T42,T42,Brett Quigley,92,4.61,659,143
50,T42,T42,Vijay Singh,71,4.61,479,104
51,T42,T42,David Toms,98,4.61,646,140
52,T53,T53,Mark Calcavecchia,72,4.62,480,104
53,T53,T53,Nathan Green,104,4.62,679,147
54,T53,T53,Hunter Mahan,94,4.62,619,134
55,T53,T53,Carl Pettersson,86,4.62,559,121
56,T53,T53,Rick Price,54,4.62,397,86
57,T53,T53,John Senden,100,4.62,697,151
58,T53,T53,Charles Warren,63,4.62,462,100
59,T60,T60,Brad Adamonis,70,4.63,481,104
60,T60,T60,Aaron Baddeley,66,4.63,454,98
61,T60,T60,Cameron Beckman,87,4.63,574,124
62,T60,T60,Brian Gay,96,4.63,630,136
63,T60,T60,Freddie Jacobson,83,4.63,565,122
64,T60,T60,Justin Leonard,95,4.63,639,138
65,T60,T60,Jeff Overton,92,4.63,653,141
66,T60,T60,Ryan Palmer,78,4.63,546,118
67,T60,T60,Tom Pernice Jr.,82,4.63,592,128
68,T60,T60,Brandt Snedeker,81,4.63,546,118
69,T60,T60,Kevin Sutherland,96,4.63,681,147
70,T71,T71,Matt Bettencourt,98,4.64,682,147
71,T71,T71,Jason Bohn,88,4.64,612,132
72,T71,T71,Alex Cejka,82,4.64,599,129
73,T71,T71,Tim Herron,87,4.64,557,120
74,T71,T71,Zach Johnson,94,4.64,631,136
75,T71,T71,Jeff Klauk,97,4.64,677,146
76,T71,T71,Troy Matteson,95,4.64,668,144
77,T71,T71,Chez Reavie,81,4.64,548,118
78,T71,T71,Heath Slocum,95,4.64,622,134
79,T71,T71,Charlie Wi,92,4.64,650,140
80,T81,T81,Fred Couples,54,4.65,391,84
81,T81,T81,Bill Haas,91,4.65,633,136
82,T81,T81,Todd Hamilton,83,4.65,586,126
