,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
38,T39,T39,Chad Campbell,70.15,912,13
39,T39,T39,Steve Elkington,70.15,912,13
40,41,41,Luke Donald,70.17,421,6
41,T42,T42,Brian Gay,70.18,772,11
42,T42,T42,Rocco Mediate,70.18,772,11
43,44,44,Ryan Moore,70.19,1123,16
44,45,45,Mark Calcavecchia,70.2,702,10
45,46,46,Vijay Singh,70.22,632,9
46,T47,T47,Robert Garrigus,70.23,913,13
47,T47,T47,Jerry Kelly,70.23,913,13
48,49,49,Brian Bateman,70.27,773,11
49,50,50,Jeff Klauk,70.35,1196,17
50,T51,T51,Retief Goosen,70.36,774,11
51,T51,T51,Jason Gore,70.36,774,11
52,T51,T51,Colt Knost,70.36,774,11
53,T51,T51,Bubba Watson,70.36,774,11
54,55,55,Patrick Sheehan,70.38,563,8
55,T56,T56,Sean O'Hair,70.42,845,12
56,T56,T56,Nick Watney,70.42,845,12
57,T58,T58,Hunter Mahan,70.44,634,9
58,T58,T58,Matt Weibring,70.44,634,9
59,60,60,Jay Williamson,70.45,775,11
60,T61,T61,Michael Allen,70.5,1128,16
61,T61,T61,Geoff Ogilvy,70.5,564,8
62,63,63,Matt Kuchar,70.54,917,13
63,64,64,Dean Wilson,70.55,776,11
64,65,65,Kevin Na,70.58,847,12
65,66,66,Charley Hoffman,70.63,1130,16
66,67,67,John Merrick,70.64,989,14
67,T68,T68,Bob Heintz,70.67,636,9
68,T68,T68,Kent Jones,70.67,848,12
69,T68,T68,Spencer Levin,70.67,848,12
70,T71,T71,Ben Crane,70.7,707,10
71,T71,T71,Steve Lowery,70.7,707,10
72,T73,T73,Kevin Streelman,70.71,990,14
73,T73,T73,Nicholas Thompson,70.71,1202,17
74,T75,T75,John Mallinger,70.73,778,11
75,T75,T75,Kevin Sutherland,70.73,778,11
76,T75,T75,Charlie Wi,70.73,1061,15
77,78,78,Tom Lehman,70.75,566,8
78,T79,T79,Phil Mickelson,70.82,779,11
79,T79,T79,Kevin Stadler,70.82,779,11
80,81,81,Tim Petrovic,70.83,1275,18
81,T82,T82,Ricky Barnes,70.85,921,13
82,T82,T82,Rich Beem,70.85,921,13
83,84,84,Parker McLachlin,70.88,567,8
84,85,85,Robert Allenby,70.89,638,9
85,T86,T86,Freddie Jacobson,70.91,780,11
86,T86,T86,Darron Stiles,70.91,780,11
87,T88,T88,Brian Davis,70.92,922,13
88,T88,T88,D.A. Points,70.92,922,13
89,T88,T88,Mark Wilson,70.92,851,12
90,T88,T88,Y.E. Yang,70.92,851,12
91,92,92,Johnson Wagner,70.94,1135,16
92,T93,T93,Alex Cejka,71.0,852,12
93,T93,T93,J.J. Henry,71.0,1420,20
94,T93,T93,Cliff Kresge,71.0,1065,15
95,T93,T93,Nick O'Hern,71.0,1065,15
96,T93,T93,Ian Poulter,71.0,710,10
97,T98,T98,Todd Hamilton,71.06,1137,16
98,T98,T98,Aron Price,71.06,1208,17
99,T98,T98,Chris Stroud,71.06,1137,16
100,T101,T101,Bob Estes,71.07,995,14
101,T101,T101,Scott Piercy,71.07,1066,15
102,T101,T101,Brett Quigley,71.07,995,14
103,104,104,Mathew Goggin,71.08,924,13
104,T105,T105,Bart Bryant,71.09,782,11
105,T105,T105,Stewart Cink,71.09,782,11
106,T107,T107,Joe Ogilvie,71.1,711,10
107,T107,T107,Charles Warren,71.1,711,10
108,109,109,Troy Matteson,71.13,1067,15
109,T110,T110,Jarrod Lyle,71.15,925,13
110,T110,T110,Jeff Overton,71.15,925,13
111,T112,T112,Chris DiMarco,71.17,854,12
112,T112,T112,Ryan Palmer,71.17,854,12
113,T112,T112,Chez Reavie,71.17,854,12
114,115,115,K.J. Choi,71.18,783,11
115,116,116,Stuart Appleby,71.2,712,10
116,117,117,Tom Pernice Jr.,71.21,997,14
117,118,118,Brendon de Jonge,71.24,1211,17
118,119,119,Justin Rose,71.25,570,8
119,120,120,John Rollins,71.29,998,14
120,121,121,Marc Turnesa,71.31,927,13
121,122,122,Davis Love III,71.33,642,9
122,T123,T123,Aaron Baddeley,71.36,785,11
123,T123,T123,Cameron Beckman,71.36,785,11
124,T123,T123,Harrison Frazar,71.36,999,14
125,T123,T123,Jeff Quinney,71.36,999,14
126,T123,T123,Andres Romero,71.36,785,11
127,128,128,Kris Blanks,71.4,714,10
128,129,129,Tim Herron,71.42,857,12
129,T130,T130,D.J. Trahan,71.43,1000,14
130,T130,T130,Kirk Triplett,71.43,500,7
131,132,132,David Mathis,71.44,1143,16
132,T133,T133,Paul Goydos,71.5,858,12
133,T133,T133,Webb Simpson,71.5,1287,18
134,135,135,Marc Leishman,71.56,1145,16
135,136,136,Steve Flesch,71.58,859,12
136,T137,T137,Matt Bettencourt,71.6,1432,20
137,T137,T137,Daniel Chopra,71.6,1074,15
138,T137,T137,Ernie Els,71.6,716,10
139,140,140,Stephen Ames,71.64,788,11
140,T141,T141,Mark Brooks,71.67,645,9
141,T141,T141,Matt Jones,71.67,430,6
142,143,143,Anthony Kim,71.69,932,13
143,T144,T144,Woody Austin,71.7,717,10
144,T144,T144,Rory Sabbatini,71.7,717,10
145,T146,T146,Charles Howell III,71.71,1004,14
146,T146,T146,Tag Ridings,71.71,502,7
147,148,148,Martin Laird,71.78,646,9
148,149,149,Joe Durant,71.82,790,11
149,150,150,Jeff Maggert,71.94,1151,16
150,T151,T151,Brad Adamonis,72.0,864,12
151,T151,T151,Jason Bohn,72.0,864,12
152,T151,T151,Glen Day,72.0,1008,14
153,T151,T151,Ken Duke,72.0,792,11
154,T151,T151,Gary Woodland,72.0,864,12
155,156,156,Jimmy Walker,72.07,1009,14
156,T157,T157,Corey Pavin,72.1,721,10
157,T157,T157,Scott Sterling,72.1,721,10
158,159,159,Ryuji Imada,72.17,866,12
159,T160,T160,J.B. Holmes,72.21,1011,14
160,T160,T160,Peter Tomasulo,72.21,1011,14
161,162,162,David Duval,72.22,650,9
162,163,163,Tim Clark,72.25,578,8
163,164,164,Brandt Snedeker,72.27,1084,15
164,165,165,Will MacKenzie,72.3,723,10
165,166,166,Billy Mayfair,72.31,940,13
166,167,167,Brian Vranesh,72.33,868,12
167,T168,T168,Ben Curtis,72.38,579,8
168,T168,T168,Casey Wittenberg,72.38,1158,16
169,T170,T170,Bill Haas,72.4,1086,15
170,T170,T170,James Nitties,72.4,1086,15
171,172,172,Adam Scott,72.45,797,11
172,173,173,Rick Price,72.5,725,10
173,174,174,Bill Lunde,72.54,943,13
174,175,175,Peter Lonard,72.77,946,13
175,176,176,Carl Pettersson,72.92,948,13
176,177,177,Brendon Todd,73.17,878,12
177,178,178,Ángel Cabrera,73.25,586,8
178,179,179,Eric Axley,73.31,1173,16
179,180,180,Derek Fathauer,73.43,1028,14
180,181,181,Brad Faxon,73.44,661,9
181,182,182,Greg Kraft,73.5,735,10
182,183,183,Fred Couples,73.86,517,7
183,184,184,Leif Olson,75.27,828,11
