,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
52,T47,T47,Dustin Johnson,85,4.02,1591,396
53,T47,T47,Sean O'Hair,80,4.02,1376,342
54,T47,T47,Tom Pernice Jr.,82,4.02,1189,296
55,T47,T47,Scott Sterling,51,4.02,744,185
56,T47,T47,Mark Wilson,99,4.02,1463,364
57,T58,T58,Mark Calcavecchia,72,4.03,613,152
58,T58,T58,Ben Curtis,63,4.03,778,193
59,T58,T58,Chris DiMarco,97,4.03,718,178
60,T58,T58,Anthony Kim,76,4.03,1515,376
61,T58,T58,Tom Lehman,55,4.03,733,182
62,T58,T58,Bryce Molder,69,4.03,1092,271
63,T58,T58,Tag Ridings,50,4.03,581,144
64,T58,T58,John Rollins,92,4.03,1121,278
65,T58,T58,Rory Sabbatini,81,4.03,1427,354
66,T58,T58,Bo Van Pelt,100,4.03,1196,297
67,T58,T58,Scott Verplank,88,4.03,1420,352
68,T58,T58,Charlie Wi,92,4.03,1229,305
69,T70,T70,Briny Baird,89,4.04,1809,448
70,T70,T70,Bart Bryant,58,4.04,549,136
71,T70,T70,Harrison Frazar,93,4.04,1397,346
72,T70,T70,Sergio Garcia,59,4.04,1276,316
73,T70,T70,Robert Garrigus,83,4.04,1273,315
74,T70,T70,Martin Laird,72,4.04,1116,276
75,T70,T70,Davis Love III,89,4.04,1088,269
76,T70,T70,Corey Pavin,73,4.04,812,201
77,T70,T70,Tim Petrovic,97,4.04,1512,374
78,T70,T70,Jeff Quinney,78,4.04,812,201
79,T70,T70,Camilo Villegas,76,4.04,1376,341
80,T70,T70,Charles Warren,63,4.04,736,182
81,T70,T70,Nick Watney,86,4.04,1568,388
82,T70,T70,Boo Weekley,79,4.04,1426,353
83,T70,T70,Dean Wilson,81,4.04,743,184
84,T85,T85,Mark Brooks,55,4.05,381,94
85,T85,T85,Fred Couples,54,4.05,939,232
86,T85,T85,Lee Janzen,74,4.05,1013,250
87,T85,T85,Kent Jones,73,4.05,766,189
88,T85,T85,Cliff Kresge,78,4.05,1098,271
89,T85,T85,Marc Leishman,91,4.05,1184,292
90,T85,T85,Will MacKenzie,69,4.05,1133,280
91,T85,T85,Jeff Maggert,79,4.05,1238,306
92,T85,T85,Steve Marino,98,4.05,1668,412
93,T85,T85,Jeff Overton,92,4.05,1611,398
94,T85,T85,John Senden,100,4.05,1408,348
95,T85,T85,Nicholas Thompson,96,4.05,903,223
96,T85,T85,Kirk Triplett,60,4.05,608,150
97,T85,T85,Brian Vranesh,51,4.05,393,97
98,T99,T99,Ricky Barnes,67,4.06,552,136
99,T99,T99,Charley Hoffman,97,4.06,1206,297
100,T99,T99,Charles Howell III,99,4.06,1222,301
101,T99,T99,Ryuji Imada,85,4.06,1096,270
102,T99,T99,Freddie Jacobson,83,4.06,1097,270
103,T99,T99,Spencer Levin,75,4.06,715,176
104,T99,T99,Jarrod Lyle,65,4.06,828,204
105,T99,T99,Troy Matteson,95,4.06,1373,338
106,T99,T99,Scott McCarron,91,4.06,1022,252
107,T99,T99,Phil Mickelson,66,4.06,1242,306
108,T99,T99,Kevin Na,91,4.06,1521,375
109,T99,T99,Ryan Palmer,78,4.06,939,231
110,T99,T99,Ted Purdy,101,4.06,1388,342
111,T99,T99,Kevin Stadler,65,4.06,955,235
112,T113,T113,Tommy Armour III,58,4.07,631,155
113,T113,T113,Woody Austin,84,4.07,896,220
114,T113,T113,Cameron Beckman,87,4.07,823,202
115,T113,T113,Rich Beem,77,4.07,846,208
116,T113,T113,Alex Cejka,82,4.07,1167,287
117,T113,T113,Nathan Green,104,4.07,1310,322
118,T113,T113,Peter Lonard,86,4.07,883,217
119,T113,T113,Parker McLachlin,71,4.07,813,200
120,T113,T113,Geoff Ogilvy,78,4.07,1688,415
121,T113,T113,Rod Pampling,72,4.07,1112,273
122,T113,T113,Scott Piercy,85,4.07,1495,367
123,T113,T113,Vijay Singh,71,4.07,1269,312
124,T113,T113,Chris Stroud,88,4.07,1501,369
125,T113,T113,Marc Turnesa,77,4.07,623,153
126,T113,T113,Matt Weibring,65,4.07,797,196
127,T128,T128,Jonathan Byrd,89,4.08,1205,295
128,T128,T128,Ángel Cabrera,55,4.08,731,179
129,T128,T128,K.J. Choi,65,4.08,951,233
130,T128,T128,Brendon de Jonge,90,4.08,861,211
131,T128,T128,Joe Durant,62,4.08,681,167
132,T128,T128,Ernie Els,70,4.08,1382,339
133,T128,T128,J.J. Henry,97,4.08,1486,364
134,T128,T128,Tim Herron,87,4.08,1118,274
135,T128,T128,D.A. Points,99,4.08,1366,335
136,T128,T128,Rick Price,54,4.08,686,168
137,T128,T128,Chez Reavie,81,4.08,890,218
138,T128,T128,Kevin Sutherland,96,4.08,1077,264
139,T140,T140,Brian Bateman,55,4.09,605,148
140,T140,T140,Steve Flesch,77,4.09,761,186
141,T140,T140,Mathew Goggin,76,4.09,1030,252
142,T140,T140,David Mathis,82,4.09,1064,260
143,T140,T140,Vaughn Taylor,88,4.09,1167,285
144,T140,T140,Peter Tomasulo,61,4.09,958,234
145,T140,T140,Mike Weir,85,4.09,1292,316
146,T147,T147,Robert Allenby,71,4.1,1189,290
147,T147,T147,Kris Blanks,60,4.1,672,164
148,T147,T147,Retief Goosen,74,4.1,1369,334
149,T147,T147,Todd Hamilton,83,4.1,1123,274
150,T147,T147,Colt Knost,71,4.1,829,202
151,T147,T147,James Nitties,86,4.1,1454,355
152,T147,T147,Carl Pettersson,86,4.1,725,177
153,T154,T154,Stewart Cink,79,4.11,1318,321
154,T154,T154,Richard Johnson,85,4.11,871,212
155,T154,T154,Billy Mayfair,83,4.11,839,204
156,T154,T154,Rocco Mediate,79,4.11,896,218
157,T154,T154,Adam Scott,53,4.11,946,230
158,T154,T154,Patrick Sheehan,51,4.11,514,125
159,T154,T154,Johnson Wagner,81,4.11,1072,261
160,T161,T161,Matt Bettencourt,98,4.12,998,242
161,T161,T161,Daniel Chopra,89,4.12,960,233
162,T161,T161,Brett Quigley,92,4.12,889,216
163,T161,T161,Bubba Watson,73,4.12,1092,265
164,T161,T161,Casey Wittenberg,71,4.12,926,225
165,T166,T166,Brad Adamonis,70,4.13,528,128
166,T166,T166,Aron Price,89,4.13,897,217
167,T166,T166,Jay Williamson,69,4.13,528,128
168,169,169,Darron Stiles,52,4.14,733,177
169,T170,T170,Aaron Baddeley,66,4.15,531,128
170,T170,T170,David Duval,56,4.15,668,161
171,T170,T170,Derek Fathauer,63,4.15,602,145
172,T170,T170,J.B. Holmes,74,4.15,709,171
173,T170,T170,Steve Lowery,83,4.15,627,151
174,T170,T170,Pat Perez,74,4.15,851,205
175,176,176,Leif Olson,51,4.16,637,153
176,T177,T177,Stuart Appleby,79,4.17,1133,272
177,T177,T177,Ken Duke,87,4.17,838,201
178,T177,T177,Matt Jones,56,4.17,667,160
179,T180,T180,Eric Axley,71,4.19,582,139
180,T180,T180,Greg Kraft,51,4.19,612,146
181,T180,T180,Brendon Todd,53,4.19,813,194
182,183,183,Gary Woodland,53,4.23,546,129
183,184,184,Brad Faxon,59,4.24,386,91
