,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Matt Jones,69.31,1109,16
1,T2,T2,Troy Matteson,69.5,2085,30
2,T2,T2,Tiger Woods,69.5,1112,16
3,4,4,Justin Leonard,69.6,1740,25
4,5,5,Bryce Molder,69.62,1462,21
5,6,6,Bill Lunde,69.73,1813,26
6,7,7,Tim Clark,69.76,1465,21
7,8,8,Ernie Els,69.78,1256,18
8,9,9,Kris Blanks,69.8,1396,20
9,10,10,Kenny Perry,69.83,1606,23
10,11,11,Charley Hoffman,69.85,1886,27
11,12,12,Michael Letzig,69.88,1817,26
12,13,13,Harrison Frazar,69.89,1957,28
13,14,14,Anthony Kim,69.9,1468,21
14,15,15,Chris Riley,69.91,1538,22
15,16,16,Retief Goosen,69.95,1329,19
16,17,17,Ryan Moore,70.0,1890,27
17,18,18,Bill Haas,70.03,2031,29
18,T19,T19,Jason Dufner,70.04,1821,26
19,T19,T19,Freddie Jacobson,70.04,1751,25
20,T21,T21,Steve Stricker,70.05,1471,21
21,T21,T21,Charles Warren,70.05,1401,20
22,23,23,Jason Day,70.06,1191,17
23,24,24,David Toms,70.07,1892,27
24,25,25,Daniel Chopra,70.08,1822,26
25,T26,T26,Alex Cejka,70.13,1683,24
26,T26,T26,Tag Ridings,70.13,1052,15
27,28,28,J.J. Henry,70.14,1964,28
28,T29,T29,Cameron Beckman,70.15,1824,26
29,T29,T29,Chris Stroud,70.15,1894,27
30,T31,T31,Jason Bohn,70.16,1754,25
31,T31,T31,Ryuji Imada,70.16,1754,25
32,T31,T31,Zach Johnson,70.16,1754,25
33,34,34,Mark Wilson,70.18,1965,28
34,35,35,Scott McCarron,70.19,1825,26
35,36,36,Jerry Kelly,70.2,1755,25
36,T37,T37,Matt Kuchar,70.25,1686,24
37,T37,T37,Scott Sterling,70.25,1124,16
38,39,39,Rocco Mediate,70.27,1546,22
39,T40,T40,Kevin Na,70.29,1687,24
40,T40,T40,Scott Verplank,70.29,1687,24
41,42,42,Jason Gore,70.3,1617,23
42,T43,T43,Stephen Ames,70.32,1547,22
43,T43,T43,Chad Campbell,70.32,1758,25
44,T43,T43,Bob Estes,70.32,1547,22
45,T46,T46,James Nitties,70.33,1899,27
46,T46,T46,Rory Sabbatini,70.33,1688,24
47,T46,T46,Heath Slocum,70.33,2110,30
48,T46,T46,Bo Van Pelt,70.33,2110,30
49,50,50,Tom Pernice Jr.,70.35,1829,26
50,51,51,Matt Weibring,70.36,1548,22
51,T52,T52,Jeff Overton,70.38,1830,26
52,T52,T52,Aron Price,70.38,1830,26
53,T52,T52,John Senden,70.38,2041,29
54,T52,T52,Nick Watney,70.38,1689,24
55,56,56,Jimmy Walker,70.39,1619,23
56,57,57,Jim Furyk,70.41,1549,22
57,T58,T58,Ben Crane,70.42,1831,26
58,T58,T58,Hunter Mahan,70.42,1690,24
59,60,60,Sean O'Hair,70.43,1479,21
60,61,61,Robert Allenby,70.45,1409,20
61,62,62,Vaughn Taylor,70.46,1973,28
62,63,63,Steve Marino,70.48,2044,29
63,T64,T64,Greg Chalmers,70.5,1833,26
64,T64,T64,Luke Donald,70.5,1410,20
65,66,66,D.A. Points,70.52,2045,29
66,T67,T67,Brian Davis,70.53,2116,30
67,T67,T67,Ted Purdy,70.53,2116,30
68,69,69,Chris DiMarco,70.55,2046,29
69,70,70,Davis Love III,70.56,1764,25
70,71,71,Mike Weir,70.57,1623,23
71,72,72,Kevin Sutherland,70.58,1835,26
72,73,73,Tim Herron,70.59,1906,27
73,74,74,Patrick Sheehan,70.6,1059,15
74,75,75,Glen Day,70.64,1766,25
75,T76,T76,Lucas Glover,70.65,1837,26
76,T76,T76,Dustin Johnson,70.65,1625,23
77,T76,T76,Kevin Stadler,70.65,1413,20
78,T79,T79,Steve Flesch,70.67,1696,24
79,T79,T79,John Rollins,70.67,1908,27
80,T81,T81,Briny Baird,70.68,1979,28
81,T81,T81,Rich Beem,70.68,1767,25
82,T83,T83,Joe Durant,70.7,1414,20
83,T83,T83,Bubba Watson,70.7,1626,23
84,T85,T85,Phil Mickelson,70.71,1202,17
85,T85,T85,Boo Weekley,70.71,1485,21
86,T87,T87,Nathan Green,70.73,2122,30
87,T87,T87,Jeff Maggert,70.73,1839,26
88,T87,T87,Scott Piercy,70.73,1839,26
89,T90,T90,John Mallinger,70.74,1910,27
90,T90,T90,Camilo Villegas,70.74,1344,19
91,T92,T92,Mark Brooks,70.75,1132,16
92,T92,T92,Robert Garrigus,70.75,1698,24
93,94,94,Y.E. Yang,70.78,1628,23
94,95,95,Tim Petrovic,70.81,2195,31
95,96,96,Joe Ogilvie,70.82,1983,28
96,T97,T97,Charles Howell III,70.83,2054,29
97,T97,T97,Corey Pavin,70.83,1629,23
98,T97,T97,Gary Woodland,70.83,1275,18
99,100,100,Paul Goydos,70.84,1771,25
100,101,101,Chez Reavie,70.85,1913,27
101,T102,T102,Marc Leishman,70.86,1984,28
102,T102,T102,Jarrod Lyle,70.86,1488,21
103,T102,T102,Rod Pampling,70.86,1559,22
104,T105,T105,Woody Austin,70.88,1701,24
105,T105,T105,Bart Bryant,70.88,1205,17
106,T105,T105,Spencer Levin,70.88,1772,25
107,T105,T105,George McNeill,70.88,1843,26
108,T105,T105,Casey Wittenberg,70.88,1701,24
109,110,110,Geoff Ogilvy,70.89,1347,19
110,T111,T111,Bob Heintz,70.9,1418,20
111,T111,T111,Greg Owen,70.9,2056,29
112,T111,T111,Webb Simpson,70.9,2127,30
113,114,114,Fred Couples,70.94,1135,16
114,115,115,Leif Olson,70.95,1419,20
115,T116,T116,Will MacKenzie,70.96,1703,24
116,T116,T116,Ryan Palmer,70.96,1845,26
117,T116,T116,Peter Tomasulo,70.96,1774,25
118,T119,T119,Ángel Cabrera,71.0,1136,16
119,T119,T119,Brian Gay,71.0,1846,26
120,T119,T119,Jeff Klauk,71.0,1988,28
121,T119,T119,John Merrick,71.0,1988,28
122,T119,T119,Charlie Wi,71.0,1988,28
123,124,124,David Mathis,71.04,1918,27
124,125,125,Pat Perez,71.05,1492,21
125,126,126,Stuart Appleby,71.08,1706,24
126,127,127,D.J. Trahan,71.1,2133,30
127,128,128,Nick O'Hern,71.11,1920,27
128,129,129,Johnson Wagner,71.12,1849,26
129,T130,T130,Stewart Cink,71.14,1494,21
130,T130,T130,Brendon de Jonge,71.14,2063,29
131,132,132,Jonathan Byrd,71.16,1779,25
132,133,133,Kent Jones,71.17,1708,24
133,134,134,Brett Quigley,71.18,1993,28
134,135,135,Ian Poulter,71.19,1139,16
135,T136,T136,Brandt Snedeker,71.23,1852,26
136,T136,T136,Jay Williamson,71.23,1567,22
137,138,138,Carl Pettersson,71.26,1924,27
138,139,139,Ben Curtis,71.29,1212,17
139,T140,T140,Aaron Baddeley,71.3,1426,20
140,T140,T140,Cliff Kresge,71.3,1925,27
141,T140,T140,Kirk Triplett,71.3,1426,20
142,143,143,Michael Allen,71.32,1569,22
143,144,144,Kevin Streelman,71.34,2069,29
144,145,145,Tommy Armour III,71.35,1213,17
145,146,146,Billy Mayfair,71.36,1998,28
146,T147,T147,Tom Lehman,71.38,1142,16
147,T147,T147,Dean Wilson,71.38,1856,26
148,149,149,Nicholas Thompson,71.39,2213,31
149,150,150,Steve Lowery,71.42,1857,26
150,151,151,Ricky Barnes,71.43,1643,23
151,T152,T152,Sergio Garcia,71.44,1143,16
152,T152,T152,Jeff Quinney,71.44,1786,25
153,154,154,Brian Vranesh,71.45,1429,20
154,155,155,Matt Bettencourt,71.47,2144,30
155,156,156,Richard Johnson,71.48,1787,25
156,T157,T157,Andres Romero,71.5,1287,18
157,T157,T157,Vijay Singh,71.5,1430,20
158,159,159,Marc Turnesa,71.52,2074,29
159,160,160,Darron Stiles,71.53,1359,19
160,161,161,Derek Fathauer,71.54,1717,24
161,162,162,Colt Knost,71.58,1718,24
162,163,163,Rick Price,71.62,1504,21
163,T164,T164,Mark Calcavecchia,71.65,1648,23
164,T164,T164,Lee Janzen,71.65,1648,23
165,T166,T166,Brad Adamonis,71.67,1720,24
166,T166,T166,J.B. Holmes,71.67,1720,24
167,168,168,Todd Hamilton,71.69,2079,29
168,169,169,K.J. Choi,71.71,1506,21
169,170,170,Steve Elkington,71.73,1578,22
170,171,171,Martin Laird,71.75,1722,24
171,172,172,Padraig Harrington,71.84,1365,19
172,173,173,Justin Rose,71.86,1509,21
173,174,174,Peter Lonard,71.9,2157,30
174,175,175,Parker McLachlin,71.92,1798,25
175,176,176,Ken Duke,72.14,2092,29
176,177,177,Brad Faxon,72.17,1660,23
177,178,178,Mathew Goggin,72.43,1666,23
178,179,179,Eric Axley,72.46,2029,28
179,180,180,Brian Bateman,72.48,1667,23
180,181,181,Brendon Todd,72.57,1524,21
181,182,182,David Duval,72.62,1525,21
182,183,183,Greg Kraft,72.81,1529,21
183,184,184,Adam Scott,72.94,1313,18
