,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
40,T41,T41,John Merrick,34.96,979,28
41,T41,T41,Kenny Perry,34.96,804,23
42,T43,T43,Robert Allenby,35.0,700,20
43,T43,T43,Anthony Kim,35.0,735,21
44,T43,T43,George McNeill,35.0,910,26
45,T43,T43,Phil Mickelson,35.0,595,17
46,T43,T43,Joe Ogilvie,35.0,980,28
47,T48,T48,Jonathan Byrd,35.04,876,25
48,T48,T48,Hunter Mahan,35.04,841,24
49,T48,T48,James Nitties,35.04,946,27
50,T48,T48,Nick O'Hern,35.04,946,27
51,T48,T48,Brett Quigley,35.04,981,28
52,T48,T48,Nick Watney,35.04,841,24
53,T54,T54,Retief Goosen,35.05,666,19
54,T54,T54,Rocco Mediate,35.05,771,22
55,T54,T54,Steve Stricker,35.05,736,21
56,T57,T57,Scott Piercy,35.07,982,28
57,T57,T57,John Senden,35.07,1017,29
58,T59,T59,J.J. Henry,35.11,983,28
59,T59,T59,Ryan Moore,35.11,948,27
60,61,61,Lucas Glover,35.12,913,26
61,62,62,Matt Kuchar,35.13,843,24
62,T63,T63,Ben Crane,35.15,949,27
63,T63,T63,Richard Johnson,35.15,914,26
64,T65,T65,Justin Leonard,35.16,879,25
65,T65,T65,Geoff Ogilvy,35.16,668,19
66,T67,T67,Jason Dufner,35.19,915,26
67,T67,T67,Pat Perez,35.19,739,21
68,T67,T67,Justin Rose,35.19,739,21
69,T67,T67,Scott Sterling,35.19,563,16
70,71,71,Charles Howell III,35.21,1021,29
71,72,72,Charley Hoffman,35.22,951,27
72,73,73,Michael Allen,35.23,775,22
73,74,74,Spencer Levin,35.24,881,25
74,T75,T75,Harrison Frazar,35.25,987,28
75,T75,T75,Kirk Triplett,35.25,705,20
76,77,77,Ricky Barnes,35.26,811,23
77,78,78,D.J. Trahan,35.27,1058,30
78,79,79,Brendon de Jonge,35.28,1023,29
79,T80,T80,Stewart Cink,35.29,741,21
80,T80,T80,Marc Leishman,35.29,988,28
81,82,82,Bubba Watson,35.3,812,23
82,83,83,Scott McCarron,35.31,918,26
83,84,84,Freddie Jacobson,35.32,883,25
84,T85,T85,Tim Herron,35.33,954,27
85,T85,T85,Dustin Johnson,35.33,848,24
86,T85,T85,Martin Laird,35.33,848,24
87,T85,T85,Chez Reavie,35.33,954,27
88,T89,T89,Chad Campbell,35.35,919,26
89,T89,T89,Vijay Singh,35.35,707,20
90,T89,T89,Johnson Wagner,35.35,919,26
91,T92,T92,Stephen Ames,35.36,778,22
92,T92,T92,Jay Williamson,35.36,778,22
93,94,94,John Mallinger,35.37,955,27
94,T95,T95,Jeff Quinney,35.38,920,26
95,T95,T95,Kevin Streelman,35.38,1026,29
96,97,97,Vaughn Taylor,35.39,991,28
97,98,98,Patrick Sheehan,35.4,531,15
98,T99,T99,Mark Brooks,35.41,602,17
99,T99,T99,Brian Gay,35.41,956,27
100,T99,T99,Steve Lowery,35.41,956,27
101,102,102,Glen Day,35.42,921,26
102,T103,T103,Cliff Kresge,35.43,992,28
103,T103,T103,Charlie Wi,35.43,992,28
104,T105,T105,Brian Davis,35.44,1134,32
105,T105,T105,Aron Price,35.44,957,27
106,T107,T107,Brad Adamonis,35.46,851,24
107,T107,T107,Stuart Appleby,35.46,851,24
108,T109,T109,Bart Bryant,35.47,603,17
109,T109,T109,Ben Curtis,35.47,603,17
110,111,111,Y.E. Yang,35.48,816,23
111,T112,T112,Tommy Armour III,35.5,639,18
112,T112,T112,Cameron Beckman,35.5,923,26
113,T112,T112,Tag Ridings,35.5,568,16
114,T112,T112,Chris Stroud,35.5,994,28
115,116,116,Tim Petrovic,35.52,1101,31
116,117,117,Troy Matteson,35.53,1066,30
117,T118,T118,Ryan Palmer,35.54,924,26
118,T118,T118,Tom Pernice Jr.,35.54,924,26
119,T120,T120,Rod Pampling,35.55,782,22
120,T120,T120,D.A. Points,35.55,1031,29
121,122,122,Ryuji Imada,35.56,889,25
122,123,123,Kent Jones,35.58,854,24
123,124,124,Matt Weibring,35.59,783,22
124,125,125,Zach Johnson,35.6,890,25
125,126,126,Brandt Snedeker,35.62,926,26
126,127,127,Jimmy Walker,35.63,855,24
127,T128,T128,Daniel Chopra,35.64,998,28
128,T128,T128,David Duval,35.64,784,22
129,T128,T128,Casey Wittenberg,35.64,891,25
130,T131,T131,Steve Flesch,35.65,927,26
131,T131,T131,Matt Jones,35.65,606,17
132,T131,T131,Kevin Stadler,35.65,713,20
133,134,134,Todd Hamilton,35.66,1034,29
134,T135,T135,Ernie Els,35.67,642,18
135,T135,T135,Ted Purdy,35.67,1070,30
136,137,137,Jason Bohn,35.68,892,25
137,T138,T138,K.J. Choi,35.71,750,21
138,T138,T138,Colt Knost,35.71,857,24
139,T138,T138,Jeff Maggert,35.71,1000,28
140,141,141,Nicholas Thompson,35.74,1108,31
141,142,142,Gary Woodland,35.78,644,18
142,T143,T143,Alex Cejka,35.8,895,25
143,T143,T143,Luke Donald,35.8,716,20
144,145,145,Jarrod Lyle,35.81,752,21
145,146,146,Brian Bateman,35.83,824,23
146,T147,T147,Rich Beem,35.88,933,26
147,T147,T147,Mathew Goggin,35.88,897,25
148,149,149,Aaron Baddeley,35.91,790,22
149,150,150,Rory Sabbatini,35.92,862,24
150,151,151,John Rollins,35.93,970,27
151,T152,T152,Matt Bettencourt,35.94,1114,31
152,T152,T152,Tom Lehman,35.94,575,16
153,154,154,Rick Price,35.95,755,21
154,155,155,Corey Pavin,35.96,827,23
155,156,156,Peter Lonard,35.97,1079,30
156,T157,T157,Darron Stiles,36.0,720,20
157,T157,T157,Charles Warren,36.0,720,20
158,159,159,Ken Duke,36.03,1045,29
159,T160,T160,Jason Gore,36.04,865,24
160,T160,T160,Davis Love III,36.04,937,26
161,162,162,Adam Scott,36.06,649,18
162,163,163,Will MacKenzie,36.08,866,24
163,164,164,Ángel Cabrera,36.13,578,16
164,T165,T165,Kris Blanks,36.15,723,20
165,T165,T165,Brian Vranesh,36.15,723,20
166,167,167,Parker McLachlin,36.16,904,25
167,168,168,Bill Haas,36.17,1049,29
168,169,169,Joe Durant,36.2,724,20
169,170,170,Bill Lunde,36.22,978,27
170,T171,T171,Derek Fathauer,36.24,906,25
171,T171,T171,J.B. Holmes,36.24,906,25
172,T171,T171,Carl Pettersson,36.24,1051,29
173,174,174,Fred Couples,36.25,580,16
174,175,175,Eric Axley,36.27,1088,30
175,176,176,Billy Mayfair,36.32,1017,28
176,177,177,David Mathis,36.37,982,27
177,178,178,Marc Turnesa,36.38,1055,29
178,179,179,Andres Romero,36.47,693,19
179,180,180,Greg Kraft,36.62,769,21
180,181,181,Brad Faxon,36.78,846,23
181,182,182,Peter Tomasulo,36.88,922,25
182,183,183,Brendon Todd,37.33,784,21
183,184,184,Leif Olson,37.62,790,21
