,Rounds_in_the_60s_RANK THIS WEEK,Rounds_in_the_60s_RANK LAST WEEK,Rounds_in_the_60s_PLAYER NAME,Rounds_in_the_60s_EVENTS,Rounds_in_the_60s_TOTAL RNDS
117,T110,T110,Pat Perez,22,25
118,T110,T110,Carl Pettersson,29,25
119,T110,T110,Jeff Quinney,26,25
120,T110,T110,Chez Reavie,27,25
121,T110,T110,John Rollins,27,25
122,T123,T123,Fred Couples,16,24
123,T123,T123,Glen Day,26,24
124,T123,T123,Matt Jones,17,24
125,T123,T123,Aron Price,27,24
126,T123,T123,Jimmy Walker,24,24
127,T128,T128,Joe Durant,20,23
128,T128,T128,Paul Goydos,25,23
129,T128,T128,Todd Hamilton,29,23
130,T128,T128,Lee Janzen,23,23
131,T128,T128,Bubba Watson,24,23
132,T133,T133,Mathew Goggin,26,22
133,T133,T133,Jason Gore,24,22
134,T133,T133,Kent Jones,24,22
135,T133,T133,Phil Mickelson,18,22
136,T133,T133,Charles Warren,20,22
137,T133,T133,Matt Weibring,22,22
138,T139,T139,Ernie Els,19,21
139,T139,T139,Tag Ridings,16,21
140,T139,T139,Scott Sterling,16,21
141,T142,T142,Ángel Cabrera,17,20
142,T142,T142,Ken Duke,29,20
143,T142,T142,Colt Knost,24,20
144,T145,T145,Brad Adamonis,25,19
145,T145,T145,Kris Blanks,20,19
146,T145,T145,Stewart Cink,22,19
147,T145,T145,Sergio Garcia,17,19
148,T145,T145,Bob Heintz,20,19
149,T145,T145,Ian Poulter,17,19
150,T145,T145,Patrick Sheehan,15,19
151,T145,T145,Vijay Singh,21,19
152,T145,T145,Camilo Villegas,21,19
153,T145,T145,Jay Williamson,22,19
154,T145,T145,Casey Wittenberg,25,19
155,T156,T156,Mark Brooks,17,18
156,T156,T156,Parker McLachlin,25,18
157,T156,T156,Kirk Triplett,20,18
158,T159,T159,Tommy Armour III,19,17
159,T159,T159,Bart Bryant,17,17
160,T159,T159,James Driscoll,17,17
161,T159,T159,Tom Lehman,16,17
162,T159,T159,Andres Romero,20,17
163,T164,T164,Ricky Barnes,23,16
164,T164,T164,J.B. Holmes,25,16
165,T164,T164,Jarrod Lyle,21,16
166,T164,T164,Will MacKenzie,24,16
167,T168,T168,Stuart Appleby,25,15
168,T168,T168,Brian Bateman,25,15
169,T168,T168,Derek Fathauer,25,15
170,T168,T168,Tommy Gainey,15,15
171,T168,T168,Mathias Grönberg,13,15
172,T168,T168,Jonathan Kaye,17,15
173,T168,T168,Leif Olson,21,15
174,T168,T168,Jeev Milkha Singh,15,15
175,T176,T176,Michael Bradley,17,14
176,T176,T176,K.J. Choi,22,14
177,T176,T176,Ben Curtis,18,14
178,T176,T176,J.P. Hayes,15,14
179,T176,T176,Danny Lee,12,14
180,T176,T176,Peter Tomasulo,25,14
181,T182,T182,Paul Casey,12,13
182,T182,T182,Marc Turnesa,30,13
183,T182,T182,Aaron Watkins,18,13
184,T182,T182,Gary Woodland,18,13
185,T186,T186,David Duval,22,12
186,T186,T186,Rickie Fowler,6,12
187,T186,T186,Brandt Jobe,8,12
188,T186,T186,Jesper Parnevik,14,12
189,T186,T186,Darron Stiles,20,12
190,T186,T186,Brian Vranesh,20,12
191,T186,T186,Tim Wilkinson,14,12
192,T193,T193,Brad Faxon,23,11
193,T193,T193,Frank Lickliter II,14,11
194,T193,T193,Roland Thatcher,16,11
195,T196,T196,Eric Axley,30,10
196,T196,T196,"David Berganio, Jr.",15,10
197,T196,T196,Wil Collins,18,10
198,T196,T196,Ross Fisher,10,10
199,T196,T196,Scott Gutschewski,19,10
200,T196,T196,Graeme McDowell,11,10
201,T196,T196,Rick Price,21,10
202,T196,T196,Adam Scott,19,10
203,T196,T196,Kyle Stanley,7,10
204,T205,T205,Matthew Borchert,19,9
205,T205,T205,Shaun Micheel,16,9
206,T205,T205,Dicky Pride,10,9
207,T205,T205,Brendon Todd,21,9
208,T209,T209,Carlos Franco,10,8
209,T209,T209,Soren Hansen,8,8
210,T209,T209,Jamie Lovemark,5,8
211,T209,T209,Shigeki Maruyama,5,8
212,T209,T209,Rory McIlroy,11,8
213,T209,T209,Paul Stankowski,9,8
214,T209,T209,Henrik Stenson,10,8
215,T209,T209,Garrett Willis,6,8
216,T217,T217,Tyler Aldridge,17,7
217,T217,T217,Arjun Atwal,12,7
218,T217,T217,Ronnie Black,3,7
219,T217,T217,John Huston,13,7
220,T217,T217,Miguel Angel Jiménez,8,7
221,T217,T217,Arron Oberholser,4,7
222,T217,T217,Alvaro Quiros,9,7
223,T217,T217,Bob Tway,13,7
224,T217,T217,Omar Uresti,9,7
225,T217,T217,Lee Westwood,8,7
226,T227,T227,Billy Andrade,17,6
227,T227,T227,Notah Begay III,15,6
228,T227,T227,Chris Couch,8,6
229,T227,T227,Dudley Hart,13,6
230,T227,T227,Mark Hensby,5,6
231,T227,T227,Trevor Immelman,13,6
232,T227,T227,David Peoples,6,6
233,T227,T227,Loren Roberts,3,6
234,T227,T227,Oliver Wilson,9,6
235,T236,T236,Thomas Aiken,3,5
236,T236,T236,Martin Kaymer,11,5
237,T236,T236,Troy Kelly,17,5
238,T236,T236,Greg Kraft,21,5
239,T236,T236,James Oh,21,5
240,T236,T236,Jeff Sluman,2,5
241,T242,T242,Guy Boros,7,4
242,T242,T242,Olin Browne,9,4
243,T242,T242,Darren Clarke,7,4
244,T242,T242,Marco Dawson,6,4
245,T242,T242,Todd Fischer,3,4
246,T242,T242,Tadd Fujikawa,4,4
247,T242,T242,Søren Kjeldsen,7,4
248,T242,T242,Neal Lancaster,6,4
249,T242,T242,Stephen Leaney,11,4
250,T242,T242,José María Olazábal,4,4
251,T252,T252,Steve Allan,17,3
252,T252,T252,Paul Azinger,8,3
253,T252,T252,José Coceres,6,3
254,T252,T252,John Daly,6,3
255,T252,T252,Gonzalo Fernandez-Castaño,5,3
256,T252,T252,Ernie Gonzalez,1,3
257,T252,T252,Robert Karlsson,6,3
258,T252,T252,Skip Kendall,3,3
259,T252,T252,James Kingston,2,3
260,T252,T252,José Manuel Lara,2,3
261,T262,T262,Rich Barcelo,1,2
262,T262,T262,Chris Baryla,3,2
263,T262,T262,Tom Byrum,4,2
264,T262,T262,Kevin Chappell,3,2
265,T262,T262,Bobby Clampett,2,2
266,T262,T262,Erik Compton,5,2
267,T262,T262,Robert Damron,5,2
268,T262,T262,Jay Delsing,7,2
269,T262,T262,Robin Freeman,5,2
270,T262,T262,Bobby Gates,1,2
271,T262,T262,David Gossett,5,2
272,T262,T262,Tano Goya,1,2
273,T262,T262,Peter Hanson,5,2
274,T262,T262,Matt Harmon,1,2
275,T262,T262,Matt Hill,3,2
276,T262,T262,Scott Hoch,1,2
277,T262,T262,Ryo Ishikawa,6,2
278,T262,T262,Thongchai Jaidee,4,2
279,T262,T262,Anthony Kang,1,2
280,T262,T262,Shingo Katayama,6,2
281,T262,T262,Derek Lamely,2,2
282,T262,T262,Luke List,1,2
283,T262,T262,Prayad Marksaeng,6,2
284,T262,T262,Fernando Mechereffe,1,2
285,T262,T262,Francesco Molinari,4,2
286,T262,T262,Jack Newman,2,2
287,T262,T262,Louis Oosthuizen,6,2
288,T262,T262,Martin Piller,1,2
289,T262,T262,Chris Smith,3,2
290,T262,T262,Hideto Tanihara,1,2
291,T262,T262,Vance Veazey,1,2
292,T262,T262,Grant Waite,2,2
293,T262,T262,Azuma Yano,4,2
294,T295,T295,Felipe Aguilar,1,1
295,T295,T295,Billy Anderson,1,1
296,T295,T295,Ian Baker-Finch,1,1
297,T295,T295,Craig Barlow,5,1
298,T295,T295,Ryan Blaum,2,1
299,T295,T295,Mark Brown,2,1
300,T295,T295,Rafael Campos,1,1
301,T295,T295,Jason Caron,1,1
302,T295,T295,Scott Cashell,1,1
303,T295,T295,Steve Conway,1,1
304,T295,T295,Graham DeLaet,1,1
305,T295,T295,Nick Dougherty,3,1
306,T295,T295,David Drysdale,1,1
307,T295,T295,Johan Edfors,3,1
308,T295,T295,John Ellis,1,1
309,T295,T295,Richard Finch,2,1
310,T295,T295,Benjamin Fox,1,1
311,T295,T295,Robert Gamez,11,1
312,T295,T295,Daniel Gaunt,1,1
313,T295,T295,Brent Geiberger,6,1
314,T295,T295,Andres Gonzales,1,1
315,T295,T295,Branden Grace,1,1
316,T295,T295,Mike Grob,1,1
317,T295,T295,Anders Hansen,4,1
318,T295,T295,Wes Heffernan,1,1
319,T295,T295,Ryan Helminen,1,1
320,T295,T295,David Howell,1,1
321,T295,T295,Clint Jensen,2,1
322,T295,T295,Richard Johnson,1,1
323,T295,T295,Chris Kirk,2,1
324,T295,T295,Kenichi Kuboya,1,1
325,T295,T295,Pablo Larrazabal,3,1
326,T295,T295,Paul Lawrie,1,1
327,T295,T295,J.L. Lewis,4,1
328,T295,T295,Matthew Loving,1,1
329,T295,T295,Matteo Manassero,1,1
330,T295,T295,Andy Matthews,1,1
331,T295,T295,Len Mattiace,1,1
332,T295,T295,Jim McGovern,2,1
333,T295,T295,Andrew McLardy,2,1
334,T295,T295,Mike Miles,3,1
335,T295,T295,Zack Miller,1,1
336,T295,T295,Larry Mize,1,1
337,T295,T295,Trevor Murphy,1,1
338,T295,T295,Greg Norman,3,1
339,T295,T295,Mark O'Meara,2,1
340,T295,T295,Deane Pappas,1,1
341,T295,T295,Steve Pate,4,1
342,T295,T295,Cameron Peck,1,1
343,T295,T295,Rod Perry,1,1
344,T295,T295,Terry Pilkadaris,1,1
345,T295,T295,Angelo Que,1,1
346,T295,T295,José de Jesús Rodríguez,1,1
347,T295,T295,Andrew Ruthkoski,2,1
348,T295,T295,Reinier Saxton,2,1
349,T295,T295,Tom Scherrer,2,1
350,T295,T295,Dave Schultz,1,1
351,T295,T295,Charl Schwartzel,6,1
352,T295,T295,"Wes Short, Jr.",3,1
353,T295,T295,Michael Sim,3,1
354,T295,T295,Sal Spallone,1,1
355,T295,T295,Richard Sterne,8,1
356,T295,T295,Miguel Suarez,1,1
357,T295,T295,Steve Surry,1,1
358,T295,T295,Junpei Takayama,1,1
359,T295,T295,Nick Taylor,2,1
360,T295,T295,Justin Thomas,1,1
361,T295,T295,Esteban Toledo,2,1
362,T295,T295,Nathan Tyler,1,1
363,T295,T295,James Vargas,1,1
364,T295,T295,Manuel Villegas,1,1
365,T295,T295,Alan Wagner,1,1
366,T295,T295,Anthony Wall,2,1
367,T295,T295,Tom Watson,2,1
368,T295,T295,Drew Weaver,1,1
369,T295,T295,Steve Wheatcroft,1,1
370,T295,T295,Willie Wood,2,1
371,T295,T295,Chris Wood,2,1
