,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
65,66,66,Mark Calcavecchia,70.22,632,9
66,T67,T67,Brendon de Jonge,70.25,281,4
67,T67,T67,Steve Elkington,70.25,281,4
68,T67,T67,Scott Piercy,70.25,562,8
69,T67,T67,Patrick Sheehan,70.25,281,4
70,T67,T67,Bo Van Pelt,70.25,1124,16
71,T67,T67,Casey Wittenberg,70.25,281,4
72,T73,T73,Stephen Ames,70.29,492,7
73,T73,T73,Cliff Kresge,70.29,492,7
74,T75,T75,Brad Adamonis,70.33,422,6
75,T75,T75,Richard Johnson,70.33,633,9
76,T75,T75,George McNeill,70.33,633,9
77,T75,T75,Joe Ogilvie,70.33,633,9
78,T79,T79,Alex Cejka,70.38,563,8
79,T79,T79,Brian Gay,70.38,563,8
80,T79,T79,D.J. Trahan,70.38,563,8
81,82,82,Spencer Levin,70.4,704,10
82,T83,T83,Matt Kuchar,70.43,493,7
83,T83,T83,Michael Letzig,70.43,493,7
84,85,85,Daniel Chopra,70.44,634,9
85,86,86,Jay Williamson,70.5,423,6
86,T87,T87,Pat Perez,70.57,494,7
87,T87,T87,Y.E. Yang,70.57,494,7
88,89,89,Luke Donald,70.58,847,12
89,90,90,Webb Simpson,70.6,353,5
90,91,91,Sergio Garcia,70.67,212,3
91,92,92,Jeff Overton,70.75,566,8
92,93,93,Scott Verplank,70.78,637,9
93,94,94,Davis Love III,70.8,708,10
94,T95,T95,Todd Hamilton,70.83,425,6
95,T95,T95,Nicholas Thompson,70.83,425,6
96,T97,T97,Corey Pavin,70.86,496,7
97,T97,T97,Justin Rose,70.86,496,7
98,99,99,Ryuji Imada,70.89,638,9
99,T100,T100,Stuart Appleby,71.0,568,8
100,T100,T100,Steve Flesch,71.0,568,8
101,T100,T100,Nathan Green,71.0,568,8
102,T100,T100,Lee Janzen,71.0,426,6
103,T100,T100,Zach Johnson,71.0,284,4
104,T100,T100,Jeff Klauk,71.0,497,7
105,T100,T100,Tom Pernice Jr.,71.0,213,3
106,T100,T100,Tim Petrovic,71.0,355,5
107,T100,T100,Brett Quigley,71.0,710,10
108,T100,T100,Adam Scott,71.0,71,1
109,T100,T100,David Toms,71.0,568,8
110,T100,T100,Kirk Triplett,71.0,497,7
111,T100,T100,Brian Vranesh,71.0,284,4
112,T113,T113,Steve Lowery,71.11,640,9
113,T113,T113,Matt Weibring,71.11,640,9
114,T115,T115,Briny Baird,71.17,427,6
115,T115,T115,Jason Dufner,71.17,427,6
116,T115,T115,Matt Jones,71.17,427,6
117,T118,T118,Ben Crane,71.2,356,5
118,T118,T118,Ben Curtis,71.2,356,5
119,T118,T118,Charlie Wi,71.2,356,5
120,121,121,Lucas Glover,71.25,285,4
121,122,122,Brian Davis,71.27,784,11
122,T123,T123,Tommy Armour III,71.29,499,7
123,T123,T123,Rocco Mediate,71.29,499,7
124,T125,T125,Ricky Barnes,71.33,428,6
125,T125,T125,Mark Brooks,71.33,428,6
126,T125,T125,Harrison Frazar,71.33,214,3
127,T125,T125,Scott McCarron,71.33,642,9
128,T125,T125,Bryce Molder,71.33,428,6
129,T125,T125,Ted Purdy,71.33,428,6
130,T125,T125,Rory Sabbatini,71.33,428,6
131,T132,T132,Mathew Goggin,71.43,500,7
132,T132,T132,Will MacKenzie,71.43,500,7
133,T132,T132,Troy Matteson,71.43,500,7
134,T135,T135,Nick O'Hern,71.5,286,4
135,T135,T135,Vijay Singh,71.5,429,6
136,137,137,Tim Herron,71.55,787,11
137,138,138,Freddie Jacobson,71.56,644,9
138,139,139,Heath Slocum,71.6,358,5
139,T140,T140,Anthony Kim,71.67,215,3
140,T140,T140,Mark Wilson,71.67,430,6
141,142,142,Jimmy Walker,71.71,502,7
142,143,143,Rod Pampling,71.75,574,8
143,T144,T144,John Mallinger,71.8,718,10
144,T144,T144,Andres Romero,71.8,359,5
145,146,146,Greg Owen,71.83,431,6
146,T147,T147,Brian Bateman,72.0,432,6
147,T147,T147,Cameron Beckman,72.0,720,10
148,T147,T147,Kent Jones,72.0,432,6
149,T147,T147,Greg Kraft,72.0,288,4
150,T147,T147,Chris Riley,72.0,216,3
151,T147,T147,Vaughn Taylor,72.0,504,7
152,T153,T153,Joe Durant,72.2,361,5
153,T153,T153,Charles Warren,72.2,361,5
154,T155,T155,Dustin Johnson,72.33,434,6
155,T155,T155,Jarrod Lyle,72.33,217,3
156,157,157,Kris Blanks,72.38,579,8
157,158,158,Darron Stiles,72.4,362,5
158,159,159,Carl Pettersson,72.42,869,12
159,T160,T160,Phil Mickelson,72.5,145,2
160,T160,T160,Tiger Woods,72.5,145,2
161,162,162,Colt Knost,72.6,363,5
162,163,163,K.J. Choi,72.67,436,6
163,T164,T164,Tom Lehman,73.0,146,2
164,T164,T164,David Mathis,73.0,292,4
165,166,166,Aaron Baddeley,73.1,731,10
166,167,167,Ryan Palmer,73.14,512,7
167,168,168,J.B. Holmes,73.29,513,7
168,T169,T169,Padraig Harrington,73.33,220,3
169,T169,T169,Rick Price,73.33,220,3
170,T169,T169,Chez Reavie,73.33,660,9
171,T169,T169,Peter Tomasulo,73.33,220,3
172,T169,T169,Bubba Watson,73.33,440,6
173,174,174,Jason Gore,73.43,514,7
174,175,175,Eric Axley,73.45,808,11
175,176,176,Brendon Todd,73.5,294,4
176,177,177,Brad Faxon,73.55,809,11
177,T178,T178,Ernie Els,73.67,221,3
178,T178,T178,Leif Olson,73.67,442,6
179,180,180,David Duval,73.83,443,6
180,181,181,Jeff Quinney,74.0,370,5
181,182,182,Billy Mayfair,74.4,744,10
182,183,183,Marc Turnesa,74.54,969,13
183,184,184,Parker McLachlin,75.71,530,7
