,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,64,2.83,68,24
1,2,2,Geoff Ogilvy,78,2.91,195,67
2,T3,T3,Bob Heintz,59,2.92,193,66
3,T3,T3,Spencer Levin,75,2.92,389,133
4,5,5,Zach Johnson,94,2.93,264,90
5,T6,T6,Mark Brooks,55,2.94,306,104
6,T6,T6,Dustin Johnson,85,2.94,253,86
7,T8,T8,Chad Campbell,90,2.96,385,130
8,T8,T8,Joe Ogilvie,85,2.96,290,98
9,T8,T8,Brendon Todd,53,2.96,133,45
10,T8,T8,Brian Vranesh,51,2.96,237,80
11,T12,T12,Pat Perez,74,2.97,285,96
12,T12,T12,Scott Sterling,51,2.97,193,65
13,T12,T12,Casey Wittenberg,71,2.97,235,79
14,T15,T15,Ben Crane,93,2.98,364,122
15,T15,T15,Jeff Maggert,79,2.98,250,84
16,T15,T15,Sean O'Hair,80,2.98,331,111
17,T15,T15,Corey Pavin,73,2.98,328,110
18,T19,T19,Lee Janzen,74,2.99,293,98
19,T19,T19,Justin Rose,71,2.99,299,100
20,T19,T19,Vaughn Taylor,88,2.99,290,97
21,T19,T19,Charles Warren,63,2.99,254,85
22,T23,T23,Michael Allen,73,3.0,267,89
23,T23,T23,Ben Curtis,63,3.0,276,92
24,T23,T23,Steve Elkington,70,3.0,201,67
25,T23,T23,Matt Kuchar,82,3.0,279,93
26,T23,T23,Bill Lunde,83,3.0,369,123
27,T23,T23,Kenny Perry,92,3.0,261,87
28,T23,T23,Patrick Sheehan,51,3.0,183,61
29,T23,T23,Kevin Stadler,65,3.0,246,82
30,T23,T23,Kirk Triplett,60,3.0,264,88
31,T23,T23,Bubba Watson,73,3.0,291,97
32,T33,T33,Kris Blanks,60,3.01,244,81
33,T33,T33,Jason Bohn,88,3.01,446,148
34,T33,T33,Lucas Glover,93,3.01,268,89
35,T33,T33,Charley Hoffman,97,3.01,440,146
36,T33,T33,Richard Johnson,85,3.01,407,135
37,T33,T33,Matt Jones,56,3.01,262,87
38,T33,T33,George McNeill,82,3.01,313,104
39,T33,T33,Kevin Na,91,3.01,316,105
40,T41,T41,Alex Cejka,82,3.02,269,89
41,T41,T41,Tim Clark,81,3.02,296,98
42,T41,T41,Harrison Frazar,93,3.02,269,89
43,T41,T41,Ryuji Imada,85,3.02,375,124
44,T41,T41,Tim Petrovic,97,3.02,311,103
45,T41,T41,Camilo Villegas,76,3.02,263,87
46,T47,T47,Robert Allenby,71,3.03,303,100
47,T47,T47,Derek Fathauer,63,3.03,233,77
48,T47,T47,Padraig Harrington,66,3.03,182,60
49,T47,T47,J.J. Henry,97,3.03,294,97
50,T47,T47,Steve Marino,98,3.03,355,117
51,T47,T47,Nick O'Hern,90,3.03,349,115
52,T47,T47,Steve Stricker,81,3.03,194,64
53,T47,T47,Dean Wilson,81,3.03,330,109
54,T55,T55,Chris DiMarco,97,3.04,477,157
55,T55,T55,Ken Duke,87,3.04,431,142
56,T55,T55,Bill Haas,91,3.04,316,104
57,T55,T55,Todd Hamilton,83,3.04,271,89
58,T55,T55,Jerry Kelly,90,3.04,377,124
59,T55,T55,Ryan Moore,89,3.04,322,106
60,T55,T55,Rod Pampling,72,3.04,231,76
61,T55,T55,Tom Pernice Jr.,82,3.04,240,79
62,T55,T55,Tag Ridings,50,3.04,158,52
63,T55,T55,D.J. Trahan,96,3.04,362,119
64,T55,T55,Y.E. Yang,83,3.04,365,120
65,T66,T66,Bart Bryant,58,3.05,238,78
66,T66,T66,Greg Chalmers,85,3.05,247,81
67,T66,T66,Fred Couples,54,3.05,134,44
68,T66,T66,Brian Davis,103,3.05,424,139
69,T66,T66,Jim Furyk,86,3.05,238,78
70,T66,T66,Matt Weibring,65,3.05,296,97
71,T66,T66,Gary Woodland,53,3.05,186,61
72,T73,T73,Cameron Beckman,87,3.06,385,126
73,T73,T73,K.J. Choi,65,3.06,269,88
74,T73,T73,Luke Donald,79,3.06,392,128
75,T73,T73,Joe Durant,62,3.06,242,79
76,T73,T73,Bob Estes,78,3.06,367,120
77,T73,T73,Mathew Goggin,76,3.06,297,97
78,T73,T73,J.B. Holmes,74,3.06,364,119
79,T73,T73,Davis Love III,89,3.06,364,119
80,T73,T73,Bryce Molder,69,3.06,208,68
81,T73,T73,Greg Owen,97,3.06,333,109
82,T73,T73,D.A. Points,99,3.06,382,125
83,T73,T73,Brett Quigley,92,3.06,407,133
84,T73,T73,Chez Reavie,81,3.06,364,119
85,T73,T73,Bo Van Pelt,100,3.06,441,144
86,T73,T73,Scott Verplank,88,3.06,330,108
87,T88,T88,Jason Day,61,3.07,187,61
88,T88,T88,Steve Flesch,77,3.07,374,122
89,T88,T88,Robert Garrigus,83,3.07,276,90
90,T88,T88,Colt Knost,71,3.07,258,84
91,T88,T88,Marc Leishman,91,3.07,384,125
92,T88,T88,Hunter Mahan,94,3.07,307,100
93,T88,T88,Jeff Overton,92,3.07,298,97
94,T88,T88,Scott Piercy,85,3.07,264,86
95,T88,T88,Vijay Singh,71,3.07,215,70
96,T88,T88,Kevin Streelman,97,3.07,325,106
97,T88,T88,David Toms,98,3.07,301,98
98,T88,T88,Jimmy Walker,74,3.07,430,140
99,T100,T100,Aaron Baddeley,66,3.08,308,100
100,T100,T100,Matt Bettencourt,98,3.08,456,148
101,T100,T100,Daniel Chopra,89,3.08,330,107
102,T100,T100,Ernie Els,70,3.08,231,75
103,T100,T100,Brian Gay,96,3.08,453,147
104,T100,T100,Michael Letzig,96,3.08,407,132
105,T100,T100,John Senden,100,3.08,434,141
106,T100,T100,Nicholas Thompson,96,3.08,431,140
107,T100,T100,Johnson Wagner,81,3.08,262,85
108,T100,T100,Charlie Wi,92,3.08,311,101
