,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Matt Jones,34.25,548,16
1,2,2,James Nitties,34.48,931,27
2,3,3,Mark Wilson,34.5,966,28
3,T4,T4,Stephen Ames,34.55,760,22
4,T4,T4,Kris Blanks,34.55,691,20
5,T6,T6,Ernie Els,34.56,622,18
6,T6,T6,Scott Sterling,34.56,553,16
7,8,8,Kevin Na,34.58,830,24
8,9,9,Matt Weibring,34.59,761,22
9,10,10,Justin Leonard,34.6,865,25
10,11,11,Bill Lunde,34.62,900,26
11,12,12,Chris Riley,34.68,763,22
12,T13,T13,Kenny Perry,34.7,798,23
13,T13,T13,Charles Warren,34.7,694,20
14,T15,T15,Bart Bryant,34.71,590,17
15,T15,T15,Alex Cejka,34.71,833,24
16,17,17,Harrison Frazar,34.75,973,28
17,18,18,Nick Watney,34.79,835,24
18,19,19,Bob Estes,34.82,766,22
19,20,20,Corey Pavin,34.83,801,23
20,21,21,Charley Hoffman,34.85,941,27
21,22,22,Bill Haas,34.86,1011,29
22,23,23,Jason Day,34.88,593,17
23,T24,T24,Retief Goosen,34.89,663,19
24,T24,T24,Tim Herron,34.89,942,27
25,T26,T26,Chris DiMarco,34.9,1012,29
26,T26,T26,Luke Donald,34.9,698,20
27,T26,T26,Charles Howell III,34.9,1012,29
28,T26,T26,Anthony Kim,34.9,733,21
29,T30,T30,Ryuji Imada,34.92,873,25
30,T30,T30,Jeff Overton,34.92,908,26
31,T32,T32,Brian Davis,34.93,1048,30
32,T32,T32,Troy Matteson,34.93,1048,30
33,T32,T32,Ted Purdy,34.93,1048,30
34,T32,T32,Chris Stroud,34.93,943,27
35,36,36,Tiger Woods,34.94,559,16
36,T37,T37,Kevin Stadler,34.95,699,20
37,T37,T37,Camilo Villegas,34.95,664,19
38,T39,T39,Cameron Beckman,34.96,909,26
39,T39,T39,Jason Dufner,34.96,909,26
40,T39,T39,Steve Flesch,34.96,839,24
41,T42,T42,Joe Durant,35.0,700,20
42,T42,T42,Kent Jones,35.0,840,24
43,T42,T42,Matt Kuchar,35.0,840,24
44,T42,T42,Phil Mickelson,35.0,595,17
45,T42,T42,Nick O'Hern,35.0,945,27
46,T47,T47,Tim Petrovic,35.03,1086,31
47,T47,T47,Bo Van Pelt,35.03,1051,30
48,T49,T49,Daniel Chopra,35.04,911,26
49,T49,T49,Jeff Klauk,35.04,981,28
50,T49,T49,Brandt Snedeker,35.04,911,26
51,T49,T49,Jimmy Walker,35.04,806,23
52,T53,T53,Stewart Cink,35.05,736,21
53,T53,T53,Bryce Molder,35.05,736,21
54,T53,T53,Pat Perez,35.05,736,21
55,56,56,Heath Slocum,35.07,1052,30
56,T57,T57,Ben Crane,35.08,912,26
57,T57,T57,Scott McCarron,35.08,912,26
58,T57,T57,Kevin Sutherland,35.08,912,26
59,60,60,Vijay Singh,35.1,702,20
60,T61,T61,John Mallinger,35.11,948,27
61,T61,T61,Chez Reavie,35.11,948,27
62,T63,T63,Zach Johnson,35.12,878,25
63,T63,T63,Jerry Kelly,35.12,878,25
64,T65,T65,Nathan Green,35.13,1054,30
65,T65,T65,Patrick Sheehan,35.13,527,15
66,T67,T67,Briny Baird,35.14,984,28
67,T67,T67,K.J. Choi,35.14,738,21
68,T67,T67,Sean O'Hair,35.14,738,21
69,T67,T67,Rod Pampling,35.14,773,22
70,T67,T67,Steve Stricker,35.14,738,21
71,T67,T67,Jay Williamson,35.14,773,22
72,73,73,Darron Stiles,35.16,668,19
73,74,74,Colt Knost,35.17,844,24
74,T75,T75,Tom Pernice Jr.,35.19,915,26
75,T75,T75,Aron Price,35.19,915,26
76,T77,T77,Aaron Baddeley,35.2,704,20
77,T77,T77,Paul Goydos,35.2,880,25
78,79,79,Vaughn Taylor,35.21,986,28
79,80,80,Ryan Moore,35.22,951,27
80,T81,T81,Jason Bohn,35.24,881,25
81,T81,T81,Chad Campbell,35.24,881,25
82,T81,T81,Tim Clark,35.24,740,21
83,T81,T81,Glen Day,35.24,881,25
84,T81,T81,Marc Turnesa,35.24,1022,29
85,T81,T81,Boo Weekley,35.24,740,21
86,87,87,Scott Verplank,35.25,846,24
87,T88,T88,Rocco Mediate,35.27,776,22
88,T88,T88,Scott Piercy,35.27,917,26
89,90,90,Steve Marino,35.28,1023,29
90,T91,T91,Woody Austin,35.29,847,24
91,T91,T91,J.J. Henry,35.29,988,28
92,T91,T91,Rory Sabbatini,35.29,847,24
93,94,94,Leif Olson,35.3,706,20
94,T95,T95,Brendon de Jonge,35.31,1024,29
95,T95,T95,Steve Lowery,35.31,918,26
96,T97,T97,Freddie Jacobson,35.32,883,25
97,T97,T97,Peter Tomasulo,35.32,883,25
98,T97,T97,Charlie Wi,35.32,989,28
99,T100,T100,D.A. Points,35.34,1025,29
100,T100,T100,Kevin Streelman,35.34,1025,29
101,T102,T102,Robert Allenby,35.35,707,20
102,T102,T102,Greg Chalmers,35.35,919,26
103,T102,T102,Michael Letzig,35.35,919,26
