,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
100,T91,T91,Rocco Mediate,79,4.05,1473,364
101,T91,T91,Pat Perez,74,4.05,1042,257
102,T91,T91,Steve Stricker,81,4.05,716,177
103,T91,T91,Mike Weir,85,4.05,1299,321
104,T91,T91,Casey Wittenberg,71,4.05,814,201
105,T106,T106,Brad Adamonis,70,4.06,1088,268
106,T106,T106,Mark Calcavecchia,72,4.06,1230,303
107,T106,T106,Chad Campbell,90,4.06,1413,348
108,T106,T106,K.J. Choi,65,4.06,951,234
109,T106,T106,Stewart Cink,79,4.06,1156,285
110,T106,T106,Brian Davis,103,4.06,1509,372
111,T106,T106,Steve Flesch,77,4.06,1275,314
112,T106,T106,Brian Gay,96,4.06,1691,416
113,T106,T106,Mathew Goggin,76,4.06,1063,262
114,T106,T106,Tim Herron,87,4.06,1239,305
115,T106,T106,Charles Howell III,99,4.06,1380,340
116,T106,T106,Bill Lunde,83,4.06,1339,330
117,T106,T106,Will MacKenzie,69,4.06,771,190
118,T106,T106,John Merrick,91,4.06,1039,256
119,T106,T106,Ryan Moore,89,4.06,1120,276
120,T106,T106,Tim Petrovic,97,4.06,1104,272
121,T106,T106,D.A. Points,99,4.06,1363,336
122,T106,T106,Kirk Triplett,60,4.06,889,219
123,T106,T106,Boo Weekley,79,4.06,1079,266
124,T106,T106,Tiger Woods,64,4.06,276,68
125,T126,T126,Bill Haas,91,4.07,1087,267
126,T126,T126,Jarrod Lyle,65,4.07,835,205
127,T126,T126,Hunter Mahan,94,4.07,1115,274
128,T126,T126,Carl Pettersson,86,4.07,1437,353
129,T126,T126,Patrick Sheehan,51,4.07,660,162
130,T126,T126,Vijay Singh,71,4.07,805,198
131,T126,T126,Darron Stiles,52,4.07,456,112
132,T126,T126,D.J. Trahan,96,4.07,1224,301
133,T126,T126,Jimmy Walker,74,4.07,1483,364
134,T126,T126,Nick Watney,86,4.07,1010,248
135,T126,T126,Y.E. Yang,83,4.07,1356,333
136,T137,T137,Aaron Baddeley,66,4.08,1098,269
137,T137,T137,Derek Fathauer,63,4.08,848,208
138,T137,T137,Nathan Green,104,4.08,1521,373
139,T137,T137,Colt Knost,71,4.08,864,212
140,T137,T137,Phil Mickelson,66,4.08,775,190
141,T137,T137,Justin Rose,71,4.08,1126,276
142,T143,T143,Stuart Appleby,79,4.09,1047,256
143,T143,T143,Briny Baird,89,4.09,670,164
144,T143,T143,Cameron Beckman,87,4.09,1366,334
145,T143,T143,Steve Elkington,70,4.09,679,166
146,T143,T143,Freddie Jacobson,83,4.09,1336,327
147,T143,T143,Lee Janzen,74,4.09,1034,253
148,T143,T143,Greg Kraft,51,4.09,773,189
149,T143,T143,Steve Lowery,83,4.09,1517,371
150,T143,T143,Chez Reavie,81,4.09,1333,326
151,T143,T143,Andres Romero,58,4.09,1026,251
152,T143,T143,Camilo Villegas,76,4.09,965,236
153,T154,T154,Mark Brooks,55,4.1,1086,265
154,T154,T154,Bart Bryant,58,4.1,898,219
155,T154,T154,Ben Curtis,63,4.1,993,242
156,T154,T154,Paul Goydos,79,4.1,1358,331
157,T154,T154,Jeff Overton,92,4.1,1075,262
158,T154,T154,Rick Price,54,4.1,471,115
159,T154,T154,Vaughn Taylor,88,4.1,1106,270
160,T154,T154,Peter Tomasulo,61,4.1,484,118
161,T162,T162,Ryuji Imada,85,4.11,1344,327
162,T162,T162,Martin Laird,72,4.11,831,202
163,T162,T162,Peter Lonard,86,4.11,1074,261
164,T162,T162,David Mathis,82,4.11,887,216
165,T162,T162,Bubba Watson,73,4.11,1053,256
166,T167,T167,David Duval,56,4.12,705,171
167,T167,T167,J.B. Holmes,74,4.12,1335,324
168,T167,T167,Parker McLachlin,71,4.12,1006,244
169,T167,T167,Tom Pernice Jr.,82,4.12,824,200
170,T167,T167,Gary Woodland,53,4.12,684,166
171,T172,T172,Ricky Barnes,67,4.13,1012,245
172,T172,T172,Billy Mayfair,83,4.13,1316,319
173,T172,T172,Tag Ridings,50,4.13,587,142
174,175,175,Brian Vranesh,51,4.14,886,214
175,T176,T176,Brad Faxon,59,4.15,937,226
176,T176,T176,Tom Lehman,55,4.15,834,201
177,T176,T176,Brendon Todd,53,4.15,511,123
178,179,179,Brian Bateman,55,4.16,582,140
179,T180,T180,Jeff Quinney,78,4.17,981,235
180,T180,T180,Marc Turnesa,77,4.17,1317,316
181,T182,T182,Eric Axley,71,4.18,1099,263
182,T182,T182,Leif Olson,51,4.18,631,151
183,184,184,Padraig Harrington,66,4.19,675,161
