,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
106,T106,T106,Y.E. Yang,70.71,495,7
107,T108,T108,Lee Janzen,70.75,566,8
108,T108,T108,Greg Owen,70.75,849,12
109,T108,T108,Peter Tomasulo,70.75,283,4
110,T108,T108,Bubba Watson,70.75,566,8
111,T112,T112,Charles Howell III,70.8,708,10
112,T112,T112,Jeff Quinney,70.8,354,5
113,T112,T112,Adam Scott,70.8,354,5
114,T112,T112,Scott Verplank,70.8,708,10
115,T116,T116,Jason Dufner,70.89,638,9
116,T116,T116,David Mathis,70.89,638,9
117,T118,T118,Brian Bateman,71.0,142,2
118,T118,T118,Ken Duke,71.0,426,6
119,T118,T118,David Duval,71.0,142,2
120,T118,T118,Colt Knost,71.0,426,6
121,T118,T118,Chez Reavie,71.0,355,5
122,123,123,Geoff Ogilvy,71.08,853,12
123,124,124,Vaughn Taylor,71.13,569,8
124,125,125,Kris Blanks,71.14,498,7
125,126,126,James Nitties,71.15,925,13
126,127,127,Casey Wittenberg,71.17,427,6
127,T128,T128,Alex Cejka,71.2,712,10
128,T128,T128,Steve Flesch,71.2,356,5
129,130,130,Mark Wilson,71.23,926,13
130,T131,T131,Sergio Garcia,71.25,570,8
131,T131,T131,Robert Garrigus,71.25,570,8
132,T131,T131,Corey Pavin,71.25,285,4
133,T131,T131,Mike Weir,71.25,570,8
134,T135,T135,Jarrod Lyle,71.33,428,6
135,T135,T135,Pat Perez,71.33,642,9
136,T135,T135,Carl Pettersson,71.33,428,6
137,T135,T135,Dean Wilson,71.33,214,3
138,139,139,Boo Weekley,71.36,785,11
139,140,140,Todd Hamilton,71.38,571,8
140,141,141,K.J. Choi,71.43,500,7
141,T142,T142,Tommy Armour III,71.5,286,4
142,T142,T142,Tim Herron,71.5,572,8
143,T142,T142,Jeff Overton,71.5,858,12
144,T142,T142,Andres Romero,71.5,286,4
145,T142,T142,Johnson Wagner,71.5,572,8
146,147,147,Nick Watney,71.55,787,11
147,148,148,Ángel Cabrera,71.57,501,7
148,149,149,Ricky Barnes,71.6,358,5
149,150,150,Ernie Els,71.67,645,9
150,T151,T151,Ben Curtis,71.71,502,7
151,T151,T151,Chris DiMarco,71.71,502,7
152,T151,T151,Tom Pernice Jr.,71.71,502,7
153,154,154,Daniel Chopra,71.75,574,8
154,155,155,Camilo Villegas,71.78,646,9
155,156,156,Will MacKenzie,71.8,359,5
156,157,157,Charley Hoffman,71.82,790,11
157,158,158,Jeff Maggert,71.83,431,6
158,T159,T159,Jason Gore,72.0,360,5
159,T159,T159,Ryuji Imada,72.0,576,8
160,T159,T159,Scott McCarron,72.0,576,8
161,T159,T159,Rick Price,72.0,72,1
162,T159,T159,Scott Sterling,72.0,288,4
163,T159,T159,Matt Weibring,72.0,288,4
164,165,165,Troy Matteson,72.17,866,12
165,166,166,Jay Williamson,72.33,217,3
166,167,167,Vijay Singh,72.43,507,7
167,168,168,Robert Allenby,72.44,652,9
168,169,169,Eric Axley,72.5,290,4
169,170,170,J.J. Henry,72.55,798,11
170,171,171,Marc Turnesa,72.6,363,5
171,172,172,Aaron Baddeley,72.67,436,6
172,T173,T173,Derek Fathauer,72.75,291,4
173,T173,T173,Steve Lowery,72.75,291,4
174,175,175,Matt Jones,72.8,364,5
175,176,176,Aron Price,73.0,438,6
176,177,177,Parker McLachlin,73.25,293,4
177,178,178,Stuart Appleby,73.43,514,7
178,179,179,Brad Faxon,74.0,74,1
179,180,180,Rocco Mediate,74.57,522,7
180,181,181,Brendon Todd,75.0,150,2
181,182,182,Gary Woodland,77.67,233,3
