,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
65,T65,T65,Martin Laird,70.2,351,5
66,T65,T65,Tim Petrovic,70.2,702,10
67,68,68,Jim Furyk,70.21,983,14
68,69,69,Harrison Frazar,70.22,632,9
69,T70,T70,Jonathan Byrd,70.25,562,8
70,T70,T70,Spencer Levin,70.25,281,4
71,T70,T70,Kirk Triplett,70.25,281,4
72,T73,T73,Steve Elkington,70.33,211,3
73,T73,T73,Colt Knost,70.33,211,3
74,T73,T73,Y.E. Yang,70.33,422,6
75,76,76,Sean O'Hair,70.38,563,8
76,77,77,Chad Campbell,70.4,352,5
77,T78,T78,Kevin Na,70.45,775,11
78,T78,T78,Rory Sabbatini,70.45,775,11
79,T80,T80,Mathew Goggin,70.5,282,4
80,T80,T80,Lee Janzen,70.5,423,6
81,T80,T80,Ted Purdy,70.5,564,8
82,T80,T80,Adam Scott,70.5,282,4
83,T80,T80,Casey Wittenberg,70.5,282,4
84,85,85,Bo Van Pelt,70.57,494,7
85,86,86,Matt Bettencourt,70.6,353,5
86,T87,T87,Rod Pampling,70.63,565,8
87,T87,T87,Chris Stroud,70.63,565,8
88,89,89,Hunter Mahan,70.64,777,11
89,T90,T90,Mark Brooks,70.67,212,3
90,T90,T90,K.J. Choi,70.67,424,6
91,T90,T90,Stewart Cink,70.67,636,9
92,T90,T90,John Merrick,70.67,636,9
93,T90,T90,Ryan Palmer,70.67,424,6
94,T90,T90,Ian Poulter,70.67,636,9
95,96,96,Jeff Quinney,70.75,283,4
96,T97,T97,Alex Cejka,70.78,637,9
97,T97,T97,Scott Verplank,70.78,637,9
98,99,99,Ben Curtis,70.8,354,5
99,100,100,James Nitties,70.82,779,11
100,101,101,Kevin Sutherland,70.83,425,6
101,T102,T102,Ángel Cabrera,71.0,426,6
102,T102,T102,Mark Calcavecchia,71.0,142,2
103,T102,T102,Greg Chalmers,71.0,568,8
104,T102,T102,Charles Howell III,71.0,639,9
105,T102,T102,Nick O'Hern,71.0,213,3
106,T102,T102,Andres Romero,71.0,142,2
107,T102,T102,Nicholas Thompson,71.0,213,3
108,109,109,Geoff Ogilvy,71.08,853,12
109,110,110,Greg Owen,71.1,711,10
110,111,111,John Mallinger,71.17,427,6
111,T112,T112,Rich Beem,71.2,356,5
112,T112,T112,Johnson Wagner,71.2,356,5
113,T114,T114,Sergio Garcia,71.25,570,8
114,T114,T114,Bill Lunde,71.25,285,4
115,T114,T114,Corey Pavin,71.25,285,4
116,117,117,Mark Wilson,71.3,713,10
117,T118,T118,Nathan Green,71.33,428,6
118,T118,T118,Vaughn Taylor,71.33,428,6
119,T118,T118,Peter Tomasulo,71.33,214,3
120,121,121,Boo Weekley,71.36,785,11
121,122,122,Jason Dufner,71.38,571,8
122,123,123,Ben Crane,71.4,357,5
123,124,124,Mike Weir,71.43,500,7
124,T125,T125,Bob Heintz,71.5,143,2
125,T125,T125,Tim Herron,71.5,572,8
126,T125,T125,Richard Johnson,71.5,286,4
127,T125,T125,Nick Watney,71.5,715,10
128,T129,T129,Kent Jones,71.6,358,5
129,T129,T129,Jarrod Lyle,71.6,358,5
130,131,131,D.A. Points,71.63,573,8
131,132,132,Ernie Els,71.67,645,9
132,133,133,Tom Pernice Jr.,71.71,502,7
133,T134,T134,Ken Duke,71.75,287,4
134,T134,T134,Steve Flesch,71.75,287,4
135,T134,T134,David Mathis,71.75,287,4
136,T134,T134,Chez Reavie,71.75,287,4
137,138,138,Camilo Villegas,71.78,646,9
138,T139,T139,Robert Garrigus,71.8,359,5
139,T139,T139,Will MacKenzie,71.8,359,5
140,141,141,Jeff Overton,71.82,790,11
141,T142,T142,Jeff Maggert,71.83,431,6
142,T142,T142,Bubba Watson,71.83,431,6
143,T144,T144,Kris Blanks,72.0,360,5
144,T144,T144,David Duval,72.0,72,1
145,T144,T144,Pat Perez,72.0,432,6
146,T144,T144,Rick Price,72.0,72,1
147,T144,T144,Vijay Singh,72.0,432,6
148,T144,T144,Matt Weibring,72.0,288,4
149,T144,T144,Dean Wilson,72.0,72,1
150,151,151,Scott McCarron,72.2,361,5
151,152,152,Todd Hamilton,72.25,289,4
152,153,153,Ryuji Imada,72.29,506,7
153,154,154,Robert Allenby,72.44,652,9
154,T155,T155,Chris DiMarco,72.5,290,4
155,T155,T155,Jay Williamson,72.5,145,2
156,157,157,Aron Price,72.6,363,5
157,T158,T158,Tommy Armour III,72.67,218,3
158,T158,T158,Scott Sterling,72.67,218,3
159,160,160,Troy Matteson,72.7,727,10
160,161,161,Charley Hoffman,72.75,582,8
161,162,162,Matt Jones,72.8,364,5
162,163,163,Daniel Chopra,72.83,437,6
163,T164,T164,Eric Axley,73.0,219,3
164,T164,T164,Bart Bryant,73.0,219,3
165,T164,T164,Derek Fathauer,73.0,146,2
166,T167,T167,J.J. Henry,73.33,660,9
167,T167,T167,Marc Turnesa,73.33,220,3
168,169,169,Parker McLachlin,73.67,221,3
169,T170,T170,Stuart Appleby,74.0,444,6
170,T170,T170,Aaron Baddeley,74.0,222,3
171,T170,T170,Jason Gore,74.0,222,3
172,T170,T170,J.B. Holmes,74.0,148,2
173,174,174,Rocco Mediate,74.57,522,7
174,T175,T175,Steve Lowery,75.0,150,2
175,T175,T175,Brendon Todd,75.0,150,2
176,T177,T177,Ricky Barnes,76.0,76,1
177,T177,T177,Brian Bateman,76.0,76,1
178,T177,T177,Gary Woodland,76.0,76,1
