,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Nick Watney,86,4.26,311,73
1,2,2,Fred Couples,54,4.41,163,37
2,3,3,Tim Clark,81,4.42,327,74
3,4,4,Steve Stricker,81,4.43,208,47
4,5,5,Scott Piercy,85,4.46,321,72
5,6,6,Chris Stroud,88,4.49,247,55
6,7,7,Tiger Woods,64,4.5,72,16
7,8,8,Davis Love III,89,4.51,388,86
8,9,9,Bryce Molder,69,4.52,199,44
9,10,10,Robert Garrigus,83,4.53,317,70
10,T11,T11,Stephen Ames,77,4.54,381,84
11,T11,T11,Martin Laird,72,4.54,227,50
12,T13,T13,Kevin Stadler,65,4.55,273,60
13,T13,T13,D.J. Trahan,96,4.55,464,102
14,T13,T13,Matt Weibring,65,4.55,323,71
15,T16,T16,Robert Allenby,71,4.56,356,78
16,T16,T16,Briny Baird,89,4.56,205,45
17,T16,T16,Alex Cejka,82,4.56,292,64
18,T16,T16,Greg Chalmers,85,4.56,278,61
19,T16,T16,Stewart Cink,79,4.56,374,82
20,T16,T16,Justin Leonard,95,4.56,310,68
21,T16,T16,Adam Scott,53,4.56,178,39
22,T16,T16,Brandt Snedeker,81,4.56,369,81
23,T16,T16,Peter Tomasulo,61,4.56,155,34
24,T25,T25,Joe Durant,62,4.57,288,63
25,T25,T25,Bill Haas,91,4.57,361,79
26,T25,T25,Zach Johnson,94,4.57,320,70
27,T25,T25,Bubba Watson,73,4.57,361,79
28,T25,T25,Y.E. Yang,83,4.57,398,87
29,T30,T30,Luke Donald,79,4.58,463,101
30,T30,T30,Derek Fathauer,63,4.58,261,57
31,T30,T30,Charley Hoffman,97,4.58,517,113
32,T30,T30,Jeff Maggert,79,4.58,307,67
33,T30,T30,Andres Romero,58,4.58,334,73
34,T30,T30,Justin Rose,71,4.58,339,74
35,T30,T30,Johnson Wagner,81,4.58,325,71
36,T37,T37,Aaron Baddeley,66,4.59,372,81
37,T37,T37,Tim Herron,87,4.59,381,83
38,T37,T37,Jeff Overton,92,4.59,335,73
39,T37,T37,Bo Van Pelt,100,4.59,473,103
40,T41,T41,Scott McCarron,91,4.6,469,102
41,T41,T41,Tim Petrovic,97,4.6,345,75
42,T41,T41,John Senden,100,4.6,483,105
43,T41,T41,Nicholas Thompson,96,4.6,501,109
44,T45,T45,Woody Austin,84,4.61,498,108
45,T45,T45,Chris DiMarco,97,4.61,498,108
46,T45,T45,Matt Kuchar,82,4.61,323,70
47,T45,T45,Geoff Ogilvy,78,4.61,249,54
48,T45,T45,Leif Olson,51,4.61,203,44
49,T45,T45,Chris Riley,77,4.61,327,71
50,T45,T45,Darron Stiles,52,4.61,189,41
51,T52,T52,Ricky Barnes,67,4.62,291,63
52,T52,T52,Jerry Kelly,90,4.62,388,84
53,T52,T52,Anthony Kim,76,4.62,277,60
54,T52,T52,Marc Leishman,91,4.62,388,84
55,T52,T52,Steve Marino,98,4.62,388,84
56,T52,T52,Joe Ogilvie,85,4.62,319,69
57,T52,T52,John Rollins,92,4.62,494,107
58,T59,T59,Bill Lunde,83,4.63,403,87
59,T59,T59,Kevin Na,91,4.63,370,80
60,T59,T59,Kevin Sutherland,96,4.63,574,124
61,T59,T59,Scott Verplank,88,4.63,333,72
62,T59,T59,Camilo Villegas,76,4.63,338,73
63,T59,T59,Jimmy Walker,74,4.63,500,108
