,Tenth_Tee_Late_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Late_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Late_Lowest_Round_PLAYER NAME,Tenth_Tee_Late_Lowest_Round_ROUNDS,Tenth_Tee_Late_Lowest_Round_LOW RND
53,T46,T46,Ben Crane,93,65
54,T46,T46,Joe Durant,62,65
55,T46,T46,Steve Elkington,70,65
56,T46,T46,Rickie Fowler,20,65
57,T46,T46,Harrison Frazar,93,65
58,T46,T46,Sergio Garcia,59,65
59,T46,T46,Jason Gore,74,65
60,T46,T46,Paul Goydos,79,65
61,T46,T46,Nathan Green,104,65
62,T46,T46,Todd Hamilton,83,65
63,T46,T46,Tim Herron,87,65
64,T46,T46,Charley Hoffman,97,65
65,T46,T46,Ryuji Imada,85,65
66,T46,T46,Zach Johnson,94,65
67,T46,T46,Dustin Johnson,85,65
68,T46,T46,Jerry Kelly,90,65
69,T46,T46,Marc Leishman,91,65
70,T46,T46,Bill Lunde,83,65
71,T46,T46,Jarrod Lyle,65,65
72,T46,T46,John Mallinger,90,65
73,T46,T46,Steve Marino,98,65
74,T46,T46,Prayad Marksaeng,15,65
75,T46,T46,David Mathis,82,65
76,T46,T46,Scott McCarron,91,65
77,T46,T46,John Merrick,91,65
78,T46,T46,Shaun Micheel,49,65
79,T46,T46,Bryce Molder,69,65
80,T46,T46,Greg Owen,97,65
81,T46,T46,Carl Pettersson,86,65
82,T46,T46,D.A. Points,99,65
83,T46,T46,Tag Ridings,50,65
84,T46,T46,Justin Rose,71,65
85,T46,T46,Rory Sabbatini,81,65
86,T46,T46,Kevin Sutherland,96,65
87,T46,T46,Vaughn Taylor,88,65
88,T46,T46,David Toms,98,65
89,T46,T46,Kirk Triplett,60,65
90,T46,T46,Brian Vranesh,51,65
91,T46,T46,Jimmy Walker,74,65
92,T46,T46,Aaron Watkins,48,65
93,T46,T46,Nick Watney,86,65
94,T46,T46,Tim Wilkinson,42,65
95,T46,T46,Dean Wilson,81,65
96,T46,T46,Casey Wittenberg,71,65
97,T46,T46,Y.E. Yang,83,65
98,T99,T99,Brad Adamonis,70,66
99,T99,T99,Thomas Aiken,10,66
100,T99,T99,Eric Axley,71,66
101,T99,T99,Aaron Baddeley,66,66
102,T99,T99,Chris Baryla,8,66
103,T99,T99,Brian Bateman,55,66
104,T99,T99,Cameron Beckman,87,66
105,T99,T99,Matthew Borchert,48,66
106,T99,T99,Mark Brooks,55,66
107,T99,T99,Paul Casey,42,66
108,T99,T99,Alex Cejka,82,66
109,T99,T99,Greg Chalmers,85,66
110,T99,T99,K.J. Choi,65,66
111,T99,T99,Tim Clark,81,66
112,T99,T99,Chris DiMarco,97,66
113,T99,T99,David Duval,56,66
114,T99,T99,Steve Flesch,77,66
115,T99,T99,David Gossett,11,66
116,T99,T99,Bill Haas,91,66
117,T99,T99,Peter Hanson,17,66
118,T99,T99,J.P. Hayes,43,66
119,T99,T99,Kent Jones,73,66
120,T99,T99,Skip Kendall,11,66
121,T99,T99,James Kingston,8,66
122,T99,T99,Peter Lonard,86,66
123,T99,T99,Jeff Maggert,79,66
124,T99,T99,Billy Mayfair,83,66
125,T99,T99,Graeme McDowell,40,66
126,T99,T99,George McNeill,82,66
127,T99,T99,James Nitties,86,66
128,T99,T99,Nick O'Hern,90,66
129,T99,T99,Leif Olson,51,66
130,T99,T99,Jeff Overton,92,66
131,T99,T99,Ryan Palmer,78,66
132,T99,T99,David Peoples,18,66
133,T99,T99,Chris Riley,77,66
134,T99,T99,Andres Romero,58,66
135,T99,T99,Patrick Sheehan,51,66
136,T99,T99,Kevin Stadler,65,66
137,T99,T99,Kyle Stanley,24,66
138,T99,T99,Darron Stiles,52,66
139,T99,T99,Roland Thatcher,44,66
140,T99,T99,Scott Verplank,88,66
141,T99,T99,Camilo Villegas,76,66
142,T99,T99,Johnson Wagner,81,66
143,T99,T99,Matt Weibring,65,66
144,T99,T99,Jay Williamson,69,66
145,T146,T146,Michael Allen,73,67
146,T146,T146,Billy Andrade,40,67
147,T146,T146,Stuart Appleby,79,67
148,T146,T146,Woody Austin,84,67
149,T146,T146,Paul Azinger,16,67
150,T146,T146,Briny Baird,89,67
151,T146,T146,Ronnie Black,12,67
152,T146,T146,Guy Boros,22,67
153,T146,T146,Jonathan Byrd,89,67
154,T146,T146,Chris Couch,21,67
155,T146,T146,Brendon de Jonge,90,67
156,T146,T146,Luke Donald,79,67
157,T146,T146,James Driscoll,49,67
158,T146,T146,Ernie Els,70,67
159,T146,T146,Bob Estes,78,67
160,T146,T146,Tommy Gainey,46,67
161,T146,T146,Mathias Grönberg,37,67
162,T146,T146,Scott Hoch,4,67
163,T146,T146,Lee Janzen,74,67
164,T146,T146,Jeff Klauk,97,67
165,T146,T146,Cliff Kresge,78,67
166,T146,T146,Neal Lancaster,15,67
167,T146,T146,Stephen Leaney,26,67
168,T146,T146,Michael Letzig,96,67
169,T146,T146,J.L. Lewis,10,67
170,T146,T146,Steve Lowery,83,67
171,T146,T146,Will MacKenzie,69,67
172,T146,T146,Shigeki Maruyama,15,67
173,T146,T146,Parker McLachlin,71,67
174,T146,T146,Rocco Mediate,79,67
175,T146,T146,Joe Ogilvie,85,67
176,T146,T146,Rod Pampling,72,67
177,T146,T146,Tom Pernice Jr.,82,67
178,T146,T146,Scott Piercy,85,67
179,T146,T146,Ian Poulter,59,67
180,T146,T146,Rick Price,54,67
181,T146,T146,Dave Schultz,2,67
182,T146,T146,Webb Simpson,94,67
183,T146,T146,Jeev Milkha Singh,49,67
184,T146,T146,Brandt Snedeker,81,67
185,T146,T146,Henrik Stenson,35,67
186,T146,T146,Kevin Streelman,97,67
187,T146,T146,Esteban Toledo,6,67
188,T146,T146,Marc Turnesa,77,67
189,T146,T146,Omar Uresti,27,67
190,T146,T146,Charles Warren,63,67
191,T192,T192,Billy Anderson,2,68
192,T192,T192,Tommy Armour III,58,68
193,T192,T192,Arjun Atwal,31,68
194,T192,T192,Notah Begay III,41,68
195,T192,T192,Olin Browne,24,68
196,T192,T192,Rafael Campos,2,68
197,T192,T192,Stewart Cink,79,68
198,T192,T192,Wil Collins,47,68
199,T192,T192,Brian Davis,103,68
200,T192,T192,Marco Dawson,13,68
201,T192,T192,Jason Day,61,68
202,T192,T192,Gonzalo Fernandez-Castaño,18,68
203,T192,T192,Ross Fisher,37,68
204,T192,T192,Jim Furyk,86,68
205,T192,T192,Mathew Goggin,76,68
206,T192,T192,Retief Goosen,74,68
207,T192,T192,Trevor Immelman,41,68
208,T192,T192,Jonathan Kaye,49,68
209,T192,T192,Danny Lee,35,68
210,T192,T192,Tom Lehman,55,68
211,T192,T192,Davis Love III,89,68
212,T192,T192,Hunter Mahan,94,68
213,T192,T192,Jesper Parnevik,38,68
214,T192,T192,Corey Pavin,73,68
215,T192,T192,Kenny Perry,92,68
216,T192,T192,Tim Petrovic,97,68
217,T192,T192,Aron Price,89,68
218,T192,T192,Jeff Quinney,78,68
219,T192,T192,Chez Reavie,81,68
220,T192,T192,Heath Slocum,95,68
221,T192,T192,Paul Stankowski,24,68
222,T192,T192,Scott Sterling,51,68
223,T192,T192,Peter Tomasulo,61,68
224,T192,T192,Grant Waite,6,68
225,T192,T192,Garrett Willis,18,68
226,T192,T192,Mark Wilson,99,68
227,T192,T192,Tiger Woods,64,68
228,T229,T229,Steve Allan,37,69
229,T229,T229,Rich Barcelo,4,69
230,T229,T229,Ángel Cabrera,55,69
231,T229,T229,Erik Compton,14,69
232,T229,T229,Ben Curtis,63,69
233,T229,T229,Nick Dougherty,10,69
234,T229,T229,Brad Faxon,59,69
235,T229,T229,Carlos Franco,31,69
236,T229,T229,Tadd Fujikawa,14,69
237,T229,T229,Ernie Gonzalez,4,69
238,T229,T229,Soren Hansen,27,69
239,T229,T229,Mark Hensby,14,69
240,T229,T229,Matt Hill,8,69
241,T229,T229,John Huston,39,69
242,T229,T229,Miguel Angel Jiménez,28,69
243,T229,T229,Brandt Jobe,28,69
244,T229,T229,Troy Kelly,40,69
245,T229,T229,Anthony Kim,76,69
246,T229,T229,Frank Lickliter II,36,69
247,T229,T229,Jamie Lovemark,14,69
248,T229,T229,Fernando Mechereffe,4,69
249,T229,T229,Phil Mickelson,66,69
250,T229,T229,Jack Newman,6,69
251,T229,T229,Geoff Ogilvy,78,69
252,T229,T229,Martin Piller,4,69
253,T229,T229,Dicky Pride,29,69
254,T229,T229,Loren Roberts,10,69
255,T229,T229,Vijay Singh,71,69
256,T229,T229,Jeff Sluman,6,69
257,T229,T229,Brendon Todd,53,69
258,T229,T229,Bob Tway,29,69
259,T229,T229,James Vargas,4,69
260,T229,T229,Gary Woodland,53,69
261,T262,T262,Tyler Aldridge,40,70
262,T262,T262,Keith Clearwater,2,70
263,T262,T262,John Daly,16,70
264,T262,T262,Robert Damron,13,70
265,T262,T262,Jay Delsing,21,70
266,T262,T262,Fred Funk,14,70
267,T262,T262,Dudley Hart,38,70
268,T262,T262,Robert Karlsson,18,70
269,T262,T262,Shingo Katayama,18,70
270,T262,T262,Martin Kaymer,38,70
271,T262,T262,Søren Kjeldsen,21,70
272,T262,T262,Greg Kraft,51,70
273,T262,T262,Gregor Main,4,70
274,T262,T262,Mike Miles,8,70
275,T262,T262,Patrick Moore,8,70
276,T262,T262,James Oh,47,70
277,T262,T262,José María Olazábal,14,70
278,T262,T262,Alvaro Quiros,25,70
279,T262,T262,Mike Van Sickle,4,70
280,T262,T262,Oliver Wilson,31,70
281,T282,T282,Felipe Aguilar,4,71
282,T282,T282,Sangmoon Bae,4,71
283,T282,T282,Craig Barlow,13,71
284,T282,T282,Mark Brown,6,71
285,T282,T282,Darren Clarke,22,71
286,T282,T282,Russ Cochran,2,71
287,T282,T282,Philip Francis,2,71
288,T282,T282,Robin Freeman,13,71
289,T282,T282,Donnie Hammond,4,71
290,T282,T282,Billy Horschel,4,71
291,T282,T282,Ryo Ishikawa,16,71
292,T282,T282,Brendan Jones,5,71
293,T282,T282,Anthony Kang,4,71
294,T282,T282,J.T. Kohut,2,71
295,T282,T282,Derek Lamely,6,71
296,T282,T282,Andrew McLardy,6,71
297,T282,T282,Spike McRoy,4,71
298,T282,T282,Alan Morin,4,71
299,T282,T282,Arron Oberholser,11,71
300,T282,T282,Steve Pate,10,71
301,T282,T282,Dustin Risdon,2,71
302,T282,T282,David Robinson,2,71
303,T282,T282,Ted Schulz,4,71
304,T282,T282,Adam Scott,53,71
305,T282,T282,Richard Sterne,23,71
306,T282,T282,Zack Sucher,2,71
307,T282,T282,Junpei Takayama,4,71
308,T282,T282,Lee Westwood,30,71
309,T282,T282,Azuma Yano,14,71
310,T311,T311,Doug Barron,2,72
311,T311,T311,Charlie Beljan,2,72
312,T311,T311,Jaxon Brigman,2,72
313,T311,T311,Jason Buha,2,72
314,T311,T311,Rodney Butcher,6,72
315,T311,T311,Tom Byrum,10,72
316,T311,T311,Kevin Chappell,7,72
317,T311,T311,Bobby Clampett,7,72
318,T311,T311,Steve Dartnall,2,72
319,T311,T311,Robert Gamez,25,72
320,T311,T311,Andres Gonzales,4,72
321,T311,T311,Mike Heinen,4,72
322,T311,T311,Mike Hulbert,2,72
323,T311,T311,Thomas Levet,12,72
324,T311,T311,Matthew Loving,4,72
325,T311,T311,Len Mattiace,3,72
326,T311,T311,Rory McIlroy,42,72
327,T311,T311,Wilfredo Morales,2,72
328,T311,T311,Andrew Ruthkoski,4,72
329,T311,T311,Charl Schwartzel,18,72
330,T311,T311,"Wes Short, Jr.",7,72
331,T311,T311,Hideto Tanihara,4,72
332,T311,T311,Tim Thelen,4,72
333,T311,T311,Michael Thompson,5,72
334,T311,T311,Stan Utley,2,72
335,T311,T311,Manuel Villegas,4,72
336,T311,T311,Dean Vomacka,4,72
337,T338,T338,Max Alverio,2,73
338,T338,T338,Ryan Blaum,4,73
339,T338,T338,Jimmy Chestnut,2,73
340,T338,T338,Todd Fischer,9,73
341,T338,T338,Alastair Forsyth,4,73
342,T338,T338,Bobby Gates,4,73
343,T338,T338,Anders Hansen,9,73
344,T338,T338,Grégory Havret,4,73
345,T338,T338,Scott Hebert,10,73
346,T338,T338,Ryan Helminen,3,73
347,T338,T338,Raphael Jacquelin,4,73
348,T338,T338,Chris Kirk,5,73
349,T338,T338,Tomohiro Kondo,4,73
350,T338,T338,Jean-Francois Lucquin,4,73
351,T338,T338,Louis Oosthuizen,15,73
352,T338,T338,Jin Park,2,73
353,T338,T338,David Smail,8,73
354,T338,T338,Shawn Stefani,2,73
355,T338,T338,Nick Taylor,6,73
356,T338,T338,Alan Wagner,4,73
357,T338,T338,Mike Welch,2,73
358,T338,T338,Chris Wood,8,73
359,T360,T360,Mark Anderson,2,74
360,T360,T360,Doug Batty,2,74
361,T360,T360,Shane Bertsch,4,74
362,T360,T360,Jeff Brehaut,4,74
363,T360,T360,Bob Burns,4,74
364,T360,T360,José Coceres,13,74
365,T360,T360,John Ellis,3,74
366,T360,T360,Yuji Igarashi,4,74
367,T360,T360,Thongchai Jaidee,14,74
368,T360,T360,James Kamte,4,74
369,T360,T360,Joel Kribel,2,74
370,T360,T360,Chih-Bing Lam,4,74
371,T360,T360,Tom Scherrer,7,74
372,T360,T360,Cameron Yancey,2,74
373,T374,T374,Tyson Alexander,2,75
374,T374,T374,Gregory Bisconti,4,75
375,T374,T374,Lorens Chan,2,75
376,T374,T374,Bryan DeCorso,2,75
377,T374,T374,Benjamin Fox,2,75
378,T374,T374,Brent Geiberger,10,75
379,T374,T374,Nickolas Jones,2,75
380,T374,T374,Tony Kelley,2,75
381,T374,T374,Wen-Tang Lin,7,75
382,T374,T374,Cortland Lowe,5,75
383,T374,T374,Simon McGreal,2,75
384,T374,T374,Colin Montgomerie,4,75
385,T374,T374,David Morland IV,2,75
386,T374,T374,Michael Sim,12,75
387,T374,T374,Chris Smith,9,75
388,T389,T389,Colby Beckstrom,2,76
389,T389,T389,Clint Jensen,5,76
390,T389,T389,Clark Klaasen,2,76
391,T389,T389,Pablo Larrazabal,8,76
392,T389,T389,Kevin Larsen,2,76
393,T389,T389,Mark Sheftic,2,76
394,T389,T389,Joel Sjöholm,3,76
395,T389,T389,Phil Tataurangi,4,76
396,T389,T389,Craig Thomas,2,76
397,T389,T389,Anthony Wall,6,76
398,T389,T389,Steve Webster,2,76
399,T389,T389,Tim Weinhart,2,76
400,T401,T401,Ryan Brehm,2,77
401,T401,T401,Paul Claxton,2,77
402,T401,T401,Richard Johnson,2,77
403,T401,T401,Edward Loar,2,77
404,T401,T401,Eamonn McLoughlin,2,77
405,T401,T401,Zack Miller,3,77
406,T401,T401,Jason Schmuhl,5,77
407,T401,T401,Chris Starkjohann,2,77
408,T401,T401,Kyle Thompson,3,77
409,T401,T401,Willie Wood,4,77
410,T401,T401,Kaname Yokoo,2,77
411,T412,T412,Keoke Cotner,2,78
412,T412,T412,Shintaro Kai,4,78
413,T412,T412,Richard Lee,2,78
414,T412,T412,Shane Lowry,4,78
415,T412,T412,Dennis Paulson,2,78
416,T412,T412,Brad Peck,2,78
417,T418,T418,John Bushka,2,79
418,T418,T418,Michael Campbell,9,79
419,T418,T418,Mike Capone,2,79
420,T418,T418,Jim Gormley,2,79
421,T418,T418,Chris Wilson,2,79
422,T423,T423,Steve Conway,2,80
423,T423,T423,Keith Dicciani,2,80
424,T423,T423,Trevor Dodds,2,80
425,T423,T423,Robert Floyd,3,80
426,T423,T423,Brian Gaffney,2,80
427,T423,T423,Mitch Lowe,2,80
428,T423,T423,Matt Nagy,2,80
429,T423,T423,Anthony Smith,2,80
430,T431,T431,Michael Carbone,2,81
431,T431,T431,Todd Lancaster,2,81
432,T431,T431,Kyle Peterman,2,81
433,T431,T431,Tony Saraceno,2,81
434,T435,T435,Clint Avret,2,82
435,T435,T435,Steve Lamontagne,2,82
436,T435,T435,Steve Schneiter,2,82
437,438,438,Tim Parun,2,83
