,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tim Clark,81,3.94,1608,408
1,2,2,Jonathan Byrd,89,3.95,1862,471
2,3,3,Mark Wilson,99,3.96,2098,530
3,T4,T4,Greg Chalmers,85,3.97,1553,391
4,T4,T4,Brandt Snedeker,81,3.97,1694,427
5,T4,T4,David Toms,98,3.97,1998,503
6,T7,T7,Woody Austin,84,3.98,1818,457
7,T7,T7,Charley Hoffman,97,3.98,2001,503
8,T7,T7,Justin Leonard,95,3.98,1782,448
9,T7,T7,Troy Matteson,95,3.98,2076,522
10,T7,T7,Corey Pavin,73,3.98,1754,441
11,T7,T7,Steve Stricker,81,3.98,1334,335
12,T7,T7,Scott Verplank,88,3.98,1844,463
13,T7,T7,Charlie Wi,92,3.98,1886,474
14,T7,T7,Tiger Woods,64,3.98,831,209
15,T16,T16,Jim Furyk,86,3.99,1596,400
16,T16,T16,J.J. Henry,97,3.99,2265,568
17,T16,T16,Matt Kuchar,82,3.99,1429,358
18,T16,T16,James Nitties,86,3.99,1591,399
19,T16,T16,Kevin Streelman,97,3.99,2131,534
20,T21,T21,Tommy Armour III,58,4.0,1344,336
21,T21,T21,Ángel Cabrera,55,4.0,1236,309
22,T21,T21,Joe Durant,62,4.0,1445,361
23,T21,T21,Bob Estes,78,4.0,1733,433
24,T21,T21,Rod Pampling,72,4.0,1444,361
25,T21,T21,Kenny Perry,92,4.0,1703,426
26,T21,T21,Scott Piercy,85,4.0,1580,395
27,T21,T21,Chris Riley,77,4.0,1786,446
28,T21,T21,Bo Van Pelt,100,4.0,2214,554
29,T30,T30,Jason Bohn,88,4.01,2063,514
30,T30,T30,Lucas Glover,93,4.01,1716,428
31,T30,T30,Zach Johnson,94,4.01,1762,439
32,T30,T30,Colt Knost,71,4.01,1442,360
33,T30,T30,Bryce Molder,69,4.01,1354,338
34,T30,T30,Nick O'Hern,90,4.01,2065,515
35,T30,T30,Greg Owen,97,4.01,2167,540
36,T30,T30,John Senden,100,4.01,2087,520
37,T30,T30,Heath Slocum,95,4.01,2317,578
38,T30,T30,Kevin Stadler,65,4.01,1310,327
39,T30,T30,Scott Sterling,51,4.01,1211,302
40,T30,T30,Kevin Sutherland,96,4.01,2384,594
41,T42,T42,Stephen Ames,77,4.02,1352,336
42,T42,T42,Briny Baird,89,4.02,1608,400
43,T42,T42,Ben Crane,93,4.02,2094,521
44,T42,T42,Ken Duke,87,4.02,2076,517
45,T42,T42,Ernie Els,70,4.02,1379,343
46,T42,T42,Harrison Frazar,93,4.02,2145,534
47,T42,T42,Robert Garrigus,83,4.02,1790,445
48,T42,T42,Anthony Kim,76,4.02,1416,352
49,T42,T42,Jeff Klauk,97,4.02,2121,527
50,T42,T42,Marc Leishman,91,4.02,2045,509
51,T42,T42,Hunter Mahan,94,4.02,1980,493
52,T42,T42,Kevin Na,91,4.02,1860,463
53,T42,T42,Rory Sabbatini,81,4.02,1622,403
54,T55,T55,Robert Allenby,71,4.03,1496,371
55,T55,T55,Rich Beem,77,4.03,1779,441
56,T55,T55,Kris Blanks,60,4.03,1318,327
57,T55,T55,Glen Day,79,4.03,1627,404
58,T55,T55,Jason Day,61,4.03,1252,311
59,T55,T55,Chris DiMarco,97,4.03,2511,623
60,T55,T55,Jason Dufner,90,4.03,1994,495
61,T55,T55,Brian Gay,96,4.03,2379,590
62,T55,T55,Mathew Goggin,76,4.03,1712,425
63,T55,T55,Charles Howell III,99,4.03,2178,541
64,T55,T55,Spencer Levin,75,4.03,1811,449
65,T55,T55,Davis Love III,89,4.03,1953,485
66,T55,T55,Scott McCarron,91,4.03,2250,558
67,T55,T55,Sean O'Hair,80,4.03,1464,363
68,T55,T55,Tim Petrovic,97,4.03,2002,497
69,T55,T55,Ian Poulter,59,4.03,924,229
70,T55,T55,Aron Price,89,4.03,2312,573
71,T55,T55,Patrick Sheehan,51,4.03,1271,315
72,T55,T55,Webb Simpson,94,4.03,2039,506
73,T55,T55,Chris Stroud,88,4.03,1896,471
74,T55,T55,Vaughn Taylor,88,4.03,1920,476
75,T55,T55,Nicholas Thompson,96,4.03,2301,571
76,T55,T55,D.J. Trahan,96,4.03,2161,536
77,T55,T55,Matt Weibring,65,4.03,1504,373
78,T79,T79,Chad Campbell,90,4.04,2249,556
79,T79,T79,Brian Davis,103,4.04,2513,622
80,T79,T79,Retief Goosen,74,4.04,1539,381
81,T79,T79,Bill Haas,91,4.04,1862,461
82,T79,T79,Bob Heintz,59,4.04,1362,337
83,T79,T79,Dustin Johnson,85,4.04,1663,412
