,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Steve Stricker,34.29,720,21
1,2,2,Tiger Woods,34.31,549,16
2,3,3,Jonathan Byrd,34.44,861,25
3,4,4,Retief Goosen,34.53,656,19
4,5,5,Brian Gay,34.7,937,27
5,6,6,Patrick Sheehan,34.73,521,15
6,7,7,Vaughn Taylor,34.79,974,28
7,T8,T8,Luke Donald,34.8,696,20
8,T8,T8,Zach Johnson,34.8,870,25
9,10,10,David Toms,34.81,940,27
10,11,11,Kevin Stadler,34.85,697,20
11,T12,T12,Briny Baird,34.86,976,28
12,T12,T12,Jim Furyk,34.86,767,22
13,T12,T12,Steve Marino,34.86,1011,29
14,15,15,Kenny Perry,34.87,802,23
15,16,16,D.A. Points,34.9,1012,29
16,17,17,Tag Ridings,34.94,559,16
17,T18,T18,Rod Pampling,34.95,769,22
18,T18,T18,Camilo Villegas,34.95,699,20
19,T20,T20,Justin Leonard,34.96,874,25
20,T20,T20,Bill Lunde,34.96,944,27
21,22,22,John Senden,34.97,1014,29
22,T23,T23,Rich Beem,35.0,910,26
23,T23,T23,Greg Chalmers,35.0,910,26
24,T23,T23,Sergio Garcia,35.0,560,16
25,T23,T23,Lee Janzen,35.0,805,23
26,T23,T23,Richard Johnson,35.0,910,26
27,28,28,Ken Duke,35.03,1016,29
28,T29,T29,Jerry Kelly,35.04,911,26
29,T29,T29,Johnson Wagner,35.04,911,26
30,T29,T29,Mike Weir,35.04,806,23
31,32,32,Michael Allen,35.09,772,22
32,33,33,Geoff Ogilvy,35.11,667,19
33,34,34,Spencer Levin,35.12,878,25
34,35,35,Tom Lehman,35.13,562,16
35,T36,T36,Pat Perez,35.14,738,21
36,T36,T36,Charlie Wi,35.14,984,28
37,T38,T38,Lucas Glover,35.15,914,26
38,T38,T38,Davis Love III,35.15,914,26
39,T38,T38,Scott McCarron,35.15,914,26
40,41,41,Brian Bateman,35.17,809,23
41,T42,T42,Chad Campbell,35.19,915,26
42,T42,T42,David Mathis,35.19,950,27
43,44,44,Ted Purdy,35.2,1056,30
44,45,45,Bill Haas,35.21,1021,29
45,46,46,Tommy Armour III,35.22,634,18
46,T47,T47,Tom Pernice Jr.,35.23,916,26
47,T47,T47,Jay Williamson,35.23,775,22
48,T49,T49,Chris Stroud,35.25,987,28
49,T49,T49,Scott Verplank,35.25,846,24
50,T49,T49,Mark Wilson,35.25,987,28
51,52,52,Aron Price,35.26,952,27
52,53,53,Rocco Mediate,35.27,776,22
53,54,54,Mathew Goggin,35.28,882,25
54,T55,T55,Stewart Cink,35.29,741,21
55,T55,T55,Colt Knost,35.29,847,24
56,T55,T55,Jarrod Lyle,35.29,741,21
57,T55,T55,Tim Petrovic,35.29,1094,31
58,T59,T59,Ryan Moore,35.3,953,27
59,T59,T59,Bo Van Pelt,35.3,1059,30
60,61,61,Sean O'Hair,35.32,777,22
61,T62,T62,Tim Clark,35.33,742,21
62,T62,T62,Matt Kuchar,35.33,848,24
63,T62,T62,Steve Lowery,35.33,954,27
64,T62,T62,Nick Watney,35.33,848,24
65,66,66,Kevin Streelman,35.34,1025,29
