,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
0,T1,T1,Patrick Sheehan,51,-9,2.96,621
1,T1,T1,Tiger Woods,64,-9,2.96,744
2,3,3,Mark Brooks,55,-7,2.97,678
3,4,4,Jason Day,61,-5,2.98,741
4,5,5,Corey Pavin,73,-2,2.99,900
5,6,6,Matt Jones,56,-1,3.0,687
6,T7,T7,Lee Janzen,74,E,3.0,912
7,T7,T7,Scott Sterling,51,E,3.0,633
8,T7,T7,Steve Stricker,81,E,3.0,966
9,T10,T10,Matt Kuchar,82,+2,3.01,1005
10,T10,T10,Spencer Levin,75,+2,3.01,927
11,T12,T12,Jeff Quinney,78,+3,3.01,954
12,T12,T12,Mike Weir,85,+3,3.01,1017
13,T14,T14,Kris Blanks,60,+4,3.02,738
14,T14,T14,Zach Johnson,94,+4,3.01,1098
15,T16,T16,Bob Heintz,59,+5,3.02,723
16,T16,T16,Richard Johnson,85,+5,3.01,1029
17,T16,T16,Bryce Molder,69,+5,3.02,831
18,T16,T16,Tag Ridings,50,+5,3.02,615
19,T16,T16,Casey Wittenberg,71,+5,3.02,873
20,21,21,Kenny Perry,92,+6,3.02,1095
21,T22,T22,J.J. Henry,97,+7,3.02,1179
22,T22,T22,Kevin Stadler,65,+7,3.03,795
23,T22,T22,Dean Wilson,81,+7,3.02,993
24,T25,T25,Bill Lunde,83,+8,3.02,1023
25,T25,T25,Phil Mickelson,66,+8,3.03,759
26,T25,T25,Nick O'Hern,90,+8,3.02,1104
27,T25,T25,D.A. Points,99,+8,3.02,1206
28,T25,T25,Kirk Triplett,60,+8,3.03,753
29,T25,T25,Matt Weibring,65,+8,3.03,789
30,T31,T31,Cameron Beckman,87,+9,3.03,1062
31,T31,T31,Brian Vranesh,51,+9,3.04,621
32,T31,T31,Gary Woodland,53,+9,3.04,648
33,T34,T34,Tim Clark,81,+11,3.03,951
34,T34,T34,Harrison Frazar,93,+11,3.03,1137
35,T34,T34,Ryuji Imada,85,+11,3.03,1026
36,T34,T34,Freddie Jacobson,83,+11,3.03,999
37,T34,T34,Ryan Moore,89,+11,3.03,1086
38,T34,T34,Charles Warren,63,+11,3.04,765
39,T40,T40,Jeff Klauk,97,+12,3.03,1197
40,T40,T40,Joe Ogilvie,85,+12,3.03,1053
41,T40,T40,Rod Pampling,72,+12,3.04,858
42,T40,T40,Tom Pernice Jr.,82,+12,3.04,1017
43,T40,T40,Chez Reavie,81,+12,3.04,966
44,T40,T40,Jimmy Walker,74,+12,3.04,906
45,T40,T40,Jay Williamson,69,+12,3.04,843
46,T47,T47,Robert Allenby,71,+13,3.05,840
47,T47,T47,Briny Baird,89,+13,3.04,1086
48,T47,T47,Chad Campbell,90,+13,3.04,1092
49,T47,T47,Geoff Ogilvy,78,+13,3.05,852
50,T47,T47,David Toms,98,+13,3.03,1197
51,T47,T47,Scott Verplank,88,+13,3.04,1059
52,T53,T53,Mark Calcavecchia,72,+14,3.05,876
53,T53,T53,Steve Elkington,70,+14,3.05,870
54,T53,T53,Darron Stiles,52,+14,3.07,633
55,T56,T56,Bart Bryant,58,+15,3.06,711
56,T56,T56,Ben Curtis,63,+15,3.06,744
57,T56,T56,Chris DiMarco,97,+15,3.04,1185
58,T56,T56,Brian Gay,96,+15,3.04,1158
59,T56,T56,Greg Kraft,51,+15,3.07,609
60,T56,T56,Brett Quigley,92,+15,3.04,1134
61,T62,T62,Ernie Els,70,+16,3.06,780
62,T62,T62,Robert Garrigus,83,+16,3.05,1011
63,T62,T62,Hunter Mahan,94,+16,3.04,1107
64,T62,T62,Vaughn Taylor,88,+16,3.04,1071
65,T66,T66,K.J. Choi,65,+17,3.07,765
66,T66,T66,Daniel Chopra,89,+17,3.05,1062
67,T66,T66,Jim Furyk,86,+17,3.05,1011
68,T66,T66,Sean O'Hair,80,+17,3.06,909
69,T66,T66,Johnson Wagner,81,+17,3.05,984
70,T71,T71,Ángel Cabrera,55,+18,3.08,648
71,T71,T71,Alex Cejka,82,+18,3.05,999
72,T71,T71,Fred Couples,54,+18,3.08,657
73,T71,T71,Tom Lehman,55,+18,3.08,675
74,T71,T71,Davis Love III,89,+18,3.05,1035
75,T71,T71,Jeff Maggert,79,+18,3.06,972
76,T71,T71,Jeff Overton,92,+18,3.05,1119
77,T71,T71,Pat Perez,74,+18,3.06,873
78,T71,T71,Rick Price,54,+18,3.08,663
79,T71,T71,Chris Riley,77,+18,3.06,939
80,T81,T81,Jason Bohn,88,+19,3.05,1077
81,T81,T81,Steve Flesch,77,+19,3.06,954
82,T81,T81,Paul Goydos,79,+19,3.06,957
83,T81,T81,Jerry Kelly,90,+19,3.05,1098
84,T81,T81,Tim Petrovic,97,+19,3.05,1191
85,T86,T86,Michael Allen,73,+20,3.07,885
86,T86,T86,Kevin Na,91,+20,3.05,1122
87,T86,T86,James Nitties,86,+20,3.06,1041
88,T86,T86,Vijay Singh,71,+20,3.07,819
89,T90,T90,Ken Duke,87,+21,3.06,1065
90,T90,T90,Padraig Harrington,66,+21,3.08,783
91,T90,T90,Dustin Johnson,85,+21,3.06,1005
92,T90,T90,Steve Marino,98,+21,3.05,1188
93,T90,T90,Ryan Palmer,78,+21,3.07,939
94,T90,T90,Aron Price,89,+21,3.06,1095
95,T90,T90,Camilo Villegas,76,+21,3.07,864
96,T90,T90,Bubba Watson,73,+21,3.07,888
97,T98,T98,Brad Adamonis,70,+22,3.08,861
98,T98,T98,Stephen Ames,77,+22,3.07,918
99,T98,T98,Luke Donald,79,+22,3.07,912
100,T98,T98,Retief Goosen,74,+22,3.07,891
101,T98,T98,Tim Herron,87,+22,3.06,1074
102,T98,T98,Charley Hoffman,97,+22,3.06,1185
103,T98,T98,Colt Knost,71,+22,3.08,873
104,T98,T98,David Mathis,82,+22,3.07,1011
105,T106,T106,Aaron Baddeley,66,+23,3.09,780
106,T106,T106,Greg Chalmers,85,+23,3.07,1044
107,T106,T106,Joe Durant,62,+23,3.09,777
108,T106,T106,Sergio Garcia,59,+23,3.1,696
109,T106,T106,Jarrod Lyle,65,+23,3.09,792
110,T111,T111,David Duval,56,+24,3.11,684
111,T111,T111,Cliff Kresge,78,+24,3.08,957
112,T111,T111,Bo Van Pelt,100,+24,3.06,1233
113,T114,T114,Jason Gore,74,+25,3.08,906
114,T114,T114,Brendon Todd,53,+25,3.12,645
115,T114,T114,Y.E. Yang,83,+25,3.07,1005
116,T117,T117,Michael Letzig,96,+26,3.07,1185
117,T117,T117,Leif Olson,51,+26,3.13,624
118,T119,T119,Brian Bateman,55,+27,3.12,672
119,T119,T119,Mathew Goggin,76,+27,3.09,909
120,T119,T119,Todd Hamilton,83,+27,3.08,1008
121,T119,T119,J.B. Holmes,74,+27,3.09,885
122,T119,T119,Justin Rose,71,+27,3.1,840
123,T124,T124,Justin Leonard,95,+28,3.08,1086
124,T124,T124,John Merrick,91,+28,3.08,1098
125,T126,T126,Eric Axley,71,+29,3.1,876
126,T126,T126,Bob Estes,78,+29,3.09,951
127,T126,T126,Lucas Glover,93,+29,3.08,1128
128,T126,T126,Steve Lowery,83,+29,3.09,1017
129,T126,T126,John Senden,100,+29,3.07,1212
130,T126,T126,Nick Watney,86,+29,3.08,1053
131,T132,T132,John Mallinger,90,+30,3.08,1113
132,T132,T132,Ian Poulter,59,+30,3.13,672
133,T132,T132,D.J. Trahan,96,+30,3.08,1161
134,T135,T135,Ben Crane,93,+31,3.08,1134
135,T135,T135,Peter Lonard,86,+31,3.09,1053
136,T135,T135,George McNeill,82,+31,3.09,1002
137,T135,T135,Greg Owen,97,+31,3.08,1176
138,T135,T135,Chris Stroud,88,+31,3.09,1077
139,T135,T135,Kevin Sutherland,96,+31,3.08,1161
140,T141,T141,Ricky Barnes,67,+32,3.12,807
141,T141,T141,Rich Beem,77,+32,3.1,951
142,T141,T141,Stewart Cink,79,+32,3.11,864
143,T141,T141,Martin Laird,72,+32,3.11,870
144,T141,T141,Billy Mayfair,83,+32,3.09,1011
145,T141,T141,Rory Sabbatini,81,+32,3.1,972
146,T141,T141,Webb Simpson,94,+32,3.08,1143
147,T148,T148,Matt Bettencourt,98,+33,3.08,1200
148,T148,T148,Brendon de Jonge,90,+33,3.09,1113
149,T148,T148,Jason Dufner,90,+33,3.09,1107
150,T148,T148,Nathan Green,104,+33,3.08,1269
151,T148,T148,Scott McCarron,91,+33,3.09,1113
152,T148,T148,Scott Piercy,85,+33,3.1,1038
153,T148,T148,Mark Wilson,99,+33,3.08,1218
154,155,155,Tommy Armour III,58,+34,3.14,714
155,T156,T156,Brian Davis,103,+35,3.08,1260
156,T156,T156,Bill Haas,91,+35,3.09,1116
157,T156,T156,Anthony Kim,76,+35,3.12,876
158,T156,T156,Marc Leishman,91,+35,3.09,1107
159,T160,T160,Brad Faxon,59,+37,3.15,732
160,T160,T160,Kevin Streelman,97,+37,3.09,1185
161,T162,T162,Derek Fathauer,63,+38,3.15,771
162,T162,T162,Rocco Mediate,79,+38,3.12,966
163,T162,T162,Brandt Snedeker,81,+38,3.12,981
164,T162,T162,Charlie Wi,92,+38,3.1,1125
165,166,166,Will MacKenzie,69,+39,3.14,834
166,T167,T167,Woody Austin,84,+40,3.12,1026
167,T167,T167,Troy Matteson,95,+40,3.1,1164
168,T167,T167,Parker McLachlin,71,+40,3.14,861
169,T170,T170,Jonathan Byrd,89,+41,3.11,1086
170,T170,T170,Kent Jones,73,+41,3.14,891
171,T170,T170,Ted Purdy,101,+41,3.1,1221
172,173,173,Heath Slocum,95,+42,3.11,1170
173,T174,T174,Charles Howell III,99,+43,3.11,1203
174,T174,T174,Peter Tomasulo,61,+43,3.17,750
175,T176,T176,Andres Romero,58,+44,3.2,672
176,T176,T176,Marc Turnesa,77,+44,3.14,933
177,T176,T176,Boo Weekley,79,+44,3.14,924
178,179,179,Stuart Appleby,79,+45,3.14,948
179,T180,T180,Adam Scott,53,+52,3.25,618
180,T180,T180,Nicholas Thompson,96,+52,3.13,1179
181,T182,T182,Glen Day,79,+53,3.16,975
182,T182,T182,Carl Pettersson,86,+53,3.15,1026
183,184,184,John Rollins,92,+56,3.15,1119
