,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
92,T92,T92,Kenny Perry,35.26,811,23
93,94,94,Ernie Els,35.27,529,15
94,T95,T95,Greg Chalmers,35.29,600,17
95,T95,T95,Steve Flesch,35.29,494,14
96,T97,T97,J.B. Holmes,35.31,459,13
97,T97,T97,Steve Lowery,35.31,565,16
98,T97,T97,Bubba Watson,35.31,459,13
99,T100,T100,Tommy Armour III,35.33,424,12
100,T100,T100,Bart Bryant,35.33,424,12
101,T100,T100,Charles Howell III,35.33,742,21
102,T100,T100,Ryan Moore,35.33,636,18
103,T100,T100,Leif Olson,35.33,212,6
104,T100,T100,Ian Poulter,35.33,424,12
105,T100,T100,John Senden,35.33,742,21
106,T107,T107,Jeff Klauk,35.35,707,20
107,T107,T107,Webb Simpson,35.35,601,17
108,T107,T107,Nicholas Thompson,35.35,601,17
109,T110,T110,Jason Gore,35.36,495,14
110,T110,T110,David Mathis,35.36,495,14
111,T110,T110,Billy Mayfair,35.36,495,14
112,T110,T110,Jeff Quinney,35.36,495,14
113,T114,T114,Davis Love III,35.37,672,19
114,T114,T114,Mike Weir,35.37,672,19
115,116,116,Gary Woodland,35.4,354,10
116,T117,T117,Robert Garrigus,35.41,602,17
117,T117,T117,Freddie Jacobson,35.41,602,17
118,T119,T119,Daniel Chopra,35.44,638,18
119,T119,T119,Retief Goosen,35.44,638,18
120,T119,T119,Rory Sabbatini,35.44,567,16
121,122,122,Phil Mickelson,35.47,532,15
122,T123,T123,Aaron Baddeley,35.5,426,12
123,T123,T123,Stewart Cink,35.5,568,16
124,125,125,Michael Letzig,35.52,746,21
125,T126,T126,Michael Allen,35.53,533,15
126,T126,T126,Pat Perez,35.53,533,15
127,T126,T126,Carl Pettersson,35.53,533,15
128,129,129,Sergio Garcia,35.54,462,13
129,130,130,David Duval,35.57,249,7
130,T131,T131,Alex Cejka,35.59,605,17
131,T131,T131,Sean O'Hair,35.59,605,17
132,T131,T131,Chris Stroud,35.59,605,17
133,134,134,Tim Petrovic,35.61,641,18
134,135,135,Peter Lonard,35.62,463,13
135,T136,T136,Briny Baird,35.63,570,16
136,T136,T136,Jerry Kelly,35.63,677,19
137,T138,T138,Ángel Cabrera,35.64,392,11
138,T138,T138,Justin Rose,35.64,499,14
139,T138,T138,Kevin Sutherland,35.64,784,22
140,T141,T141,Chris DiMarco,35.65,713,20
141,T141,T141,Tim Herron,35.65,606,17
142,T143,T143,Mark Brooks,35.67,428,12
143,T143,T143,Brendon Todd,35.67,214,6
144,145,145,Kevin Stadler,35.69,464,13
145,146,146,Andres Romero,35.7,357,10
146,T147,T147,Eric Axley,35.71,250,7
147,T147,T147,Brian Gay,35.71,750,21
148,T147,T147,Camilo Villegas,35.71,607,17
149,150,150,Brad Adamonis,35.73,393,11
150,151,151,Nathan Green,35.74,822,23
151,152,152,Kent Jones,35.77,465,13
152,153,153,Vijay Singh,35.8,537,15
153,154,154,K.J. Choi,35.83,430,12
154,155,155,Rich Beem,35.85,466,13
155,156,156,Parker McLachlin,35.91,395,11
156,157,157,Todd Hamilton,35.92,467,13
157,T158,T158,Robert Allenby,35.93,539,15
158,T158,T158,Ken Duke,35.93,539,15
159,T160,T160,Ben Curtis,36.0,504,14
160,T160,T160,Adam Scott,36.0,288,8
161,162,162,Aron Price,36.05,685,19
162,T163,T163,Troy Matteson,36.11,686,19
163,T163,T163,Boo Weekley,36.11,650,18
164,165,165,Ryuji Imada,36.12,614,17
165,166,166,Jeff Overton,36.15,723,20
166,167,167,Brian Vranesh,36.17,217,6
167,168,168,J.J. Henry,36.18,796,22
168,T169,T169,Stuart Appleby,36.2,543,15
169,T169,T169,Marc Turnesa,36.2,362,10
170,171,171,Derek Fathauer,36.25,290,8
171,172,172,Jimmy Walker,36.27,544,15
172,T173,T173,Mark Calcavecchia,36.33,545,15
173,T173,T173,Rocco Mediate,36.33,654,18
174,T175,T175,Ricky Barnes,36.36,400,11
175,T175,T175,Will MacKenzie,36.36,400,11
176,177,177,Johnson Wagner,36.4,546,15
177,178,178,Tom Pernice Jr.,36.47,547,15
178,179,179,Brian Bateman,36.5,219,6
179,180,180,Jay Williamson,36.64,513,14
180,181,181,Greg Kraft,36.8,184,5
181,182,182,Rick Price,36.83,221,6
182,183,183,Brad Faxon,37.14,260,7
183,184,184,Peter Tomasulo,37.17,223,6
