,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Steve Stricker,61.0,61,1
1,T2,T2,Tommy Armour III,64.0,64,1
2,T2,T2,Charley Hoffman,64.0,64,1
3,T2,T2,Zach Johnson,64.0,64,1
4,T5,T5,Lucas Glover,65.0,65,1
5,T5,T5,Carl Pettersson,65.0,65,1
6,T7,T7,Spencer Levin,66.0,66,1
7,T7,T7,Bryce Molder,66.0,66,1
8,T7,T7,Vaughn Taylor,66.0,132,2
9,T10,T10,Bob Estes,66.5,133,2
10,T10,T10,D.A. Points,66.5,133,2
11,12,12,Marc Leishman,66.67,200,3
12,13,13,Hunter Mahan,66.75,267,4
13,T14,T14,David Mathis,67.0,67,1
14,T14,T14,Scott Sterling,67.0,67,1
15,T16,T16,Chris Riley,67.33,202,3
16,T16,T16,Gary Woodland,67.33,202,3
17,T18,T18,Steve Flesch,67.5,135,2
18,T18,T18,Corey Pavin,67.5,135,2
19,20,20,Jonathan Byrd,67.8,339,5
20,T21,T21,Brad Adamonis,68.0,68,1
21,T21,T21,Aaron Baddeley,68.0,68,1
22,T21,T21,Ángel Cabrera,68.0,68,1
23,T21,T21,Luke Donald,68.0,68,1
24,T21,T21,Mathew Goggin,68.0,204,3
25,T21,T21,Lee Janzen,68.0,68,1
26,T21,T21,Matt Kuchar,68.0,68,1
27,T21,T21,Martin Laird,68.0,136,2
28,T21,T21,Will MacKenzie,68.0,136,2
29,T21,T21,George McNeill,68.0,68,1
30,T21,T21,Leif Olson,68.0,136,2
31,T21,T21,Rory Sabbatini,68.0,68,1
32,T21,T21,John Senden,68.0,136,2
33,T21,T21,Bubba Watson,68.0,68,1
34,T21,T21,Matt Weibring,68.0,68,1
35,36,36,Tim Petrovic,68.33,205,3
36,37,37,Jeff Quinney,68.4,342,5
37,T38,T38,Cameron Beckman,68.5,137,2
38,T38,T38,Rich Beem,68.5,137,2
39,T38,T38,Kris Blanks,68.5,137,2
40,T38,T38,Chris DiMarco,68.5,137,2
41,T38,T38,Steve Marino,68.5,137,2
42,T38,T38,Chez Reavie,68.5,137,2
43,T38,T38,Darron Stiles,68.5,137,2
44,T38,T38,Brendon Todd,68.5,137,2
45,46,46,David Toms,68.67,206,3
46,T47,T47,Colt Knost,69.0,69,1
47,T47,T47,Peter Lonard,69.0,276,4
48,T47,T47,Scott McCarron,69.0,276,4
49,T47,T47,Rocco Mediate,69.0,69,1
50,T47,T47,Pat Perez,69.0,69,1
51,T47,T47,D.J. Trahan,69.0,276,4
52,T47,T47,Mike Weir,69.0,69,1
53,54,54,Brendon de Jonge,69.25,277,4
54,55,55,John Rollins,69.33,208,3
55,56,56,J.J. Henry,69.4,347,5
56,T57,T57,John Mallinger,69.5,139,2
57,T57,T57,Brandt Snedeker,69.5,139,2
58,T57,T57,Kevin Streelman,69.5,278,4
59,T57,T57,Chris Stroud,69.5,139,2
60,T61,T61,Michael Letzig,69.6,348,5
61,T61,T61,Ted Purdy,69.6,348,5
62,63,63,Webb Simpson,69.75,279,4
63,T64,T64,Chad Campbell,70.0,210,3
64,T64,T64,Daniel Chopra,70.0,280,4
65,T64,T64,Stewart Cink,70.0,70,1
66,T64,T64,Tim Clark,70.0,140,2
67,T64,T64,Ben Crane,70.0,210,3
68,T64,T64,Brian Davis,70.0,350,5
69,T64,T64,Glen Day,70.0,140,2
70,T64,T64,Harrison Frazar,70.0,280,4
71,T64,T64,Robert Garrigus,70.0,70,1
72,T64,T64,Paul Goydos,70.0,70,1
73,T64,T64,Tim Herron,70.0,210,3
74,T64,T64,Jeff Klauk,70.0,420,6
75,T64,T64,Cliff Kresge,70.0,70,1
76,T64,T64,Bill Lunde,70.0,210,3
77,T64,T64,Ryan Palmer,70.0,140,2
78,T64,T64,Aron Price,70.0,210,3
79,T64,T64,Kirk Triplett,70.0,70,1
80,T64,T64,Nick Watney,70.0,140,2
81,T82,T82,Charles Howell III,70.25,281,4
82,T82,T82,Tom Pernice Jr.,70.25,281,4
83,T84,T84,Joe Durant,70.33,211,3
84,T84,T84,Kevin Na,70.33,211,3
85,T84,T84,Greg Owen,70.33,211,3
86,T84,T84,Y.E. Yang,70.33,211,3
87,88,88,Dean Wilson,70.4,352,5
88,T89,T89,Ryuji Imada,70.5,141,2
89,T89,T89,Charles Warren,70.5,141,2
90,T89,T89,Mark Wilson,70.5,141,2
91,92,92,Jarrod Lyle,70.67,212,3
92,93,93,Tag Ridings,70.75,283,4
93,T94,T94,Ricky Barnes,71.0,71,1
94,T94,T94,Matt Bettencourt,71.0,71,1
95,T94,T94,Jason Bohn,71.0,142,2
96,T94,T94,Mark Brooks,71.0,71,1
